LSOA11CD,LSOA11NM,LSOA21CD,LSOA21NM,CHGIND,LAD22CD,LAD22NM,TotalRes11,TotalRes21,sqkm21
E01000382,Bexley 027A,E01000382,Bexley 027A,U,E09000004,Bexley,1524,1572,0.58494
E01000383,Bexley 028B,E01000383,Bexley 028B,U,E09000004,Bexley,1505,1593,2.78612
E01000384,Bexley 027B,E01000384,Bexley 027B,U,E09000004,Bexley,1722,1719,0.29985
E01000385,Bexley 028C,E01000385,Bexley 028C,U,E09000004,Bexley,1866,2006,0.59735
E01000386,Bexley 028D,E01000386,Bexley 028D,U,E09000004,Bexley,1457,1537,0.55175
E01000387,Bexley 027C,E01000387,Bexley 027C,U,E09000004,Bexley,1535,1558,0.3074
E01000388,Bexley 016A,E01000388,Bexley 016A,U,E09000004,Bexley,1531,1513,0.53002
E01000389,Bexley 020E,E01000389,Bexley 020E,U,E09000004,Bexley,1649,1700,0.44207
E01000390,Bexley 020F,E01000390,Bexley 020F,U,E09000004,Bexley,1290,1332,0.54479
E01000391,Bexley 021E,E01000391,Bexley 021E,U,E09000004,Bexley,1709,1748,0.46533
E01000392,Bexley 016B,E01000392,Bexley 016B,U,E09000004,Bexley,1646,1957,0.22089
E01000393,Bexley 020G,E01000393,Bexley 020G,U,E09000004,Bexley,1581,1695,0.27633
E01000394,Bexley 015E,E01000394,Bexley 015E,U,E09000004,Bexley,1458,1628,0.23696
E01000395,Bexley 018B,E01000395,Bexley 018B,U,E09000004,Bexley,1428,1529,0.3212
E01000396,Bexley 018C,E01000396,Bexley 018C,U,E09000004,Bexley,1399,1452,0.21918
E01000398,Bexley 029A,E01000398,Bexley 029A,U,E09000004,Bexley,1599,1593,0.23366
E01000399,Bexley 029B,E01000399,Bexley 029B,U,E09000004,Bexley,1554,1571,0.29151
E01000400,Bexley 029C,E01000400,Bexley 029C,U,E09000004,Bexley,1547,1573,0.28209
E01000401,Bexley 013A,E01000401,Bexley 013A,U,E09000004,Bexley,1647,1816,0.2699
E01000402,Bexley 005B,E01000402,Bexley 005B,U,E09000004,Bexley,1536,1605,0.3119
E01000403,Bexley 004A,E01000403,Bexley 004A,U,E09000004,Bexley,2108,2403,0.62753
E01000404,Bexley 004B,E01000404,Bexley 004B,U,E09000004,Bexley,2234,2423,0.17129
E01000405,Bexley 004C,E01000405,Bexley 004C,U,E09000004,Bexley,1410,1576,0.38252
E01000406,Bexley 005C,E01000406,Bexley 005C,U,E09000004,Bexley,1649,2144,0.42871
E01000407,Bexley 005D,E01000407,Bexley 005D,U,E09000004,Bexley,1480,1870,0.43257
E01000408,Bexley 004D,E01000408,Bexley 004D,U,E09000004,Bexley,1636,1774,1.08541
E01000409,Bexley 016C,E01000409,Bexley 016C,U,E09000004,Bexley,1649,1742,0.22655
E01000410,Bexley 018D,E01000410,Bexley 018D,U,E09000004,Bexley,1568,1658,0.27244
E01000411,Bexley 016D,E01000411,Bexley 016D,U,E09000004,Bexley,1398,1494,0.19124
E01000412,Bexley 018E,E01000412,Bexley 018E,U,E09000004,Bexley,1678,1766,0.25018
E01000413,Bexley 018F,E01000413,Bexley 018F,U,E09000004,Bexley,1301,1347,0.20186
E01000414,Bexley 016E,E01000414,Bexley 016E,U,E09000004,Bexley,1708,1894,0.29452
E01000264,Barnet 016D,E01000264,Barnet 016D,U,E09000003,Barnet,1648,1823,0.37879
E01000265,Barnet 011A,E01000265,Barnet 011A,U,E09000003,Barnet,1927,1922,0.21076
E01000266,Barnet 011B,E01000266,Barnet 011B,U,E09000003,Barnet,1527,1436,0.6423
E01000267,Barnet 005A,E01000267,Barnet 005A,U,E09000003,Barnet,1520,1527,0.27943
E01000268,Barnet 005B,E01000268,Barnet 005B,U,E09000003,Barnet,1739,2075,0.25247
E01000269,Barnet 005C,E01000269,Barnet 005C,U,E09000003,Barnet,1425,1386,0.27168
E01000270,Barnet 005D,E01000270,Barnet 005D,U,E09000003,Barnet,1482,1545,0.25205
E01000271,Barnet 008A,E01000271,Barnet 008A,U,E09000003,Barnet,1469,1638,0.34214
E01000272,Barnet 008B,E01000272,Barnet 008B,U,E09000003,Barnet,1340,1426,0.46951
E01000273,Barnet 008C,E01000273,Barnet 008C,U,E09000003,Barnet,1520,1670,0.32946
E01000274,Barnet 011C,E01000274,Barnet 011C,U,E09000003,Barnet,1862,1936,0.26715
E01000275,Barnet 012A,E01000275,Barnet 012A,U,E09000003,Barnet,1637,1740,0.33116
E01000276,Barnet 020A,E01000276,Barnet 020A,U,E09000003,Barnet,1520,1538,0.51269
E01000277,Barnet 012B,E01000277,Barnet 012B,U,E09000003,Barnet,1591,1652,0.18507
E01000278,Barnet 020B,E01000278,Barnet 020B,U,E09000003,Barnet,1514,1476,0.27526
E01000279,Barnet 007C,E01000279,Barnet 007C,U,E09000003,Barnet,1449,1365,5.04301
E01000280,Barnet 007D,E01000280,Barnet 007D,U,E09000003,Barnet,1381,1337,1.01602
E01000281,Barnet 008D,E01000281,Barnet 008D,U,E09000003,Barnet,1260,1789,0.26912
E01000282,Barnet 008E,E01000282,Barnet 008E,U,E09000003,Barnet,1705,1808,0.52878
E01000283,Barnet 012C,E01000283,Barnet 012C,U,E09000003,Barnet,1430,1371,0.33056
E01000284,Barnet 012D,E01000284,Barnet 012D,U,E09000003,Barnet,1672,1806,0.27595
E01000285,Barnet 004A,E01000285,Barnet 004A,U,E09000003,Barnet,1449,1513,0.20199
E01000286,Barnet 007E,E01000286,Barnet 007E,U,E09000003,Barnet,1571,1715,0.26914
E01000287,Barnet 004B,E01000287,Barnet 004B,U,E09000003,Barnet,1589,1631,0.27352
E01000288,Barnet 004C,E01000288,Barnet 004C,U,E09000003,Barnet,1569,1548,0.33704
E01000289,Barnet 004D,E01000289,Barnet 004D,U,E09000003,Barnet,1817,1583,0.28116
E01000290,Barnet 007F,E01000290,Barnet 007F,U,E09000003,Barnet,1557,1621,2.0476
E01000291,Barnet 004E,E01000291,Barnet 004E,U,E09000003,Barnet,1575,1561,0.24953
E01000292,Barnet 001E,E01000292,Barnet 001E,U,E09000003,Barnet,1467,1545,0.28796
E01000293,Barnet 001F,E01000293,Barnet 001F,U,E09000003,Barnet,1722,1772,0.27351
E01000294,Barnet 004F,E01000294,Barnet 004F,U,E09000003,Barnet,1599,1811,0.33102
E01000295,Barnet 023B,E01000295,Barnet 023B,U,E09000003,Barnet,1714,1615,0.20413
E01000296,Barnet 023C,E01000296,Barnet 023C,U,E09000003,Barnet,1707,1785,0.2237
E01000297,Barnet 027D,E01000297,Barnet 027D,U,E09000003,Barnet,1434,1421,0.23185
E01000298,Barnet 023D,E01000298,Barnet 023D,U,E09000003,Barnet,1812,1711,0.2661
E01000299,Barnet 019A,E01000299,Barnet 019A,U,E09000003,Barnet,1809,2219,0.16516
E01000300,Barnet 019B,E01000300,Barnet 019B,U,E09000003,Barnet,1632,1667,0.17353
E01000301,Barnet 020C,E01000301,Barnet 020C,U,E09000003,Barnet,1539,1495,0.28562
E01000302,Barnet 019C,E01000302,Barnet 019C,U,E09000003,Barnet,1763,1800,0.21685
E01000303,Barnet 020D,E01000303,Barnet 020D,U,E09000003,Barnet,1567,1502,0.21655
E01000304,Barnet 020E,E01000304,Barnet 020E,U,E09000003,Barnet,1556,1557,0.17751
E01000305,Barnet 036B,E01000305,Barnet 036B,U,E09000003,Barnet,1657,1621,0.68903
E01000306,Barnet 036C,E01000306,Barnet 036C,U,E09000003,Barnet,1696,1971,0.14653
E01000307,Barnet 039D,E01000307,Barnet 039D,U,E09000003,Barnet,1655,1653,0.50128
E01000308,Barnet 036D,E01000308,Barnet 036D,U,E09000003,Barnet,1516,2110,0.52889
E01000309,Barnet 031D,E01000309,Barnet 031D,U,E09000003,Barnet,1822,2051,0.29048
E01000310,Barnet 034C,E01000310,Barnet 034C,U,E09000003,Barnet,2029,2193,0.30486
E01000311,Barnet 034D,E01000311,Barnet 034D,U,E09000003,Barnet,1632,1771,0.34894
E01000312,Barnet 036E,E01000312,Barnet 036E,U,E09000003,Barnet,1672,1768,0.14654
E01000313,Barnet 036F,E01000313,Barnet 036F,U,E09000003,Barnet,1858,1901,0.21815
E01000057,Barking and Dagenham 012A,E01000057,Barking and Dagenham 012A,U,E09000002,Barking and Dagenham,1496,1550,0.14768
E01000058,Barking and Dagenham 018D,E01000058,Barking and Dagenham 018D,U,E09000002,Barking and Dagenham,1849,2135,0.18219
E01000059,Barking and Dagenham 013C,E01000059,Barking and Dagenham 013C,U,E09000002,Barking and Dagenham,1582,1710,0.20842
E01000060,Barking and Dagenham 006B,E01000060,Barking and Dagenham 006B,U,E09000002,Barking and Dagenham,1809,2180,0.55007
E01000061,Barking and Dagenham 006C,E01000061,Barking and Dagenham 006C,U,E09000002,Barking and Dagenham,1776,1925,0.61046
E01000062,Barking and Dagenham 006D,E01000062,Barking and Dagenham 006D,U,E09000002,Barking and Dagenham,1952,2218,0.22134
E01000063,Barking and Dagenham 004A,E01000063,Barking and Dagenham 004A,U,E09000002,Barking and Dagenham,1620,1778,0.18122
E01000064,Barking and Dagenham 006E,E01000064,Barking and Dagenham 006E,U,E09000002,Barking and Dagenham,1893,2296,0.20882
E01000065,Barking and Dagenham 007A,E01000065,Barking and Dagenham 007A,U,E09000002,Barking and Dagenham,1736,1982,0.23356
E01000066,Barking and Dagenham 011A,E01000066,Barking and Dagenham 011A,U,E09000002,Barking and Dagenham,1928,2499,0.24494
E01000067,Barking and Dagenham 011B,E01000067,Barking and Dagenham 011B,U,E09000002,Barking and Dagenham,1969,2237,0.19246
E01000068,Barking and Dagenham 016E,E01000068,Barking and Dagenham 016E,U,E09000002,Barking and Dagenham,1590,1795,0.33981
E01000069,Barking and Dagenham 011C,E01000069,Barking and Dagenham 011C,U,E09000002,Barking and Dagenham,1763,2096,0.20059
E01000070,Barking and Dagenham 011D,E01000070,Barking and Dagenham 011D,U,E09000002,Barking and Dagenham,1975,2073,0.39178
E01000071,Barking and Dagenham 011E,E01000071,Barking and Dagenham 011E,U,E09000002,Barking and Dagenham,2253,2607,0.27054
E01000072,Barking and Dagenham 017E,E01000072,Barking and Dagenham 017E,U,E09000002,Barking and Dagenham,1991,2150,0.5201
E01000073,Barking and Dagenham 012B,E01000073,Barking and Dagenham 012B,U,E09000002,Barking and Dagenham,1619,1848,0.28464
E01000074,Barking and Dagenham 012C,E01000074,Barking and Dagenham 012C,U,E09000002,Barking and Dagenham,1567,1759,0.16413
E01000075,Barking and Dagenham 012D,E01000075,Barking and Dagenham 012D,U,E09000002,Barking and Dagenham,1732,2080,0.51752
E01000076,Barking and Dagenham 012E,E01000076,Barking and Dagenham 012E,U,E09000002,Barking and Dagenham,1988,2161,0.19056
E01000077,Barking and Dagenham 008F,E01000077,Barking and Dagenham 008F,U,E09000002,Barking and Dagenham,1445,1719,0.17382
E01000078,Barking and Dagenham 007B,E01000078,Barking and Dagenham 007B,U,E09000002,Barking and Dagenham,1666,1899,0.17584
E01000079,Barking and Dagenham 009E,E01000079,Barking and Dagenham 009E,U,E09000002,Barking and Dagenham,1546,1716,0.3097
E01000080,Barking and Dagenham 007C,E01000080,Barking and Dagenham 007C,U,E09000002,Barking and Dagenham,1556,1777,0.23131
E01000081,Barking and Dagenham 007D,E01000081,Barking and Dagenham 007D,U,E09000002,Barking and Dagenham,1688,1976,0.18577
E01000082,Barking and Dagenham 007E,E01000082,Barking and Dagenham 007E,U,E09000002,Barking and Dagenham,1683,1913,0.16071
E01000083,Barking and Dagenham 007F,E01000083,Barking and Dagenham 007F,U,E09000002,Barking and Dagenham,1700,1919,0.17994
E01000084,Barking and Dagenham 013D,E01000084,Barking and Dagenham 013D,U,E09000002,Barking and Dagenham,1355,1438,0.15003
E01000085,Barking and Dagenham 013E,E01000085,Barking and Dagenham 013E,U,E09000002,Barking and Dagenham,1718,1646,0.14538
E01000086,Barking and Dagenham 013F,E01000086,Barking and Dagenham 013F,U,E09000002,Barking and Dagenham,1431,1449,0.14015
E01000087,Barking and Dagenham 020B,E01000087,Barking and Dagenham 020B,U,E09000002,Barking and Dagenham,1341,1636,0.37253
E01000088,Barking and Dagenham 020C,E01000088,Barking and Dagenham 020C,U,E09000002,Barking and Dagenham,1828,1975,0.22644
E01000089,Barking and Dagenham 020D,E01000089,Barking and Dagenham 020D,U,E09000002,Barking and Dagenham,1666,1824,0.14537
E01000090,Barking and Dagenham 020E,E01000090,Barking and Dagenham 020E,U,E09000002,Barking and Dagenham,1584,1707,1.95267
E01000091,Barking and Dagenham 022A,E01000091,Barking and Dagenham 022A,U,E09000002,Barking and Dagenham,1714,2091,0.2463
E01000093,Barking and Dagenham 022B,E01000093,Barking and Dagenham 022B,U,E09000002,Barking and Dagenham,1547,1809,0.29378
E01000094,Barking and Dagenham 022C,E01000094,Barking and Dagenham 022C,U,E09000002,Barking and Dagenham,1326,2461,0.60291
E01000095,Barking and Dagenham 018E,E01000095,Barking and Dagenham 018E,U,E09000002,Barking and Dagenham,1572,2250,2.28873
E01000096,Barking and Dagenham 022D,E01000096,Barking and Dagenham 022D,U,E09000002,Barking and Dagenham,1895,1658,0.60241
E01000097,Barking and Dagenham 023C,E01000097,Barking and Dagenham 023C,U,E09000002,Barking and Dagenham,1683,1933,0.17912
E01000098,Barking and Dagenham 023D,E01000098,Barking and Dagenham 023D,U,E09000002,Barking and Dagenham,1746,1936,0.17536
E01000099,Barking and Dagenham 023E,E01000099,Barking and Dagenham 023E,U,E09000002,Barking and Dagenham,1732,2778,0.30993
E01000100,Barking and Dagenham 004B,E01000100,Barking and Dagenham 004B,U,E09000002,Barking and Dagenham,1653,1942,0.21146
E01000101,Barking and Dagenham 004C,E01000101,Barking and Dagenham 004C,U,E09000002,Barking and Dagenham,1513,1699,0.16385
E01000102,Barking and Dagenham 007G,E01000102,Barking and Dagenham 007G,U,E09000002,Barking and Dagenham,1540,1784,0.25286
E01000103,Barking and Dagenham 014A,E01000103,Barking and Dagenham 014A,U,E09000002,Barking and Dagenham,1685,1773,0.70124
E01000104,Barking and Dagenham 014B,E01000104,Barking and Dagenham 014B,U,E09000002,Barking and Dagenham,1781,1915,0.22011
E01000105,Barking and Dagenham 014C,E01000105,Barking and Dagenham 014C,U,E09000002,Barking and Dagenham,2129,2332,0.22086
E01000106,Barking and Dagenham 014D,E01000106,Barking and Dagenham 014D,U,E09000002,Barking and Dagenham,1968,2207,0.21942
E01000107,Barking and Dagenham 010C,E01000107,Barking and Dagenham 010C,U,E09000002,Barking and Dagenham,1666,1786,0.5361
E01000520,Brent 002D,E01000520,Brent 002D,U,E09000005,Brent,1637,1677,0.24269
E01000521,Brent 025B,E01000521,Brent 025B,U,E09000005,Brent,2179,2275,0.14101
E01000522,Brent 025C,E01000522,Brent 025C,U,E09000005,Brent,1923,2048,0.1439
E01000523,Brent 031A,E01000523,Brent 031A,U,E09000005,Brent,2610,2297,0.14001
E01000524,Brent 031B,E01000524,Brent 031B,U,E09000005,Brent,2514,2423,0.15752
E01000525,Brent 031C,E01000525,Brent 031C,U,E09000005,Brent,1986,1851,0.15612
E01000518,Brent 005A,E01000518,Brent 005A,U,E09000005,Brent,1662,1915,0.50024
E01000526,Brent 025D,E01000526,Brent 025D,U,E09000005,Brent,2279,2197,0.13873
E01000416,Bexley 002A,E01000416,Bexley 002A,U,E09000004,Bexley,1547,1631,0.17824
E01000527,Brent 025E,E01000527,Brent 025E,U,E09000005,Brent,2178,1875,0.12638
E01000528,Brent 025F,E01000528,Brent 025F,U,E09000005,Brent,1493,1725,0.11116
E01000530,Brent 033A,E01000530,Brent 033A,U,E09000005,Brent,1824,1819,0.1758
E01000531,Brent 033B,E01000531,Brent 033B,U,E09000005,Brent,2077,1799,0.10756
E01000532,Brent 033C,E01000532,Brent 033C,U,E09000005,Brent,1630,1509,0.1027
E01000533,Brent 031E,E01000533,Brent 031E,U,E09000005,Brent,2259,2172,0.18677
E01000534,Brent 033D,E01000534,Brent 033D,U,E09000005,Brent,1775,1748,0.15356
E01000535,Brent 031F,E01000535,Brent 031F,U,E09000005,Brent,2170,2053,0.18805
E01000536,Brent 004A,E01000536,Brent 004A,U,E09000005,Brent,1573,1562,0.33422
E01000538,Brent 004B,E01000538,Brent 004B,U,E09000005,Brent,1582,1622,0.3986
E01000539,Brent 004C,E01000539,Brent 004C,U,E09000005,Brent,1541,1581,0.28437
E01000540,Brent 004D,E01000540,Brent 004D,U,E09000005,Brent,1496,1456,0.37556
E01000541,Brent 004E,E01000541,Brent 004E,U,E09000005,Brent,1406,1411,0.24275
E01000543,Brent 003E,E01000543,Brent 003E,U,E09000005,Brent,1596,1625,0.19626
E01000544,Brent 034A,E01000544,Brent 034A,U,E09000005,Brent,1777,1768,0.07198
E01000545,Brent 028A,E01000545,Brent 028A,U,E09000005,Brent,1809,1921,0.11583
E01000546,Brent 028B,E01000546,Brent 028B,U,E09000005,Brent,1645,1640,0.09502
E01000547,Brent 028C,E01000547,Brent 028C,U,E09000005,Brent,1780,1656,0.07573
E01000548,Brent 028D,E01000548,Brent 028D,U,E09000005,Brent,2044,1984,0.10862
E01000549,Brent 028E,E01000549,Brent 028E,U,E09000005,Brent,1936,1813,0.11096
E01000550,Brent 034B,E01000550,Brent 034B,U,E09000005,Brent,1966,2021,0.14229
E01000551,Brent 034C,E01000551,Brent 034C,U,E09000005,Brent,2215,2894,0.13659
E01000552,Brent 034D,E01000552,Brent 034D,U,E09000005,Brent,1817,1512,0.08697
E01000553,Brent 015A,E01000553,Brent 015A,U,E09000005,Brent,2100,2040,0.14223
E01000554,Brent 015B,E01000554,Brent 015B,U,E09000005,Brent,1857,1970,0.21665
E01000555,Brent 015C,E01000555,Brent 015C,U,E09000005,Brent,1497,1586,0.20689
E01000556,Brent 015D,E01000556,Brent 015D,U,E09000005,Brent,1869,2089,0.09783
E01000557,Brent 015E,E01000557,Brent 015E,U,E09000005,Brent,1861,1865,0.11726
E01000558,Brent 015F,E01000558,Brent 015F,U,E09000005,Brent,1508,1389,0.17378
E01000559,Brent 018E,E01000559,Brent 018E,U,E09000005,Brent,1415,1379,0.1142
E01000560,Brent 023D,E01000560,Brent 023D,U,E09000005,Brent,1617,1561,0.2075
E01000561,Brent 023E,E01000561,Brent 023E,U,E09000005,Brent,1805,1937,0.11811
E01000562,Brent 008A,E01000562,Brent 008A,U,E09000005,Brent,1548,1507,0.31233
E01000563,Brent 008B,E01000563,Brent 008B,U,E09000005,Brent,1480,1588,0.3751
E01000564,Brent 013A,E01000564,Brent 013A,U,E09000005,Brent,1570,1624,0.2027
E01000565,Brent 013B,E01000565,Brent 013B,U,E09000005,Brent,1473,1535,0.18565
E01000566,Brent 008C,E01000566,Brent 008C,U,E09000005,Brent,1535,1550,0.20888
E01000567,Brent 016A,E01000567,Brent 016A,U,E09000005,Brent,1380,1400,0.20609
E01000568,Brent 008D,E01000568,Brent 008D,U,E09000005,Brent,2260,2218,0.80536
E01000569,Brent 008E,E01000569,Brent 008E,U,E09000005,Brent,1565,1456,0.37687
E01000570,Brent 012A,E01000570,Brent 012A,U,E09000005,Brent,1579,1546,0.13338
E01000571,Brent 012B,E01000571,Brent 012B,U,E09000005,Brent,1707,1761,0.35177
E01000781,Bromley 001C,E01000781,Bromley 001C,U,E09000006,Bromley,1445,1572,0.17201
E01000782,Bromley 001D,E01000782,Bromley 001D,U,E09000006,Bromley,1441,1545,0.28342
E01000629,Brent 005E,E01000629,Brent 005E,U,E09000005,Brent,1911,1977,0.18317
E01000630,Brent 026E,E01000630,Brent 026E,U,E09000005,Brent,2254,2728,0.28612
E01000631,Brent 019C,E01000631,Brent 019C,U,E09000005,Brent,1882,2073,0.25276
E01000632,Brent 029E,E01000632,Brent 029E,U,E09000005,Brent,2087,2480,0.28473
E01000633,Brent 019D,E01000633,Brent 019D,U,E09000005,Brent,1970,2616,0.16475
E01000634,Brent 019E,E01000634,Brent 019E,U,E09000005,Brent,2343,2642,0.16862
E01000636,Brent 020E,E01000636,Brent 020E,U,E09000005,Brent,1776,2599,0.2131
E01000637,Brent 022B,E01000637,Brent 022B,U,E09000005,Brent,1675,1508,0.0718
E01000638,Brent 024A,E01000638,Brent 024A,U,E09000005,Brent,1939,2141,0.29378
E01000639,Brent 022C,E01000639,Brent 022C,U,E09000005,Brent,1757,1715,0.09661
E01000640,Brent 024B,E01000640,Brent 024B,U,E09000005,Brent,2123,2215,0.12331
E01000641,Brent 024C,E01000641,Brent 024C,U,E09000005,Brent,1945,1951,0.10787
E01000642,Brent 022D,E01000642,Brent 022D,U,E09000005,Brent,2054,2214,0.15923
E01000643,Brent 024D,E01000643,Brent 024D,U,E09000005,Brent,2146,2243,0.57137
E01000644,Brent 022E,E01000644,Brent 022E,U,E09000005,Brent,1948,1912,0.12322
E01000645,Bromley 007A,E01000645,Bromley 007A,U,E09000006,Bromley,1375,1450,0.78039
E01000646,Bromley 016A,E01000646,Bromley 016A,U,E09000006,Bromley,1641,1828,0.35151
E01000647,Bromley 016B,E01000647,Bromley 016B,U,E09000006,Bromley,1609,1707,0.25195
E01000648,Bromley 016C,E01000648,Bromley 016C,U,E09000006,Bromley,1744,1888,0.37902
E01000649,Bromley 007B,E01000649,Bromley 007B,U,E09000006,Bromley,1981,2068,0.85399
E01000650,Bromley 022A,E01000650,Bromley 022A,U,E09000006,Bromley,1911,1805,0.88593
E01000651,Bromley 020A,E01000651,Bromley 020A,U,E09000006,Bromley,1628,1681,0.29055
E01000652,Bromley 022B,E01000652,Bromley 022B,U,E09000006,Bromley,1625,1711,0.57745
E01000653,Bromley 016D,E01000653,Bromley 016D,U,E09000006,Bromley,1584,1541,0.4979
E01000654,Bromley 039A,E01000654,Bromley 039A,U,E09000006,Bromley,1273,1299,1.05988
E01000655,Bromley 039B,E01000655,Bromley 039B,U,E09000006,Bromley,1323,1328,0.38055
E01000656,Bromley 039C,E01000656,Bromley 039C,U,E09000006,Bromley,1400,1508,3.40469
E01000657,Bromley 039D,E01000657,Bromley 039D,U,E09000006,Bromley,1587,1573,0.30756
E01000658,Bromley 042A,E01000658,Bromley 042A,U,E09000006,Bromley,1358,1330,2.16611
E01000659,Bromley 039E,E01000659,Bromley 039E,U,E09000006,Bromley,1462,1464,0.50922
E01000661,Bromley 026A,E01000661,Bromley 026A,U,E09000006,Bromley,1594,2817,0.93793
E01000662,Bromley 026B,E01000662,Bromley 026B,U,E09000006,Bromley,1741,1803,0.52369
E01000663,Bromley 026C,E01000663,Bromley 026C,U,E09000006,Bromley,1627,1681,0.31919
E01000664,Bromley 026D,E01000664,Bromley 026D,U,E09000006,Bromley,1610,1663,0.79212
E01000665,Bromley 033A,E01000665,Bromley 033A,U,E09000006,Bromley,1815,1859,0.83371
E01000666,Bromley 033B,E01000666,Bromley 033B,U,E09000006,Bromley,1814,1891,2.98232
E01000667,Bromley 033C,E01000667,Bromley 033C,U,E09000006,Bromley,1620,1659,1.05702
E01000668,Bromley 020B,E01000668,Bromley 020B,U,E09000006,Bromley,1620,2222,0.70159
E01000669,Bromley 020C,E01000669,Bromley 020C,U,E09000006,Bromley,1672,1736,0.17323
E01000670,Bromley 018A,E01000670,Bromley 018A,U,E09000006,Bromley,1932,1941,0.48395
E01000671,Bromley 020D,E01000671,Bromley 020D,U,E09000006,Bromley,1744,2271,0.34294
E01000672,Bromley 011A,E01000672,Bromley 011A,U,E09000006,Bromley,1520,1674,0.3269
E01000673,Bromley 011B,E01000673,Bromley 011B,U,E09000006,Bromley,1571,1670,0.47751
E01000674,Bromley 008A,E01000674,Bromley 008A,U,E09000006,Bromley,1564,1716,0.20143
E01000676,Bromley 008B,E01000676,Bromley 008B,U,E09000006,Bromley,1735,2033,0.33222
E01000677,Bromley 018C,E01000677,Bromley 018C,U,E09000006,Bromley,1769,1902,0.38166
E01000678,Bromley 016E,E01000678,Bromley 016E,U,E09000006,Bromley,1707,1850,0.29926
E01000679,Bromley 020E,E01000679,Bromley 020E,U,E09000006,Bromley,1660,1792,0.29534
E01000519,Brent 005B,E01000519,Brent 005B,U,E09000005,Brent,1923,2013,0.73298
E01000418,Bexley 002B,E01000418,Bexley 002B,U,E09000004,Bexley,1937,1946,0.51547
