MSOA21CD,PM25-2016-min,PM25-2016-max,PM25-2016-mean,PM25-2016-std,PM25-2016-median
E02000549,12.218,17.143,12.507,0.445,12.403
E02000550,12.18,15.806,12.373,0.223,12.337
E02000551,12.183,17.802,12.578,0.539,12.48
E02000552,12.008,15.362,12.221,0.252,12.155
E02000553,12.052,16.375,12.355,0.403,12.246
E02006792,13.079,23.308,13.622,0.98,13.353
E02006972,13.03,20.66,13.494,0.96,13.213
E02006973,12.723,19.797,13.412,0.874,13.264
E02000554,13.255,15.679,13.552,0.351,13.455
E02000555,13.244,17.922,13.601,0.503,13.461
E02000556,13.444,18.08,13.709,0.379,13.624
E02000557,13.391,26.033,13.867,0.713,13.673
E02000558,13.546,19.863,14.057,0.734,13.868
E02000559,13.629,19.102,13.945,0.51,13.789
E02000560,13.702,19.679,14.159,0.641,13.947
E02000561,13.561,17.797,13.734,0.286,13.683
E02000562,13.631,16.036,13.927,0.355,13.825
E02000563,13.672,20.074,14.012,0.552,13.87
E02000564,13.762,20.853,14.132,0.639,13.94
E02000565,13.815,16.363,14.086,0.331,13.984
E02000566,13.742,19.119,14.107,0.526,13.998
E02000567,13.858,18.38,14.179,0.419,14.062
E02000568,13.852,18.172,14.227,0.433,14.112
E02000569,13.937,17.787,14.38,0.554,14.224
E02000570,13.976,16.619,14.304,0.245,14.266
E02000571,14.068,18.128,14.407,0.469,14.286
E02000572,14.137,19.292,14.673,0.49,14.58
E02000573,14.263,23.032,14.746,0.762,14.572
E02000574,14.464,22.075,15.106,0.802,14.918
E02000575,14.693,24.577,15.464,1.054,15.226
E02000576,14.577,24.363,15.104,1.061,14.853
E02000577,13.426,24.778,14.276,1.341,13.962
E02000578,13.456,23.989,13.985,1.131,13.708
E02000579,13.449,21.981,14.048,0.902,13.779
E02000580,13.822,16.903,14.135,0.36,14.044
E02000581,13.688,17.005,13.921,0.415,13.803
E02000582,13.919,20.916,14.417,0.559,14.306
E02000583,13.707,20.053,14.082,0.659,13.896
E02000584,13.898,40.892,14.542,1.49,14.284
E02000585,13.797,29.913,14.19,1.105,13.912
E02000586,14.1,70.447,14.496,2.139,14.221
E02000587,13.915,28.602,14.396,1.214,14.135
E02000588,14.354,33.065,15.02,1.874,14.573
E02000589,14.147,23.712,14.728,1.538,14.295
E02000590,14.286,35.787,14.885,1.452,14.495
E02000591,13.884,28.227,14.902,1.753,14.266
E02000592,14.226,27.786,14.789,1.223,14.462
E02000593,13.979,27.385,14.566,1.172,14.233
E02000594,14.144,23.922,14.586,0.922,14.312
E02000595,14.164,26.003,14.629,1.156,14.323
E02000596,13.929,21.03,14.405,0.847,14.217
E02000597,13.82,25.905,14.589,1.35,14.111
E02000598,12.411,16.905,12.723,0.399,12.641
E02000599,12.516,21.995,12.744,0.406,12.624
E02000600,12.536,16.763,12.866,0.447,12.756
E02000601,12.496,18.046,12.834,0.485,12.74
E02000602,12.521,27.799,13.091,0.832,12.887
E02000603,12.526,16.168,12.783,0.346,12.71
E02000604,12.58,18.132,12.829,0.301,12.767
E02000605,12.456,16.186,12.703,0.269,12.664
E02000606,12.371,23.184,12.989,0.847,12.72
E02000607,12.461,18.658,12.607,0.273,12.553
E02000608,12.336,18.006,12.648,0.393,12.552
E02000609,12.452,20.914,12.894,0.635,12.698
E02000610,12.285,18.67,12.681,0.567,12.567
E02000611,12.441,18.626,12.672,0.539,12.525
E02000612,12.432,19.664,12.766,0.485,12.667
E02000613,12.253,18.433,12.62,0.489,12.5
E02000614,12.153,19.245,12.676,0.632,12.506
E02000615,12.165,21.021,12.523,0.598,12.361
E02000616,11.913,15.238,12.211,0.212,12.204
E02000617,11.578,15.796,11.908,0.349,11.825
E02000619,14.277,19.172,14.65,0.571,14.492
E02000620,14.272,20.727,14.701,0.774,14.437
E02000621,14.034,23.318,14.77,1.073,14.382
E02000622,13.985,21.728,14.523,0.722,14.325
E02000623,13.882,17.435,14.246,0.427,14.135
E02000624,14.006,17.809,14.331,0.443,14.232
E02000625,13.861,19.674,14.165,0.499,14.025
E02000626,13.823,16.798,14.138,0.293,14.063
E02000627,13.776,18.684,14.021,0.4,13.947
E02000628,13.868,19.331,14.252,0.581,14.093
E02000629,13.842,17.529,14.068,0.433,13.956
E02000630,13.759,19.358,14.165,0.627,13.98
E02000631,13.458,18.973,13.79,0.454,13.662
E02000632,13.6,18.663,13.944,0.489,13.842
E02000633,13.616,19.144,14.002,0.559,13.848
E02000634,13.539,18.871,14.055,0.634,13.877
E02000635,13.221,17.784,13.663,0.477,13.607
E02000636,13.522,19.589,13.8,0.524,13.674
E02000637,13.339,18.136,13.649,0.476,13.565
E02000638,13.383,17.782,13.69,0.496,13.559
E02000639,13.389,19.264,13.778,0.611,13.59
E02000640,13.253,19.974,13.563,0.432,13.464
E02000641,13.269,16.782,13.523,0.433,13.407
E02000642,13.156,18.251,13.451,0.47,13.314
E02000643,13.189,17.031,13.539,0.396,13.446
E02000644,13.21,16.353,13.433,0.328,13.349
E02000645,13.05,16.967,13.36,0.429,13.247
E02000646,13.104,19.626,13.465,0.548,13.329
E02000647,13.115,16.086,13.326,0.341,13.237
E02000648,12.992,15.829,13.21,0.31,13.133
E02000649,13.062,19.778,13.429,0.56,13.289
E02000650,12.916,15.73,13.115,0.283,13.04
E02000651,12.988,18.651,13.212,0.46,13.093
E02000652,12.983,16.096,13.143,0.284,13.078
E02006801,14.601,39.714,15.477,1.531,15.121
E02000653,13.46,16.953,13.693,0.288,13.634
E02000654,13.408,19.542,13.668,0.421,13.568
E02000655,13.447,24.88,13.668,0.532,13.565
E02000657,13.311,18.278,13.738,0.67,13.531
E02000658,13.297,22.55,13.692,0.747,13.495
E02000659,13.127,20.584,13.401,0.463,13.287
E02000660,13.194,16.853,13.465,0.383,13.367
E02000661,13.093,26.704,13.41,0.615,13.249
E02000662,13.116,15.78,13.339,0.226,13.306
E02000663,13.123,17.112,13.325,0.323,13.26
E02000665,12.925,19.347,13.214,0.378,13.141
E02000666,13.124,18.527,13.382,0.372,13.306
E02000667,13.036,18.908,13.337,0.451,13.232
E02000668,12.912,18.35,13.125,0.493,13.006
E02000669,12.95,18.296,13.223,0.476,13.118
E02000670,13.002,18.268,13.325,0.565,13.18
E02000671,13.014,18.282,13.22,0.434,13.118
E02000672,12.968,20.033,13.4,0.712,13.216
E02000673,13.007,17.562,13.226,0.392,13.112
E02000674,12.837,16.908,13.047,0.402,12.963
E02000675,12.63,20.828,12.946,0.515,12.819
E02000676,13.004,30.988,13.22,0.585,13.107
E02000677,12.806,18.134,13.057,0.495,12.959
E02000678,12.705,18.494,12.938,0.384,12.841
E02000679,12.921,16.78,13.133,0.298,13.066
E02000680,12.966,19.118,13.229,0.396,13.125
E02000681,12.811,19.31,13.056,0.429,12.95
E02000682,12.757,17.656,12.965,0.377,12.877
E02000683,12.418,15.069,12.672,0.29,12.624
E02000685,12.892,16.978,13.109,0.41,13.01
E02000686,12.512,18.532,12.867,0.441,12.807
E02000687,12.843,16.046,13.047,0.308,12.971
E02006783,12.665,16.105,12.86,0.304,12.785
E02006784,12.505,18.57,12.797,0.386,12.714
E02006798,13.431,20.79,13.765,0.629,13.597
E02007008,13.222,27.807,13.712,1.016,13.459
E02007009,13.046,19.817,13.514,0.659,13.339
E02000689,12.88,17.849,13.263,0.363,13.228
E02000690,12.525,16.088,12.753,0.235,12.69
E02000691,13.054,16.51,13.35,0.351,13.252
E02000692,12.867,16.949,13.137,0.355,13.048
E02000693,12.971,22.792,13.267,0.489,13.147
E02000694,13.135,18.436,13.326,0.391,13.221
E02000695,12.93,15.754,13.151,0.248,13.11
E02000696,12.91,16.154,13.085,0.291,13.016
E02000697,12.878,18.578,13.332,0.577,13.194
E02000698,12.652,15.801,12.86,0.256,12.803
E02000699,12.87,16.228,13.119,0.318,13.045
E02000700,12.823,17.118,13.12,0.392,13.011
E02000701,12.902,17.283,13.188,0.521,13.035
E02000702,12.746,16.804,13.025,0.379,12.944
E02000703,12.867,20.674,13.11,0.454,12.999
E02000704,12.677,18.479,13.019,0.421,12.91
E02000705,12.85,18.411,13.055,0.271,13.007
E02000706,12.827,16.721,13.042,0.348,12.96
E02000707,12.833,17.021,12.998,0.336,12.923
E02000708,12.628,16.375,12.906,0.416,12.8
E02000709,12.639,21.671,12.804,0.261,12.768
E02000710,12.618,24.791,13.002,0.493,12.884
E02000711,12.736,21.213,13.117,0.629,12.936
E02000712,12.631,15.824,12.859,0.28,12.799
E02000713,12.607,15.609,12.805,0.224,12.771
E02000714,13.01,15.94,13.327,0.286,13.268
E02000715,13.116,18.553,13.37,0.631,13.209
E02000716,12.722,21.718,13.09,0.401,13.027
E02000717,13.128,21.79,13.454,0.694,13.295
E02000718,13.052,22.266,13.381,0.61,13.191
E02000719,13.185,17.815,13.437,0.344,13.361
E02000720,12.939,16.861,13.336,0.387,13.28
E02000721,13.244,18.011,13.533,0.456,13.398
E02000722,13.358,17.403,13.616,0.415,13.502
E02000723,13.063,17.002,13.322,0.389,13.256
E02000724,13.194,16.488,13.308,0.252,13.267
E02000725,13.397,27.145,13.917,0.881,13.678
E02000727,13.279,15.317,13.484,0.317,13.388
E02000728,13.032,16.749,13.311,0.519,13.168
E02000729,13.26,16.009,13.428,0.289,13.349
E02000730,13.249,15.397,13.43,0.275,13.352
E02000731,13.187,19.368,13.491,0.642,13.33
E02000732,13.257,17.71,13.338,0.254,13.302
E02000733,13.294,17.101,13.602,0.429,13.491
E02000734,13.295,17.077,13.564,0.484,13.433
E02000735,13.231,19.719,13.367,0.392,13.304
E02000736,12.965,35.904,13.567,1.332,13.167
E02000737,13.017,17.029,13.283,0.352,13.22
E02000738,13.214,18.392,13.349,0.402,13.292
E02000739,13.325,17.218,13.589,0.475,13.452
E02000740,13.272,15.977,13.457,0.224,13.421
E02000741,13.229,21.904,13.442,0.539,13.352
E02000742,13.136,20.976,13.508,0.681,13.325
E02000743,13.348,21.174,13.825,0.866,13.582
E02000744,13.335,22.281,14.014,1.194,13.653
E02000745,13.081,24.202,13.747,1.265,13.385
E02000746,12.715,25.974,13.174,0.623,13.064
E02000747,13.415,24.087,13.859,0.762,13.657
E02000748,12.963,16.13,13.198,0.289,13.119
E02000749,13.073,22.874,13.5,0.615,13.419
E02006995,13.48,21.099,13.913,0.708,13.803
E02006996,13.409,23.504,13.711,0.54,13.597
E02006997,13.366,19.82,13.679,0.391,13.621
E02006998,12.849,16.168,13.102,0.245,13.082
E02006999,13.083,17.687,13.559,0.481,13.529
E02000751,12.111,22.753,12.506,0.43,12.398
E02000752,11.552,15.298,11.864,0.303,11.807
E02000753,11.923,13.604,12.083,0.127,12.063
E02000754,12.118,14.786,12.539,0.257,12.513
E02000755,12.245,15.332,12.702,0.438,12.575
E02000756,11.966,15.993,12.31,0.303,12.272
E02000757,12.652,18.829,13.181,0.787,12.926
E02000758,12.32,15.949,12.551,0.277,12.504
E02000759,12.479,27.44,13.283,1.103,12.947
E02000760,12.303,15.435,12.544,0.286,12.485
E02000762,12.483,16.432,12.909,0.548,12.773
E02000763,11.823,21.52,12.173,0.431,12.081
E02000764,12.701,20.664,13.082,0.572,12.947
E02000765,12.513,17.619,12.943,0.566,12.775
E02000767,12.489,17.649,12.84,0.529,12.703
E02000768,12.661,29.719,13.316,1.331,12.903
E02000770,12.451,24.83,12.872,0.825,12.717
E02000772,12.401,16.522,12.666,0.436,12.56
E02000773,12.642,18.286,13.022,0.655,12.843
E02000774,12.494,16.546,12.725,0.341,12.644
E02000776,12.684,15.983,12.886,0.267,12.829
E02000777,12.661,18.326,12.933,0.324,12.875
E02000779,12.794,16.292,13.197,0.518,13.044
E02000781,12.63,16.381,12.83,0.283,12.773
E02000782,12.879,25.195,13.537,1.052,13.209
E02000783,12.746,15.486,13.002,0.261,12.978
E02006800,12.529,16.548,12.779,0.336,12.702
E02006924,12.644,24.644,13.127,0.756,12.912
E02006925,12.534,25.689,12.948,0.658,12.791
E02007017,12.338,16.73,12.597,0.456,12.496
E02007018,12.427,15.793,12.674,0.353,12.586
E02007019,12.737,20.832,13.232,0.634,13.06
E02007020,12.78,16.58,12.966,0.361,12.879
E02000784,13.051,20.263,13.327,0.448,13.216
E02000785,12.624,25.561,12.896,0.513,12.757
E02000786,12.954,19.533,13.261,0.559,13.105
E02000787,12.787,20.082,13.098,0.534,12.96
E02000788,12.682,20.71,13.068,0.588,12.965
E02000789,12.527,16.516,12.762,0.329,12.676
E02000790,12.749,19.415,13.116,0.745,12.906
E02000791,12.651,18.505,13.036,0.505,12.888
E02000792,12.646,17.47,12.878,0.347,12.826
E02000793,12.476,14.701,12.68,0.212,12.632
E02000794,12.537,19.674,12.957,0.676,12.781
E02000795,12.409,15.901,12.6,0.222,12.557
E02000796,12.316,17.74,12.654,0.446,12.538
E02000797,12.586,18.736,12.897,0.488,12.783
E02000798,12.342,17.997,12.644,0.405,12.577
E02000799,12.473,42.139,12.676,0.603,12.599
E02000800,12.404,13.699,12.584,0.128,12.584
E02000801,12.423,37.106,12.683,0.598,12.586
E02000802,12.277,15.686,12.557,0.336,12.492
E02000803,12.103,17.045,12.378,0.325,12.306
E02000804,12.141,15.745,12.338,0.231,12.26
E02000805,12.257,19.921,12.526,0.343,12.463
E02000806,12.058,17.163,12.313,0.354,12.246
E02000807,13.574,19.421,13.953,0.461,13.86
E02000808,14.4,40.794,15.17,1.164,14.912
E02000810,13.82,18.409,14.242,0.445,14.137
E02000812,14.128,18.746,14.606,0.531,14.477
E02000813,13.715,19.728,14.175,0.625,13.993
E02000814,13.542,19.09,13.746,0.291,13.683
E02000815,14.342,32.214,14.91,1.073,14.608
E02000816,13.731,16.957,14.004,0.347,13.924
E02000817,13.558,18.727,13.933,0.523,13.806
E02000818,14.096,18.956,14.551,0.64,14.357
E02000819,13.81,18.525,14.277,0.572,14.128
E02000820,14.091,20.888,14.49,0.629,14.334
E02000821,13.628,18.474,14.071,0.511,13.995
E02000822,13.692,16.698,14.127,0.302,14.109
E02000823,13.788,17.836,14.23,0.512,14.117
E02000824,13.482,18.04,13.775,0.506,13.633
E02000825,13.564,18.789,13.751,0.325,13.663
E02000826,13.628,17.617,13.848,0.272,13.792
E02000827,13.81,21.257,14.218,0.641,14.034
E02000828,13.472,18.418,13.824,0.593,13.638
E02000829,13.357,18.336,13.654,0.493,13.543
E02000830,13.439,19.377,13.773,0.51,13.649
E02000831,13.397,18.057,13.625,0.362,13.533
E02000832,13.156,16.078,13.478,0.279,13.424
E02000833,13.329,18.872,13.553,0.304,13.492
E02000834,13.139,20.358,13.503,0.465,13.416
E02000835,13.043,16.343,13.195,0.205,13.164
E02000836,13.219,16.205,13.502,0.37,13.407
E02000837,13.046,18.993,13.383,0.411,13.285
E02000838,13.009,19.965,13.297,0.456,13.184
E02000839,12.925,18.346,13.134,0.371,13.033
E02006802,14.413,25.724,15.056,1.097,14.746
E02006941,14.035,20.609,14.877,0.823,14.692
E02006942,14.157,23.156,14.702,0.953,14.44
E02000840,12.602,15.741,12.879,0.245,12.839
E02000841,12.65,17.131,12.926,0.416,12.807
E02000842,12.682,20.117,12.986,0.472,12.886
E02000843,12.544,14.226,12.723,0.193,12.686
E02000844,12.633,15.184,12.848,0.279,12.783
E02000845,12.503,23.054,12.667,0.513,12.617
E02000846,12.571,17.772,12.826,0.392,12.721
E02000847,12.501,22.832,12.769,0.491,12.71
E02000848,12.499,21.463,12.882,0.454,12.813
E02000849,12.458,17.075,12.698,0.425,12.597
E02000850,12.446,16.65,12.703,0.323,12.625
E02000851,12.51,17.943,12.701,0.361,12.612
E02000852,12.514,15.413,12.685,0.259,12.626
E02000853,12.478,18.509,12.744,0.487,12.615
E02000854,12.413,16.019,12.697,0.366,12.612
E02000855,12.13,16.712,12.55,0.396,12.49
E02000856,12.218,18.915,12.574,0.426,12.509
E02000857,12.337,15.819,12.569,0.353,12.49
E02000858,12.219,16.919,12.477,0.37,12.399
E02000859,12.105,17.27,12.457,0.407,12.401
E02000860,12.194,15.121,12.451,0.239,12.416
E02000861,11.998,14.945,12.294,0.214,12.261
E02000863,11.869,16.302,12.099,0.26,12.045
E02006836,11.922,15.403,12.197,0.281,12.143
E02000864,13.625,22.134,14.007,0.753,13.825
E02000865,13.759,18.734,14.15,0.551,14.024
E02000866,13.634,18.252,13.951,0.483,13.823
E02000867,13.71,24.086,14.261,1.104,13.891
E02000868,13.9,17.616,14.244,0.473,14.112
E02000869,14.085,17.551,14.426,0.451,14.311
E02000870,13.834,19.19,14.15,0.483,14.025
E02000871,13.592,24.78,14.281,1.171,13.875
E02000872,14.128,17.05,14.455,0.386,14.341
E02000873,13.795,26.792,14.098,0.779,13.944
E02000874,14.001,18.74,14.242,0.455,14.114
E02000875,13.682,21.23,13.907,0.426,13.805
E02000876,13.999,19.28,14.32,0.531,14.174
E02000877,13.694,20.562,14.112,0.485,13.985
E02000878,14.263,35.103,15.111,1.943,14.809
E02000879,13.936,17.397,14.149,0.467,14.04
E02000880,13.991,17.505,14.332,0.446,14.237
E02000881,13.594,23.937,14.223,1.097,13.907
E02000882,13.906,19.05,14.146,0.353,14.08
E02000883,13.765,23.475,14.248,1.049,13.948
E02000884,14.272,27.628,14.972,1.116,14.664
E02000885,14.047,17.432,14.355,0.407,14.24
E02000886,13.947,26.448,14.57,1.079,14.214
E02000887,13.825,18.867,14.168,0.487,14.014
E02000888,14.051,29.378,14.961,1.459,14.447
E02000889,13.974,30.144,14.721,1.43,14.403
E02000890,13.965,28.781,14.781,1.463,14.476
E02000893,13.29,14.952,13.454,0.206,13.42
E02000894,13.342,15.134,13.547,0.236,13.496
E02006853,13.395,15.281,13.576,0.162,13.563
E02006854,13.484,24.549,14.124,1.171,13.745
E02007112,13.589,22.208,14.384,1.135,14.04
E02007113,13.479,26.848,14.536,1.501,14.118
E02007114,13.373,15.324,13.586,0.244,13.515
E02000895,12.058,17.348,12.464,0.373,12.407
E02000896,11.881,16.63,12.262,0.316,12.21
E02000897,12.209,15.648,12.518,0.293,12.473
E02000898,12.405,15.252,12.642,0.271,12.584
E02000899,12.505,15.91,12.848,0.356,12.79
E02000900,12.644,26.292,13.288,1.113,12.982
E02000901,12.426,18.986,12.776,0.436,12.674
E02000902,12.692,28.53,13.238,0.937,12.956
E02000903,12.816,22.328,13.142,0.776,13.009
E02000904,12.561,20.861,13.204,0.754,13.015
E02000905,12.958,16.153,13.205,0.366,13.126
E02000906,13.036,15.427,13.246,0.317,13.174
E02000907,12.816,20.626,13.133,0.399,13.056
E02000908,12.834,16.612,13.077,0.32,13.001
E02000909,12.709,21.076,13.087,0.454,13.033
E02000910,13.039,19.732,13.333,0.497,13.2
E02000911,12.94,16.086,13.221,0.339,13.143
E02000912,12.874,16.355,13.011,0.162,12.98
E02000913,12.946,22.247,13.23,0.485,13.134
E02000914,13.053,18.816,13.42,0.509,13.3
E02000915,12.782,22.824,13.313,0.852,13.117
E02000916,12.941,20.591,13.223,0.488,13.108
E02000917,13.222,17.621,13.426,0.404,13.315
E02000918,12.96,24.329,13.654,1.211,13.318
E02000919,13.255,20.141,13.744,0.878,13.439
E02000920,13.072,20.976,13.646,0.785,13.416
E02000921,13.282,20.471,13.635,0.737,13.45
E02000922,13.125,15.787,13.374,0.275,13.302
E02000923,13.803,17.961,14.104,0.467,13.97
E02000925,13.81,19.916,14.186,0.56,14.022
E02000926,13.646,19.84,13.997,0.548,13.858
E02000927,13.764,17.35,14.035,0.397,13.945
E02000928,13.055,16.796,13.329,0.37,13.264
E02000929,13.663,19.399,14.128,0.809,13.866
E02000930,13.605,18.287,13.975,0.499,13.833
E02000931,13.507,19.07,13.903,0.563,13.795
E02000932,13.282,21.409,13.875,0.792,13.691
E02000933,12.976,18.336,13.281,0.481,13.157
E02000934,13.639,18.704,14.092,0.693,13.845
E02000935,12.674,16.907,12.927,0.355,12.841
E02000936,13.09,17.61,13.409,0.454,13.286
E02000937,13.262,17.066,13.553,0.388,13.457
E02000938,12.864,19.812,13.115,0.476,13.01
E02000939,13.436,16.481,13.649,0.308,13.572
E02000940,13.356,18.856,13.778,0.528,13.633
E02000941,13.273,17.933,13.665,0.433,13.531
E02000942,12.987,18.682,13.398,0.443,13.304
E02000943,13.428,17.803,13.755,0.462,13.628
E02000944,12.979,16.771,13.211,0.34,13.136
E02000945,12.543,20.646,13.004,0.824,12.798
E02000946,13.145,17.294,13.468,0.417,13.346
E02000947,13.025,16.744,13.418,0.348,13.338
E02000948,13.103,16.462,13.387,0.373,13.266
E02000949,13.136,18.792,13.412,0.37,13.338
E02000950,12.835,15.502,13.023,0.199,12.988
E02000951,13.244,17.171,13.567,0.519,13.413
E02000952,13.186,16.532,13.447,0.385,13.358
E02000953,13.137,16.735,13.396,0.418,13.284
E02000954,13.185,16.43,13.37,0.309,13.302
E02000955,13.149,16.599,13.327,0.274,13.278
E02000956,13.09,17.086,13.342,0.385,13.259
E02000957,13.054,20.11,13.447,0.523,13.304
E02000958,13.082,16.13,13.226,0.23,13.165
E02000959,13.048,15.894,13.27,0.352,13.164
E02007083,13.841,21.959,14.321,0.633,14.17
E02007084,13.907,21.442,14.188,0.44,14.074
E02000960,14.013,22.68,14.26,0.548,14.123
E02000961,13.997,17.677,14.27,0.42,14.162
E02000962,14.189,21.587,14.722,0.821,14.442
E02000963,13.687,18.787,13.942,0.437,13.833
E02000964,13.722,19.777,14.244,0.52,14.105
E02000965,14.034,17.893,14.237,0.311,14.161
E02000966,14.091,18.116,14.597,0.52,14.484
E02000967,14.071,28.714,14.73,1.047,14.426
E02000968,14.379,28.972,15.17,1.393,14.778
E02000969,14.117,24.649,14.946,1.118,14.593
E02000970,14.927,37.764,15.972,1.327,15.616
E02000971,14.596,33.76,15.852,2.0,15.252
E02000972,15.104,31.28,16.782,1.34,16.613
E02000973,14.067,26.255,15.0,1.528,14.516
E02000974,14.72,54.642,15.511,1.938,14.957
E02000975,14.405,67.586,15.288,1.968,14.846
E02000976,14.364,19.852,14.693,0.539,14.53
E02000977,15.002,36.876,16.71,1.799,16.327
E02000978,14.02,35.118,14.794,1.113,14.536
E02000979,14.705,47.528,15.658,2.079,15.106
E02000980,14.566,25.472,15.058,1.018,14.732
E02000981,14.53,25.018,14.9,0.705,14.732
E02000982,14.363,30.328,15.018,1.312,14.662
E02000983,14.44,22.807,15.023,1.09,14.626
