LSOA21CD,PM10d-2016-min,PM10d-2016-max,PM10d-2016-mean,PM10d-2016-std,PM10d-2016-median
E01002682,5.287,57.261,6.627,3.442,5.726
E01002686,5.013,23.878,5.465,1.134,5.262
E01002687,6.567,67.176,10.52,10.222,7.531
E01002689,6.678,66.912,10.063,10.568,7.103
E01002690,6.694,64.203,9.549,8.077,7.329
E01002691,6.242,60.838,8.129,5.151,6.739
E01002692,6.334,62.659,11.432,11.073,6.967
E01002693,6.607,41.362,7.689,3.361,6.984
E01002694,9.864,31.521,11.485,3.441,10.493
E01002695,9.913,58.041,12.041,5.753,10.875
E01002696,9.287,67.879,12.028,7.384,10.442
E01002697,10.084,54.824,12.006,4.818,10.95
E01002698,8.492,13.016,9.13,0.71,8.905
E01002699,8.799,15.242,9.493,0.893,9.287
E01002700,8.869,18.823,9.836,1.181,9.502
E01002701,10.786,67.807,14.101,9.725,11.256
E01002702,10.8,67.127,13.066,7.457,11.719
E01002703,11.875,57.556,14.205,6.709,12.676
E01002704,11.06,68.251,14.66,10.205,11.931
E01002706,11.001,62.102,13.596,8.727,11.817
E01002707,11.422,67.453,17.233,12.059,12.269
E01002708,8.89,40.651,10.042,3.126,9.343
E01002709,9.517,55.463,11.39,4.987,10.068
E01002710,9.604,41.726,11.98,4.269,10.704
E01002711,10.191,53.805,14.094,7.218,11.767
E01002712,8.505,31.595,10.131,3.128,9.243
E01002713,8.506,49.127,10.068,3.768,9.136
E01002714,9.01,22.558,10.131,1.934,9.611
E01002715,9.073,22.077,10.095,2.473,9.455
E01002716,8.479,38.516,11.037,5.436,9.274
E01002717,8.434,33.765,10.264,3.796,9.024
E01002718,8.68,22.516,9.5,1.59,9.061
E01002719,8.653,47.76,10.73,5.016,9.303
E01002720,8.438,38.972,10.175,4.386,8.968
E01002721,8.693,24.672,9.504,1.422,9.213
E01002722,9.08,39.385,10.665,4.213,9.516
E01002723,12.105,50.035,14.615,4.882,13.324
E01002724,13.25,67.743,16.963,10.059,14.04
E01002725,13.885,42.066,16.046,4.231,14.696
E01002726,12.866,64.846,16.386,8.212,13.986
E01002727,11.401,57.877,15.015,8.324,12.791
E01002728,11.165,66.538,17.826,12.359,12.161
E01002729,11.568,53.392,13.071,2.941,12.61
E01002730,8.163,37.488,10.43,4.387,9.001
E01002732,7.781,44.059,10.662,6.31,8.637
E01002733,7.804,27.464,8.643,1.836,8.102
E01002734,7.193,61.42,11.593,9.307,8.116
E01002735,7.144,11.585,7.561,0.624,7.426
E01002736,7.166,8.094,7.451,0.185,7.405
E01002737,7.346,21.117,8.347,1.872,7.789
E01002738,7.683,23.972,8.816,2.418,8.052
E01002739,7.732,45.757,9.462,3.997,8.402
E01002740,7.85,47.032,9.501,4.461,8.55
E01002741,7.438,25.411,8.631,2.721,7.823
E01002742,7.435,21.547,8.277,1.772,7.794
E01002743,7.591,22.474,8.986,3.004,8.065
E01002744,7.667,22.418,8.715,2.59,7.973
E01002745,7.611,25.944,8.246,1.809,7.837
E01002747,7.628,39.619,9.743,4.848,8.108
E01002748,7.621,57.03,9.451,5.635,7.981
E01002749,7.54,26.0,8.84,3.166,7.892
E01002751,8.186,45.928,10.882,5.82,8.939
E01002752,7.503,10.437,8.103,0.672,7.845
E01002753,6.913,15.647,7.724,1.562,7.208
E01002754,6.716,32.503,8.787,4.034,7.49
E01002755,6.571,23.42,7.792,2.702,6.923
E01002756,6.5,15.422,7.124,0.973,6.875
E01002757,6.551,18.467,6.864,0.875,6.695
E01002758,6.578,23.434,7.732,2.443,7.014
E01002759,6.581,13.663,7.231,1.025,7.002
E01002760,6.882,34.935,7.688,2.207,7.149
E01002762,8.291,58.486,9.95,3.652,8.802
E01002763,8.689,46.215,12.715,7.502,9.626
E01002764,8.277,51.984,10.789,5.845,8.917
E01002765,8.317,36.085,9.637,2.615,8.87
E01002766,8.328,34.22,9.939,3.659,8.815
E01002767,8.206,49.916,10.573,6.248,8.706
E01002768,7.438,32.719,9.399,3.577,8.146
E01002769,7.137,10.8,7.395,0.333,7.292
E01002770,7.049,68.45,10.695,7.632,8.078
E01002771,7.059,29.975,8.501,3.184,7.457
E01002772,7.247,47.938,10.113,6.617,8.011
E01002773,7.025,24.026,7.623,1.418,7.255
E01002774,7.18,48.35,9.142,4.674,7.971
E01002775,8.3,30.938,9.716,2.438,8.942
E01002776,8.426,52.63,11.021,5.322,9.241
E01002777,8.128,14.337,9.151,1.14,8.688
E01002778,8.179,27.899,9.784,2.9,9.008
E01002779,8.033,26.122,9.374,2.504,8.537
E01002780,8.044,25.355,9.106,2.303,8.434
E01002781,7.929,23.701,9.744,2.943,8.652
E01002782,7.87,22.319,9.075,2.251,8.271
E01002783,7.827,38.193,9.359,3.427,8.549
E01002784,7.484,23.3,8.246,1.703,7.817
E01002785,7.269,44.271,8.454,3.639,7.716
E01002786,7.58,61.959,10.112,6.176,8.297
E01002787,7.535,36.74,8.747,3.502,8.011
E01002788,7.401,12.584,7.834,0.745,7.619
E01002789,7.39,32.563,8.132,2.078,7.657
E01002790,8.674,42.53,11.32,5.175,9.669
E01002791,9.168,36.859,12.313,5.235,10.3
E01002792,9.224,29.81,10.506,2.704,9.703
E01002793,9.28,44.858,10.816,3.131,10.01
E01002794,9.379,65.372,13.218,8.565,10.5
E01002795,8.557,54.105,10.422,5.571,9.049
E01002796,8.384,13.187,8.685,0.479,8.543
E01002797,9.259,49.047,12.189,6.873,9.939
E01002798,9.395,40.368,10.826,3.296,9.847
E01002799,9.389,44.752,10.763,3.736,9.854
E01002800,9.452,14.712,9.891,0.527,9.749
E01002801,9.996,46.641,12.202,5.395,10.709
E01002802,9.617,14.637,10.73,0.816,10.55
E01002804,6.868,21.093,8.219,2.42,7.445
E01002805,6.915,19.727,7.837,1.583,7.288
E01002806,6.948,14.05,7.489,0.961,7.239
E01002807,7.207,21.568,8.1,2.107,7.493
E01002808,7.053,28.851,8.057,2.038,7.599
E01002809,7.241,44.02,8.389,4.172,7.594
E01002810,7.416,47.396,9.281,5.117,8.017
E01002811,6.561,13.365,7.045,0.706,6.882
E01002812,8.708,66.172,10.098,6.662,8.828
E01002813,8.75,24.38,9.434,1.751,8.994
E01002814,8.034,68.362,13.868,11.954,8.835
E01002815,8.633,68.461,14.982,14.346,8.923
E01002816,8.795,68.238,11.11,10.102,9.047
E01002817,8.165,68.416,10.959,8.692,8.751
E01002818,9.734,68.584,15.129,14.117,10.724
E01002819,9.229,68.509,13.858,14.047,9.762
E01002821,8.981,68.591,15.297,13.461,9.874
E01002823,9.339,41.674,11.212,5.225,9.941
E01002824,8.589,42.866,9.85,3.665,9.132
E01002825,8.049,64.805,9.588,4.46,8.967
E01002826,8.505,68.593,11.711,10.574,9.137
E01002827,8.82,61.993,11.702,6.822,9.829
E01002828,8.21,47.502,10.908,4.574,9.603
E01002829,8.299,20.144,9.164,1.828,8.668
E01002830,8.19,20.399,8.977,1.487,8.669
E01002831,8.15,35.638,9.578,3.202,8.681
E01002832,8.334,25.095,9.321,2.043,8.744
E01002833,7.999,20.771,9.298,2.001,8.672
E01002834,8.726,46.55,10.143,4.577,9.15
E01002835,8.76,68.37,13.309,11.815,9.606
E01002836,8.881,32.906,10.054,3.632,9.165
E01002837,8.952,58.934,10.647,5.628,9.28
E01002839,8.704,65.013,17.243,17.469,9.182
E01002840,8.237,68.247,14.816,12.275,9.41
E01002841,7.748,66.607,9.967,7.379,8.202
E01002842,8.449,31.247,11.941,6.123,9.168
E01002843,7.885,68.312,12.54,10.943,8.478
E01002844,8.784,59.119,12.31,9.123,9.162
E01002845,8.913,68.3,15.558,13.601,9.933
E01002846,8.146,67.234,10.589,7.01,8.44
E01002847,8.397,59.588,10.849,7.436,8.69
E01002848,8.331,68.459,14.476,12.809,9.062
E01002849,8.468,68.445,12.868,11.665,8.71
E01002850,8.649,66.417,13.486,12.975,8.928
E01002851,8.657,68.278,16.511,14.787,8.988
E01002852,6.706,53.092,8.9,4.867,7.682
E01002853,7.937,42.801,9.891,5.302,8.523
E01002854,8.288,50.781,12.392,7.745,9.618
E01002855,7.862,23.032,8.809,2.139,8.252
E01002856,7.929,37.749,10.163,3.726,8.673
E01002857,8.088,47.622,9.459,4.851,8.421
E01002858,9.362,27.497,11.193,3.67,10.075
E01002859,9.672,61.023,12.167,8.189,10.316
E01002860,9.448,19.603,10.111,1.066,9.825
E01002861,9.214,33.39,11.227,4.551,9.791
E01002862,9.164,43.063,10.302,4.507,9.619
E01002863,9.743,65.507,12.497,8.979,10.275
E01002864,7.841,68.416,9.413,5.849,8.242
E01002865,8.187,62.301,9.691,6.093,8.737
E01002866,7.903,68.57,10.707,11.029,8.132
E01002867,7.934,65.968,11.677,8.807,8.54
E01002868,7.839,49.752,9.083,4.189,8.219
E01002869,8.273,68.574,13.935,12.442,9.343
E01002870,7.547,37.532,9.9,4.156,8.712
E01002871,7.586,44.732,9.42,4.464,8.348
E01002872,7.55,9.091,7.878,0.231,7.872
E01002873,7.825,59.633,12.763,9.355,9.43
E01002874,7.562,33.6,8.54,2.989,7.887
E01002875,7.546,18.576,8.119,1.255,7.837
E01002876,7.172,15.177,7.737,0.983,7.487
E01002877,7.326,65.454,14.926,12.055,9.588
E01002878,7.767,43.547,9.889,3.525,8.526
E01002879,7.565,21.036,8.427,1.615,7.967
E01002880,7.767,29.737,10.332,4.231,8.711
E01002881,7.555,9.276,7.977,0.348,7.884
E01002882,8.143,17.187,8.911,1.292,8.543
E01002883,8.403,46.681,10.97,4.799,9.572
E01002884,8.591,61.81,12.294,6.787,10.07
E01002885,9.13,54.69,10.576,5.063,9.533
E01002886,8.492,24.857,9.916,2.537,9.187
E01002887,8.75,54.897,11.151,6.578,9.288
E01002888,8.622,58.787,10.207,7.059,8.811
E01002889,8.738,68.593,11.097,10.711,8.966
E01002890,8.724,10.399,8.978,0.25,8.868
E01002891,8.892,68.551,11.94,7.99,9.42
E01002892,8.803,45.964,10.097,4.187,9.051
E01002893,7.935,65.923,11.159,8.876,8.24
E01002894,8.095,66.399,12.761,10.198,8.538
E01002896,8.266,55.101,10.574,6.679,8.585
E01002897,7.883,56.544,9.757,6.548,8.055
E01002898,8.534,59.205,9.912,5.465,8.775
E01002899,8.752,59.068,10.755,7.067,9.02
E01002900,8.799,56.95,12.867,8.898,9.523
E01002901,8.918,64.845,11.107,6.189,9.493
E01002902,9.487,68.035,13.765,10.365,10.061
E01002903,8.81,57.869,10.638,5.823,9.316
E01002904,6.847,44.039,9.237,6.665,7.543
E01002905,7.264,44.36,9.472,5.083,7.913
E01002906,6.942,22.331,7.957,1.61,7.476
E01002907,6.814,7.864,7.044,0.228,6.957
E01002908,6.824,17.389,7.52,1.15,7.182
E01002909,7.62,30.622,9.089,3.062,8.127
E01002910,8.844,68.432,11.298,9.616,9.125
E01002911,8.605,59.374,11.025,7.757,9.099
E01002912,8.294,63.124,11.87,10.961,8.658
E01002913,8.138,65.109,12.585,10.493,8.552
E01002914,8.874,68.387,10.723,6.961,9.222
E01002915,4.436,26.982,7.059,4.829,5.227
E01002916,4.332,50.694,5.378,4.554,4.536
E01002917,4.342,5.697,4.57,0.235,4.482
E01002918,4.175,6.773,4.468,0.335,4.345
E01002919,4.165,55.458,5.849,4.618,4.47
E01002920,4.328,5.993,4.472,0.17,4.425
E01002921,4.497,45.358,5.455,2.974,4.81
E01002922,4.395,51.058,4.835,2.532,4.576
E01002923,4.657,50.877,6.238,5.478,4.912
E01002924,4.347,30.021,4.629,1.514,4.438
E01002925,4.62,51.064,6.1,5.157,4.939
E01002926,4.378,6.152,4.67,0.272,4.607
E01002927,4.481,20.154,5.068,1.216,4.846
E01002928,4.677,26.19,5.614,2.291,5.037
E01002929,4.748,7.636,5.013,0.3,4.944
E01002930,4.93,20.222,5.461,1.142,5.195
E01002931,4.943,10.881,5.302,0.716,5.122
E01002932,4.531,21.367,5.133,1.523,4.847
E01002933,4.962,7.076,5.301,0.29,5.233
E01002934,4.751,6.904,5.006,0.249,4.96
E01002935,5.058,35.609,6.414,3.111,5.53
E01002937,4.969,6.802,5.461,0.328,5.394
E01002938,4.76,12.587,5.267,0.972,5.043
E01002939,3.916,25.813,4.548,2.118,4.117
E01002940,3.835,21.508,4.746,2.259,4.193
E01002941,3.835,52.14,4.432,2.153,4.04
E01002942,3.941,15.591,4.184,0.763,4.066
E01002943,3.778,5.632,3.957,0.195,3.895
E01002944,3.796,6.585,4.068,0.355,3.967
E01002945,3.743,20.664,4.112,1.039,3.944
E01002946,3.465,9.775,3.768,0.457,3.717
E01002947,3.725,24.403,4.108,1.057,3.913
E01002948,3.059,27.03,3.519,1.174,3.331
E01002949,3.675,23.424,4.373,1.951,3.896
E01002950,3.359,14.757,3.662,0.614,3.536
E01002951,4.854,22.679,5.504,1.808,5.081
E01002952,4.827,21.617,5.103,1.025,4.912
E01002953,4.709,23.828,5.778,1.957,5.102
E01002954,4.963,35.335,6.456,3.269,5.513
E01002955,4.875,66.279,6.918,4.078,5.584
E01002956,4.848,21.544,5.419,1.673,5.053
E01002957,4.851,21.656,5.509,1.992,5.042
E01002958,4.732,5.739,4.891,0.11,4.861
E01002959,4.796,15.875,5.105,0.808,4.933
E01002960,4.836,26.669,5.614,2.131,5.166
E01002961,4.747,6.527,4.967,0.253,4.879
E01002962,4.728,5.943,4.894,0.151,4.857
E01002963,4.803,6.866,5.009,0.266,4.939
E01002964,4.739,68.563,7.78,7.989,5.607
E01002965,4.189,38.514,5.793,3.402,4.97
E01002966,4.527,20.31,4.962,1.553,4.641
E01002967,4.175,17.025,4.963,1.554,4.542
E01002968,4.789,67.861,9.036,8.465,6.188
E01002969,4.995,21.011,5.753,1.694,5.362
E01002970,4.597,23.55,5.491,2.023,5.062
E01002971,4.591,41.141,6.044,3.461,5.103
E01002972,5.268,54.495,7.593,5.124,6.197
E01002973,4.609,21.665,5.259,1.691,4.932
E01002974,5.179,46.47,6.511,3.412,5.531
E01002975,4.4,28.354,5.68,3.395,4.755
E01002976,4.549,5.281,4.843,0.176,4.818
E01002977,4.336,20.159,4.866,1.289,4.566
E01002978,4.347,22.306,5.164,2.007,4.703
E01002979,4.282,14.933,4.794,1.237,4.498
E01002980,4.625,22.399,5.154,1.402,4.836
E01002981,4.49,64.234,7.402,5.346,5.51
E01002982,4.836,59.582,7.66,7.499,5.413
E01002983,4.636,16.851,5.155,0.74,5.065
E01002984,4.675,30.082,5.759,2.613,5.029
E01002985,5.344,48.902,6.914,4.592,5.815
E01002986,4.387,9.395,4.634,0.399,4.542
E01002987,4.327,22.495,4.97,1.335,4.628
E01002988,4.061,21.254,4.699,1.513,4.321
E01002989,4.325,16.323,4.792,1.4,4.461
E01002990,4.375,17.314,5.311,1.516,4.836
E01002991,4.562,14.18,5.256,1.374,4.831
E01002992,4.488,5.549,4.616,0.15,4.565
E01002993,4.088,23.512,4.647,1.6,4.316
E01002994,3.949,33.224,4.463,1.616,4.192
E01002995,3.985,35.912,4.936,2.636,4.368
E01002996,4.276,26.996,5.288,2.556,4.585
E01002997,4.265,21.952,5.134,1.76,4.674
E01002998,4.259,12.996,4.642,0.85,4.442
E01002999,4.386,13.021,4.739,0.927,4.549
E01003000,3.806,31.243,4.808,2.745,4.245
E01003001,4.355,37.031,6.13,3.95,4.898
E01003002,4.026,52.176,5.531,4.259,4.488
E01003003,4.34,45.18,5.903,4.098,4.763
E01003004,4.253,64.785,6.628,6.064,4.794
E01003005,4.026,27.806,5.103,3.169,4.311
E01003006,4.459,37.745,5.596,2.999,4.93
E01003007,4.87,12.944,5.476,1.218,5.165
E01003008,4.845,12.869,5.142,0.68,5.029
E01003009,4.734,13.0,5.182,0.909,4.971
E01003010,4.556,34.227,5.684,3.231,4.964
E01003011,4.617,35.194,5.687,3.672,4.986
E01003013,11.597,68.592,17.105,10.704,13.843
E01003014,11.967,68.593,16.118,8.375,13.386
E01003015,10.805,42.583,13.553,5.681,12.005
E01003016,12.7,68.291,18.846,11.647,14.521
E01003017,12.183,68.382,15.215,9.092,13.162
E01003018,7.684,54.002,9.566,5.987,8.256
E01003019,8.053,42.401,9.877,5.022,8.684
E01003020,8.26,50.79,10.256,4.66,9.074
E01003021,7.511,8.859,7.781,0.225,7.729
E01003022,7.512,22.308,8.281,1.698,7.878
E01003023,7.492,46.271,9.713,5.396,7.966
E01003024,7.59,51.237,10.817,7.649,8.447
E01003025,7.039,32.64,8.231,2.528,7.571
E01003026,7.342,43.634,8.714,3.518,7.991
E01003027,7.624,12.135,8.12,0.645,7.95
E01003028,7.606,43.018,8.09,2.163,7.808
E01003029,7.704,34.43,9.544,4.147,8.414
E01003030,7.506,57.518,11.052,7.452,8.607
E01003031,7.681,59.88,10.442,6.395,8.528
E01003032,8.003,56.762,11.254,6.932,9.047
E01003033,7.736,41.778,8.275,1.832,8.053
E01003034,8.364,35.039,10.161,4.291,8.946
E01003035,8.169,36.993,9.401,3.053,8.664
E01003036,8.135,9.815,8.482,0.284,8.417
E01003037,8.467,38.174,9.939,3.839,8.907
E01003038,7.871,55.199,10.566,5.985,8.761
E01003039,7.991,53.835,10.154,4.837,8.675
E01003040,7.822,48.349,10.673,6.507,8.436
E01003041,8.185,48.991,10.344,4.861,8.975
E01003042,7.839,44.221,10.472,5.795,8.474
E01003043,8.252,25.809,9.531,2.557,8.887
E01003044,8.021,13.602,8.605,0.79,8.383
E01003045,11.448,46.06,14.412,6.215,12.788
E01003046,10.281,25.54,12.21,2.383,11.609
E01003047,10.021,63.236,12.996,7.373,10.97
E01003048,10.022,39.189,11.358,2.628,10.705
E01003049,10.291,37.09,11.69,2.652,11.215
E01003050,8.406,35.145,10.683,4.165,9.49
E01003051,8.296,38.878,11.081,4.261,9.898
E01003052,8.379,26.626,10.109,2.651,9.402
E01003053,8.935,60.03,10.22,5.0,9.477
E01003054,8.476,40.484,10.617,5.131,9.087
E01003055,8.815,62.265,10.793,6.592,9.396
E01003056,8.681,10.707,9.012,0.299,8.928
E01003057,8.487,33.544,10.023,3.382,9.016
E01003058,8.694,28.332,9.88,3.234,8.975
E01003059,10.362,44.774,11.711,3.307,11.136
E01003060,10.231,40.509,11.839,3.822,10.846
E01003061,9.485,61.988,14.147,8.964,11.12
E01003062,5.626,16.331,6.416,1.422,5.975
E01003063,5.628,17.04,6.221,1.562,5.818
E01003064,5.925,19.905,6.623,1.726,6.189
E01003065,5.869,6.484,5.998,0.124,5.943
E01003066,5.899,20.698,6.683,1.565,6.284
E01003067,5.877,24.932,6.864,2.227,6.232
E01003068,5.751,11.356,6.35,0.974,6.068
E01003069,5.684,15.754,6.195,1.125,5.872
E01003070,5.672,7.974,5.924,0.199,5.89
E01003071,7.423,20.252,8.551,1.62,8.14
E01003072,7.337,22.717,8.026,1.711,7.634
E01003073,7.713,51.369,9.685,3.408,8.638
E01003074,6.475,48.019,7.902,3.27,6.969
E01003075,9.512,19.795,10.258,0.826,10.159
E01003076,7.454,58.469,9.781,5.0,8.607
E01003077,8.263,32.493,10.645,3.309,10.083
E01003078,7.348,20.273,8.248,1.608,7.819
E01003079,6.435,29.639,7.464,2.084,6.891
E01003080,6.361,11.927,6.723,0.617,6.58
E01003081,6.197,35.324,7.261,2.439,6.507
E01003082,5.967,18.856,6.791,1.965,6.311
E01003083,6.212,15.071,6.702,1.031,6.47
E01003084,6.172,18.963,6.7,1.571,6.29
E01003085,6.102,13.403,6.486,0.901,6.264
E01003086,5.901,14.112,6.38,1.206,6.09
E01003087,6.128,23.907,7.402,2.607,6.549
E01003088,8.821,13.668,9.265,0.683,9.074
E01003089,8.753,39.382,11.03,4.881,9.599
E01003090,8.637,43.953,11.744,6.001,9.612
E01003091,8.507,33.272,9.739,3.158,8.935
E01003092,8.682,14.069,9.313,1.025,8.989
E01003093,9.088,41.489,10.841,4.169,9.721
E01003094,8.926,24.41,9.586,1.818,9.213
E01003095,8.314,15.684,8.783,0.636,8.639
E01003096,8.869,34.846,9.797,2.29,9.261
E01003097,9.983,40.06,12.002,4.242,10.802
E01003098,10.455,17.58,11.292,1.107,11.008
E01003099,9.951,66.657,13.665,7.507,11.429
E01003100,11.098,64.247,16.442,9.668,12.446
E01003101,10.632,61.548,13.423,6.74,11.291
E01003102,10.981,67.023,20.02,12.206,14.728
E01003104,10.26,30.395,11.993,2.965,11.248
E01003105,10.168,15.454,10.804,0.829,10.559
E01003106,10.333,45.461,12.19,4.176,10.852
E01003107,10.352,55.942,13.344,6.957,11.204
E01003108,10.354,47.21,12.875,6.585,10.728
E01003110,10.455,47.932,12.845,5.138,11.336
E01003111,10.169,13.93,10.669,0.65,10.456
E01003112,10.374,55.335,12.874,5.582,11.499
E01003113,5.822,24.074,6.744,2.034,6.21
E01003114,5.752,48.411,6.442,2.994,5.946
E01003115,5.755,18.666,6.557,1.762,6.065
E01003116,6.116,49.692,6.612,1.861,6.43
E01003117,6.522,59.091,8.441,5.077,6.996
E01003118,6.417,47.699,7.666,3.629,6.759
E01003119,5.943,43.982,8.368,4.772,6.838
E01003120,6.468,63.335,9.696,7.677,7.472
E01003121,9.58,43.434,11.733,4.947,10.344
E01003122,9.335,36.914,10.791,2.655,10.212
E01003123,8.711,36.991,10.194,2.501,9.716
E01003124,9.205,30.535,11.479,3.81,10.27
E01003125,9.938,30.435,11.395,3.158,10.63
E01003126,8.765,58.861,11.963,5.736,10.219
E01003127,9.833,53.758,11.555,5.064,10.29
E01003128,8.678,40.412,10.246,4.996,9.012
E01003129,10.024,31.627,11.012,2.553,10.473
E01003130,6.9,46.369,9.011,5.647,7.417
E01003131,6.799,32.867,8.134,2.866,7.282
E01003132,6.599,24.941,7.394,2.137,6.981
E01003133,6.537,27.111,7.829,2.844,6.942
E01003134,6.512,7.747,6.745,0.201,6.697
E01003135,6.642,40.735,7.924,3.777,7.169
E01003136,7.083,20.463,7.815,1.412,7.478
E01003137,7.083,60.301,10.984,7.08,8.52
E01003138,6.385,15.006,7.072,0.962,6.951
E01003139,5.658,19.157,6.671,2.355,5.999
E01003140,5.584,6.212,5.716,0.112,5.667
E01003141,5.631,53.757,7.051,4.694,5.875
E01003142,5.619,17.253,6.172,1.044,5.958
E01003143,5.598,11.489,5.824,0.413,5.747
E01003144,5.644,30.363,6.548,2.572,5.934
E01003145,5.665,56.709,6.549,3.513,5.895
E01003146,5.66,23.834,6.308,1.803,5.89
E01003147,5.642,31.766,6.404,3.104,5.794
E01003148,6.191,24.768,6.697,1.149,6.469
E01003149,6.029,25.476,6.769,2.038,6.291
E01003150,6.162,56.287,7.735,4.884,6.482
E01003151,6.819,18.161,7.602,1.21,7.294
E01003152,6.544,25.613,7.514,2.107,6.932
E01003153,6.75,63.557,10.687,7.902,8.012
E01003154,6.246,28.155,7.713,3.133,6.752
E01003155,6.368,54.18,7.471,5.186,6.69
E01003156,6.664,10.003,7.196,0.515,7.062
E01003157,6.776,10.91,7.459,0.637,7.3
E01003158,6.605,9.065,6.949,0.526,6.782
E01003159,7.547,22.406,8.491,2.238,7.88
E01003160,7.516,44.341,9.287,4.773,8.033
E01003161,7.222,42.846,8.374,3.078,7.613
E01003162,7.244,49.789,10.629,6.922,8.354
E01003163,6.71,45.971,8.111,3.217,7.399
E01003164,6.384,49.037,9.518,5.476,7.547
E01003165,6.335,25.412,7.537,2.36,6.772
E01003166,6.436,39.119,8.689,4.503,7.135
E01003167,6.313,21.206,7.012,1.724,6.607
E01003168,6.271,8.71,6.639,0.296,6.574
E01003169,6.512,27.402,7.666,2.637,6.92
E01003170,6.246,31.685,7.219,2.526,6.609
E01003171,6.915,46.87,8.187,3.723,7.463
E01003172,6.639,22.441,7.99,2.84,7.167
E01003173,6.86,18.532,7.391,1.282,7.167
E01003174,6.745,36.849,8.184,3.831,7.096
E01003175,6.767,24.088,7.455,1.964,7.043
E01003176,8.171,52.913,12.243,7.46,9.576
E01003177,7.224,37.954,9.013,3.318,8.12
E01003178,7.292,48.531,8.936,4.674,7.907
E01003179,6.972,21.087,8.153,2.41,7.408
E01003180,10.564,44.184,12.254,3.292,11.518
E01003181,11.169,45.194,14.46,6.691,12.333
E01003182,10.338,25.345,12.143,1.724,11.779
E01003183,11.479,49.36,13.363,4.567,12.174
E01003184,11.682,45.541,14.178,6.095,12.887
E01003185,10.778,38.642,12.683,4.273,11.603
E01003186,10.415,52.684,12.634,4.793,11.278
E01003187,11.982,22.23,13.14,1.351,12.755
E01003188,13.072,27.142,15.088,2.924,14.075
E01003189,5.397,7.572,5.598,0.207,5.533
E01003190,5.502,42.042,7.224,3.691,6.051
E01003191,5.233,51.495,6.043,2.693,5.638
E01003192,4.859,24.553,5.475,1.636,5.137
E01003193,5.47,36.137,6.772,3.093,6.052
E01003194,5.513,59.042,6.841,3.977,5.931
E01003195,5.461,34.342,6.587,3.48,5.861
E01003196,5.41,6.135,5.6,0.131,5.579
E01003197,5.441,6.14,5.58,0.125,5.534
E01003198,6.687,16.083,7.231,1.05,6.999
E01003199,6.665,66.99,7.798,3.279,7.068
E01003200,6.624,58.373,8.597,5.408,7.218
E01003201,7.092,66.809,8.836,4.835,7.781
E01003202,6.754,32.323,8.53,3.572,7.591
E01003203,6.762,68.507,7.778,4.119,7.114
E01003204,6.832,56.053,8.419,4.207,7.463
E01003205,7.258,36.828,8.766,2.996,7.937
E01003206,6.725,13.139,7.08,0.379,7.022
E01003207,7.656,51.744,10.265,6.594,8.309
E01003209,7.395,42.395,10.001,5.366,8.264
E01003210,7.218,41.406,8.775,3.867,7.783
E01003211,6.754,38.916,8.496,4.077,7.446
E01003212,7.137,47.766,8.533,3.81,7.581
E01003213,6.68,18.376,7.423,1.377,7.048
E01003214,6.648,23.771,7.826,2.47,7.125
E01003215,7.403,54.462,11.661,8.106,8.935
E01003216,5.615,11.159,6.062,0.432,5.983
E01003217,5.571,11.077,6.055,0.851,5.863
E01003218,5.475,7.097,5.668,0.28,5.593
E01003219,5.337,7.1,5.592,0.182,5.559
E01003220,5.612,38.148,7.594,5.213,6.1
E01003221,5.662,50.54,7.542,6.046,6.095
E01003222,5.473,34.425,6.061,2.423,5.723
E01003223,5.389,43.687,6.107,3.039,5.656
E01003224,5.906,10.98,6.543,0.981,6.167
E01003225,6.087,52.304,6.919,2.057,6.738
E01003226,6.173,53.133,8.402,6.117,6.764
E01003227,6.067,16.182,6.409,0.5,6.33
E01003228,5.955,20.131,6.333,0.872,6.204
E01003229,5.94,40.451,7.012,2.97,6.262
E01003230,6.052,27.024,6.517,1.955,6.151
E01003231,6.346,39.316,7.544,3.485,6.717
E01003232,6.268,54.048,7.728,5.148,6.682
E01003233,6.584,17.285,7.809,1.725,7.24
E01003235,4.845,13.801,5.134,0.775,4.959
E01003236,5.118,30.223,5.992,2.347,5.45
E01003237,5.066,23.01,5.836,1.939,5.272
E01003238,5.176,13.38,5.592,0.971,5.354
E01003239,5.114,14.756,5.448,0.96,5.26
E01003240,5.089,19.807,5.65,1.287,5.386
E01003241,5.017,51.095,6.747,3.779,5.756
E01003243,4.948,31.113,5.728,1.838,5.304
E01003244,8.903,10.1,9.257,0.221,9.227
E01003245,8.299,28.094,8.838,1.236,8.661
E01003246,7.533,33.559,8.494,1.631,8.218
E01003247,8.129,37.728,9.501,2.877,8.918
E01003248,7.943,60.677,9.568,3.817,8.791
E01003249,8.291,9.979,8.872,0.288,8.864
E01003251,7.733,36.35,8.9,3.337,8.144
E01003252,7.759,33.107,8.774,2.705,8.185
E01003253,7.812,48.426,9.993,4.145,8.768
E01003254,5.952,44.529,6.587,2.026,6.192
E01003255,6.18,42.16,8.209,4.203,6.836
E01003256,6.215,21.974,6.973,1.715,6.575
E01003257,6.388,28.491,7.52,2.659,6.768
E01003258,6.139,25.02,7.094,2.538,6.48
E01003259,6.185,56.626,7.292,3.396,6.594
E01003260,5.986,31.989,6.49,1.586,6.185
