LSOA11CD,PM10d-2019-min,PM10d-2019-max,PM10d-2019-mean,PM10d-2019-std,PM10d-2019-median
E01001158,3.415,18.398,4.057,1.458,3.647
E01001159,3.411,22.028,3.969,1.688,3.632
E01001160,3.41,6.062,3.584,0.243,3.52
E01001161,3.419,5.959,3.608,0.305,3.51
E01001162,3.533,20.291,4.091,1.516,3.717
E01001163,3.604,28.015,4.523,2.104,4.009
E01001164,3.531,10.576,4.075,0.96,3.8
E01001165,3.321,38.918,4.878,4.282,3.899
E01001166,3.747,32.466,6.287,3.987,4.825
E01001167,3.073,50.177,4.744,3.82,3.643
E01001168,3.372,38.5,5.082,3.947,4.047
E01001169,3.091,6.114,3.37,0.307,3.302
E01001170,3.167,46.489,4.387,2.851,3.775
E01001171,3.069,16.492,3.639,0.933,3.395
E01001172,2.71,30.985,3.686,2.048,3.194
E01001173,2.691,26.107,3.307,1.718,2.993
E01001174,3.343,11.82,3.635,0.496,3.539
E01001175,3.552,16.516,4.23,1.036,3.929
E01001176,3.392,31.633,4.636,3.448,3.805
E01001177,3.349,31.448,4.431,2.865,3.828
E01001178,3.518,36.45,4.605,3.287,3.797
E01001179,3.726,17.577,4.336,1.924,3.933
E01001180,3.661,21.981,5.504,3.175,4.428
E01001181,3.678,28.677,4.558,2.713,3.915
E01001182,3.452,49.576,4.529,3.876,3.711
E01001183,3.539,30.925,5.549,4.499,3.976
E01001184,3.342,6.944,3.574,0.333,3.521
E01001185,3.269,24.422,4.218,2.05,3.646
E01001186,3.235,45.712,4.249,3.336,3.428
E01001187,3.29,4.046,3.452,0.126,3.415
E01001188,3.264,5.731,3.482,0.314,3.396
E01001189,3.04,13.869,3.484,0.732,3.37
E01001190,3.036,4.473,3.187,0.135,3.164
E01001191,3.298,21.989,4.443,3.015,3.568
E01001192,3.041,23.171,3.567,1.363,3.384
E01001193,3.231,5.947,3.395,0.191,3.35
E01001194,3.013,11.958,3.196,0.371,3.07
E01001195,4.581,8.16,5.017,0.444,4.877
E01001196,4.779,116.837,6.844,7.776,5.51
E01001197,4.631,20.491,5.0,0.997,4.799
E01001198,4.968,6.456,5.266,0.24,5.194
E01001199,4.81,23.284,6.153,2.778,5.253
E01001200,4.866,7.753,5.139,0.299,5.081
E01001201,4.874,5.946,5.101,0.138,5.083
E01001202,5.097,115.649,7.367,8.298,5.711
E01001203,5.052,40.231,5.954,3.785,5.379
E01001204,3.702,15.006,4.221,1.185,3.941
E01001205,3.66,9.638,3.985,0.668,3.815
E01001206,3.588,4.169,3.71,0.098,3.681
E01001207,3.799,13.709,4.272,0.961,4.042
E01001208,3.585,13.643,4.069,0.969,3.834
E01001209,3.683,8.957,4.146,0.531,4.062
E01001210,3.623,113.219,5.12,7.068,3.972
E01001211,4.014,8.303,4.319,0.475,4.21
E01001212,3.928,17.067,4.59,1.373,4.193
E01001213,3.731,10.061,4.246,0.895,4.014
E01001214,3.588,8.186,4.009,0.457,3.92
E01001215,3.89,23.938,4.767,1.796,4.287
E01001216,3.778,17.648,4.708,1.988,4.11
E01001217,3.558,5.587,3.796,0.243,3.754
E01001218,3.492,12.343,3.821,0.807,3.66
E01001219,3.566,4.004,3.675,0.084,3.652
E01001220,3.445,33.07,4.17,1.838,3.735
E01001221,4.634,40.684,6.165,3.145,5.194
E01001222,4.155,25.204,5.178,2.151,4.597
E01001223,4.198,5.419,4.347,0.116,4.332
E01001224,3.96,16.525,4.323,0.922,4.11
E01001225,4.223,17.437,5.238,1.583,4.714
E01001226,4.098,13.558,4.727,0.959,4.471
E01001227,4.034,11.974,4.317,0.535,4.205
E01001228,4.137,23.322,4.659,1.12,4.473
E01001229,5.912,19.72,7.73,1.782,7.32
E01001230,5.273,17.931,6.067,1.1,5.899
E01001231,5.977,38.982,8.995,4.511,7.889
E01001232,6.636,21.141,8.118,1.305,7.979
E01001233,5.691,17.689,6.665,1.639,6.265
E01001234,4.919,53.41,6.922,4.026,5.947
E01001235,4.861,49.577,7.035,5.067,5.535
E01001236,4.866,11.806,5.269,0.585,5.171
E01001237,5.074,10.473,6.198,0.687,6.16
E01001238,5.382,138.271,11.426,16.475,6.965
E01001239,4.878,43.184,5.943,2.287,5.382
E01001240,4.941,108.649,7.62,11.185,5.552
E01001241,4.725,111.289,7.812,11.09,5.524
E01001242,4.979,130.435,6.864,8.99,5.453
E01001243,4.724,110.585,7.364,9.842,5.265
E01001244,4.734,40.639,5.467,3.312,4.968
E01001245,4.801,25.471,5.324,2.302,5.003
E01001246,4.78,23.638,5.73,1.77,5.401
E01001247,4.579,115.211,9.147,10.983,6.533
E01001248,3.536,13.556,4.183,0.887,3.96
E01001249,3.938,19.619,4.747,1.958,4.243
E01001250,3.802,29.821,4.631,2.563,3.994
E01001251,3.762,24.881,4.611,2.27,4.125
E01001252,3.918,25.702,5.151,2.765,4.366
E01001253,3.576,11.869,4.055,0.869,3.863
E01001254,3.552,40.975,4.485,3.414,3.816
E01001255,3.857,13.153,4.067,0.589,3.987
E01001257,3.46,22.588,4.308,2.347,3.776
E01001258,3.573,13.636,4.056,0.94,3.847
E01001259,3.512,19.098,4.131,1.322,3.811
E01001260,3.567,29.576,4.518,2.265,3.956
E01001261,3.512,28.506,4.458,2.077,3.892
E01001262,3.654,53.805,5.072,4.819,4.011
E01001263,3.427,56.462,5.685,6.653,4.0
E01001264,3.513,51.993,5.537,6.554,3.889
E01001265,3.49,49.695,5.255,5.048,3.977
E01001266,3.443,48.804,4.706,3.593,3.824
E01001267,3.634,78.052,6.911,7.629,4.517
E01001268,3.515,45.673,5.612,6.328,3.963
E01001269,3.684,18.305,4.292,1.461,3.903
E01001270,3.504,6.431,3.828,0.424,3.729
E01001271,3.547,11.852,3.998,0.833,3.786
E01001272,3.5,44.859,4.32,2.35,3.809
E01001273,4.604,34.944,5.32,1.94,4.95
E01001274,4.496,8.729,4.85,0.331,4.774
E01001275,4.282,49.37,5.493,3.722,4.728
E01001276,5.456,90.086,9.508,12.264,5.953
E01001277,4.256,107.41,10.185,12.257,6.186
E01001278,4.425,144.354,12.096,16.374,7.014
E01001279,4.128,7.951,4.607,0.513,4.472
E01001280,4.127,65.841,5.677,5.628,4.476
E01001281,4.141,44.509,5.164,3.714,4.404
E01001282,3.605,9.494,3.766,0.414,3.684
E01001283,3.563,23.134,4.459,1.951,3.901
E01001284,3.409,23.047,3.899,1.87,3.575
E01001285,3.473,9.002,3.896,0.648,3.739
E01001286,3.586,8.553,3.771,0.402,3.697
E01001287,3.515,4.2,3.693,0.124,3.67
E01001288,3.487,7.657,3.899,0.556,3.759
E01001289,3.661,5.42,3.892,0.223,3.839
E01001290,3.409,12.051,3.699,0.535,3.592
E01001291,3.617,6.449,3.887,0.324,3.814
E01001292,3.602,6.713,3.875,0.229,3.839
E01001293,3.571,6.034,3.919,0.257,3.879
E01001294,3.402,10.03,3.933,0.891,3.762
E01001295,3.561,9.668,3.975,0.515,3.919
E01001296,3.556,5.002,3.81,0.207,3.755
E01001297,3.393,8.816,3.853,0.609,3.683
E01001298,3.679,12.859,4.263,1.149,3.942
E01001299,4.053,16.706,4.517,1.013,4.265
E01001300,4.723,16.176,5.22,0.835,5.004
E01001301,4.791,21.574,6.417,1.45,6.225
E01001302,4.248,17.355,4.956,1.338,4.698
E01001303,4.568,16.936,5.177,1.277,4.771
E01001304,4.765,11.456,5.294,0.891,5.084
E01001305,4.008,12.4,4.256,0.721,4.114
E01001306,4.067,4.893,4.258,0.136,4.227
E01001307,3.422,18.49,3.784,1.076,3.554
E01001308,3.388,8.231,3.613,0.367,3.496
E01001309,3.322,12.443,3.734,0.834,3.548
E01001310,3.488,35.299,4.474,2.552,3.909
E01001311,3.35,26.908,3.761,1.264,3.544
E01001312,3.494,20.244,4.533,2.136,3.933
E01001313,3.432,9.666,3.855,0.822,3.638
E01001314,3.417,9.929,3.78,0.727,3.587
E01001315,3.656,45.158,4.611,3.123,3.927
E01001316,3.588,29.185,4.857,3.262,3.924
E01001317,3.669,7.982,4.002,0.435,3.897
E01001318,3.582,47.94,4.389,3.784,3.78
E01001319,3.682,7.032,4.055,0.401,3.957
E01001320,3.881,44.907,6.382,5.445,4.833
E01001321,3.761,68.591,7.059,8.044,4.518
E01001322,3.504,47.539,4.815,3.975,3.97
E01001323,3.777,70.341,6.565,7.784,4.616
E01001324,3.422,61.916,5.855,6.69,3.939
E01001325,3.262,25.585,3.985,0.932,3.647
E01001326,3.803,78.294,6.603,5.996,4.786
E01001327,3.581,32.093,4.693,2.781,4.085
E01001328,3.461,75.884,5.373,5.559,4.105
E01001329,3.537,12.833,3.868,0.816,3.661
E01001330,3.42,8.399,4.058,0.891,3.801
E01001331,3.409,8.344,3.851,0.706,3.67
E01001332,3.435,17.932,3.9,1.099,3.668
E01001333,4.611,17.833,5.58,0.699,5.528
E01001334,4.083,6.811,4.616,0.372,4.548
E01001335,3.615,13.71,4.229,1.14,3.971
E01001336,3.721,20.617,4.615,1.762,4.193
E01001337,3.516,66.189,4.429,3.249,3.777
E01001338,3.839,51.652,4.663,2.329,4.239
E01001339,3.579,28.518,4.239,1.165,4.028
E01001340,3.691,15.293,4.562,1.523,4.083
E01001341,3.684,6.971,4.092,0.401,4.037
E01001342,3.622,6.581,3.944,0.28,3.882
E01001343,3.53,6.738,3.781,0.278,3.715
E01001344,3.449,13.38,3.95,0.662,3.837
E01001345,3.834,6.227,4.211,0.269,4.16
E01001346,3.503,35.709,4.511,2.826,3.962
E01001347,3.772,50.094,6.568,6.655,4.553
E01001348,3.891,44.331,7.321,7.159,4.675
E01001349,3.505,45.377,4.91,4.384,3.752
E01001350,4.719,9.274,4.999,0.391,4.91
E01001351,4.943,101.188,7.463,7.871,5.611
E01001352,4.927,30.35,6.243,2.887,5.621
E01001353,5.185,24.523,6.076,2.016,5.651
E01001354,4.905,32.085,6.481,2.922,5.84
E01001355,4.966,52.203,6.726,6.159,5.377
E01001356,5.052,5.956,5.311,0.166,5.293
E01001357,4.974,5.984,5.208,0.17,5.171
E01001358,5.072,29.594,5.672,1.32,5.429
E01001359,3.88,27.071,5.199,2.903,4.424
E01001360,4.313,7.678,4.721,0.29,4.688
E01001361,3.999,23.465,5.199,2.208,4.633
E01001362,4.342,23.978,5.176,1.381,4.861
E01001363,3.896,32.365,5.032,3.041,4.329
E01001364,3.599,5.966,3.908,0.297,3.835
E01001365,3.734,5.126,4.125,0.233,4.154
E01001366,3.735,4.758,4.125,0.247,4.115
E01001367,4.157,14.985,5.443,0.964,5.466
E01001368,3.975,5.966,4.351,0.259,4.343
E01001369,4.135,14.801,5.054,0.802,4.984
E01001370,3.751,20.17,4.226,1.052,4.056
E01001371,3.741,17.52,4.514,1.614,4.069
E01001372,3.85,5.513,4.358,0.278,4.298
E01001373,4.543,5.973,5.1,0.293,5.083
E01001374,4.9,7.72,5.12,0.282,5.063
E01001375,4.699,7.849,5.047,0.421,4.948
E01001376,4.79,13.316,5.199,0.844,5.008
E01001377,4.848,12.464,5.216,0.618,5.069
E01001379,4.818,8.101,5.019,0.342,4.948
E01001380,4.949,8.163,5.312,0.458,5.18
E01001381,4.695,113.53,5.981,6.445,4.916
E01001382,4.305,5.297,4.455,0.118,4.425
E01001383,3.939,4.962,4.082,0.145,4.043
E01001384,4.072,8.034,4.619,0.649,4.391
E01001385,4.194,8.473,4.707,0.669,4.494
E01001386,4.304,14.404,4.949,1.194,4.64
E01001387,4.297,23.311,4.729,1.362,4.482
E01001388,4.191,33.306,5.631,2.887,4.743
E01001389,3.929,21.68,4.731,1.929,4.242
E01001390,3.71,109.232,4.968,6.732,3.952
E01001391,3.629,109.961,5.872,8.95,3.986
E01001392,3.733,77.197,4.685,4.16,4.085
E01001393,3.627,59.814,4.791,4.657,3.903
E01001394,3.632,75.601,6.233,6.955,4.149
E01001395,3.434,6.597,3.663,0.313,3.598
E01001396,3.671,24.16,4.335,1.849,3.861
E01001397,3.682,58.483,6.578,7.888,4.197
E01001398,3.012,3.614,3.169,0.111,3.127
E01001399,3.14,29.004,4.678,3.739,3.577
E01001400,3.065,18.685,3.578,1.171,3.257
E01001401,3.116,29.445,4.589,3.836,3.443
E01001402,3.124,14.894,3.629,1.235,3.323
E01001403,3.22,31.577,4.109,2.483,3.489
E01001404,3.222,43.586,4.212,3.08,3.482
E01001405,2.966,11.904,3.153,0.484,3.05
E01001406,2.975,4.74,3.151,0.177,3.11
E01001407,2.368,25.259,2.725,1.166,2.536
E01001408,2.826,5.822,3.1,0.335,3.052
E01001409,2.709,96.731,4.618,6.547,3.197
E01001410,2.622,3.169,2.799,0.098,2.782
E01001411,2.773,7.583,3.163,0.731,2.948
E01001412,2.145,82.653,3.65,5.586,2.46
E01001413,2.62,4.807,2.994,0.302,2.885
E01001414,3.063,6.514,3.881,0.486,3.809
E01001415,2.352,18.893,3.235,1.794,2.794
E01001416,2.776,5.651,3.029,0.344,2.943
E01001417,2.19,18.91,2.485,0.723,2.388
E01001418,2.549,11.18,2.926,0.617,2.814
E01001419,2.548,16.161,3.09,1.081,2.925
E01001420,2.886,18.169,3.357,1.408,3.043
E01001421,2.97,18.657,3.762,1.873,3.26
E01001422,2.233,3.896,2.415,0.148,2.392
E01001423,3.355,9.237,3.663,0.547,3.49
E01001424,3.548,5.717,3.721,0.23,3.669
E01001425,3.403,84.283,6.602,9.769,4.057
E01001426,3.338,11.305,3.652,0.61,3.523
E01001427,3.128,128.522,5.71,8.556,3.948
E01001428,3.381,5.828,3.591,0.292,3.516
E01001429,3.321,35.724,4.592,2.709,3.841
E01001430,3.579,41.382,5.23,4.439,4.143
E01001431,3.416,12.894,4.166,1.197,3.922
E01001432,4.06,95.198,8.97,11.592,5.537
E01001433,2.541,20.242,3.016,1.161,2.769
E01001434,2.684,3.216,2.837,0.091,2.812
E01001435,2.703,3.762,2.942,0.151,2.912
E01001436,2.768,5.026,2.99,0.247,2.942
E01001437,2.326,51.538,2.991,1.97,2.701
E01001438,2.757,36.827,3.295,2.045,2.919
E01001439,2.922,19.655,3.976,2.052,3.328
E01001440,2.86,16.267,3.44,1.358,3.11
E01001441,2.545,16.64,2.976,1.113,2.773
E01001442,2.661,15.719,3.385,1.46,2.975
E01001444,2.454,53.065,5.372,6.594,3.232
E01001445,2.318,42.902,3.954,5.007,2.646
E01001446,2.556,9.213,2.999,0.883,2.75
E01001447,2.448,4.075,2.701,0.259,2.62
E01001448,2.558,4.517,2.802,0.33,2.702
E01001449,2.506,9.606,2.82,0.614,2.664
E01001450,2.983,22.704,3.777,1.908,3.259
E01001451,2.806,17.31,3.187,1.079,2.954
E01001452,2.79,13.887,3.168,0.954,2.935
E01001453,2.712,8.147,3.089,0.555,2.974
E01001454,2.787,13.14,3.288,0.757,3.107
E01001455,2.947,10.796,3.357,0.755,3.189
E01001456,3.017,14.118,3.453,1.23,3.163
E01001457,2.746,28.93,3.619,2.183,3.005
E01001458,3.806,76.288,9.489,12.383,5.436
E01001459,3.265,34.502,4.219,3.445,3.49
E01001460,3.362,9.34,3.743,0.599,3.567
E01001461,3.311,70.608,4.644,4.213,3.676
E01001462,3.292,5.123,3.48,0.253,3.409
E01001463,3.428,29.025,4.489,3.07,3.748
E01001464,3.375,4.284,3.546,0.16,3.492
E01001465,3.741,83.629,8.41,10.251,4.792
E01001466,3.498,5.88,3.897,0.316,3.831
E01001467,3.566,8.267,3.988,0.458,3.907
E01001468,2.556,16.904,3.695,0.979,3.679
E01001469,2.794,13.8,3.475,0.994,3.219
E01001470,2.39,15.915,2.717,0.808,2.54
E01001471,2.536,13.353,3.106,0.998,2.899
E01001472,2.781,5.306,3.016,0.317,2.929
E01001473,2.665,12.099,2.83,0.512,2.734
E01001474,2.672,14.235,3.223,1.12,2.959
E01001475,2.721,11.761,2.925,0.571,2.832
E01001476,3.034,8.524,3.442,0.721,3.258
E01001477,2.758,34.997,3.267,1.777,2.948
E01001478,3.057,34.707,3.807,2.633,3.257
E01001479,3.068,11.19,3.464,0.897,3.24
E01001480,3.261,77.947,5.487,6.417,3.798
E01001481,3.104,4.406,3.309,0.159,3.282
E01001482,3.105,10.205,3.347,0.523,3.244
E01001483,2.747,32.884,3.126,1.367,2.905
E01001484,3.018,25.748,3.638,2.308,3.145
E01001485,3.444,16.869,4.143,1.568,3.757
E01001486,3.335,14.973,3.807,0.956,3.584
E01001487,3.25,10.778,3.692,0.81,3.508
E01001488,3.318,5.984,3.511,0.26,3.451
E01001489,3.177,5.436,3.385,0.315,3.309
E01001491,3.361,13.782,3.904,1.265,3.557
E01001492,3.378,5.776,3.55,0.292,3.485
E01001493,3.278,16.252,3.753,1.397,3.454
E01001494,3.365,16.475,4.045,1.354,3.688
E01001495,3.385,53.881,4.297,3.751,3.587
E01001496,3.342,10.025,3.734,0.696,3.571
E01001497,3.48,26.71,4.476,2.537,3.883
E01001498,3.406,78.813,4.614,6.272,3.62
E01001499,3.692,58.928,7.481,8.302,4.704
E01001500,3.461,59.485,6.034,7.618,4.0
E01001501,3.483,98.235,5.503,7.15,4.015
E01001502,3.057,22.61,3.481,1.417,3.219
E01001503,3.051,15.003,3.338,0.923,3.156
E01001504,2.935,12.297,3.354,0.989,3.122
E01001505,3.014,20.393,3.763,1.91,3.266
E01001506,2.522,50.755,3.427,2.391,2.95
E01001507,3.09,20.269,3.805,1.637,3.354
E01001508,3.063,8.916,3.389,0.727,3.2
E01001509,3.108,12.164,3.598,1.161,3.293
E01001510,3.08,34.92,4.286,3.609,3.369
E01001511,2.994,62.485,4.731,4.636,3.55
E01001512,2.988,17.726,3.407,1.419,3.112
E01001513,2.815,155.969,4.261,5.875,3.169
E01001514,2.965,8.166,3.199,0.445,3.129
E01001515,3.136,23.091,3.919,2.36,3.382
E01001516,2.885,93.758,4.884,5.525,3.377
E01001517,2.764,19.864,3.478,1.682,3.027
E01001518,2.731,29.433,3.52,2.173,3.027
E01001519,3.22,30.127,4.78,2.882,3.819
E01001520,3.018,9.617,3.486,0.75,3.313
E01001521,3.133,23.405,3.77,1.633,3.387
E01001522,2.745,4.087,2.906,0.143,2.864
E01001523,2.797,9.751,3.053,0.562,2.915
E01001524,2.972,7.365,3.353,0.602,3.185
E01001525,3.088,7.068,3.364,0.345,3.29
E01001526,2.839,9.622,3.181,0.594,3.076
E01001527,3.275,117.153,5.092,8.661,3.7
E01001528,3.705,94.522,6.713,10.36,4.274
E01001529,3.634,29.067,4.963,3.07,3.903
E01001530,3.812,120.044,7.899,12.294,4.706
E01001531,3.235,11.959,3.536,0.914,3.337
E01001532,3.226,26.895,3.752,1.637,3.393
E01001533,3.23,12.097,3.438,0.65,3.323
E01001534,3.244,23.859,3.958,1.68,3.518
E01001535,3.318,48.857,4.218,2.434,3.776
E01001536,2.777,22.844,3.442,1.574,3.073
E01001537,2.654,8.26,3.139,0.816,2.905
E01001538,2.716,9.802,2.984,0.626,2.807
E01001539,2.755,5.447,2.927,0.281,2.846
E01001540,2.775,8.526,3.147,0.558,2.996
E01001541,2.804,5.005,2.958,0.241,2.9
E01001542,2.799,6.232,3.002,0.34,2.912
E01001543,2.752,6.971,3.011,0.421,2.909
E01001544,2.786,21.775,3.405,1.408,3.088
E01001545,2.493,23.797,2.964,1.571,2.73
E01001546,2.486,7.624,2.687,0.285,2.645
E01001547,2.56,13.754,3.049,1.017,2.806
E01001548,2.65,22.266,3.217,1.831,2.807
E01001549,2.658,20.344,3.4,2.068,2.876
E01001550,2.698,22.721,3.218,1.694,2.859
E01001551,2.784,116.397,8.381,10.194,4.225
E01001552,2.641,54.028,6.445,8.18,3.598
E01001553,3.52,26.547,4.396,2.425,3.859
E01001554,3.658,21.471,4.406,1.935,4.031
E01001555,3.708,21.292,4.548,1.98,4.115
E01001556,3.535,45.062,4.166,2.657,3.793
E01001557,3.615,4.284,3.875,0.13,3.874
E01001558,3.994,133.203,10.823,19.08,5.073
E01001559,3.492,117.105,6.982,12.016,4.196
E01001560,3.753,80.091,6.812,8.4,4.568
E01001562,4.081,75.081,7.309,9.986,4.467
E01001563,3.121,21.209,3.973,1.828,3.535
E01001564,3.108,15.816,3.443,0.987,3.252
E01001565,3.272,11.694,3.693,0.991,3.423
E01001566,3.237,10.02,3.465,0.417,3.384
E01001567,3.004,7.197,3.273,0.455,3.127
E01001568,2.933,10.253,3.188,0.415,3.097
E01001569,3.033,12.719,3.469,0.961,3.217
E01001570,3.182,15.516,3.607,1.16,3.337
E01001571,3.192,7.054,3.505,0.497,3.379
E01001572,3.117,10.737,3.663,0.971,3.382
E01001573,3.319,19.21,4.056,1.639,3.632
E01001574,3.007,22.194,3.482,1.055,3.196
E01001575,3.305,22.281,3.845,1.679,3.52
E01001576,3.249,5.223,3.417,0.187,3.371
E01001577,3.184,52.579,3.519,2.225,3.311
E01001578,3.183,5.222,3.328,0.175,3.265
E01001579,3.231,5.522,3.405,0.269,3.334
E01001580,4.508,80.83,6.37,5.512,5.107
E01001581,4.813,55.084,7.696,6.149,5.753
E01001582,3.732,24.092,4.829,2.23,4.288
E01001583,3.971,88.559,6.892,7.318,4.924
E01001584,3.773,22.228,4.082,0.814,3.966
E01001585,4.892,11.532,5.753,0.656,5.686
E01001586,4.447,10.524,4.984,0.514,4.856
E01001587,4.387,8.813,5.045,0.59,4.954
E01001588,3.817,35.635,4.641,1.958,4.306
E01001589,4.414,8.732,4.878,0.464,4.712
E01001590,4.667,8.497,5.507,0.47,5.475
E01001591,4.52,31.045,5.521,2.985,4.86
E01001592,4.867,44.213,7.47,5.546,6.08
E01001593,4.636,74.835,7.256,6.036,5.541
E01001594,4.517,26.931,5.599,2.7,4.948
E01001595,3.937,26.209,4.716,1.719,4.399
E01001596,2.735,7.816,3.107,0.731,2.926
E01001597,3.115,25.864,4.355,2.523,3.561
E01001598,2.978,32.908,3.905,2.826,3.229
E01001599,2.854,73.751,3.747,2.99,3.165
E01001600,3.039,32.71,4.144,2.545,3.367
E01001601,2.756,13.784,3.477,1.305,3.15
E01001602,2.977,17.055,3.635,1.558,3.181
E01001603,2.864,11.301,3.197,0.647,3.044
E01001604,3.727,75.641,5.753,5.965,4.428
E01001605,3.304,69.07,4.689,5.65,3.621
E01001606,3.486,8.974,4.048,0.757,3.838
E01001607,3.756,22.698,4.614,1.733,4.111
E01001608,3.3,65.819,4.966,5.302,3.753
E01001609,3.513,72.908,6.008,7.489,3.947
E01001610,3.488,18.921,4.252,1.467,3.925
E01001611,3.694,23.117,4.416,1.81,3.991
E01001613,2.94,23.025,3.556,1.338,3.251
E01001614,2.98,79.126,4.806,6.68,3.358
E01001615,2.957,32.751,3.543,1.62,3.186
E01001617,2.939,17.237,3.371,1.085,3.109
E01001618,2.967,7.506,3.312,0.604,3.138
E01001619,2.933,8.454,3.295,0.594,3.145
E01001620,3.814,69.262,6.73,6.542,4.5
E01001621,3.771,66.959,6.591,7.169,4.541
E01001623,4.086,27.0,5.908,3.389,4.77
E01001624,3.773,19.274,4.394,1.622,4.006
E01001625,3.931,40.412,5.521,3.002,4.533
E01001629,3.762,67.038,6.447,7.083,4.444
E01001631,3.868,77.118,8.187,10.252,5.088
E01001632,3.664,7.58,4.134,0.748,3.866
E01001633,3.575,6.307,3.846,0.368,3.737
E01001634,3.66,7.194,3.985,0.553,3.855
E01001635,3.48,11.391,3.897,0.848,3.656
E01001636,3.485,10.047,3.836,0.68,3.675
E01001637,3.576,18.446,4.018,1.4,3.73
E01001638,4.29,9.209,4.576,0.462,4.422
E01001640,4.804,34.451,6.373,4.132,5.266
E01001641,4.602,49.406,6.214,4.001,5.169
E01001642,4.279,109.654,5.551,5.601,4.599
E01001644,4.349,65.552,7.96,8.001,5.475
E01001645,3.719,9.021,4.036,0.365,3.945
E01001646,3.693,16.963,4.437,1.567,4.041
E01001647,3.951,27.956,5.992,3.942,4.663
E01001648,3.623,27.782,4.039,1.76,3.729
E01001649,3.62,8.887,3.875,0.406,3.771
E01001650,3.939,22.593,4.507,1.535,4.207
E01001651,3.834,24.072,4.527,1.901,4.054
E01001652,3.967,70.789,6.62,5.829,4.819
E01001653,3.212,13.799,3.949,1.698,3.422
E01001654,3.239,9.581,3.512,0.476,3.414
E01001655,3.102,12.846,3.608,1.042,3.357
E01001656,3.607,4.299,3.793,0.126,3.773
E01001657,3.641,34.118,4.169,1.543,3.886
E01001658,3.513,28.717,4.3,2.238,3.76
E01001659,3.5,61.801,5.527,5.344,3.962
E01001660,3.45,30.212,5.209,3.898,3.972
E01001661,3.235,62.067,4.416,3.809,3.501
E01001662,5.559,54.945,8.063,4.897,7.057
E01001664,4.96,54.22,7.746,6.694,6.011
E01001665,5.847,75.936,11.386,10.532,8.166
E01001666,5.635,80.04,8.06,5.68,6.773
E01001667,5.946,128.393,10.79,11.862,7.837
E01001668,5.013,45.28,6.488,2.959,6.183
E01001669,3.095,8.162,3.478,0.549,3.338
E01001671,3.235,7.189,3.702,0.539,3.532
E01001672,3.27,5.547,3.513,0.262,3.41
E01001673,3.595,31.172,5.039,3.238,4.086
E01001674,3.342,21.041,3.636,0.826,3.516
E01001675,3.406,16.377,4.006,1.226,3.779
E01001676,3.358,29.191,4.744,3.126,3.812
E01001677,3.357,26.404,4.011,2.332,3.534
E01001678,3.15,7.164,3.365,0.351,3.303
E01001679,3.553,19.855,3.852,1.121,3.663
E01001680,3.182,10.959,3.474,0.457,3.391
E01001681,3.313,4.178,3.547,0.128,3.532
E01001682,3.257,25.833,3.917,1.676,3.548
E01001683,3.401,9.715,3.746,0.671,3.584
E01001684,3.142,14.987,3.415,0.83,3.25
E01001685,3.199,7.029,3.476,0.366,3.404
E01001686,3.551,5.65,3.746,0.25,3.672
E01001687,3.471,71.896,5.518,5.203,4.185
E01001688,3.02,14.367,3.617,1.031,3.333
E01001690,3.138,11.002,3.857,1.07,3.551
E01001692,3.172,4.151,3.355,0.159,3.319
E01001693,3.201,13.568,4.24,1.601,3.628
E01001694,3.173,9.536,3.872,1.091,3.47
E01001695,3.79,7.512,4.267,0.576,4.086
E01001696,4.034,29.491,5.754,3.257,4.875
E01001697,3.867,10.079,4.305,0.674,4.107
E01001698,3.695,10.481,3.997,0.729,3.856
E01001699,3.907,47.352,4.893,2.635,4.22
E01001700,3.744,14.518,4.408,1.56,3.985
E01001701,3.676,27.107,4.676,2.373,4.013
E01001702,3.723,18.163,4.217,1.025,4.059
E01001703,3.674,5.482,3.951,0.313,3.883
E01001704,3.468,16.398,4.067,1.548,3.701
E01001705,4.34,27.242,4.938,1.795,4.579
E01001706,4.211,5.84,4.588,0.282,4.516
E01001708,4.226,20.339,4.741,1.595,4.419
E01001709,4.405,61.548,5.989,3.411,5.287
E01001710,4.316,6.515,4.579,0.239,4.512
E01001711,4.816,26.52,5.785,2.48,5.158
E01001712,4.454,50.767,5.872,3.816,5.019
E01001713,4.368,53.014,6.928,6.24,5.161
E01001714,4.537,68.959,6.428,5.374,5.15
E01001715,4.821,6.262,5.113,0.259,5.04
E01001716,4.857,91.211,8.045,9.25,5.472
E01001717,4.765,20.266,5.623,2.178,5.036
E01001718,4.966,43.987,6.287,3.5,5.467
E01001719,4.964,20.048,5.994,2.299,5.249
E01001720,4.874,19.951,5.651,1.604,5.18
E01001722,4.476,28.137,5.073,1.619,4.767
E01001723,4.535,9.434,4.963,0.604,4.805
E01001724,4.568,39.647,7.545,6.33,5.346
E01001725,4.395,5.271,4.586,0.152,4.546
E01001726,4.557,38.549,7.902,8.14,5.062
E01001727,4.345,13.843,4.613,0.638,4.492
E01001728,4.455,24.035,5.275,2.451,4.657
E01001729,4.791,22.931,5.756,1.955,5.299
E01001730,5.099,22.336,6.614,2.721,5.729
E01001731,5.292,37.21,7.654,4.624,6.05
E01001732,5.199,7.832,5.427,0.318,5.35
E01001733,4.54,21.545,5.459,1.889,4.981
E01001734,4.827,41.122,7.054,4.661,5.677
