LSOA11CD,PM10-2019-min,PM10-2019-max,PM10-2019-mean,PM10-2019-std,PM10-2019-median
E01001233,17.672,25.182,18.467,1.119,18.193
E01001234,16.925,35.676,18.468,2.126,17.908
E01001235,16.865,34.824,18.423,2.559,17.526
E01001236,16.871,22.166,17.257,0.49,17.175
E01001237,17.079,21.344,18.115,0.597,18.1
E01001238,17.38,53.304,20.478,5.079,18.792
E01001239,16.882,33.319,17.777,1.428,17.38
E01001240,16.947,46.488,18.435,3.534,17.542
E01001241,16.727,47.021,18.51,3.708,17.515
E01001242,16.985,51.259,18.124,2.856,17.448
E01001243,16.726,46.878,18.283,3.448,17.267
E01001244,16.736,32.684,17.261,1.654,16.974
E01001245,16.805,28.232,17.199,1.34,17.009
E01001246,16.783,27.58,17.62,1.199,17.398
E01001247,16.575,47.83,19.458,3.903,18.427
E01001248,15.416,23.155,16.113,0.805,15.905
E01001249,15.879,26.015,16.618,1.43,16.217
E01001250,15.725,29.658,16.442,1.659,15.943
E01001251,15.679,28.026,16.457,1.497,16.088
E01001252,15.857,28.312,16.934,1.852,16.35
E01001253,15.463,22.203,15.974,0.772,15.795
E01001254,15.434,32.77,16.211,1.888,15.742
E01001255,15.788,22.935,16.009,0.48,15.935
E01001257,15.325,27.191,16.108,1.624,15.696
E01001258,15.459,23.198,15.972,0.809,15.776
E01001259,15.387,25.796,16.021,1.092,15.736
E01001260,15.453,29.582,16.345,1.584,15.9
E01001261,15.387,29.243,16.294,1.552,15.828
E01001262,15.554,35.762,16.647,2.413,15.961
E01001263,15.286,36.332,16.925,3.185,15.95
E01001264,15.388,35.365,16.792,3.15,15.825
E01001265,15.361,34.851,16.749,2.664,15.924
E01001266,15.305,34.648,16.394,2.112,15.751
E01001267,15.53,40.627,17.85,3.666,16.51
E01001268,15.391,33.919,16.877,3.148,15.907
E01001269,15.589,25.454,16.184,1.174,15.84
E01001270,15.378,18.338,15.743,0.453,15.641
E01001271,15.429,22.193,15.912,0.775,15.707
E01001272,15.373,33.725,16.152,1.457,15.733
E01001273,16.602,31.167,17.23,1.164,16.955
E01001274,16.489,20.157,16.849,0.312,16.777
E01001275,16.26,34.777,17.224,1.921,16.729
E01001276,17.451,42.903,19.442,4.389,17.914
E01001277,16.231,46.24,19.817,4.711,18.123
E01001278,16.413,55.106,20.644,5.482,18.833
E01001279,16.091,19.578,16.591,0.499,16.463
E01001280,16.09,38.257,17.216,2.433,16.466
E01001281,16.106,33.641,16.89,1.96,16.39
E01001282,15.497,20.694,15.676,0.383,15.589
E01001283,15.448,27.394,16.309,1.485,15.838
E01001284,15.264,27.362,15.725,1.247,15.462
E01001285,15.342,20.352,15.809,0.635,15.653
E01001286,15.475,20.029,15.681,0.387,15.605
E01001287,15.39,16.17,15.599,0.142,15.572
E01001288,15.357,19.35,15.818,0.562,15.676
E01001289,15.563,17.416,15.825,0.24,15.768
E01001290,15.264,22.31,15.592,0.507,15.482
E01001291,15.512,18.354,15.815,0.34,15.739
E01001292,15.493,18.58,15.806,0.245,15.768
E01001293,15.457,17.987,15.854,0.274,15.813
E01001294,15.256,21.055,15.833,0.844,15.68
E01001295,15.445,20.813,15.908,0.474,15.859
E01001296,15.439,17.008,15.732,0.231,15.671
E01001297,15.246,20.22,15.763,0.612,15.589
E01001298,15.583,22.772,16.178,1.0,15.884
E01001299,16.008,24.733,16.469,0.821,16.241
E01001300,16.725,24.482,17.198,0.661,17.009
E01001301,16.795,26.802,18.266,1.014,18.158
E01001302,16.223,25.031,16.899,1.014,16.699
E01001303,16.564,24.839,17.121,1.011,16.774
E01001304,16.768,21.956,17.264,0.729,17.09
E01001305,15.959,22.512,16.209,0.604,16.076
E01001306,16.024,16.898,16.232,0.146,16.2
E01001307,15.28,25.535,15.655,0.872,15.437
E01001308,15.239,19.79,15.498,0.391,15.368
E01001309,15.158,22.537,15.612,0.761,15.43
E01001310,15.358,31.266,16.28,1.645,15.847
E01001311,15.193,28.721,15.622,0.916,15.426
E01001312,15.366,26.272,16.362,1.613,15.874
E01001313,15.292,20.812,15.75,0.778,15.536
E01001314,15.274,20.988,15.671,0.706,15.476
E01001315,15.556,33.797,16.375,1.814,15.867
E01001316,15.477,29.459,16.56,2.124,15.864
E01001317,15.572,19.602,15.941,0.435,15.834
E01001318,15.47,34.45,16.098,1.875,15.701
E01001319,15.587,18.848,16.001,0.418,15.901
E01001320,15.815,33.737,17.745,2.874,16.837
E01001321,15.678,38.801,17.908,3.783,16.512
E01001322,15.378,34.357,16.489,2.121,15.916
E01001323,15.696,39.143,17.627,3.408,16.614
E01001324,15.28,37.466,17.028,3.361,15.881
E01001325,15.086,28.271,15.89,0.852,15.546
E01001326,15.727,40.673,17.864,3.064,16.79
E01001327,15.469,30.348,16.477,1.779,16.043
E01001328,15.327,40.213,16.868,2.633,16.066
E01001329,15.417,22.758,15.768,0.738,15.562
E01001330,15.278,19.916,15.971,0.872,15.724
E01001331,15.265,19.874,15.753,0.695,15.573
E01001332,15.295,25.29,15.784,0.914,15.571
E01001333,16.609,25.246,17.55,0.553,17.519
E01001334,16.042,18.663,16.607,0.373,16.543
E01001335,15.509,23.238,16.144,0.973,15.917
E01001336,15.632,26.423,16.501,1.33,16.162
E01001337,15.392,38.326,16.188,1.773,15.697
E01001338,15.768,35.289,16.536,1.354,16.213
E01001339,15.466,29.247,16.161,0.899,15.98
E01001340,15.597,24.053,16.461,1.267,16.042
E01001341,15.589,18.797,16.042,0.411,15.99
E01001342,15.518,18.468,15.881,0.294,15.816
E01001343,15.408,18.601,15.696,0.295,15.625
E01001344,15.312,23.059,15.869,0.641,15.765
E01001345,15.762,18.159,16.178,0.286,16.126
E01001346,15.376,31.38,16.299,1.699,15.907
E01001347,15.691,34.941,17.7,3.344,16.548
E01001348,15.826,33.598,18.189,3.735,16.675
E01001349,15.379,33.849,16.478,2.474,15.668
E01001350,16.72,20.543,16.998,0.352,16.916
E01001351,16.949,45.02,18.545,3.103,17.597
E01001352,16.932,29.822,17.989,1.696,17.607
E01001353,17.189,27.899,17.927,1.24,17.635
E01001354,16.91,30.345,18.203,1.67,17.81
E01001355,16.972,35.411,18.077,2.683,17.375
E01001356,17.058,17.917,17.31,0.16,17.294
E01001357,16.98,17.942,17.21,0.164,17.175
E01001358,17.077,29.588,17.613,0.804,17.425
E01001359,15.814,28.775,16.97,1.884,16.411
E01001360,16.292,19.367,16.719,0.282,16.689
E01001361,15.948,27.517,17.05,1.563,16.631
E01001362,16.324,27.703,17.12,0.993,16.865
E01001363,15.833,30.428,16.805,1.843,16.31
E01001364,15.49,17.926,15.84,0.319,15.763
E01001365,15.648,17.131,16.085,0.257,16.119
E01001366,15.648,16.76,16.084,0.272,16.077
E01001367,16.124,23.899,17.402,0.806,17.461
E01001368,15.921,17.926,16.33,0.274,16.326
E01001369,16.099,23.806,17.034,0.675,16.989
E01001370,15.667,26.242,16.156,0.818,16.012
E01001371,15.656,25.106,16.408,1.255,16.026
E01001372,15.78,17.505,16.337,0.295,16.276
E01001373,16.538,17.932,17.101,0.289,17.088
E01001374,16.905,19.399,17.121,0.259,17.068
E01001375,16.7,19.5,17.044,0.386,16.954
E01001376,16.793,23.025,17.176,0.668,17.014
E01001377,16.852,22.549,17.204,0.524,17.074
E01001379,16.822,19.692,17.02,0.308,16.954
E01001380,16.955,19.739,17.303,0.412,17.183
E01001381,16.696,47.48,17.42,2.639,16.921
E01001382,16.284,17.298,16.444,0.123,16.413
E01001383,15.88,16.968,16.039,0.156,15.997
E01001384,16.029,19.641,16.595,0.622,16.377
E01001385,16.164,19.97,16.687,0.627,16.486
E01001386,16.283,23.602,16.899,0.965,16.639
E01001387,16.276,27.46,16.672,0.953,16.473
E01001388,16.16,30.702,17.387,1.912,16.745
E01001389,15.87,26.843,16.605,1.416,16.216
E01001390,15.619,46.605,16.485,2.483,15.895
E01001391,15.525,46.751,16.912,3.485,15.933
E01001392,15.646,40.464,16.454,1.71,16.044
E01001393,15.523,37.034,16.437,2.149,15.84
E01001394,15.529,40.159,17.367,3.393,16.115
E01001395,15.295,18.481,15.559,0.336,15.489
E01001396,15.574,27.769,16.197,1.349,15.793
E01001397,15.587,36.758,17.493,3.732,16.167
E01001398,14.774,15.507,14.97,0.137,14.919
E01001399,14.934,29.402,16.271,2.448,15.464
E01001400,14.841,25.619,15.399,1.031,15.08
E01001401,14.905,29.541,16.157,2.498,15.305
E01001402,14.915,23.853,15.452,1.068,15.16
E01001403,15.035,30.194,15.865,1.732,15.361
E01001404,15.036,33.418,15.902,1.999,15.352
E01001405,14.715,22.224,14.937,0.476,14.822
E01001406,14.727,16.743,14.946,0.212,14.897
E01001407,13.92,28.158,14.341,0.929,14.151
E01001408,14.535,17.794,14.877,0.378,14.824
E01001409,14.382,44.164,15.925,3.025,15.006
E01001410,14.266,14.971,14.5,0.127,14.478
E01001411,14.466,19.292,14.928,0.775,14.693
E01001412,13.604,41.5,14.838,2.948,14.046
E01001413,14.264,16.811,14.744,0.371,14.612
E01001414,14.838,18.41,15.799,0.542,15.734
E01001415,13.897,25.709,14.898,1.529,14.493
E01001416,14.47,17.635,14.787,0.401,14.687
E01001417,13.668,25.716,14.049,0.677,13.947
E01001418,14.168,21.788,14.639,0.645,14.52
E01001419,14.166,24.475,14.809,0.99,14.663
E01001420,14.613,25.395,15.11,1.175,14.813
E01001421,14.72,25.607,15.534,1.491,15.083
E01001422,13.73,15.832,13.982,0.195,13.953
E01001423,15.199,20.517,15.547,0.557,15.361
E01001424,15.43,17.696,15.629,0.247,15.572
E01001425,15.257,41.807,17.301,4.038,16.013
E01001426,15.178,21.864,15.532,0.576,15.4
E01001427,14.919,50.795,16.849,3.377,15.891
E01001428,15.23,17.799,15.475,0.317,15.392
E01001429,15.158,31.384,16.356,1.886,15.77
E01001430,15.466,32.872,16.814,2.425,16.108
E01001431,15.273,22.792,16.072,0.997,15.862
E01001432,16.016,43.871,19.054,4.458,17.528
E01001433,14.156,26.272,14.712,1.003,14.461
E01001434,14.348,15.03,14.549,0.117,14.516
E01001435,14.373,15.68,14.682,0.191,14.647
E01001436,14.46,17.031,14.741,0.291,14.684
E01001437,13.861,35.264,14.623,1.292,14.372
E01001438,14.445,31.685,14.991,1.349,14.655
E01001439,14.66,26.03,15.747,1.655,15.166
E01001440,14.58,24.526,15.212,1.182,14.897
E01001441,14.162,24.702,14.667,0.954,14.466
E01001442,14.318,24.262,15.129,1.289,14.727
E01001444,14.038,35.601,16.384,3.778,15.049
E01001445,13.849,33.25,15.237,2.954,14.298
E01001446,14.177,20.5,14.708,0.908,14.436
E01001447,14.03,16.033,14.366,0.327,14.263
E01001448,14.18,16.51,14.496,0.401,14.372
E01001449,14.109,20.771,14.501,0.656,14.322
E01001450,14.737,27.234,15.543,1.534,15.082
E01001451,14.51,25.011,14.935,0.942,14.701
E01001452,14.488,23.332,14.92,0.888,14.676
E01001453,14.385,19.727,14.849,0.605,14.726
E01001454,14.484,22.928,15.083,0.753,14.893
E01001455,14.691,21.549,15.168,0.736,14.996
E01001456,14.781,23.454,15.242,1.077,14.964
E01001457,14.43,29.378,15.32,1.704,14.765
E01001458,15.73,40.291,19.197,4.836,17.432
E01001459,15.089,31.043,15.886,2.026,15.361
E01001460,15.208,20.589,15.637,0.593,15.453
E01001461,15.146,39.195,16.266,2.28,15.581
E01001462,15.123,17.127,15.345,0.284,15.264
E01001463,15.287,29.409,16.207,1.984,15.663
E01001464,15.224,16.261,15.426,0.185,15.364
E01001465,15.655,41.684,18.639,4.496,16.796
E01001466,15.371,17.847,15.827,0.346,15.759
E01001467,15.451,19.817,15.924,0.446,15.844
E01001468,14.178,24.825,15.55,0.934,15.583
E01001469,14.493,23.285,15.287,0.965,15.033
E01001470,13.95,24.357,14.354,0.767,14.156
E01001471,14.15,23.045,14.837,0.944,14.63
E01001472,14.476,17.307,14.771,0.372,14.668
E01001473,14.323,22.338,14.524,0.507,14.415
E01001474,14.332,23.515,14.967,1.06,14.707
E01001475,14.397,22.139,14.643,0.552,14.543
E01001476,14.802,20.007,15.273,0.728,15.081
E01001477,14.446,31.182,14.984,1.208,14.693
E01001478,14.831,31.101,15.523,1.686,15.079
E01001479,14.845,21.794,15.287,0.845,15.059
E01001480,15.085,40.607,16.765,3.154,15.721
E01001481,14.89,16.393,15.141,0.189,15.11
E01001482,14.891,21.17,15.173,0.513,15.064
E01001483,14.432,30.58,14.847,0.99,14.637
E01001484,14.782,28.328,15.353,1.597,14.941
E01001485,15.306,24.808,16.008,1.253,15.674
E01001486,15.175,23.893,15.687,0.847,15.473
E01001487,15.071,21.538,15.563,0.759,15.382
E01001488,15.154,17.942,15.381,0.288,15.314
E01001489,14.981,17.432,15.228,0.35,15.143
E01001491,15.206,23.276,15.768,1.089,15.441
E01001492,15.226,17.751,15.427,0.316,15.356
E01001493,15.105,24.519,15.587,1.116,15.318
E01001494,15.212,24.624,15.919,1.136,15.594
E01001495,15.235,35.778,15.984,1.961,15.476
E01001496,15.183,21.052,15.62,0.669,15.457
E01001497,15.349,28.654,16.265,1.727,15.817
E01001498,15.261,40.772,16.047,2.636,15.515
E01001499,15.598,36.851,18.191,3.941,16.705
E01001500,15.327,36.966,17.068,3.549,15.95
E01001501,15.353,44.451,16.847,2.955,15.966
E01001502,14.831,27.199,15.269,1.087,15.033
E01001503,14.824,23.908,15.136,0.803,14.955
E01001504,14.676,22.453,15.146,0.904,14.912
E01001505,14.777,26.333,15.531,1.506,15.091
E01001506,14.131,35.09,15.094,1.638,14.695
E01001507,14.873,26.283,15.612,1.351,15.198
E01001508,14.839,20.291,15.208,0.733,15.009
E01001509,14.895,22.376,15.42,1.057,15.124
E01001510,14.86,31.161,15.9,2.261,15.216
E01001511,14.752,37.582,16.262,2.561,15.433
E01001512,14.744,25.198,15.178,1.106,14.9
E01001513,14.521,59.45,15.716,2.645,14.971
E01001514,14.714,19.741,14.996,0.459,14.921
E01001515,14.93,27.379,15.668,1.658,15.231
E01001516,14.611,43.598,16.271,2.962,15.226
E01001517,14.454,26.116,15.217,1.409,14.793
E01001518,14.411,29.537,15.22,1.592,14.794
E01001519,15.034,29.753,16.502,2.103,15.745
E01001520,14.781,20.778,15.323,0.74,15.149
E01001521,14.926,27.495,15.584,1.261,15.237
E01001522,14.429,16.046,14.637,0.177,14.585
E01001523,14.497,20.869,14.806,0.581,14.65
E01001524,14.723,19.118,15.173,0.639,14.991
E01001525,14.87,18.877,15.202,0.377,15.12
E01001526,14.552,20.782,14.964,0.591,14.855
E01001527,15.101,48.239,16.338,3.055,15.608
E01001528,15.614,43.743,17.447,3.914,16.251
E01001529,15.531,29.422,16.681,2.113,15.841
E01001530,15.737,48.862,18.15,4.482,16.707
E01001531,15.053,22.256,15.373,0.814,15.177
E01001532,15.041,28.716,15.567,1.226,15.245
E01001533,15.047,22.337,15.277,0.593,15.161
E01001534,15.064,27.66,15.791,1.313,15.395
E01001535,15.154,34.66,16.04,1.448,15.696
E01001536,14.471,27.286,15.198,1.257,14.851
E01001537,14.308,19.812,14.89,0.859,14.638
E01001538,14.392,20.903,14.712,0.655,14.511
E01001539,14.443,17.442,14.659,0.329,14.562
E01001540,14.469,20.009,14.923,0.604,14.754
E01001541,14.507,17.011,14.701,0.285,14.631
E01001542,14.501,18.164,14.753,0.386,14.647
E01001543,14.439,18.797,14.759,0.473,14.643
E01001544,14.484,26.88,15.173,1.143,14.87
E01001545,14.091,27.638,14.611,1.182,14.409
E01001546,14.081,19.324,14.347,0.321,14.297
E01001547,14.183,23.261,14.762,0.959,14.509
E01001548,14.304,27.069,14.889,1.425,14.511
E01001549,14.314,26.313,15.071,1.638,14.6
E01001550,14.367,27.241,14.909,1.33,14.578
E01001551,14.481,48.079,18.424,4.923,16.197
E01001552,14.291,35.81,17.099,4.321,15.488
E01001553,15.397,28.6,16.204,1.613,15.79
E01001554,15.559,26.762,16.266,1.381,15.983
E01001555,15.617,26.692,16.414,1.397,16.077
E01001556,15.415,33.774,15.973,1.444,15.715
E01001557,15.508,16.262,15.807,0.147,15.808
E01001558,15.942,51.953,19.266,6.141,17.078
E01001559,15.364,48.229,17.442,4.318,16.166
E01001560,15.67,41.015,17.746,3.628,16.563
E01001562,16.04,40.06,17.864,4.136,16.457
E01001563,14.911,26.659,15.79,1.399,15.415
E01001564,14.894,24.31,15.259,0.841,15.074
E01001565,15.097,22.099,15.549,0.907,15.281
E01001566,15.055,21.048,15.322,0.41,15.235
E01001567,14.764,18.983,15.085,0.5,14.918
E01001568,14.674,21.201,14.983,0.442,14.881
E01001569,14.801,22.693,15.287,0.888,15.03
E01001570,14.987,24.163,15.436,0.992,15.178
E01001571,15.0,18.866,15.363,0.522,15.228
E01001572,14.907,21.512,15.512,0.941,15.232
E01001573,15.155,25.843,15.906,1.281,15.529
E01001574,14.767,27.041,15.292,0.98,15.005
E01001575,15.139,27.074,15.677,1.187,15.397
E01001576,15.07,17.225,15.272,0.214,15.218
E01001577,14.989,35.494,15.303,1.048,15.145
E01001578,14.989,17.225,15.164,0.203,15.089
E01001579,15.048,17.514,15.255,0.301,15.173
E01001580,16.5,41.155,17.883,2.407,17.112
E01001581,16.817,36.038,18.803,3.004,17.73
E01001582,15.645,27.745,16.673,1.582,16.265
E01001583,15.917,42.614,18.0,3.282,16.929
E01001584,15.693,27.054,16.017,0.597,15.911
E01001585,16.897,22.002,17.713,0.555,17.668
E01001586,16.436,21.377,16.978,0.465,16.861
E01001587,16.372,20.217,17.034,0.554,16.96
E01001588,15.742,31.36,16.528,1.291,16.285
E01001589,16.401,20.159,16.872,0.444,16.713
E01001590,16.667,19.987,17.489,0.433,17.469
E01001591,16.513,30.034,17.308,1.735,16.865
E01001592,16.871,33.57,18.73,2.69,18.028
E01001593,16.635,40.012,18.486,2.889,17.531
E01001594,16.51,28.728,17.396,1.712,16.953
E01001595,15.879,28.485,16.624,1.196,16.385
E01001596,14.416,19.474,14.859,0.758,14.664
E01001597,14.904,28.367,16.107,1.895,15.445
E01001598,14.73,30.587,15.587,1.896,15.045
E01001599,14.571,39.804,15.44,1.738,14.966
E01001600,14.809,30.529,15.873,1.894,15.214
E01001601,14.444,23.277,15.259,1.176,14.947
E01001602,14.729,24.894,15.418,1.337,14.986
E01001603,14.584,21.862,14.98,0.636,14.814
E01001604,15.639,40.167,17.2,2.701,16.416
E01001605,15.137,38.895,16.166,2.563,15.516
E01001606,15.356,20.332,15.972,0.731,15.767
E01001607,15.673,27.232,16.502,1.334,16.073
E01001608,15.133,38.252,16.458,2.622,15.669
E01001609,15.388,39.641,17.077,3.505,15.89
E01001610,15.358,25.721,16.143,1.149,15.865
E01001611,15.601,27.388,16.289,1.329,15.94
E01001613,14.682,27.354,15.356,1.141,15.072
E01001614,14.734,40.831,16.069,3.07,15.203
E01001615,14.704,30.541,15.324,1.21,14.992
E01001617,14.681,24.978,15.158,0.971,14.896
E01001618,14.716,19.231,15.123,0.64,14.932
E01001619,14.674,19.956,15.103,0.623,14.941
E01001620,15.739,38.932,17.828,3.428,16.492
E01001621,15.69,38.479,17.694,3.381,16.535
E01001623,16.045,28.751,17.567,2.216,16.773
E01001624,15.692,25.87,16.283,1.228,15.956
E01001625,15.872,32.626,17.264,1.994,16.527
E01001629,15.679,38.494,17.531,3.434,16.433
E01001631,15.801,40.449,18.515,4.361,17.093
E01001632,15.566,19.29,16.067,0.741,15.799
E01001633,15.461,18.23,15.767,0.383,15.651
E01001634,15.561,18.981,15.915,0.548,15.786
E01001635,15.349,21.917,15.796,0.8,15.557
E01001636,15.356,21.066,15.74,0.639,15.579
E01001637,15.464,25.516,15.895,1.061,15.642
E01001638,16.268,20.498,16.561,0.432,16.41
E01001640,16.808,31.029,17.949,2.269,17.268
E01001641,16.599,34.785,17.846,2.13,17.173
E01001642,16.256,46.69,17.124,2.337,16.596
E01001644,16.332,38.199,18.726,3.628,17.469
E01001645,15.63,20.365,15.982,0.358,15.888
E01001646,15.6,24.852,16.332,1.218,15.995
E01001647,15.894,29.066,17.565,2.457,16.663
E01001648,15.519,29.009,15.897,1.163,15.642
E01001649,15.515,20.27,15.799,0.409,15.689
E01001650,15.881,27.193,16.423,1.074,16.178
E01001651,15.762,27.737,16.399,1.367,16.009
E01001652,15.913,39.23,17.906,3.016,16.823
E01001653,15.024,23.285,15.76,1.451,15.28
E01001654,15.057,20.754,15.374,0.484,15.27
E01001655,14.888,22.765,15.445,0.949,15.202
E01001656,15.499,16.278,15.714,0.144,15.692
E01001657,15.539,30.934,16.063,1.032,15.821
E01001658,15.388,29.311,16.118,1.534,15.677
E01001659,15.373,37.443,16.93,2.919,15.907
E01001660,15.313,29.779,16.796,2.513,15.918
E01001661,15.053,37.497,16.052,2.201,15.374
E01001662,17.548,36.008,19.352,2.198,18.868
E01001664,16.965,35.852,18.847,2.929,17.966
E01001665,17.816,40.223,20.925,4.118,19.741
E01001666,17.62,41.005,19.266,2.471,18.631
E01001667,17.907,50.764,20.581,3.997,19.49
E01001668,17.019,33.826,18.25,1.417,18.12
E01001669,14.878,19.738,15.328,0.566,15.178
E01001671,15.053,18.976,15.591,0.569,15.411
E01001672,15.095,17.538,15.383,0.301,15.265
E01001673,15.485,30.072,16.75,2.119,16.045
E01001674,15.183,26.593,15.509,0.603,15.392
E01001675,15.261,24.578,15.897,0.959,15.699
E01001676,15.202,29.461,16.448,2.126,15.737
E01001677,15.202,28.551,15.795,1.531,15.414
E01001678,14.947,18.956,15.204,0.374,15.136
E01001679,15.436,26.113,15.733,0.855,15.565
E01001680,14.987,21.651,15.33,0.452,15.243
E01001681,15.148,16.147,15.427,0.151,15.411
E01001682,15.08,28.357,15.749,1.268,15.43
E01001683,15.254,20.845,15.636,0.652,15.473
E01001684,14.937,23.9,15.237,0.746,15.071
E01001685,15.008,18.845,15.336,0.39,15.258
E01001686,15.434,17.634,15.657,0.272,15.575
E01001687,15.339,39.445,16.994,2.721,16.154
E01001688,14.784,23.584,15.454,0.966,15.172
E01001690,14.932,21.678,15.728,1.009,15.433
E01001692,14.975,16.117,15.197,0.19,15.155
E01001693,15.01,23.161,16.093,1.422,15.524
E01001694,14.976,20.724,15.74,1.061,15.338
E01001695,15.712,19.236,16.225,0.576,16.045
E01001696,15.988,29.555,17.456,2.083,16.879
E01001697,15.8,21.087,16.262,0.619,16.069
E01001698,15.602,21.349,15.921,0.64,15.787
E01001699,15.844,34.314,16.708,1.686,16.192
E01001700,15.659,23.662,16.298,1.241,15.932
E01001701,15.581,28.787,16.496,1.661,15.964
E01001702,15.635,25.392,16.152,0.736,16.015
E01001703,15.578,17.476,15.889,0.336,15.817
E01001704,15.335,24.588,15.927,1.23,15.609
E01001705,16.322,28.832,16.85,1.187,16.575
E01001706,16.183,17.81,16.581,0.289,16.509
E01001708,16.199,26.311,16.663,1.108,16.406
E01001709,16.392,37.391,17.731,1.788,17.288
E01001710,16.297,18.411,16.572,0.241,16.505
E01001711,16.82,28.591,17.61,1.518,17.162
E01001712,16.444,35.092,17.572,1.973,17.025
E01001713,16.352,35.589,18.127,3.078,17.165
E01001714,16.531,38.873,17.899,2.525,17.154
E01001715,16.825,18.19,17.114,0.25,17.046
E01001716,16.862,43.115,18.719,3.738,17.466
E01001717,16.768,26.281,17.476,1.456,17.041
E01001718,16.971,33.515,17.992,1.818,17.461
E01001719,16.97,26.192,17.803,1.559,17.252
E01001720,16.879,26.153,17.554,1.168,17.184
E01001722,16.467,29.125,17.011,1.008,16.77
E01001723,16.529,20.653,16.953,0.543,16.809
E01001724,16.564,32.43,18.568,3.307,17.346
E01001725,16.381,17.273,16.581,0.157,16.54
E01001726,16.552,32.144,18.522,3.965,17.068
E01001727,16.327,23.308,16.595,0.505,16.484
E01001728,16.444,27.724,17.11,1.6,16.656
E01001729,16.794,27.319,17.627,1.303,17.3
E01001730,17.104,27.095,18.31,1.764,17.708
E01001731,17.293,31.788,18.957,2.536,18.002
E01001732,17.202,19.486,17.419,0.281,17.349
E01001733,16.535,26.791,17.349,1.299,16.987
E01001734,16.831,32.807,18.476,2.467,17.659
E01001735,16.926,27.14,18.007,1.54,17.593
E01001736,16.872,17.447,17.054,0.125,17.016
E01001737,16.843,24.568,17.198,0.728,17.072
E01001738,17.011,24.607,17.716,1.212,17.332
E01001739,17.035,24.505,17.913,1.222,17.479
E01001740,16.97,19.251,17.374,0.414,17.271
E01001741,16.837,23.049,17.308,0.966,17.004
E01001742,16.81,22.317,17.31,0.827,17.063
E01001744,17.548,28.44,18.489,1.781,17.981
E01001745,16.984,23.411,17.638,0.869,17.324
E01001746,16.841,20.959,17.408,0.837,17.128
E01001747,17.08,27.585,17.975,1.564,17.54
E01001748,17.099,36.207,18.164,1.851,17.691
E01001749,17.501,27.744,18.557,1.784,17.999
E01001750,18.064,24.308,18.695,0.883,18.463
E01001751,17.741,25.587,18.606,1.28,18.211
E01001752,18.28,28.763,19.18,1.17,18.865
E01001753,18.168,20.565,18.565,0.279,18.5
E01001754,18.424,20.745,18.943,0.404,18.855
E01001755,18.977,21.382,19.462,0.452,19.336
E01001756,17.731,29.172,18.697,1.653,18.179
E01001757,16.996,22.592,17.619,0.909,17.353
E01001758,16.874,29.711,17.881,1.398,17.565
E01001759,17.026,20.727,17.439,0.498,17.322
E01001760,17.462,31.863,19.326,2.499,18.447
E01001761,17.355,28.377,18.559,1.947,17.87
E01001762,17.418,39.204,18.371,1.95,17.798
E01001763,17.433,38.655,18.088,1.692,17.69
E01001764,16.706,22.015,17.2,0.635,17.015
E01001765,16.711,21.274,17.265,0.776,17.015
E01001767,16.628,32.233,17.351,1.919,16.866
E01001768,16.62,18.606,16.836,0.309,16.743
E01001769,16.698,29.067,17.691,1.549,17.157
E01001770,16.791,39.182,17.86,2.261,17.164
E01001772,18.219,22.324,18.717,0.674,18.552
E01001773,18.388,28.004,19.436,1.692,18.981
E01001774,18.504,30.571,19.685,1.621,19.176
E01001775,18.185,21.713,18.655,0.622,18.483
E01001776,19.011,28.017,19.773,1.035,19.489
E01001777,19.384,30.511,20.513,1.734,20.045
E01001779,19.037,36.403,20.021,1.762,19.719
E01001780,20.007,49.118,21.928,4.261,20.596
E01001781,18.844,33.013,19.969,2.053,19.473
E01001782,18.601,32.401,19.228,0.956,19.096
E01001783,19.006,28.379,19.527,0.795,19.359
E01001784,19.384,21.597,19.849,0.336,19.791
E01001785,16.553,25.709,17.323,1.4,16.937
E01001786,15.896,27.063,16.414,0.951,16.117
E01001787,16.012,16.963,16.307,0.18,16.311
E01001788,16.183,16.762,16.366,0.121,16.344
E01001789,16.416,17.05,16.596,0.131,16.552
E01001790,16.226,17.093,16.531,0.171,16.517
E01001791,16.347,17.028,16.589,0.138,16.56
E01001792,16.439,33.723,18.071,2.599,17.197
E01001793,16.348,25.78,16.939,0.81,16.75
E01001794,16.766,40.089,17.826,2.37,17.23
E01001795,16.66,34.162,17.874,2.089,17.254
E01001796,16.569,17.566,16.831,0.193,16.785
E01001798,16.441,31.01,17.554,2.192,16.859
E01001799,16.344,17.084,16.502,0.135,16.448
E01001800,16.401,18.872,16.99,0.591,16.785
E01001801,16.521,20.866,16.823,0.625,16.625
E01001802,16.391,20.347,16.838,0.76,16.609
E01001803,16.587,24.987,17.096,0.989,16.782
E01001804,16.373,19.97,16.72,0.493,16.589
E01001805,16.568,23.133,17.092,0.738,16.86
E01001806,16.555,25.604,17.093,1.039,16.803
E01001807,16.378,23.901,17.128,1.306,16.755
E01001808,16.484,54.039,18.794,4.342,17.252
E01001809,16.382,24.571,16.899,0.924,16.684
E01001811,16.549,37.806,18.692,3.283,17.444
E01001812,16.315,20.08,16.542,0.362,16.452
E01001813,16.85,35.107,18.861,3.217,17.613
E01001814,16.264,32.944,17.944,2.905,17.038
E01001815,17.468,20.005,17.843,0.321,17.794
