LSOA21CD,NO2-2016-min,NO2-2016-max,NO2-2016-mean,NO2-2016-std,NO2-2016-median
E01002691,35.559,78.636,38.265,4.982,36.609
E01002692,35.949,92.686,42.361,10.413,37.731
E01002693,36.856,75.403,39.2,4.5,37.992
E01002694,42.442,65.535,44.967,4.126,43.643
E01002695,42.489,88.259,45.182,5.706,43.883
E01002696,41.406,123.189,45.189,7.828,43.524
E01002697,42.767,82.764,44.989,4.728,43.788
E01002698,40.061,47.326,41.253,1.231,40.896
E01002699,40.606,48.825,41.746,1.225,41.457
E01002700,40.692,56.907,42.338,1.827,41.821
E01002701,44.199,113.902,48.64,10.059,45.464
E01002702,44.173,104.52,46.37,7.029,44.837
E01002703,44.369,84.393,46.802,6.132,45.27
E01002704,44.435,132.505,49.11,12.046,45.702
E01002706,44.391,95.438,47.145,8.496,45.247
E01002707,43.738,104.023,50.067,11.454,45.221
E01002708,40.884,73.856,42.7,3.638,41.698
E01002709,41.897,83.915,44.475,5.116,42.943
E01002710,42.051,74.678,45.475,4.552,43.959
E01002711,43.078,84.443,47.863,6.72,45.517
E01002712,40.101,65.923,42.878,4.067,41.621
E01002713,40.127,78.878,42.717,4.411,41.432
E01002714,41.012,58.825,42.965,2.696,42.132
E01002715,41.097,58.184,42.729,3.283,41.807
E01002716,40.306,71.138,44.181,6.12,41.932
E01002717,40.174,69.678,42.952,4.627,41.372
E01002718,40.373,60.008,42.003,2.573,41.233
E01002719,40.544,78.099,43.76,5.698,41.963
E01002720,40.178,70.583,42.832,4.939,41.247
E01002721,40.391,62.456,41.919,2.232,41.429
E01002722,41.265,71.109,43.538,4.495,42.118
E01002723,44.648,79.372,47.487,5.093,45.911
E01002724,45.526,114.873,50.1,11.359,46.691
E01002725,46.006,76.615,48.981,5.027,47.261
E01002726,45.401,108.153,49.517,9.174,46.65
E01002727,43.756,91.695,47.722,8.44,45.217
E01002728,43.776,103.782,51.028,11.732,45.397
E01002729,44.322,86.691,46.156,3.215,45.586
E01002730,39.483,68.321,42.905,4.834,41.251
E01002732,38.712,68.139,42.401,5.645,40.43
E01002733,38.692,60.962,40.329,2.708,39.449
E01002734,37.682,90.614,43.593,9.172,39.82
E01002735,37.694,49.501,38.867,1.654,38.51
E01002736,37.679,39.682,38.128,0.413,37.965
E01002737,38.002,55.055,39.638,2.711,38.822
E01002738,38.755,58.432,40.77,3.484,39.55
E01002739,38.889,77.183,41.847,4.694,40.359
E01002740,39.083,77.376,41.989,4.961,40.656
E01002741,38.283,61.591,40.169,3.321,39.117
E01002742,38.276,58.688,39.998,2.791,39.138
E01002743,38.572,58.732,40.688,3.485,39.535
E01002744,38.689,58.717,40.53,3.552,39.388
E01002745,38.589,63.235,39.805,2.629,39.111
E01002747,38.6,71.488,42.147,6.337,39.849
E01002748,38.371,87.591,41.279,6.467,39.152
E01002749,38.378,61.864,40.534,4.228,39.191
E01002751,39.651,75.843,43.533,6.201,41.281
E01002752,38.263,44.422,39.61,1.38,39.079
E01002753,37.437,52.779,39.452,3.12,38.188
E01002754,36.98,68.807,40.884,5.347,39.007
E01002755,36.639,58.939,39.169,4.153,37.711
E01002756,36.457,55.237,38.285,2.472,37.616
E01002757,36.507,54.702,37.238,1.447,36.897
E01002758,36.575,59.343,39.211,3.907,37.961
E01002759,36.62,52.319,38.35,2.46,37.782
E01002760,37.409,66.654,39.434,3.524,38.238
E01002762,39.706,79.132,42.105,3.901,40.669
E01002763,40.413,76.151,45.341,7.28,42.235
E01002764,39.706,75.026,43.122,5.611,41.12
E01002765,39.696,67.764,41.954,3.503,40.841
E01002766,39.795,66.757,42.373,4.472,40.871
E01002767,39.618,82.377,42.615,6.355,40.494
E01002768,38.717,68.919,42.348,4.836,40.533
E01002769,37.807,44.345,38.538,0.876,38.254
E01002770,37.949,125.242,43.692,8.824,40.448
E01002771,37.928,64.121,40.325,4.193,38.825
E01002772,38.264,78.465,42.85,7.164,40.197
E01002773,37.901,57.576,39.156,2.212,38.462
E01002774,37.983,76.587,41.651,5.289,40.106
E01002775,40.064,66.028,42.695,3.428,41.481
E01002776,40.298,84.242,44.514,6.508,42.142
E01002777,39.351,53.088,41.59,2.272,40.713
E01002778,39.286,66.145,42.364,3.975,41.051
E01002779,39.343,64.821,41.637,3.669,40.34
E01002780,39.403,60.622,41.5,3.41,40.38
E01002781,39.17,54.486,41.7,3.232,40.504
E01002782,38.742,59.929,41.286,4.007,39.629
E01002783,39.04,67.711,41.533,3.806,40.502
E01002784,38.311,56.876,39.83,2.375,39.141
E01002785,37.869,73.71,39.775,3.986,38.774
E01002786,38.379,92.535,42.003,6.448,39.812
E01002787,38.341,64.958,40.159,3.531,39.274
E01002788,38.114,46.548,38.989,1.324,38.575
E01002789,38.202,67.732,39.743,2.923,38.95
E01002790,40.589,75.953,44.944,6.318,42.738
E01002791,41.769,73.098,46.529,6.28,44.04
E01002792,41.393,67.123,43.699,3.687,42.449
E01002793,41.731,76.59,44.379,3.747,43.251
E01002794,41.684,104.282,47.055,9.148,43.822
E01002795,40.419,85.389,43.339,5.915,41.499
E01002796,39.932,46.954,40.495,0.772,40.224
E01002797,41.493,80.967,45.534,7.141,43.047
E01002798,41.65,71.781,43.734,3.883,42.484
E01002799,41.687,75.047,43.92,4.197,42.648
E01002800,41.657,49.185,42.424,0.819,42.221
E01002801,42.881,77.514,45.827,5.66,44.004
E01002802,41.906,50.11,43.701,1.398,43.276
E01002804,37.482,57.062,40.274,3.726,39.008
E01002805,37.354,57.609,39.781,3.408,38.526
E01002806,37.351,50.584,38.647,1.867,38.125
E01002807,37.842,57.216,39.571,2.993,38.687
E01002808,37.47,61.869,39.278,2.823,38.559
E01002809,38.012,73.547,40.005,4.443,38.963
E01002810,38.151,75.175,41.104,5.379,39.44
E01002811,36.665,55.084,38.328,2.065,37.79
E01002812,40.599,110.339,42.461,7.991,40.855
E01002813,40.667,66.487,41.992,3.115,41.277
E01002814,40.235,126.477,47.908,14.167,41.664
E01002815,40.68,145.41,49.645,17.738,41.544
E01002816,40.677,119.838,43.362,11.106,41.048
E01002817,40.279,120.858,43.959,9.773,41.01
E01002818,43.43,187.157,51.433,22.642,44.72
E01002819,42.788,143.865,48.693,17.225,43.831
E01002821,42.375,180.268,50.199,16.002,43.936
E01002823,42.459,74.759,45.321,5.755,43.848
E01002824,40.857,75.366,42.597,4.175,41.523
E01002825,39.707,98.685,42.346,5.126,41.218
E01002826,40.753,242.836,46.263,20.315,41.595
E01002827,41.144,105.419,45.606,7.789,43.068
E01002828,40.307,81.033,45.104,5.892,43.309
E01002829,40.628,58.101,42.202,3.01,41.287
E01002830,40.612,58.59,42.199,2.4,41.675
E01002831,40.865,71.145,43.714,4.475,42.227
E01002832,40.778,71.148,43.129,4.095,41.85
E01002833,40.4,61.242,43.268,3.7,42.01
E01002834,40.692,82.682,42.959,5.261,41.613
E01002835,41.01,130.645,47.189,13.403,42.898
E01002836,40.994,68.191,42.955,4.441,41.728
E01002837,41.238,88.532,43.446,6.05,41.853
E01002839,40.761,103.235,50.538,18.496,41.76
E01002840,40.2,122.736,48.774,12.75,42.964
E01002841,38.966,111.854,42.284,8.309,40.196
E01002842,40.829,67.36,46.075,7.437,42.449
E01002843,39.431,132.017,46.384,13.625,40.951
E01002844,41.652,95.026,46.219,9.657,42.473
E01002845,41.88,129.689,50.617,15.099,44.339
E01002846,39.852,118.274,43.356,9.194,40.307
E01002847,40.268,92.62,43.537,8.387,40.855
E01002848,40.378,139.562,48.539,14.845,42.195
E01002849,40.247,137.021,45.648,13.987,40.714
E01002850,40.507,111.845,46.376,14.611,41.088
E01002851,40.56,123.688,50.436,17.5,41.525
E01002852,37.618,78.228,41.202,5.372,39.936
E01002853,39.91,66.975,42.527,4.659,41.215
E01002854,40.259,71.456,45.217,6.72,42.631
E01002855,39.958,62.952,41.672,3.67,40.662
E01002856,40.176,70.162,44.562,5.608,42.173
E01002857,39.956,68.074,41.624,3.752,40.665
E01002858,42.643,59.434,44.971,3.588,43.823
E01002859,42.948,99.856,46.264,9.047,43.896
E01002860,42.734,54.458,44.093,1.86,43.586
E01002861,42.557,73.138,45.512,5.878,43.615
E01002862,42.224,80.157,43.863,5.004,43.085
E01002863,43.045,105.087,46.183,9.552,43.724
E01002864,39.564,119.733,41.898,6.491,40.529
E01002865,39.893,91.049,41.758,5.795,40.798
E01002866,39.795,130.452,42.952,10.533,40.46
E01002867,40.075,108.095,45.64,10.275,41.662
E01002868,39.601,79.827,41.979,4.681,40.794
E01002869,40.665,141.972,48.32,13.122,43.448
E01002870,39.274,68.831,43.227,4.813,41.831
E01002871,39.396,76.677,42.645,5.249,41.225
E01002872,39.279,42.255,40.066,0.525,40.059
E01002873,39.919,96.635,46.913,9.407,43.369
E01002874,39.392,68.776,41.313,3.894,40.244
E01002875,39.298,53.246,40.42,1.841,40.005
E01002876,39.225,53.029,40.445,1.888,39.969
E01002877,39.633,107.431,48.894,11.439,43.805
E01002878,40.095,80.388,44.302,5.477,42.018
E01002879,39.44,61.476,41.509,3.143,40.478
E01002880,39.99,66.282,44.456,5.954,42.25
E01002881,39.381,42.603,40.266,0.664,40.096
E01002882,40.395,54.804,42.044,2.507,41.331
E01002883,40.77,78.116,44.964,5.782,43.17
E01002884,40.977,98.885,46.204,7.681,43.562
E01002885,41.496,87.92,43.821,5.593,42.377
E01002886,40.976,61.304,43.275,3.592,42.039
E01002887,41.19,88.123,44.867,7.208,42.575
E01002888,40.613,94.087,42.773,7.425,41.268
E01002889,40.764,393.458,45.955,28.156,41.397
E01002890,40.696,44.829,41.722,0.705,41.597
E01002891,41.999,146.428,46.913,10.253,43.632
E01002892,41.978,80.141,44.036,5.069,42.676
E01002893,39.314,109.334,43.601,10.377,39.978
E01002894,39.593,111.596,45.663,12.076,40.482
E01002896,40.036,93.167,43.478,8.199,40.704
E01002897,39.278,90.107,41.828,7.537,39.651
E01002898,40.399,89.62,42.17,5.857,40.836
E01002899,41.622,97.132,44.347,8.412,42.224
E01002900,41.695,89.385,46.82,8.806,43.01
E01002901,41.595,101.466,44.28,6.02,42.471
E01002902,42.439,120.026,47.887,11.96,43.603
E01002903,41.691,95.058,44.365,7.027,42.734
E01002904,38.033,66.012,40.81,5.242,39.406
E01002905,38.911,70.077,42.168,5.455,40.286
E01002906,38.417,62.426,40.516,2.974,39.601
E01002907,38.021,40.236,38.546,0.492,38.371
E01002908,38.071,57.225,39.968,2.462,39.224
E01002909,39.825,67.177,42.678,4.372,41.09
E01002910,41.295,132.221,44.466,10.731,42.041
E01002911,41.055,95.763,44.243,8.236,42.082
E01002912,40.432,100.891,44.624,11.445,41.152
E01002913,40.023,106.671,46.215,12.017,41.102
E01002914,41.495,131.112,44.091,8.308,42.332
E01002915,30.94,60.904,36.615,7.105,33.835
E01002916,30.718,69.664,32.545,4.608,31.361
E01002917,30.73,35.308,31.518,0.818,31.204
E01002918,29.922,38.141,30.941,1.196,30.4
E01002919,29.909,76.464,33.478,6.204,31.008
E01002920,30.699,35.521,31.174,0.523,31.018
E01002921,31.168,66.735,33.43,3.812,32.275
E01002922,30.923,70.043,32.02,2.481,31.604
E01002923,31.601,69.829,34.163,5.488,32.446
E01002924,30.815,58.355,31.476,1.89,31.095
E01002925,31.452,69.945,34.01,5.159,32.512
E01002926,30.972,36.804,32.227,0.925,32.057
E01002927,31.288,51.878,32.665,2.091,32.152
E01002928,31.467,56.005,33.502,3.356,32.488
E01002929,31.568,39.364,32.159,0.799,31.932
E01002930,31.94,52.851,33.358,2.095,32.753
E01002931,31.712,42.721,32.617,1.498,32.198
E01002932,31.584,53.168,33.094,2.366,32.516
E01002933,31.848,37.422,32.582,0.681,32.401
E01002934,31.634,37.115,32.239,0.608,32.069
E01002935,32.356,63.062,35.171,4.141,33.798
E01002937,32.023,35.698,32.902,0.683,32.728
E01002938,31.701,48.44,33.111,2.242,32.517
E01002939,29.165,57.876,30.945,3.502,30.009
E01002940,28.962,55.072,31.565,4.097,30.371
E01002941,28.975,82.571,30.964,3.5,29.992
E01002942,29.228,51.936,30.163,1.822,29.808
E01002943,28.884,35.413,29.791,1.024,29.443
E01002944,28.752,37.072,29.761,1.126,29.421
E01002945,28.516,58.657,29.931,2.397,29.384
E01002946,27.286,43.398,28.49,1.326,28.338
E01002947,28.482,66.066,29.915,2.566,29.266
E01002948,25.842,57.852,27.507,2.39,26.919
E01002949,28.381,54.154,30.388,3.534,29.287
E01002950,26.97,49.206,28.219,1.901,27.7
E01002951,32.094,54.138,33.766,2.795,32.984
E01002952,31.606,51.629,32.367,1.678,31.958
E01002953,31.562,55.533,34.021,3.855,32.527
E01002954,32.316,64.25,35.53,4.514,34.035
E01002955,32.336,85.238,36.276,5.24,34.343
E01002956,31.701,51.288,33.11,2.429,32.506
E01002957,31.79,51.816,33.362,2.774,32.691
E01002958,31.615,34.717,32.052,0.337,31.952
E01002959,31.786,46.707,32.484,1.343,32.141
E01002960,32.196,64.195,33.995,3.468,33.145
E01002961,31.61,35.792,32.274,0.687,32.032
E01002962,31.611,35.054,32.255,0.466,32.172
E01002963,31.719,36.71,32.239,0.666,32.038
E01002964,32.17,127.231,37.332,8.966,34.432
E01002965,30.049,61.497,34.2,4.685,32.991
E01002966,32.075,58.464,33.287,2.882,32.604
E01002967,29.984,54.27,32.375,2.926,31.418
E01002968,31.401,102.886,38.459,8.721,35.265
E01002969,32.991,53.617,34.653,2.651,34.0
E01002970,32.456,56.303,34.37,3.081,33.487
E01002971,32.184,67.134,34.796,4.449,33.239
E01002972,32.868,75.374,37.139,5.731,35.235
E01002973,32.011,53.852,33.649,2.565,33.008
E01002974,32.904,71.693,35.687,4.654,33.989
E01002975,30.687,61.402,33.685,5.177,31.951
E01002976,30.595,32.458,31.139,0.353,31.032
E01002977,30.443,53.743,31.779,2.389,31.098
E01002978,30.084,55.354,32.134,3.264,31.24
E01002979,30.179,47.139,31.429,2.334,30.776
E01002980,31.261,55.315,32.716,2.519,31.986
E01002981,31.172,95.539,37.238,7.452,34.38
E01002982,31.473,84.961,36.382,8.016,33.428
E01002983,30.658,50.972,31.848,1.525,31.565
E01002984,31.567,60.345,33.764,3.81,32.436
E01002985,33.028,74.898,35.928,5.385,34.207
E01002986,30.81,41.659,31.507,0.979,31.284
E01002987,30.59,58.032,32.821,3.317,31.792
E01002988,29.64,53.509,31.501,3.063,30.604
E01002989,30.565,48.581,31.77,2.478,31.142
E01002990,30.819,56.627,33.706,3.385,32.548
E01002991,31.636,55.239,33.698,3.452,32.631
E01002992,31.664,35.426,32.184,0.513,32.076
E01002993,29.76,58.33,31.398,2.807,30.607
E01002994,29.381,64.985,30.911,2.877,30.235
E01002995,29.452,66.269,31.868,4.157,30.737
E01002996,30.412,56.681,32.679,3.695,31.419
E01002997,30.436,58.034,32.669,3.294,31.705
E01002998,30.356,46.462,31.484,1.904,30.979
E01002999,30.738,45.88,31.734,1.808,31.303
E01003000,28.776,67.289,31.287,4.186,30.232
E01003001,30.585,66.957,34.617,5.989,32.517
E01003002,29.744,75.086,33.366,5.617,31.563
E01003003,30.497,71.363,33.947,5.719,31.986
E01003004,30.568,91.096,35.215,7.237,32.473
E01003005,29.603,59.32,32.116,4.79,30.728
E01003006,30.723,64.81,33.228,4.083,32.117
E01003007,31.65,45.348,33.224,2.259,32.605
E01003008,31.854,45.271,32.592,1.247,32.366
E01003009,31.422,45.708,32.808,1.841,32.375
E01003010,31.026,63.237,33.467,4.17,32.327
E01003011,31.058,64.338,33.176,4.507,32.123
E01003013,45.027,172.106,51.416,13.904,47.416
E01003014,45.129,201.981,50.15,10.976,47.22
E01003015,43.467,73.011,46.717,4.924,45.33
E01003016,46.242,145.946,52.673,12.071,48.114
E01003017,45.663,128.529,49.203,10.093,46.847
E01003018,37.188,79.273,39.716,5.864,38.163
E01003019,37.697,70.912,40.267,4.931,38.874
E01003020,37.922,77.151,40.838,4.797,39.412
E01003021,36.938,39.516,37.388,0.446,37.218
E01003022,37.032,54.402,38.27,2.301,37.718
E01003023,37.078,72.794,40.406,5.848,38.324
E01003024,37.154,76.753,41.807,7.299,39.345
E01003025,36.666,65.105,38.836,3.548,37.759
E01003026,37.03,68.527,39.135,3.675,38.111
E01003027,36.884,45.844,37.944,1.364,37.569
E01003028,36.88,71.691,37.873,2.417,37.402
E01003029,36.983,64.663,40.057,4.785,38.537
E01003030,37.307,83.339,42.128,7.418,39.447
E01003031,37.266,82.928,41.401,6.29,39.264
E01003032,37.853,80.738,42.561,6.827,40.185
E01003033,37.039,66.513,38.255,1.879,37.906
E01003034,38.825,64.149,41.532,4.499,40.121
E01003035,38.291,65.109,40.166,3.44,39.221
E01003036,38.224,42.347,39.095,0.715,38.943
E01003037,39.411,68.85,41.941,4.543,40.526
E01003038,38.264,85.423,42.239,6.347,40.149
E01003039,38.378,81.437,41.384,5.347,39.513
E01003040,38.248,73.416,41.753,6.221,39.525
E01003041,38.323,77.293,41.749,5.451,39.992
E01003042,38.318,72.332,42.073,6.144,39.758
E01003043,37.903,57.606,39.799,2.868,38.999
E01003044,37.659,46.209,38.548,1.328,38.089
E01003045,39.644,66.871,42.381,5.083,40.895
E01003046,38.917,53.569,40.465,2.387,39.784
E01003047,39.505,88.477,43.147,7.038,40.937
E01003048,39.073,68.974,40.679,2.92,39.886
E01003049,39.312,65.308,40.629,2.898,39.806
E01003050,38.423,63.299,41.443,4.609,39.905
E01003051,37.809,68.242,41.538,4.875,40.095
E01003052,37.841,62.114,40.125,3.268,39.156
E01003053,38.404,84.822,39.91,4.551,39.177
E01003054,38.538,68.0,41.423,5.235,39.671
E01003055,38.308,88.436,40.81,6.525,39.245
E01003056,38.33,42.352,38.88,0.647,38.676
E01003057,38.335,67.496,41.075,4.563,39.606
E01003058,38.325,60.208,40.19,3.91,39.005
E01003059,39.489,65.901,40.761,2.667,40.173
E01003060,39.491,68.822,41.683,3.864,40.493
E01003061,38.963,88.507,44.433,8.786,41.173
E01003062,33.441,51.617,35.287,2.744,34.417
E01003063,33.45,55.175,34.897,2.986,34.044
E01003064,34.163,56.735,35.803,3.078,34.95
E01003065,34.031,35.766,34.394,0.357,34.234
E01003066,34.071,54.257,35.831,2.515,35.119
E01003067,34.087,52.039,35.836,2.772,34.98
E01003068,33.709,44.969,35.07,1.878,34.504
E01003069,33.621,51.739,34.962,2.486,34.142
E01003070,33.565,38.311,34.248,0.499,34.16
E01003071,37.532,51.466,39.127,2.19,38.432
E01003072,37.296,58.507,38.654,2.827,37.837
E01003073,37.564,79.18,40.404,4.043,38.955
E01003074,35.814,74.503,38.219,4.12,36.768
E01003075,38.934,51.677,39.696,1.166,39.36
E01003076,37.662,83.591,40.645,5.126,39.238
E01003077,38.605,61.669,40.981,3.435,40.022
E01003078,37.643,55.194,39.089,2.517,38.374
E01003079,35.313,70.305,37.106,3.022,36.169
E01003080,35.043,46.106,35.889,1.085,35.591
E01003081,34.66,64.811,36.997,3.798,35.607
E01003082,34.265,54.536,36.058,3.347,35.153
E01003083,34.596,50.633,35.809,2.006,35.324
E01003084,34.502,54.271,35.748,2.76,34.926
E01003085,34.414,48.142,35.328,1.889,34.793
E01003086,34.117,48.902,35.284,2.288,34.686
E01003087,34.593,62.093,37.41,4.502,35.827
E01003088,38.382,46.305,39.48,1.234,39.166
E01003089,39.308,68.663,42.519,5.06,40.848
E01003090,38.826,69.85,42.875,5.986,40.532
E01003091,38.978,62.947,40.832,3.51,39.848
E01003092,39.072,46.56,40.251,1.518,39.766
E01003093,39.344,69.108,42.128,4.374,40.837
E01003094,39.078,57.167,40.288,2.265,39.707
E01003095,38.427,48.154,39.238,0.981,38.984
E01003096,38.263,62.744,39.899,2.503,39.265
E01003097,40.677,67.885,43.061,4.235,41.773
E01003098,40.778,49.479,42.025,1.438,41.722
E01003099,40.868,97.421,45.73,7.159,43.501
E01003100,41.55,96.653,47.429,9.2,43.602
E01003101,42.36,80.051,46.015,6.389,43.728
E01003102,41.967,106.669,52.798,11.488,48.657
E01003104,40.71,59.33,42.786,2.934,41.973
E01003105,42.777,49.491,43.847,1.11,43.504
E01003106,43.051,73.401,45.345,4.301,43.938
E01003107,42.868,87.153,46.24,6.445,44.125
E01003108,43.006,76.381,45.949,6.358,43.637
E01003110,43.069,76.205,45.909,4.864,44.459
E01003111,42.723,47.854,43.475,0.938,43.129
E01003112,42.951,90.181,46.59,5.538,45.098
E01003113,34.241,59.473,36.19,2.984,35.331
E01003114,34.024,76.06,35.469,3.785,34.59
E01003115,34.037,57.839,36.092,3.54,35.038
E01003116,34.86,68.381,35.656,1.923,35.311
E01003117,35.346,82.707,38.341,5.82,36.341
E01003118,35.383,75.765,37.678,4.423,36.304
E01003119,34.778,73.209,39.025,5.951,36.947
E01003120,35.454,91.174,41.131,8.1,38.425
E01003121,40.424,68.892,43.037,4.601,41.532
E01003122,39.929,66.305,41.931,2.866,41.277
E01003123,39.323,67.111,41.437,2.963,40.618
E01003124,40.243,59.793,42.973,3.95,41.593
E01003125,40.375,58.338,42.02,3.103,41.177
E01003126,39.588,86.921,43.785,6.12,41.706
E01003127,39.74,79.788,41.987,5.194,40.435
E01003128,39.222,69.288,41.327,4.906,39.997
E01003129,40.381,59.923,41.656,2.473,41.037
E01003130,35.81,69.837,38.912,5.728,37.047
E01003131,35.939,62.452,38.328,3.892,36.935
E01003132,35.441,57.257,37.024,2.798,36.345
E01003133,35.312,58.379,37.952,3.837,36.667
E01003134,35.147,37.653,35.687,0.431,35.542
E01003135,35.307,71.568,37.444,4.546,36.323
E01003136,36.471,55.95,37.986,2.234,37.409
E01003137,36.484,84.726,42.162,7.233,39.624
E01003138,35.179,50.308,36.565,1.838,36.274
E01003139,33.41,54.713,35.76,4.054,34.501
E01003140,32.828,34.722,33.378,0.349,33.278
E01003141,33.29,77.991,35.773,5.743,34.093
E01003142,32.857,52.978,34.533,2.111,34.058
E01003143,33.249,44.837,33.892,0.922,33.698
E01003144,33.453,65.475,35.307,3.813,34.307
E01003145,33.539,79.908,35.641,4.231,34.489
E01003146,33.599,63.1,35.356,3.377,34.405
E01003147,33.321,63.118,34.861,4.174,34.0
E01003148,34.675,55.888,35.65,1.677,35.268
E01003149,34.184,56.351,35.626,2.837,34.829
E01003150,34.666,82.369,37.655,5.89,35.774
E01003151,35.497,51.058,37.123,1.996,36.585
E01003152,35.171,57.001,36.951,3.144,35.992
E01003153,35.772,90.686,41.657,8.178,38.584
E01003154,34.634,59.961,37.335,4.14,35.909
E01003155,34.792,82.081,36.683,5.356,35.628
E01003156,35.69,40.966,36.606,0.867,36.393
E01003157,35.778,43.827,36.826,1.191,36.455
E01003158,35.618,40.778,36.303,1.157,35.862
E01003159,37.001,54.819,38.567,2.947,37.691
E01003160,37.088,70.958,39.937,4.917,38.367
E01003161,36.291,68.465,38.43,3.746,37.296
E01003162,36.941,79.138,41.827,7.199,39.271
E01003163,35.745,70.947,38.327,3.666,37.321
E01003164,35.67,78.131,40.919,6.451,38.633
E01003165,35.247,59.293,37.664,3.478,36.498
E01003166,35.603,66.079,39.417,5.481,37.364
E01003167,35.164,53.171,36.619,2.516,35.98
E01003168,35.472,40.128,36.426,0.694,36.29
E01003169,36.032,61.486,38.253,3.77,37.12
E01003170,35.391,63.902,37.327,3.488,36.332
E01003171,36.319,72.216,38.34,3.953,37.365
E01003172,36.154,55.368,38.342,3.763,37.148
E01003173,36.297,52.512,37.258,1.835,36.894
E01003174,36.2,63.793,38.494,4.383,37.12
E01003175,36.263,56.581,37.431,2.595,36.833
E01003176,38.553,76.597,43.615,7.241,40.805
E01003177,37.095,69.722,39.967,4.109,38.682
E01003178,37.028,73.956,39.554,4.705,38.256
E01003179,36.411,53.506,38.456,3.335,37.34
E01003180,39.582,72.821,42.118,3.857,41.181
E01003181,41.193,67.782,44.506,5.389,42.794
E01003182,39.003,56.687,40.317,1.871,39.829
E01003183,40.894,76.352,43.903,4.575,42.433
E01003184,40.474,66.54,42.937,4.692,41.825
E01003185,40.194,61.741,42.15,3.385,41.263
E01003186,39.695,71.601,41.876,3.937,40.623
E01003187,40.387,52.444,41.395,1.647,40.913
E01003188,40.531,57.863,42.726,3.46,41.528
E01003189,32.579,37.289,33.118,0.525,32.935
E01003190,32.496,69.37,35.557,4.796,33.843
E01003191,31.92,67.878,33.588,2.846,33.064
E01003192,30.716,56.929,32.13,2.44,31.451
E01003193,32.596,62.636,35.053,3.938,33.986
E01003194,32.8,82.834,35.066,4.387,33.824
E01003195,32.59,58.596,34.51,3.507,33.654
E01003196,32.587,34.8,33.182,0.397,33.115
E01003197,32.557,34.707,33.013,0.386,32.896
E01003198,34.873,48.868,35.914,1.71,35.505
E01003199,34.815,101.508,36.649,4.07,35.462
E01003200,34.676,79.392,37.986,5.257,36.3
E01003201,35.648,101.958,38.868,5.588,37.441
E01003202,34.738,60.568,37.162,3.797,35.903
E01003203,34.74,121.074,36.499,5.37,35.524
E01003204,35.633,77.296,38.469,4.3,37.242
E01003205,36.847,65.913,39.47,3.766,38.283
E01003206,35.001,44.435,35.915,0.714,35.777
E01003207,37.33,76.83,40.91,6.387,38.767
E01003209,37.207,70.174,41.364,6.214,39.185
E01003210,36.769,71.021,39.377,4.709,37.936
E01003211,35.682,70.271,38.86,5.151,37.309
E01003212,36.768,76.772,39.067,4.305,37.764
E01003213,35.524,55.073,37.257,2.614,36.493
E01003214,35.757,60.761,38.174,3.895,36.968
E01003215,37.401,84.453,43.688,8.199,40.726
E01003216,32.929,45.634,34.127,1.1,33.93
E01003217,32.836,45.558,34.103,2.046,33.652
E01003218,32.651,37.754,33.241,0.897,32.976
E01003219,32.29,37.909,33.024,0.593,32.849
E01003220,32.984,62.845,36.047,5.475,34.245
E01003221,33.181,75.885,36.354,6.438,34.397
E01003222,32.671,59.184,33.815,2.504,33.332
E01003223,32.465,69.477,34.037,3.452,33.265
E01003224,33.665,45.453,35.146,2.146,34.391
E01003225,33.915,78.38,35.145,2.274,34.732
E01003226,34.731,74.923,38.326,6.056,36.416
E01003227,34.021,51.708,35.025,1.067,34.781
E01003228,34.218,54.956,35.135,1.434,34.848
E01003229,34.183,70.678,36.179,4.263,34.933
E01003230,33.915,58.156,35.109,2.6,34.527
E01003231,35.05,66.114,37.09,4.169,35.896
E01003232,34.807,73.291,37.027,4.725,35.81
E01003233,34.974,50.398,37.654,3.154,36.429
E01003235,30.548,46.554,31.401,1.523,30.97
E01003236,31.538,64.501,33.793,3.862,32.713
E01003237,31.316,55.902,33.192,3.548,32.024
E01003238,31.72,47.25,32.889,2.095,32.327
E01003239,31.492,47.647,32.396,1.779,31.988
E01003240,31.373,54.153,32.881,2.364,32.333
E01003241,31.166,77.87,34.757,4.777,33.385
E01003243,30.955,63.043,32.953,3.284,32.046
E01003244,37.79,39.638,38.265,0.38,38.129
E01003245,37.68,59.19,38.939,1.431,38.818
E01003246,37.106,61.892,38.312,2.13,37.8
E01003247,37.554,65.686,39.344,3.187,38.569
E01003248,36.992,81.374,39.058,3.772,38.122
E01003249,37.231,40.058,38.149,0.535,38.137
E01003251,36.903,65.827,38.606,3.721,37.46
E01003252,37.278,62.519,38.694,3.202,37.809
E01003253,37.344,72.001,40.513,4.413,39.055
E01003254,34.198,70.958,35.381,2.612,34.649
E01003255,34.331,69.399,37.876,5.219,35.913
E01003256,33.812,51.742,35.268,2.278,34.7
E01003257,33.999,60.258,36.365,3.644,35.224
E01003258,33.832,52.47,35.359,2.787,34.59
E01003259,33.907,75.966,35.558,3.514,34.649
E01003260,34.294,60.104,35.377,2.05,34.837
E01003261,34.493,57.049,36.662,3.402,35.589
E01003262,34.236,43.36,35.24,1.428,34.731
E01003263,31.461,58.465,32.984,2.489,32.247
E01003264,31.293,51.93,32.87,3.164,31.978
E01003265,30.778,55.44,33.05,3.76,31.972
