LSOA11CD,PM10d-2016-min,PM10d-2016-max,PM10d-2016-mean,PM10d-2016-std,PM10d-2016-median
E01002507,4.549,60.567,6.452,4.978,5.255
E01002508,4.644,26.941,5.766,2.783,4.977
E01002509,5.612,22.062,6.913,1.372,6.617
E01002511,6.288,39.01,8.098,3.576,7.134
E01002512,3.644,60.011,4.715,3.41,4.035
E01002513,4.064,46.24,6.374,5.627,4.828
E01002514,3.647,28.493,4.364,1.564,4.09
E01002515,4.049,31.828,5.043,1.445,4.758
E01002516,4.558,31.351,6.255,1.897,5.772
E01002518,3.711,14.487,4.219,0.981,4.046
E01002519,3.436,15.106,3.777,0.798,3.619
E01002520,3.437,12.585,3.933,0.855,3.758
E01002521,3.524,31.802,4.947,2.856,4.129
E01002523,3.834,10.919,4.506,1.318,4.188
E01002525,4.183,27.901,5.647,1.477,5.454
E01002526,5.331,20.803,6.517,1.33,6.255
E01002527,3.69,27.116,4.481,2.213,4.058
E01002528,5.03,53.104,6.063,2.281,5.655
E01002529,5.687,36.793,7.589,3.899,6.614
E01002530,4.341,21.446,5.367,1.629,4.987
E01002531,3.838,29.913,5.004,2.5,4.564
E01002532,5.048,43.729,6.797,3.534,6.194
E01002533,3.055,22.963,3.437,0.862,3.305
E01002534,3.549,5.597,3.981,0.24,3.979
E01002535,4.132,37.434,5.389,2.621,4.618
E01002536,3.802,14.804,4.985,1.023,4.789
E01002537,3.811,13.138,5.14,1.009,5.14
E01002538,3.232,53.376,3.728,1.975,3.436
E01002539,3.462,31.593,4.296,2.967,3.773
E01002540,4.436,17.536,5.257,1.793,4.753
E01002541,4.478,19.466,4.875,1.384,4.647
E01002542,4.441,6.369,4.66,0.261,4.579
E01002543,4.469,22.882,5.671,2.475,4.913
E01002544,4.482,5.047,4.586,0.098,4.555
E01002545,4.502,17.575,5.436,2.028,4.81
E01002546,4.649,35.372,6.615,3.416,5.375
E01002547,4.574,39.989,5.71,3.84,4.869
E01002548,4.564,50.323,6.055,2.447,5.815
E01002549,4.456,18.027,5.485,1.361,5.154
E01002550,3.924,5.605,4.191,0.206,4.167
E01002551,4.175,14.991,4.617,0.82,4.422
E01002552,4.031,19.192,5.029,1.907,4.629
E01002553,4.266,20.734,5.128,1.6,4.871
E01002554,3.427,50.698,4.473,2.967,3.858
E01002555,3.971,16.794,4.571,0.957,4.267
E01002556,4.007,13.786,4.34,0.856,4.16
E01002557,3.825,20.169,4.611,1.317,4.284
E01002558,3.925,18.982,4.66,1.89,4.18
E01002559,3.496,26.996,4.165,1.632,3.77
E01002560,3.751,11.637,4.034,0.484,3.949
E01002561,3.711,4.17,3.785,0.08,3.749
E01002562,6.243,52.072,7.182,2.163,6.622
E01002563,5.481,26.306,7.856,3.577,6.581
E01002564,6.899,60.688,9.886,7.822,7.758
E01002565,5.618,67.212,11.371,10.195,7.765
E01002566,6.479,62.907,11.941,11.697,7.75
E01002567,5.944,17.948,6.801,1.359,6.529
E01002568,6.453,60.125,10.068,8.719,7.455
E01002569,6.91,67.75,13.933,13.704,8.316
E01002570,6.718,41.379,8.965,4.973,7.365
E01002571,6.028,37.187,7.606,2.88,6.99
E01002572,5.506,52.123,6.23,2.766,5.759
E01002573,6.67,26.47,7.384,1.932,6.912
E01002574,6.74,51.136,7.714,2.972,7.319
E01002575,6.884,68.103,11.478,11.084,7.798
E01002576,5.91,67.522,7.725,6.814,6.392
E01002577,6.061,60.328,9.296,8.872,6.885
E01002578,5.707,32.457,6.506,1.865,6.09
E01002579,5.585,29.552,6.557,1.956,6.026
E01002580,6.702,66.932,10.431,8.042,7.738
E01002581,6.055,61.146,8.899,6.999,6.964
E01002582,6.057,66.834,8.04,7.131,6.476
E01002583,4.473,39.947,6.081,4.074,5.033
E01002584,4.302,17.645,5.154,1.673,4.72
E01002585,4.799,48.744,7.084,5.186,5.395
E01002586,4.277,54.355,5.738,4.863,4.56
E01002587,4.45,28.773,6.179,3.148,5.103
E01002588,4.368,27.433,5.104,2.23,4.64
E01002589,4.191,48.33,5.06,3.034,4.464
E01002590,3.984,16.312,4.327,0.983,4.096
E01002591,4.112,4.7,4.226,0.097,4.195
E01002592,4.019,45.081,5.118,3.3,4.458
E01002593,4.001,34.17,5.108,3.171,4.373
E01002594,4.223,38.398,5.219,2.66,4.59
E01002595,4.006,42.934,5.0,2.872,4.336
E01002596,3.646,10.474,3.981,0.698,3.832
E01002598,4.053,16.001,4.626,1.335,4.294
E01002599,3.924,4.416,4.099,0.106,4.082
E01002600,3.885,7.124,4.094,0.223,4.067
E01002601,3.527,20.178,3.801,0.682,3.638
E01002602,3.709,8.748,3.982,0.658,3.842
E01002603,3.83,7.495,4.099,0.38,4.02
E01002604,4.395,32.04,5.655,3.686,4.703
E01002605,4.567,45.918,6.454,3.961,5.101
E01002606,4.477,21.254,5.48,2.198,4.741
E01002607,4.529,31.714,5.649,2.441,5.03
E01002608,4.114,25.062,5.759,2.496,4.76
E01002609,4.113,13.596,4.762,0.917,4.572
E01002610,3.704,31.196,4.232,1.566,3.87
E01002611,4.006,32.773,4.624,2.339,4.188
E01002612,4.112,43.632,5.009,2.995,4.401
E01002613,4.186,33.658,5.13,2.628,4.62
E01002614,3.837,15.717,4.318,1.002,4.145
E01002615,3.947,31.514,4.417,1.602,4.122
E01002616,3.893,15.783,4.467,1.13,4.163
E01002617,3.846,14.349,4.242,0.588,4.107
E01002618,4.855,63.752,5.347,2.521,5.072
E01002619,4.614,11.228,5.01,0.736,4.83
E01002620,4.86,18.779,5.604,1.656,5.109
E01002621,4.892,54.214,7.123,5.448,5.651
E01002622,4.62,40.938,6.692,5.231,5.164
E01002623,4.69,39.185,7.538,5.702,5.541
E01002624,4.84,23.038,5.46,1.733,5.069
E01002625,4.941,27.766,5.665,2.078,5.154
E01002626,4.965,28.706,6.689,3.011,5.559
E01002627,4.89,12.348,5.222,0.46,5.15
E01002628,4.865,44.947,6.374,3.55,5.613
E01002629,5.128,50.674,6.768,4.118,6.04
E01002630,5.356,54.554,7.817,5.388,6.173
E01002631,4.806,12.428,5.202,0.892,4.977
E01002632,4.825,52.668,6.008,2.736,5.17
E01002633,4.474,50.317,6.736,5.326,5.122
E01002634,4.482,12.075,5.032,0.844,4.78
E01002635,4.409,55.726,5.682,4.199,4.67
E01002636,4.5,7.41,4.818,0.45,4.682
E01002637,4.846,62.98,7.305,6.13,5.496
E01002638,4.654,18.91,5.152,1.264,4.839
E01002639,5.262,11.889,5.809,0.66,5.654
E01002640,5.299,13.953,5.968,1.142,5.632
E01002641,5.309,15.209,6.096,1.144,5.843
E01002642,4.882,39.754,6.337,3.788,5.479
E01002643,5.103,29.924,5.963,2.28,5.457
E01002645,4.776,19.416,5.232,0.889,5.074
E01002646,4.645,50.561,5.884,3.383,5.087
E01002647,4.346,19.993,4.891,1.255,4.642
E01002648,4.657,60.327,5.915,4.179,5.069
E01002649,4.689,16.118,5.524,1.654,5.066
E01002650,4.109,17.939,4.347,0.766,4.212
E01002651,4.626,23.923,5.152,1.635,4.783
E01002652,4.372,17.259,5.27,1.801,4.812
E01002653,4.731,6.169,4.916,0.181,4.869
E01002654,4.635,11.992,4.838,0.491,4.718
E01002655,4.605,6.814,4.79,0.183,4.751
E01002656,4.652,10.615,5.031,0.649,4.844
E01002657,4.595,5.985,4.824,0.267,4.738
E01002658,4.99,9.498,5.326,0.337,5.279
E01002659,4.723,9.597,5.22,0.536,5.112
E01002660,4.398,25.257,4.967,1.394,4.683
E01002661,4.339,24.499,4.979,2.017,4.553
E01002662,5.057,35.206,5.988,2.464,5.347
E01002663,4.594,38.223,5.511,2.569,4.941
E01002664,4.738,62.301,6.282,3.609,5.302
E01002665,4.455,20.468,5.004,1.372,4.729
E01002666,4.334,15.494,4.612,1.041,4.44
E01002667,5.424,27.242,6.364,1.951,5.866
E01002668,5.073,51.929,6.42,3.748,5.609
E01002669,4.736,6.79,5.135,0.252,5.128
E01002670,4.677,34.66,5.51,2.294,5.019
E01002671,5.176,36.569,5.66,2.097,5.413
E01002672,4.75,68.592,5.234,2.61,5.004
E01002673,4.83,6.728,5.019,0.291,4.946
E01002674,5.284,29.629,5.963,2.099,5.501
E01002675,5.409,34.447,6.082,1.878,5.667
E01002676,4.773,41.215,5.562,2.959,4.98
E01002677,5.3,29.84,6.537,2.812,5.848
E01002678,4.783,46.229,5.787,2.579,5.167
E01002679,5.342,43.02,7.32,4.744,5.909
E01002680,5.061,46.372,6.453,3.952,5.6
E01002681,5.442,27.294,6.405,2.776,5.741
E01002682,5.287,57.261,6.613,3.411,5.725
E01002683,5.439,21.333,6.063,1.441,5.724
E01002684,5.523,60.21,8.084,6.219,6.323
E01002686,5.013,23.878,5.471,1.181,5.263
E01002687,6.567,67.176,10.6,10.531,7.523
E01002689,6.678,66.912,10.164,10.713,7.107
E01002690,6.694,64.203,9.491,8.12,7.326
E01002691,6.242,41.639,7.971,4.695,6.734
E01002692,6.334,62.659,11.511,11.164,6.993
E01002693,6.607,38.101,7.629,3.034,6.981
E01002694,9.864,31.521,11.395,3.272,10.482
E01002695,9.913,58.041,12.044,5.752,10.885
E01002696,9.287,61.302,12.007,7.16,10.456
E01002697,10.084,54.824,12.053,4.852,10.962
E01002698,8.492,13.016,9.139,0.711,8.919
E01002699,8.76,15.242,9.484,0.885,9.288
E01002700,8.869,18.823,9.833,1.17,9.504
E01002701,10.786,67.807,14.454,10.479,11.256
E01002702,10.8,67.127,13.068,7.47,11.712
E01002703,11.861,49.702,13.887,5.822,12.69
E01002704,11.06,68.251,14.623,10.139,11.934
E01002706,11.001,62.102,13.607,8.751,11.817
E01002707,11.422,67.453,17.411,12.366,12.266
E01002708,8.89,40.651,10.042,3.11,9.345
E01002709,9.517,55.463,11.035,4.182,10.058
E01002710,9.652,41.726,12.004,4.301,10.706
E01002711,10.184,53.805,14.067,7.195,11.764
E01002712,8.505,31.595,10.164,3.155,9.25
E01002713,8.506,49.127,10.193,3.909,9.136
E01002714,9.01,22.558,10.123,1.931,9.61
E01002715,9.073,22.077,10.079,2.443,9.461
E01002716,8.479,38.516,11.137,5.452,9.3
E01002717,8.434,33.765,10.296,3.811,9.024
E01002718,8.68,35.305,9.579,2.274,9.056
E01002719,8.653,44.621,10.619,4.611,9.297
E01002720,8.438,38.972,10.165,4.371,8.958
E01002721,8.693,24.672,9.509,1.418,9.214
E01002722,9.08,39.385,10.661,4.212,9.516
E01002723,12.105,50.035,14.539,4.639,13.324
E01002724,13.25,67.743,16.851,9.728,14.04
E01002725,13.885,42.861,16.102,4.317,14.715
E01002726,12.866,64.846,16.395,8.23,14.001
E01002727,11.401,57.877,14.769,7.681,12.792
E01002728,11.165,66.538,17.548,12.078,12.125
E01002729,11.568,59.43,13.3,4.158,12.614
E01002730,8.163,37.488,10.548,4.664,9.001
E01002731,7.693,59.317,10.834,5.897,8.953
E01002732,7.781,44.059,10.775,6.447,8.662
E01002733,7.804,44.192,8.807,3.021,8.104
E01002734,7.163,61.42,11.424,9.135,8.106
E01002735,7.144,18.571,7.649,1.021,7.441
E01002736,7.166,8.094,7.458,0.185,7.409
E01002737,7.346,21.117,8.287,1.666,7.793
E01002738,7.683,23.972,8.792,2.376,8.051
E01002739,7.732,45.757,9.456,4.026,8.405
E01002740,7.85,47.032,9.671,4.861,8.551
E01002741,7.435,25.411,8.723,2.908,7.827
E01002742,7.441,30.18,8.582,2.892,7.825
E01002743,7.549,22.474,9.006,3.102,8.053
E01002744,7.667,25.944,8.703,2.643,7.964
E01002745,7.611,22.465,8.157,1.43,7.809
E01002747,7.628,41.326,9.638,4.837,8.109
E01002748,7.621,57.03,9.345,5.443,7.958
E01002749,7.54,22.457,8.751,2.917,7.892
E01002751,8.186,45.928,10.605,5.357,8.885
E01002752,7.503,10.437,8.102,0.664,7.858
E01002753,6.913,15.647,7.725,1.561,7.208
E01002754,6.754,57.11,8.992,5.045,7.49
E01002755,6.571,23.42,7.702,2.497,6.92
E01002756,6.5,15.422,7.122,0.964,6.875
E01002757,6.551,18.467,6.894,0.905,6.71
E01002758,6.563,23.434,7.759,2.522,7.01
E01002759,6.584,13.663,7.238,1.04,7.0
E01002760,6.882,34.935,7.66,2.21,7.142
E01002762,8.291,29.675,9.637,2.501,8.785
E01002763,8.689,46.215,12.796,7.623,9.626
E01002764,8.277,51.984,10.799,5.786,8.908
E01002765,8.32,36.085,9.496,2.349,8.863
E01002766,8.328,34.22,9.81,3.536,8.803
E01002767,8.206,58.486,10.935,6.782,8.723
E01002768,7.438,32.719,9.394,3.578,8.149
E01002769,7.137,10.8,7.398,0.339,7.291
E01002770,7.049,68.45,10.666,7.411,8.1
E01002771,7.059,29.975,8.54,3.244,7.457
E01002772,7.247,47.938,9.869,6.284,8.001
E01002773,7.025,28.026,7.698,1.904,7.252
E01002774,7.197,48.35,9.124,4.605,7.956
E01002775,8.3,30.938,9.75,2.47,8.955
E01002776,8.426,52.63,10.859,5.07,9.218
E01002777,8.173,14.337,9.138,1.125,8.687
E01002778,8.179,27.899,9.813,2.884,9.011
E01002779,8.033,26.122,9.333,2.43,8.538
E01002780,8.044,25.355,9.097,2.275,8.437
E01002781,7.929,23.701,9.718,2.931,8.633
E01002782,7.87,22.319,9.047,2.227,8.268
E01002783,7.827,38.193,9.354,3.375,8.537
E01002784,7.484,23.3,8.261,1.805,7.785
E01002785,7.269,47.396,8.466,3.729,7.718
E01002786,7.58,61.959,9.95,5.902,8.283
E01002787,7.535,36.74,8.824,3.8,7.994
E01002788,7.401,12.584,7.838,0.755,7.613
E01002789,7.39,32.563,8.136,2.08,7.66
E01002790,8.674,42.53,11.183,5.006,9.664
E01002791,9.168,36.859,12.18,5.129,10.296
E01002792,9.224,29.81,10.483,2.71,9.692
E01002793,9.28,27.678,10.6,1.921,10.007
E01002794,9.379,65.372,12.854,7.588,10.498
E01002795,8.557,54.105,10.419,5.362,9.052
E01002796,8.384,13.187,8.695,0.496,8.544
E01002797,9.259,49.047,12.439,7.304,9.998
E01002798,9.395,40.368,10.796,3.296,9.841
E01002799,9.389,44.858,10.881,4.387,9.837
E01002800,9.452,14.712,9.89,0.533,9.748
E01002801,9.996,46.641,12.145,5.329,10.698
E01002802,9.61,17.733,10.738,0.922,10.547
E01002803,10.529,67.879,13.986,9.697,11.31
E01002804,6.868,21.093,8.271,2.528,7.444
E01002805,6.915,19.727,7.857,1.607,7.29
E01002806,6.948,14.05,7.493,0.962,7.242
E01002807,7.207,21.568,8.099,2.098,7.493
E01002808,7.053,28.851,8.046,2.019,7.595
E01002809,7.222,44.02,8.269,3.666,7.6
E01002810,7.416,45.888,9.249,4.958,8.015
E01002811,6.561,13.365,7.04,0.709,6.879
E01002812,8.708,66.172,9.831,5.485,8.826
E01002813,8.75,21.49,9.377,1.487,8.998
E01002814,8.034,68.362,13.647,11.721,8.799
E01002815,8.633,68.461,15.128,14.29,8.937
E01002816,8.795,68.238,11.149,10.201,9.044
E01002817,8.165,68.416,11.061,8.941,8.742
E01002818,9.734,68.593,15.577,14.747,10.743
E01002819,9.229,68.509,13.99,14.275,9.757
E01002820,8.806,62.804,12.708,9.198,9.593
E01002821,9.001,68.591,15.183,13.297,9.872
E01002822,9.167,62.54,11.324,7.094,9.736
E01002823,9.339,41.674,11.252,5.286,9.939
E01002824,8.589,42.866,9.873,3.875,9.131
E01002825,8.049,64.805,9.593,4.478,8.976
E01002826,8.505,68.593,11.081,8.788,9.128
E01002827,8.82,61.993,11.752,6.904,9.835
E01002828,8.21,47.502,10.911,4.594,9.603
E01002829,8.299,20.144,9.133,1.806,8.66
E01002830,8.19,20.399,9.034,1.573,8.676
E01002831,8.15,35.638,9.528,3.152,8.68
E01002832,8.334,24.426,9.191,1.594,8.737
E01002833,7.999,20.771,9.297,2.017,8.665
E01002834,8.726,46.55,10.128,4.534,9.161
E01002835,8.76,68.37,13.292,11.802,9.6
E01002836,8.881,32.906,9.901,3.167,9.152
E01002837,8.952,58.934,10.566,5.476,9.28
E01002838,8.89,54.206,10.287,5.248,9.305
E01002839,8.704,65.013,16.81,16.972,9.17
E01002840,8.385,68.247,14.48,11.946,9.383
E01002841,7.748,66.607,9.921,7.382,8.2
E01002842,8.449,36.369,12.458,7.032,9.166
E01002843,7.885,68.312,12.913,11.623,8.478
E01002844,8.784,59.374,12.553,9.671,9.144
E01002845,8.913,68.3,15.552,13.509,9.966
E01002846,8.146,45.647,10.313,5.991,8.44
E01002847,8.397,59.588,10.791,7.41,8.69
E01002848,8.331,68.459,14.636,12.916,9.132
E01002849,8.468,68.445,13.119,12.361,8.708
E01002850,8.649,66.417,13.687,13.321,8.928
E01002851,8.657,68.278,16.719,15.057,8.976
E01002852,6.706,53.76,8.819,4.636,7.683
E01002853,7.937,42.801,9.893,5.285,8.534
E01002854,8.288,50.781,12.498,7.873,9.564
E01002855,7.862,23.032,8.779,2.067,8.263
E01002856,7.885,37.749,10.181,3.702,8.712
E01002857,8.088,47.622,9.674,5.552,8.401
E01002858,9.379,27.497,11.206,3.666,10.075
E01002859,9.672,61.023,12.562,8.807,10.338
E01002860,9.448,44.538,10.268,2.336,9.83
E01002861,9.214,33.39,11.218,4.542,9.793
E01002862,9.164,43.063,10.298,4.508,9.614
E01002863,9.743,65.507,12.417,8.851,10.28
E01002864,7.841,68.416,9.475,6.1,8.239
E01002865,8.187,62.301,9.564,5.564,8.738
E01002866,7.903,68.57,10.573,10.762,8.131
E01002867,7.97,65.968,11.779,9.072,8.565
E01002868,7.839,49.752,9.082,4.209,8.213
E01002869,8.273,68.574,13.9,12.399,9.343
E01002870,7.547,37.532,9.911,4.146,8.724
E01002871,7.586,44.732,9.416,4.458,8.351
E01002872,7.55,9.091,7.879,0.231,7.875
E01002873,7.807,59.633,12.901,9.477,9.462
E01002874,7.562,33.6,8.543,2.996,7.889
E01002875,7.546,18.576,8.121,1.252,7.839
E01002876,7.172,15.177,7.748,1.012,7.487
E01002877,7.326,65.454,14.928,12.039,9.588
E01002878,7.767,43.547,9.93,3.539,8.54
E01002879,7.565,21.036,8.47,1.74,7.985
E01002880,7.767,29.737,10.151,4.087,8.675
E01002881,7.555,9.405,7.976,0.353,7.885
E01002882,8.143,17.187,8.919,1.29,8.546
E01002883,8.403,46.681,11.003,4.826,9.58
E01002884,8.591,61.81,12.223,6.773,10.019
E01002885,9.074,54.69,10.555,5.011,9.528
E01002886,8.492,25.095,10.009,2.719,9.2
E01002887,8.791,54.897,11.34,7.016,9.289
E01002888,8.622,61.784,10.636,8.477,8.814
E01002889,8.738,68.593,12.031,12.851,8.97
E01002890,8.693,10.399,8.972,0.248,8.865
E01002891,8.892,68.592,12.152,8.715,9.426
E01002892,8.803,45.964,10.062,4.227,9.018
E01002893,7.935,65.923,11.262,9.019,8.241
E01002894,8.082,66.399,12.742,10.193,8.538
E01002895,8.536,15.27,8.903,0.595,8.789
E01002896,8.266,55.092,10.44,6.184,8.586
E01002897,7.883,56.544,9.793,6.68,8.057
E01002898,8.534,59.205,10.063,5.702,8.777
E01002899,8.752,59.068,10.785,7.008,9.059
E01002900,8.783,56.95,12.76,9.027,9.503
E01002901,8.918,64.845,11.066,6.081,9.493
E01002902,9.487,68.035,13.46,9.966,10.058
E01002903,8.81,57.869,10.616,5.795,9.312
E01002904,6.847,44.039,9.533,7.27,7.543
E01002905,7.264,44.36,9.639,5.391,7.921
E01002906,6.942,22.331,7.955,1.601,7.479
E01002907,6.814,7.864,7.04,0.226,6.954
E01002908,6.824,17.389,7.5,1.113,7.191
E01002909,7.62,30.622,9.142,3.179,8.129
E01002910,8.844,68.432,11.297,9.616,9.123
E01002911,8.605,58.719,10.948,7.634,9.101
E01002912,8.285,63.124,11.938,11.219,8.656
E01002913,8.138,65.109,12.415,9.943,8.564
E01002914,8.874,68.387,10.72,6.953,9.223
E01002915,4.443,26.982,7.056,4.832,5.216
E01002916,4.33,50.694,5.433,4.848,4.533
E01002917,4.342,5.697,4.576,0.243,4.488
E01002918,4.175,7.135,4.468,0.334,4.345
E01002919,4.165,55.458,5.875,4.694,4.464
E01002920,4.328,5.993,4.473,0.172,4.424
E01002921,4.497,45.358,5.451,2.967,4.813
E01002922,4.395,51.058,4.843,2.533,4.577
E01002923,4.657,51.064,6.41,6.099,4.911
E01002924,4.347,30.021,4.633,1.501,4.439
E01002925,4.62,50.808,5.918,4.157,4.939
E01002926,4.378,6.344,4.671,0.277,4.607
E01002927,4.477,26.19,5.139,1.657,4.845
E01002928,4.677,20.677,5.594,2.146,5.043
E01002929,4.748,7.636,5.013,0.3,4.945
E01002930,4.93,20.222,5.459,1.144,5.193
E01002931,4.943,10.881,5.303,0.714,5.124
E01002932,4.531,21.367,5.132,1.515,4.849
E01002933,4.956,7.076,5.285,0.272,5.227
E01002934,4.751,6.904,5.004,0.244,4.96
E01002935,5.058,35.609,6.425,3.135,5.535
E01002937,4.969,6.802,5.469,0.334,5.395
E01002938,4.76,12.587,5.254,0.968,5.04
E01002939,3.916,25.813,4.524,2.103,4.106
E01002940,3.835,23.656,4.797,2.402,4.195
E01002941,3.835,52.14,4.418,2.066,4.041
E01002942,3.948,17.438,4.211,0.956,4.069
E01002943,3.78,5.632,3.981,0.259,3.898
E01002944,3.796,6.585,4.072,0.36,3.968
E01002945,3.743,20.144,4.079,0.791,3.944
E01002946,3.465,9.775,3.772,0.462,3.72
E01002947,3.725,24.403,4.147,1.237,3.913
E01002948,3.058,27.03,3.515,1.153,3.33
E01002949,3.675,23.424,4.42,2.139,3.894
E01002950,3.358,14.757,3.662,0.61,3.536
E01002951,4.854,24.491,5.536,1.973,5.082
E01002952,4.827,21.617,5.085,0.949,4.911
E01002953,4.709,23.828,5.781,1.964,5.1
E01002954,4.963,35.335,6.538,3.339,5.517
E01002955,4.875,66.279,6.897,4.059,5.584
E01002956,4.848,21.544,5.437,1.733,5.055
E01002957,4.854,21.656,5.519,2.023,5.038
E01002958,4.733,5.739,4.892,0.108,4.862
E01002959,4.793,15.875,5.12,0.902,4.932
E01002960,4.84,26.669,5.512,1.848,5.162
E01002961,4.747,6.527,4.967,0.25,4.88
E01002962,4.728,5.943,4.894,0.151,4.857
E01002963,4.804,6.975,5.015,0.282,4.939
E01002964,4.744,68.563,7.545,7.266,5.614
E01002965,4.189,38.514,5.854,3.52,4.972
E01002966,4.527,20.31,4.995,1.617,4.645
E01002967,4.184,17.025,4.943,1.448,4.543
E01002968,4.789,67.861,9.108,8.718,6.177
E01002969,4.995,27.516,5.965,2.519,5.379
E01002970,4.597,23.55,5.49,2.017,5.076
E01002971,4.591,43.401,6.105,3.81,5.115
E01002972,5.268,54.495,7.588,5.117,6.199
E01002973,4.604,21.665,5.24,1.613,4.929
E01002974,5.179,46.47,6.471,3.321,5.532
E01002975,4.4,28.354,5.702,3.457,4.755
E01002976,4.549,5.333,4.847,0.179,4.818
E01002977,4.336,22.399,4.892,1.442,4.565
E01002978,4.347,22.306,5.165,2.005,4.705
E01002979,4.283,14.933,4.79,1.231,4.498
E01002980,4.625,17.015,5.135,1.226,4.837
E01002981,4.49,64.234,7.489,5.555,5.529
E01002982,4.836,59.582,7.391,6.712,5.41
E01002983,4.636,16.851,5.153,0.725,5.064
E01002984,4.675,27.838,5.716,2.445,5.021
E01002985,5.344,50.883,7.183,5.797,5.822
E01002986,4.387,9.395,4.634,0.398,4.542
E01002987,4.327,22.495,4.959,1.311,4.629
E01002988,4.061,21.254,4.75,1.653,4.321
E01002989,4.325,14.585,4.706,1.094,4.46
E01002990,4.387,17.314,5.335,1.556,4.839
E01002991,4.562,14.271,5.168,1.16,4.827
E01002992,4.488,5.549,4.614,0.144,4.566
E01002993,4.076,23.512,4.646,1.599,4.319
E01002994,3.949,33.224,4.463,1.615,4.191
E01002995,3.985,35.912,4.94,2.656,4.366
E01002996,4.276,29.316,5.398,2.85,4.605
E01002997,4.265,21.952,5.087,1.681,4.675
E01002998,4.259,12.996,4.6,0.757,4.428
E01002999,4.386,13.021,4.723,0.894,4.542
E01003000,3.808,31.243,4.735,2.46,4.245
E01003001,4.355,37.031,6.299,4.311,4.905
E01003002,4.026,52.176,5.597,4.393,4.492
E01003003,4.34,45.18,5.887,3.972,4.77
E01003004,4.253,64.785,6.65,6.046,4.806
E01003005,4.026,27.806,4.985,2.905,4.307
E01003006,4.459,37.745,5.553,2.84,4.917
E01003007,4.87,12.944,5.456,1.165,5.166
E01003008,4.845,12.869,5.143,0.679,5.029
E01003009,4.734,13.0,5.191,0.914,4.972
E01003010,4.556,33.246,5.729,3.349,4.966
E01003011,4.615,35.194,5.687,3.689,4.984
E01003013,11.597,68.592,17.183,10.78,13.878
E01003014,11.967,68.555,15.882,7.841,13.372
E01003015,10.805,42.583,13.289,5.082,11.988
E01003016,12.7,68.291,18.558,11.317,14.536
E01003017,12.183,68.382,14.925,8.299,13.161
E01003018,7.684,54.002,9.581,6.009,8.258
E01003019,8.033,42.401,9.748,4.356,8.685
E01003020,8.26,50.79,10.236,4.639,9.062
E01003021,7.511,8.859,7.779,0.226,7.729
E01003022,7.516,22.308,8.282,1.697,7.878
E01003023,7.492,46.271,9.694,5.289,7.979
E01003024,7.561,51.237,10.832,7.667,8.483
E01003025,7.039,26.989,8.289,2.653,7.575
E01003026,7.345,47.031,8.928,4.269,7.991
E01003027,7.624,12.135,8.119,0.641,7.951
E01003028,7.606,43.018,8.093,2.184,7.802
E01003029,7.684,41.228,9.825,4.983,8.419
E01003030,7.5,57.518,11.044,7.405,8.636
E01003031,7.681,59.88,10.404,6.36,8.472
E01003032,8.003,56.762,10.634,5.777,9.022
E01003033,7.736,41.778,8.266,1.834,8.054
E01003034,8.319,35.039,10.129,4.251,8.934
E01003035,8.178,36.993,9.397,3.043,8.666
E01003036,8.135,9.815,8.478,0.28,8.409
E01003037,8.467,38.174,10.065,4.133,8.891
E01003038,7.871,55.199,10.409,5.768,8.746
E01003039,8.001,53.835,10.61,5.862,8.689
E01003040,7.822,48.349,10.731,6.543,8.447
E01003041,8.174,48.991,10.498,5.101,8.978
E01003042,7.833,44.221,9.917,4.626,8.459
E01003043,8.252,25.809,9.482,2.461,8.881
E01003044,8.021,13.602,8.597,0.771,8.389
E01003045,11.448,46.06,14.138,5.375,12.796
E01003046,10.281,25.54,12.183,2.32,11.611
E01003047,10.021,63.236,12.915,7.355,10.96
E01003048,10.022,39.189,11.392,2.653,10.733
E01003049,10.291,36.848,11.602,2.172,11.215
E01003050,8.406,35.294,10.96,4.76,9.511
E01003051,8.296,38.878,11.15,4.436,9.901
E01003052,8.379,27.151,10.176,2.81,9.425
E01003053,8.935,60.03,10.236,5.042,9.478
E01003054,8.505,40.484,10.597,5.13,9.097
E01003055,8.815,62.265,10.785,6.574,9.396
E01003056,8.681,10.707,9.007,0.3,8.926
E01003057,8.487,33.544,9.994,3.328,9.019
E01003058,8.694,28.332,9.705,2.981,8.985
E01003059,10.362,45.843,12.344,5.438,11.17
E01003060,10.231,40.509,12.034,4.301,10.859
E01003061,9.469,61.988,14.121,8.949,11.11
E01003062,5.626,16.331,6.493,1.625,5.98
E01003063,5.628,15.807,6.237,1.54,5.82
E01003064,5.925,20.588,6.653,1.848,6.195
E01003065,5.869,6.471,6.001,0.124,5.945
E01003066,5.897,22.828,6.706,1.685,6.278
E01003067,5.881,24.932,6.813,2.124,6.223
E01003068,5.753,11.356,6.355,0.992,6.065
E01003069,5.684,15.754,6.156,1.041,5.866
E01003070,5.672,9.934,5.964,0.39,5.891
E01003071,7.423,26.122,8.656,1.889,8.151
E01003072,7.337,22.717,7.896,1.264,7.633
E01003073,7.679,51.369,9.695,3.242,8.652
E01003074,6.475,47.541,7.916,3.355,6.969
E01003075,9.512,19.795,10.254,0.831,10.158
E01003076,7.454,58.469,9.691,4.655,8.624
E01003077,8.263,35.275,10.761,3.627,10.096
