LSOA11CD,NO2-2013-min,NO2-2013-max,NO2-2013-mean,NO2-2013-std,NO2-2013-median
E01001254,31.337,94.668,35.212,7.077,33.331
E01001255,32.55,59.126,33.698,2.233,33.255
E01001257,29.839,67.343,33.373,6.146,31.585
E01001258,30.575,51.183,32.678,2.859,31.862
E01001259,30.341,58.69,32.975,3.949,32.117
E01001260,30.838,72.66,34.824,6.036,33.114
E01001261,30.453,101.939,35.223,7.103,33.022
E01001262,30.754,84.518,34.641,7.189,32.398
E01001263,29.666,92.201,35.374,9.268,32.379
E01001264,30.392,86.727,35.024,8.887,32.103
E01001265,29.408,86.647,33.14,6.574,31.287
E01001266,29.785,92.827,34.714,8.26,32.311
E01001267,30.669,109.152,38.349,10.812,34.468
E01001268,30.425,86.17,35.457,9.013,32.591
E01001269,30.645,88.936,34.564,7.045,32.349
E01001270,29.413,34.266,30.578,1.036,30.528
E01001271,29.479,52.89,31.4,2.812,30.85
E01001272,29.46,92.776,33.376,6.118,31.406
E01001273,34.058,83.811,37.479,5.591,35.9
E01001274,33.751,67.388,35.996,3.999,35.092
E01001275,33.358,80.748,37.782,7.171,35.35
E01001276,34.117,153.228,47.409,22.275,39.423
E01001277,33.352,154.622,46.58,17.724,40.659
E01001278,33.833,137.513,44.432,14.772,39.025
E01001279,32.839,61.463,36.465,4.12,35.454
E01001280,32.718,73.972,36.368,6.02,34.315
E01001281,32.764,89.787,36.678,6.938,34.729
E01001282,31.818,49.91,32.672,1.44,32.385
E01001283,31.52,64.033,35.162,5.37,33.363
E01001284,30.391,67.008,32.539,3.971,31.585
E01001285,30.913,57.45,34.065,4.396,32.934
E01001286,31.595,39.327,32.656,1.046,32.429
E01001287,31.503,36.247,32.669,0.749,32.566
E01001288,30.967,58.511,34.075,4.134,33.085
E01001289,31.955,44.389,34.32,1.588,33.936
E01001290,30.361,82.116,33.457,5.425,31.969
E01001291,31.303,44.027,32.908,1.887,32.48
E01001292,31.107,53.36,32.675,1.537,32.558
E01001293,31.278,51.688,33.624,2.515,33.088
E01001294,29.854,53.959,33.006,4.02,32.327
E01001295,31.201,50.411,33.463,2.09,33.124
E01001296,31.209,48.816,32.941,1.947,32.553
E01001297,29.76,52.123,32.091,3.116,31.313
E01001298,31.504,62.285,34.458,4.697,32.966
E01001299,32.208,59.845,33.918,3.107,33.074
E01001300,34.225,55.786,36.007,2.41,35.341
E01001301,33.849,82.033,37.471,5.877,35.56
E01001302,32.277,57.232,34.449,3.172,33.737
E01001303,33.659,70.92,36.149,5.087,34.693
E01001304,34.062,49.532,35.577,2.104,35.086
E01001305,32.515,58.24,34.151,2.928,33.464
E01001306,32.307,35.872,32.996,0.555,32.883
E01001307,29.527,75.496,32.084,4.938,30.563
E01001308,29.589,66.184,31.433,3.293,30.409
E01001309,29.393,56.084,31.524,3.402,30.565
E01001310,29.879,67.113,33.498,4.839,31.704
E01001311,29.416,82.158,31.356,3.936,30.467
E01001312,30.853,84.754,35.926,7.698,33.349
E01001313,30.364,57.343,33.777,4.679,32.39
E01001314,29.802,68.28,32.932,5.205,31.735
E01001315,29.962,59.548,32.654,4.313,31.292
E01001316,29.265,61.496,32.69,4.863,31.041
E01001317,28.978,38.627,30.147,1.427,29.776
E01001318,28.975,59.816,30.698,3.087,30.113
E01001319,30.022,35.535,31.22,0.892,31.023
E01001320,28.464,74.919,31.532,6.277,29.556
E01001321,28.9,94.562,34.168,8.457,31.25
E01001322,29.441,82.953,32.36,5.155,30.956
E01001323,29.341,81.488,34.276,6.994,32.267
E01001324,29.629,100.272,35.406,9.954,32.082
E01001325,27.353,55.261,28.256,1.45,27.839
E01001326,28.724,89.992,33.682,8.252,30.984
E01001327,28.184,68.609,32.09,4.934,30.903
E01001328,28.91,90.611,35.177,9.17,31.954
E01001329,27.877,54.684,29.778,2.037,29.463
E01001330,29.593,68.359,32.937,4.686,31.977
E01001331,29.344,65.123,33.141,5.676,31.473
E01001332,30.148,59.395,32.41,3.494,31.594
E01001333,31.908,64.25,35.213,5.002,33.83
E01001334,31.491,51.247,33.093,2.302,32.404
E01001335,30.996,72.279,34.393,5.698,32.568
E01001336,31.842,68.009,35.626,5.643,33.832
E01001337,30.91,105.678,34.641,7.134,32.286
E01001338,31.73,108.749,37.505,8.346,34.637
E01001339,30.919,109.23,33.492,5.476,32.027
E01001340,32.572,66.479,37.368,6.173,35.435
E01001341,31.527,54.848,33.705,2.599,32.943
E01001342,30.952,50.017,32.421,1.617,32.029
E01001343,30.456,55.515,32.396,2.427,31.828
E01001344,29.823,54.848,32.547,2.952,32.099
E01001345,31.679,41.362,33.318,1.207,33.073
E01001346,30.443,77.826,33.685,4.547,32.665
E01001347,31.728,92.97,38.642,10.115,35.252
E01001348,32.029,118.985,41.137,13.303,36.101
E01001349,30.497,100.336,35.974,9.86,32.524
E01001350,34.479,77.446,38.05,6.787,36.276
E01001351,34.942,94.19,41.769,10.185,38.404
E01001352,35.019,70.702,38.129,5.542,36.467
E01001353,35.107,71.76,38.063,4.359,37.205
E01001354,34.483,69.689,38.652,5.825,37.118
E01001355,36.425,97.663,42.662,8.613,39.489
E01001356,36.243,44.441,37.78,1.305,37.554
E01001357,36.253,46.217,37.727,1.75,37.267
E01001358,35.26,71.946,38.582,3.792,37.416
E01001359,31.113,92.38,37.548,10.364,33.944
E01001360,31.948,41.846,34.444,2.013,33.945
E01001361,32.692,121.657,41.423,12.517,36.711
E01001362,30.991,96.572,36.304,8.764,33.373
E01001363,30.831,80.855,34.88,7.627,32.636
E01001364,29.977,41.418,31.379,1.493,30.914
E01001365,30.275,76.077,33.722,7.066,31.743
E01001366,32.541,76.558,35.203,4.97,33.823
E01001367,31.914,76.675,36.874,7.267,34.262
E01001368,32.632,38.622,33.787,0.677,33.709
E01001369,31.875,65.542,34.413,4.596,33.139
E01001370,31.981,68.063,34.762,3.97,33.673
E01001371,31.518,61.379,34.751,5.413,32.733
E01001372,31.607,42.365,32.689,1.151,32.432
E01001373,32.555,76.674,36.106,7.212,34.077
E01001374,35.824,45.439,37.116,1.232,36.886
E01001375,35.469,46.039,37.12,1.708,36.79
E01001376,35.858,55.07,37.931,2.922,37.126
E01001377,35.525,45.789,36.96,1.685,36.587
E01001379,35.916,44.073,36.822,0.913,36.678
E01001380,34.965,53.643,37.529,2.82,36.837
E01001381,35.448,84.828,39.447,6.558,37.44
E01001382,32.873,38.269,33.725,0.704,33.63
E01001383,32.603,43.578,33.616,1.471,33.306
E01001384,33.213,56.253,35.534,3.328,34.416
E01001385,32.939,49.881,34.723,2.647,33.866
E01001386,32.827,70.792,35.021,3.734,34.071
E01001387,33.046,88.16,36.146,5.856,34.744
E01001388,33.568,87.272,39.733,9.013,36.798
E01001389,32.893,76.565,37.383,7.473,34.864
E01001390,32.889,107.374,37.563,8.998,34.724
E01001391,32.597,106.062,38.934,12.152,35.195
E01001392,32.966,110.37,36.197,6.723,34.321
E01001393,32.545,129.066,37.664,10.03,34.709
E01001394,32.045,96.651,40.007,13.127,34.881
E01001395,30.777,34.771,31.875,0.842,31.793
E01001396,31.743,83.777,35.905,6.458,33.923
E01001397,32.291,102.281,39.177,12.223,34.753
E01001398,29.387,32.298,30.527,0.584,30.456
E01001399,30.607,85.614,35.179,7.969,32.544
E01001400,30.082,90.581,33.788,6.576,31.522
E01001401,29.572,71.474,33.82,7.468,31.359
E01001402,29.553,64.186,32.432,4.532,31.117
E01001403,29.93,89.636,34.662,7.137,32.556
E01001404,29.366,95.2,32.25,6.126,30.715
E01001405,28.549,60.712,29.539,1.39,29.387
E01001406,28.713,35.96,29.818,0.823,29.741
E01001407,24.98,68.322,27.205,3.994,26.33
E01001408,26.571,39.394,28.077,1.678,27.699
E01001409,27.175,104.725,33.722,10.674,30.165
E01001410,26.769,29.628,27.892,0.562,27.847
E01001411,26.453,47.429,28.588,2.582,27.923
E01001412,24.068,113.712,27.774,8.755,25.058
E01001413,25.146,39.937,26.544,1.701,26.294
E01001414,24.965,42.043,26.16,1.867,25.492
E01001415,25.091,65.703,28.578,4.974,27.063
E01001416,27.421,34.221,28.434,1.029,28.11
E01001417,24.517,54.594,25.743,2.281,25.261
E01001418,25.851,53.242,28.157,3.126,27.536
E01001419,25.806,57.644,28.578,3.645,28.05
E01001420,28.164,48.449,29.494,2.751,28.765
E01001421,28.437,53.48,30.593,3.543,29.423
E01001422,24.792,35.145,25.839,1.139,25.565
E01001423,30.811,50.616,32.727,2.738,31.818
E01001424,31.953,39.648,32.963,0.969,32.775
E01001425,30.6,111.709,37.018,12.43,33.153
E01001426,30.733,36.799,31.837,0.832,31.645
E01001427,29.924,164.72,35.876,11.15,32.577
E01001428,30.787,38.599,31.965,1.174,31.75
E01001429,31.152,83.953,37.024,8.865,33.986
E01001430,31.547,82.179,36.386,8.22,33.707
E01001431,30.736,37.601,32.402,1.051,32.232
E01001432,32.547,133.853,41.866,14.903,36.922
E01001433,26.236,64.724,28.596,3.631,27.627
E01001434,26.839,30.258,27.9,0.528,27.816
E01001435,27.021,33.943,28.668,1.019,28.464
E01001436,27.305,34.636,28.589,0.981,28.452
E01001437,25.172,67.452,27.395,3.413,26.639
E01001438,27.01,68.907,28.77,3.582,27.949
E01001439,28.463,95.336,35.552,10.541,31.601
E01001440,27.462,80.952,32.018,7.884,29.83
E01001441,26.179,80.96,28.616,5.283,27.365
E01001442,26.882,82.392,31.634,8.154,28.972
E01001444,25.936,89.347,35.432,12.363,30.706
E01001445,24.702,88.28,30.318,9.636,27.062
E01001446,26.867,74.76,30.587,7.841,28.119
E01001447,25.915,37.045,27.513,1.57,27.1
E01001448,26.569,37.312,28.022,1.783,27.535
E01001449,26.177,50.747,28.793,3.801,27.659
E01001450,28.946,84.201,33.122,6.972,30.653
E01001451,27.514,57.767,29.784,3.738,28.914
E01001452,27.603,53.983,29.236,2.742,28.518
E01001453,27.026,47.026,29.225,2.553,28.69
E01001454,27.575,52.96,29.993,2.496,29.376
E01001455,28.881,62.096,32.013,4.986,30.694
E01001456,28.839,62.326,30.684,3.47,29.803
E01001457,27.531,70.814,31.137,5.995,29.092
E01001458,32.345,99.343,41.833,13.14,36.982
E01001459,30.863,76.042,34.163,5.767,32.419
E01001460,30.824,52.328,32.703,2.208,32.062
E01001461,30.794,116.476,35.849,8.666,32.918
E01001462,30.924,41.405,31.892,1.195,31.601
E01001463,30.747,68.342,33.983,5.855,32.366
E01001464,30.71,37.424,31.643,1.044,31.37
E01001465,32.19,103.551,39.475,11.462,34.88
E01001466,31.372,41.782,32.956,1.302,32.622
E01001467,31.571,47.332,33.113,1.585,32.844
E01001468,24.796,49.77,26.583,2.521,25.935
E01001469,27.074,50.417,29.004,2.946,28.082
E01001470,25.015,56.63,26.512,2.758,25.705
E01001471,25.531,50.079,27.913,3.062,27.409
E01001472,27.195,39.82,28.417,1.336,28.11
E01001473,26.692,51.527,27.655,1.896,27.205
E01001474,26.804,64.247,29.639,4.437,28.444
E01001475,27.201,52.11,28.335,2.029,27.946
E01001476,28.887,62.738,31.98,4.838,30.524
E01001477,27.31,87.964,29.496,4.364,28.241
E01001478,28.825,66.403,31.437,4.694,30.324
E01001479,28.841,58.656,31.345,4.402,30.122
E01001480,30.692,133.848,37.463,11.063,33.217
E01001481,29.532,40.842,30.973,1.542,30.671
E01001482,29.509,60.228,30.982,2.86,30.39
E01001483,27.312,78.059,29.733,4.19,28.747
E01001484,28.691,74.046,30.685,5.303,29.462
E01001485,31.403,69.769,35.363,6.066,33.563
E01001486,31.421,64.705,33.645,2.525,33.144
E01001487,30.366,60.623,32.921,3.654,32.037
E01001488,30.584,34.635,31.554,0.67,31.423
E01001489,30.207,40.319,31.532,1.498,31.155
E01001491,30.926,67.31,33.439,4.917,31.955
E01001492,32.016,41.101,33.124,1.268,32.866
E01001493,30.093,56.444,32.115,3.545,31.245
E01001494,30.226,53.184,32.65,3.264,31.724
E01001495,31.047,67.625,34.502,5.702,32.438
E01001496,30.419,51.915,32.472,2.925,31.793
E01001497,30.611,70.136,34.123,5.63,32.621
E01001498,31.038,67.509,34.949,6.317,32.737
E01001499,31.922,93.945,39.801,11.976,35.069
E01001500,31.201,89.89,36.552,10.128,33.298
E01001501,31.682,106.62,37.373,10.275,34.222
E01001502,28.687,60.935,30.513,3.803,29.664
E01001503,28.825,57.578,30.264,3.299,29.578
E01001504,27.885,63.68,30.372,5.083,28.976
E01001505,28.278,93.93,33.1,9.186,30.395
E01001506,25.96,77.678,28.801,4.458,27.431
E01001507,28.777,79.257,33.378,7.329,30.993
E01001508,28.76,62.137,30.238,3.139,29.677
E01001509,28.806,64.106,31.668,5.635,29.977
E01001510,28.791,71.128,32.714,7.35,30.216
E01001511,28.395,94.316,33.975,9.441,30.908
E01001512,28.34,66.827,31.074,5.067,29.681
E01001513,27.485,143.802,31.334,7.858,28.88
E01001514,28.374,31.496,29.484,0.567,29.477
E01001515,29.374,73.302,32.317,6.349,30.634
E01001516,27.921,122.605,33.968,10.077,30.278
E01001517,27.479,80.553,31.275,6.83,29.237
E01001518,26.925,77.01,30.308,5.791,28.706
E01001519,28.808,70.939,34.476,7.308,31.724
E01001520,28.432,63.172,31.071,4.57,29.918
E01001521,28.94,71.555,31.564,4.069,30.332
E01001522,27.383,34.764,28.379,0.753,28.216
E01001523,27.308,59.597,28.938,3.186,27.904
E01001524,27.814,42.846,29.499,2.094,28.915
E01001525,28.476,40.213,29.52,1.434,29.162
E01001526,27.663,64.866,30.141,4.136,29.284
E01001527,30.309,122.515,35.072,9.546,32.582
E01001528,32.452,136.394,40.436,15.184,35.432
E01001529,32.036,70.22,36.423,6.871,33.554
E01001530,32.526,135.523,42.748,16.287,37.014
E01001531,29.945,48.404,31.358,2.379,30.731
E01001532,29.968,65.397,32.172,4.135,31.008
E01001533,29.879,56.843,31.183,2.558,30.66
E01001534,29.844,60.885,32.692,4.56,31.234
E01001535,30.268,110.039,33.402,5.194,32.344
E01001536,27.171,87.108,30.395,5.76,28.763
E01001537,27.108,59.608,30.793,5.524,28.988
E01001538,27.174,61.19,29.041,3.598,27.933
E01001539,27.337,45.16,28.824,2.251,28.29
E01001540,26.773,42.745,28.932,3.091,27.966
E01001541,26.981,36.82,28.05,1.079,27.817
E01001542,27.573,54.2,29.726,3.435,28.696
E01001543,27.195,48.191,28.529,1.802,28.132
E01001544,27.47,77.898,31.192,5.526,29.561
E01001545,25.818,67.453,28.168,4.323,27.43
E01001546,25.92,71.813,27.869,3.242,27.332
E01001547,26.133,84.666,29.48,6.763,27.69
E01001548,26.467,66.176,28.599,4.655,27.44
E01001549,26.603,83.164,30.041,7.182,27.95
E01001550,26.981,79.942,29.473,5.712,28.105
E01001551,27.725,107.197,41.568,14.773,35.244
E01001552,27.676,104.32,39.238,14.042,34.172
E01001553,31.122,72.841,34.341,5.996,32.821
E01001554,32.185,80.713,35.983,7.038,34.239
E01001555,32.294,77.748,36.26,6.454,34.46
E01001556,31.273,69.507,33.528,3.78,32.839
E01001557,31.513,34.99,33.305,0.65,33.28
E01001558,34.003,129.851,45.04,17.298,38.458
E01001559,29.96,245.154,38.154,13.632,34.067
E01001560,32.136,112.479,38.96,10.945,35.409
E01001562,33.452,97.724,39.903,12.565,35.506
E01001563,30.144,58.835,33.618,4.631,31.895
E01001564,29.788,56.195,31.321,2.898,30.686
E01001565,30.364,47.625,32.024,2.651,31.241
E01001566,30.177,48.12,31.643,1.803,31.228
E01001567,28.979,49.072,30.739,2.629,29.919
E01001568,28.205,46.933,29.431,1.427,29.084
E01001569,28.874,63.082,32.069,4.434,30.652
E01001570,29.316,63.755,31.279,3.208,30.541
E01001571,29.615,45.344,31.36,2.309,30.69
E01001572,29.419,61.289,31.759,3.373,30.825
E01001573,30.07,63.088,33.114,4.507,31.612
E01001574,28.293,68.771,30.719,4.348,29.418
E01001575,30.343,72.07,33.392,5.1,31.919
E01001576,29.4,45.878,30.58,1.556,30.29
E01001577,29.717,75.32,31.923,4.409,30.999
E01001578,29.693,43.889,30.906,1.255,30.634
E01001579,29.161,45.775,30.789,2.49,30.245
E01001580,33.584,91.137,39.033,7.705,36.339
E01001581,34.494,100.595,44.668,12.454,39.895
E01001582,32.914,85.512,37.648,7.244,35.527
E01001583,32.929,104.482,40.651,10.994,37.02
E01001584,32.665,77.492,34.112,2.666,33.625
E01001585,33.278,59.531,35.468,2.488,34.765
E01001586,33.122,55.977,34.459,1.657,34.169
E01001587,33.172,42.125,34.487,1.378,34.102
E01001588,31.531,68.047,33.693,3.897,32.554
E01001589,32.489,42.967,34.127,1.437,33.69
E01001590,33.133,43.866,34.644,1.425,34.406
E01001591,32.736,69.344,35.704,5.415,33.996
E01001592,33.29,102.123,39.333,10.912,35.57
E01001593,33.916,121.801,40.869,11.158,37.173
E01001594,33.256,72.671,36.579,6.214,34.735
E01001595,32.094,68.727,34.911,4.166,33.988
E01001596,28.408,39.632,29.933,1.904,29.487
E01001597,30.044,76.549,35.442,6.846,33.074
E01001598,29.507,80.865,32.629,5.832,30.909
E01001599,29.007,85.503,32.752,6.171,30.871
E01001600,29.928,91.037,34.521,7.845,31.579
E01001601,28.591,64.532,32.392,5.433,30.833
E01001602,29.509,50.6,31.756,3.285,30.739
E01001603,29.179,47.679,30.875,2.107,30.299
E01001604,32.477,101.185,37.794,9.052,34.912
E01001605,29.573,95.774,32.067,7.314,30.489
E01001606,30.599,56.919,33.201,3.633,32.167
E01001607,32.019,67.368,34.528,4.104,33.285
E01001608,30.341,93.662,36.011,8.845,33.236
E01001609,32.259,97.392,38.738,11.388,34.607
E01001610,30.644,72.37,34.321,4.998,33.072
E01001611,32.049,71.801,34.639,5.105,33.213
E01001613,28.693,69.862,31.282,3.496,30.31
E01001614,28.907,95.289,33.334,8.795,30.709
E01001615,29.402,84.256,32.719,5.651,30.994
E01001617,28.785,53.871,31.24,3.461,30.174
E01001618,28.796,47.502,30.489,2.371,29.853
E01001619,28.746,52.084,30.941,2.868,30.26
E01001620,34.841,111.698,43.807,13.401,38.57
E01001621,33.675,93.981,39.994,10.143,36.178
E01001623,33.735,83.943,39.96,8.348,37.14
E01001624,32.369,65.559,34.307,4.206,33.394
E01001625,32.952,80.651,38.202,7.698,35.376
E01001629,31.646,96.471,38.48,10.239,35.116
E01001631,32.573,111.158,40.66,11.754,36.589
E01001632,31.524,41.321,33.075,1.945,32.423
E01001633,31.152,46.495,32.871,2.227,32.328
E01001634,31.518,37.251,32.525,0.975,32.305
E01001635,30.212,52.024,32.048,2.728,31.273
E01001636,30.676,41.904,31.979,1.391,31.699
E01001637,31.147,49.502,32.57,2.487,31.998
E01001638,35.501,61.251,37.336,2.926,36.547
E01001640,34.631,89.658,39.357,8.112,36.936
E01001641,34.338,100.161,40.449,9.047,37.442
E01001642,33.014,94.739,36.824,6.948,34.997
E01001644,36.123,104.128,45.084,13.276,39.923
E01001645,31.874,36.26,33.188,0.728,33.019
E01001646,31.71,67.675,34.259,4.448,33.127
E01001647,32.911,86.543,38.661,8.484,35.713
E01001648,31.385,82.574,33.019,4.209,32.055
E01001649,31.39,36.028,32.502,0.962,32.32
E01001650,32.811,67.302,35.301,4.281,33.962
E01001651,31.637,65.653,34.72,4.817,33.377
E01001652,32.914,107.66,39.678,10.359,35.687
E01001653,31.869,71.086,35.49,4.882,33.927
E01001654,31.61,51.782,33.847,2.129,33.62
E01001655,30.513,61.356,33.584,3.75,32.624
E01001656,32.935,35.659,33.824,0.513,33.747
E01001657,33.202,81.7,35.749,4.303,34.632
E01001658,33.666,76.427,37.535,5.807,35.98
E01001659,35.346,100.626,41.437,8.661,38.58
E01001660,34.211,102.094,42.229,11.648,38.244
E01001661,32.34,101.077,37.57,7.577,35.15
E01001662,34.619,92.485,39.364,8.127,36.818
E01001664,34.739,95.412,41.582,10.694,38.123
E01001665,34.679,131.258,44.664,14.425,39.445
E01001666,32.987,80.1,38.104,6.68,36.108
E01001667,33.441,168.429,42.764,13.491,38.63
E01001668,34.118,89.883,36.951,5.324,36.075
E01001669,28.643,49.148,30.976,2.614,30.254
E01001671,29.452,42.364,31.75,2.206,31.108
E01001672,29.046,42.692,30.408,1.563,29.712
E01001673,30.606,82.96,37.745,10.183,34.027
E01001674,29.793,80.851,31.199,2.548,30.809
E01001675,29.931,85.532,33.642,6.076,32.487
E01001676,30.43,78.898,35.499,8.372,32.591
E01001677,29.86,79.181,33.042,6.046,31.458
E01001678,28.918,41.188,30.318,1.365,30.109
E01001679,30.79,62.814,32.071,2.729,31.6
E01001680,29.419,51.645,30.784,1.607,30.499
E01001681,30.374,33.29,31.554,0.535,31.47
E01001682,29.314,72.162,32.015,4.005,31.041
E01001683,30.855,51.012,32.375,2.647,31.665
E01001684,28.884,54.784,30.142,2.411,29.572
E01001685,29.209,41.125,30.821,1.364,30.685
E01001686,31.096,42.05,32.634,1.979,32.111
E01001687,29.82,98.688,34.875,7.415,32.592
E01001688,28.854,54.874,31.345,3.947,30.135
E01001690,29.354,49.67,32.022,3.058,31.245
E01001692,29.229,33.826,30.511,0.853,30.392
E01001693,29.491,64.437,33.551,4.704,31.714
E01001694,29.225,45.699,31.441,3.103,30.387
E01001695,32.334,53.027,35.249,3.424,33.905
E01001696,33.11,89.037,39.765,8.227,37.37
E01001697,32.401,43.656,34.032,2.012,33.42
E01001698,31.43,44.377,32.71,1.748,32.362
E01001699,31.438,76.187,34.562,5.519,32.839
E01001700,32.113,51.964,34.662,3.619,33.414
E01001701,31.098,75.221,33.812,5.04,32.221
E01001702,31.551,59.471,33.463,2.199,33.091
E01001703,31.299,43.469,33.268,1.955,32.736
E01001704,31.045,49.984,33.205,3.398,32.302
E01001705,33.064,59.47,34.976,3.265,34.252
E01001706,32.141,38.746,33.744,1.112,33.528
E01001708,32.152,60.085,33.857,3.536,32.976
E01001709,32.227,82.442,35.758,6.609,33.682
E01001710,32.896,41.079,33.921,0.854,33.751
E01001711,32.546,73.582,35.384,5.432,33.852
E01001712,33.183,84.713,38.776,8.37,36.046
E01001713,32.706,78.951,39.34,9.576,36.188
E01001714,36.411,95.853,41.463,8.63,38.82
E01001715,36.818,42.82,38.473,1.19,38.259
E01001716,36.739,92.858,43.79,11.746,39.526
E01001717,36.736,65.986,39.392,5.071,37.865
E01001718,37.1,92.288,42.457,8.499,39.615
E01001719,37.097,77.916,42.621,8.497,39.127
E01001720,36.763,80.142,41.476,8.023,38.764
E01001722,34.601,68.122,37.557,4.432,36.333
E01001723,34.808,52.848,36.309,1.964,35.884
E01001724,35.151,98.609,43.267,13.76,38.015
E01001725,34.541,38.879,35.494,0.777,35.227
E01001726,35.419,87.526,42.946,13.821,37.659
E01001727,34.16,60.246,35.11,1.82,34.799
E01001728,34.319,68.617,36.783,5.438,35.237
E01001729,35.466,85.505,40.355,6.778,38.473
E01001730,37.187,82.903,43.306,8.229,40.099
E01001731,37.496,114.602,46.12,11.566,41.314
E01001732,37.312,51.564,38.409,1.755,38.107
E01001733,34.676,86.548,39.074,7.205,36.845
E01001734,35.573,108.047,45.101,13.096,40.445
E01001735,35.867,81.271,41.878,7.73,39.555
E01001736,35.888,38.848,36.626,0.548,36.474
E01001737,36.077,67.485,37.623,3.042,37.079
E01001738,36.662,63.989,40.784,5.949,38.533
E01001739,36.693,85.819,40.828,6.125,38.536
E01001740,36.042,43.76,37.246,0.879,37.083
E01001741,36.03,79.545,40.181,7.914,37.345
E01001742,36.071,57.882,38.592,3.867,37.319
E01001744,37.529,115.613,41.333,7.612,39.425
E01001745,36.561,61.216,39.641,4.101,38.014
E01001746,35.501,50.43,38.238,3.514,36.877
E01001747,36.723,84.346,41.361,8.006,38.657
E01001748,36.818,97.873,42.268,8.303,39.81
E01001749,37.442,76.189,43.596,8.002,40.922
E01001750,38.644,80.961,42.966,6.865,40.279
E01001751,38.402,64.151,41.455,4.711,39.801
E01001752,38.736,68.507,42.212,5.511,40.339
E01001753,38.75,68.2,42.076,5.143,40.113
E01001754,38.599,59.438,41.016,3.477,39.837
E01001755,39.158,60.777,42.315,4.543,40.575
E01001756,38.411,112.935,44.707,10.12,41.176
E01001757,36.988,58.329,39.901,4.073,38.727
E01001758,36.164,105.198,41.876,8.046,39.93
E01001759,36.545,52.213,38.811,2.679,38.175
E01001760,38.9,104.101,51.1,12.858,46.223
E01001761,38.113,80.682,44.827,8.632,41.362
E01001762,37.738,118.55,44.757,10.109,41.287
E01001763,37.356,116.725,40.841,7.649,38.729
E01001764,35.815,54.092,37.956,2.574,37.206
E01001765,35.683,71.985,38.181,3.819,37.049
E01001767,35.377,74.167,38.214,5.883,36.59
E01001768,35.342,48.24,36.959,2.096,36.407
E01001769,35.801,81.679,40.785,7.406,38.073
E01001770,36.056,87.995,40.802,7.467,38.122
E01001772,37.9,58.297,39.891,3.692,38.86
E01001773,37.955,75.849,42.719,8.499,39.972
E01001774,37.769,82.688,42.413,6.952,40.009
E01001775,37.663,54.855,39.901,3.899,38.517
E01001776,38.804,86.139,43.661,7.827,40.905
E01001777,39.292,85.129,44.105,8.265,41.323
E01001779,39.758,93.968,45.375,7.983,42.997
E01001780,40.529,125.171,47.591,12.578,43.479
E01001781,38.682,73.725,42.282,5.885,40.45
E01001782,39.237,79.255,41.457,3.675,40.519
E01001783,39.914,68.106,41.675,2.892,41.046
E01001784,39.236,51.023,40.853,1.939,40.382
E01001785,35.0,84.389,38.877,7.484,36.786
E01001786,32.257,72.067,33.977,4.09,32.733
E01001787,32.792,38.499,34.144,0.883,34.126
E01001788,33.091,36.262,34.161,0.684,34.092
E01001789,34.339,38.11,35.35,0.685,35.249
E01001790,33.28,37.34,34.856,0.84,34.84
E01001791,33.74,37.222,35.121,0.703,35.031
E01001792,34.392,108.062,41.427,10.448,37.736
E01001793,34.281,83.764,37.88,5.176,36.318
E01001794,36.012,98.162,40.13,8.262,37.841
E01001795,35.463,103.237,40.372,7.904,37.738
E01001796,35.287,49.239,37.073,2.743,36.201
E01001798,34.684,75.881,38.253,6.342,36.291
E01001799,35.15,38.973,35.883,0.644,35.625
E01001800,35.161,49.09,38.232,3.335,37.052
E01001801,35.475,61.016,37.614,3.897,36.442
E01001802,35.202,62.515,38.16,5.072,36.525
E01001803,35.411,70.365,38.063,4.053,36.894
E01001804,35.573,52.741,37.308,2.474,36.593
E01001805,35.511,79.674,38.992,5.475,37.124
E01001806,35.247,75.618,37.695,4.962,36.254
E01001807,35.408,60.557,38.309,5.064,36.649
E01001808,35.581,104.12,43.521,12.417,38.584
E01001809,35.28,69.204,37.285,3.867,36.356
E01001811,36.117,96.636,43.818,11.147,39.43
E01001812,35.301,50.524,36.497,1.579,36.122
E01001813,36.91,93.928,45.568,12.441,40.279
E01001814,34.604,101.313,40.177,10.707,36.832
E01001815,36.329,52.008,38.716,3.033,37.795
E01001816,36.332,55.277,38.002,2.809,37.23
E01001819,36.972,66.03,41.148,5.994,38.935
E01001820,36.898,58.316,39.205,3.395,38.277
E01001821,36.785,39.108,37.7,0.585,37.534
E01001822,34.089,68.795,37.314,5.276,35.85
E01001823,32.348,35.452,33.323,0.681,33.2
E01001824,32.322,66.979,35.805,5.343,34.134
E01001825,33.143,36.262,34.549,0.586,34.526
E01001826,33.65,66.067,36.989,4.902,35.622
E01001827,32.251,63.414,34.111,3.317,33.49
E01001828,32.596,36.406,34.058,0.834,33.925
E01001829,36.126,104.663,40.531,8.807,37.805
E01001830,35.85,81.659,40.133,8.103,37.268
E01001831,37.985,99.238,45.089,9.454,41.308
E01001832,37.383,91.319,44.233,10.51,39.923
E01001833,36.587,88.078,39.884,6.429,38.139
E01001834,36.08,74.433,40.17,6.944,37.971
E01001835,36.074,74.253,38.308,5.54,37.22
E01001836,36.48,72.436,40.94,6.237,38.64
E01001837,36.941,93.105,44.125,9.695,40.564
E01001838,37.264,67.669,39.292,3.581,38.478
