LSOA21CD,PM10d-2013-min,PM10d-2013-max,PM10d-2013-mean,PM10d-2013-std,PM10d-2013-median
E01001250,10.659,42.456,13.14,4.556,11.768
E01001251,10.927,55.702,13.201,4.926,11.659
E01001252,10.666,47.186,13.012,4.376,11.7
E01001253,10.1,25.815,11.249,2.198,10.713
E01001254,10.03,55.299,11.611,4.196,10.627
E01001255,10.602,26.436,11.086,1.215,10.859
E01001257,9.41,30.931,10.881,3.394,9.99
E01001258,9.755,18.013,10.491,1.12,10.193
E01001259,9.733,23.002,10.695,1.754,10.228
E01001260,10.02,32.758,11.566,3.04,10.735
E01001261,9.83,61.499,11.688,3.589,10.653
E01001262,9.828,61.03,11.887,5.437,10.518
E01001263,9.377,73.433,12.75,7.91,10.482
E01001264,9.738,63.634,12.087,6.353,10.35
E01001265,9.35,66.602,11.513,6.0,10.017
E01001266,9.508,73.57,11.953,6.047,10.313
E01001267,9.796,92.55,14.128,8.739,11.383
E01001268,9.758,61.974,12.638,7.233,10.582
E01001269,9.674,57.074,11.457,4.275,10.34
E01001270,9.349,11.242,9.713,0.367,9.66
E01001271,9.382,25.059,10.179,1.808,9.766
E01001272,9.351,60.291,10.791,3.181,9.952
E01001273,11.445,41.115,12.909,3.224,12.078
E01001274,11.321,31.755,12.291,2.261,11.81
E01001275,11.092,41.777,13.152,4.04,11.852
E01001276,11.538,148.229,21.806,25.468,13.587
E01001277,11.15,154.656,20.56,19.196,14.281
E01001278,11.346,141.101,18.182,14.674,13.602
E01001279,10.848,27.864,12.579,2.51,11.875
E01001280,10.84,37.255,12.57,3.467,11.528
E01001281,10.835,73.071,12.931,5.916,11.607
E01001282,10.13,17.747,10.409,0.486,10.291
E01001283,10.108,29.774,11.704,2.883,10.763
E01001284,9.711,31.444,10.638,2.18,10.149
E01001285,9.917,24.827,11.162,2.254,10.57
E01001286,10.152,12.718,10.451,0.308,10.356
E01001287,9.971,12.036,10.413,0.306,10.369
E01001288,9.949,25.688,11.23,2.237,10.687
E01001289,10.3,21.143,11.084,0.828,10.883
E01001290,9.701,45.7,10.902,2.991,10.187
E01001291,9.959,15.075,10.528,0.738,10.37
E01001292,9.968,15.68,10.532,0.603,10.448
E01001293,9.944,16.597,10.664,0.702,10.53
E01001294,9.443,24.846,10.818,2.282,10.286
E01001295,9.89,20.567,10.68,0.96,10.552
E01001296,9.892,15.234,10.43,0.675,10.275
E01001297,9.351,20.647,10.256,1.524,9.855
E01001298,9.901,23.447,11.097,2.391,10.386
E01001299,10.498,27.639,11.284,1.909,10.798
E01001300,11.206,21.39,11.922,1.075,11.631
E01001301,11.299,42.806,12.95,3.397,11.876
E01001302,10.555,21.029,11.353,1.293,11.087
E01001303,11.058,34.725,12.139,2.955,11.405
E01001304,11.156,17.378,11.747,0.79,11.569
E01001305,10.632,26.341,11.416,1.663,11.047
E01001306,10.55,11.776,10.836,0.216,10.795
E01001307,9.427,51.84,10.673,3.878,9.76
E01001308,9.461,34.933,10.255,1.979,9.754
E01001309,9.204,24.04,9.732,1.048,9.447
E01001310,9.276,30.858,10.576,2.325,9.917
E01001311,9.226,45.378,10.016,2.13,9.546
E01001312,9.718,48.158,12.055,4.595,10.64
E01001313,9.691,28.799,11.334,3.292,10.305
E01001314,9.525,29.555,10.791,2.818,10.066
E01001315,9.504,26.02,10.832,2.61,9.964
E01001316,9.208,32.142,10.776,3.104,9.819
E01001317,9.02,13.026,9.411,0.566,9.231
E01001318,9.076,27.552,9.834,1.828,9.464
E01001319,9.523,12.066,10.018,0.402,9.92
E01001320,8.799,43.016,10.48,4.339,9.211
E01001321,9.015,63.364,11.523,5.523,9.878
E01001322,9.284,55.09,10.612,3.374,9.863
E01001323,9.238,49.831,11.539,4.359,10.354
E01001324,9.373,65.516,12.375,7.053,10.25
E01001325,8.312,26.523,8.672,0.764,8.525
E01001326,8.942,55.554,11.132,4.828,9.76
E01001327,8.709,31.078,10.424,2.955,9.686
E01001328,9.015,66.192,12.136,6.293,10.13
E01001329,8.571,25.798,9.271,1.104,9.075
E01001330,9.351,33.376,10.725,2.618,10.135
E01001331,9.074,35.861,10.922,3.658,9.911
E01001332,9.41,25.509,10.387,1.855,9.945
E01001333,10.059,32.456,11.45,2.728,10.694
E01001334,9.956,20.005,10.517,1.084,10.168
E01001335,9.916,37.183,11.613,3.903,10.429
E01001336,9.99,33.415,11.582,2.779,10.705
E01001337,9.868,76.886,11.479,4.067,10.334
E01001338,10.068,76.736,12.781,5.275,11.078
E01001339,9.875,84.128,11.085,3.847,10.216
E01001340,10.329,38.447,12.41,3.893,11.168
E01001341,10.015,19.117,10.875,0.912,10.666
E01001342,9.906,18.635,10.556,0.711,10.396
E01001343,9.747,21.525,10.449,1.132,10.184
E01001344,9.543,23.67,10.6,1.358,10.361
E01001345,10.43,15.55,11.091,0.495,11.012
E01001346,9.674,49.819,11.178,3.265,10.532
E01001347,10.319,75.806,14.73,9.221,11.904
E01001348,10.309,112.982,16.625,12.566,12.219
E01001349,9.873,82.255,12.977,8.358,10.564
E01001350,11.73,39.499,13.21,4.068,12.181
E01001351,11.831,49.422,14.954,5.859,13.096
E01001352,11.803,32.15,13.069,2.815,12.258
E01001353,12.008,34.429,13.341,2.394,12.803
E01001354,11.731,31.846,13.456,2.977,12.693
E01001355,12.455,53.382,15.334,5.052,13.669
E01001356,12.469,15.74,12.913,0.474,12.792
E01001357,12.395,17.154,12.972,0.81,12.743
E01001358,12.133,33.311,13.587,1.996,12.968
E01001359,9.813,54.26,12.715,6.359,10.712
E01001360,10.065,14.376,10.895,0.673,10.732
E01001361,10.442,76.291,14.223,7.039,11.771
E01001362,9.706,51.502,11.967,4.733,10.535
E01001363,9.681,47.832,11.458,4.583,10.295
E01001364,9.401,13.302,9.923,0.498,9.78
E01001365,9.407,40.328,10.878,4.097,9.85
E01001366,10.04,41.04,11.118,2.821,10.458
E01001367,9.907,41.371,12.085,4.073,10.789
E01001368,10.037,12.268,10.439,0.261,10.409
E01001369,9.945,32.108,11.19,2.965,10.392
E01001370,9.88,31.285,10.862,1.797,10.409
E01001371,9.811,25.437,11.088,2.64,10.157
E01001372,9.846,14.765,10.206,0.49,10.078
E01001373,10.117,41.409,11.77,4.536,10.653
E01001374,12.202,16.782,12.697,0.562,12.575
E01001375,12.109,16.661,12.729,0.736,12.57
E01001376,12.28,22.071,13.035,1.334,12.659
E01001377,12.116,16.813,12.666,0.734,12.463
E01001379,12.198,16.596,12.546,0.573,12.403
E01001380,11.958,33.737,13.073,1.85,12.575
E01001381,12.104,46.516,13.895,3.625,12.814
E01001382,10.891,13.471,11.167,0.254,11.099
E01001383,10.7,16.193,11.178,0.752,11.009
E01001384,10.949,22.404,11.979,1.536,11.482
E01001385,10.813,18.186,11.487,1.062,11.152
E01001386,10.974,29.202,11.843,1.738,11.405
E01001387,11.059,47.22,12.383,3.387,11.694
E01001388,11.214,43.248,13.884,4.973,12.367
E01001389,10.809,36.552,12.777,4.116,11.612
E01001390,10.599,89.546,13.234,7.605,11.286
E01001391,10.52,88.545,13.872,10.278,11.388
E01001392,10.586,83.674,12.113,5.491,11.066
E01001393,10.474,124.64,13.75,10.761,11.232
E01001394,10.302,73.872,15.367,11.401,11.335
E01001395,9.993,11.435,10.317,0.266,10.284
E01001396,10.273,40.876,11.779,3.192,10.909
E01001397,10.443,72.147,14.24,8.893,11.445
E01001398,9.066,10.134,9.365,0.215,9.293
E01001399,9.214,50.574,11.609,5.675,9.984
E01001400,9.184,54.364,11.053,4.227,9.688
E01001401,9.219,36.657,11.122,4.394,9.779
E01001402,9.339,28.585,10.598,2.666,9.813
E01001403,9.454,54.042,11.598,5.262,10.154
E01001404,9.333,53.489,10.648,3.93,9.75
E01001405,8.91,11.523,9.202,0.249,9.136
E01001406,8.953,12.143,9.308,0.349,9.226
E01001407,7.746,38.235,8.644,2.272,8.179
E01001408,8.079,10.716,8.503,0.389,8.42
E01001409,8.392,71.383,11.838,7.571,9.52
E01001410,8.283,9.308,8.639,0.209,8.615
E01001411,8.083,17.625,8.742,1.056,8.503
E01001412,7.386,116.088,9.841,8.826,7.75
E01001413,7.713,15.193,8.201,0.795,8.042
E01001414,7.634,14.957,8.008,0.741,7.786
E01001415,7.663,34.17,9.146,2.62,8.396
E01001416,8.454,11.165,8.821,0.402,8.678
E01001417,7.511,27.671,7.991,1.254,7.747
E01001418,7.974,23.253,8.837,1.425,8.582
E01001419,7.927,24.5,8.941,1.587,8.676
E01001420,8.773,20.576,9.376,1.383,9.031
E01001421,8.832,23.0,9.738,1.699,9.246
E01001422,7.595,11.536,7.885,0.389,7.771
E01001423,9.711,20.215,10.456,1.307,10.049
E01001424,10.125,14.234,10.481,0.467,10.376
E01001425,9.773,97.432,13.375,10.494,10.692
E01001426,9.563,11.651,9.914,0.315,9.853
E01001427,9.19,172.049,12.776,10.439,10.299
E01001428,9.722,13.709,10.176,0.579,10.039
E01001429,9.569,37.709,12.01,4.094,10.722
E01001430,10.038,33.785,11.616,3.018,10.795
E01001431,9.625,12.097,10.369,0.397,10.312
E01001432,10.495,140.189,16.436,15.588,12.327
E01001433,8.25,38.625,9.491,3.131,8.669
E01001434,8.391,9.607,8.689,0.191,8.646
E01001435,8.428,10.506,8.965,0.34,8.91
E01001436,8.451,10.689,8.848,0.319,8.801
E01001437,7.719,31.684,8.6,1.844,8.222
E01001438,8.395,31.878,9.01,1.826,8.664
E01001439,8.842,54.03,11.808,5.806,9.859
E01001440,8.589,48.909,10.62,5.135,9.323
E01001441,8.242,47.634,9.338,3.373,8.673
E01001442,8.53,45.691,10.495,4.32,9.285
E01001444,8.035,73.845,13.501,9.758,9.99
E01001445,7.625,74.6,10.942,7.995,8.549
E01001446,8.319,42.595,10.285,5.195,8.852
E01001447,7.979,12.466,8.548,0.598,8.387
E01001448,8.317,12.77,8.833,0.7,8.647
E01001449,8.169,25.676,9.431,2.438,8.719
E01001450,9.008,38.587,10.834,3.547,9.611
E01001451,8.612,30.434,9.468,1.841,9.0
E01001452,8.583,19.997,9.163,1.044,8.875
E01001453,8.396,17.734,9.093,0.987,8.898
E01001454,8.542,19.771,9.332,1.043,9.082
E01001455,8.939,26.792,10.052,2.175,9.532
E01001456,8.981,25.841,9.566,1.233,9.274
E01001457,8.492,34.248,9.954,2.951,9.01
E01001458,10.305,75.76,16.077,11.777,12.152
E01001459,9.485,47.229,11.146,4.48,9.973
E01001460,9.615,14.446,10.366,0.846,10.109
E01001461,9.553,88.696,12.03,5.754,10.349
E01001462,9.502,14.195,9.885,0.522,9.751
E01001463,9.792,38.538,11.364,3.921,10.36
E01001464,9.708,12.682,10.081,0.433,9.935
E01001465,10.321,82.624,14.627,8.863,11.47
E01001466,9.929,13.799,10.545,0.529,10.414
E01001467,10.011,15.149,10.586,0.559,10.486
E01001468,7.598,19.81,8.186,1.185,7.907
E01001469,8.271,17.638,8.961,1.166,8.609
E01001470,7.636,24.992,8.202,1.305,7.88
E01001471,7.807,20.525,8.696,1.534,8.385
E01001472,8.346,13.339,8.759,0.488,8.645
E01001473,8.241,18.742,8.535,0.577,8.393
E01001474,8.32,28.116,9.417,2.206,8.786
E01001475,8.33,21.562,8.683,0.817,8.52
E01001476,9.003,22.774,10.106,1.98,9.538
E01001477,8.441,73.448,9.445,3.277,8.753
E01001478,9.041,43.914,10.402,3.981,9.455
E01001479,9.039,23.698,9.853,1.883,9.333
E01001480,9.453,124.511,12.964,9.082,10.368
E01001481,9.133,14.644,9.756,0.713,9.615
E01001482,9.119,22.055,9.596,1.033,9.395
E01001483,8.441,52.798,9.333,2.96,8.768
E01001484,8.968,42.54,9.986,3.83,9.178
E01001485,9.78,28.33,11.12,2.602,10.409
E01001486,9.577,34.617,10.221,1.633,9.932
E01001487,9.354,23.521,10.178,1.543,9.822
E01001488,9.466,10.883,9.773,0.235,9.699
E01001489,9.222,12.223,9.582,0.43,9.483
E01001491,9.588,26.973,10.555,2.059,9.99
E01001492,9.588,12.239,9.899,0.373,9.803
E01001493,9.562,25.469,10.413,2.007,9.942
E01001494,9.597,23.007,10.671,1.798,10.17
E01001495,9.975,29.359,11.386,2.811,10.444
E01001496,9.678,22.565,10.635,1.645,10.241
E01001497,9.749,40.965,11.488,3.973,10.501
E01001498,9.999,32.357,11.59,3.099,10.548
E01001499,10.334,68.386,15.515,10.591,11.622
E01001500,10.091,67.626,13.079,8.037,10.875
E01001501,10.255,88.157,13.281,8.605,11.068
E01001502,8.941,22.959,9.536,1.433,9.232
E01001503,8.987,20.808,9.458,1.319,9.179
E01001504,8.638,28.855,9.613,2.433,8.986
E01001505,8.802,45.654,10.492,4.061,9.467
E01001507,8.976,51.76,10.968,4.717,9.653
E01001508,8.958,27.676,9.496,1.617,9.228
E01001509,8.961,29.212,10.195,2.956,9.373
E01001511,8.89,53.588,11.487,6.023,9.7
E01001512,8.853,28.271,9.657,1.978,9.194
E01001513,8.621,146.91,10.375,5.368,9.051
E01001514,8.855,10.021,9.183,0.214,9.168
E01001515,9.146,40.002,10.443,3.591,9.612
E01001516,8.688,97.43,11.956,7.159,9.614
E01001517,8.572,41.158,10.242,4.025,9.129
E01001518,8.389,51.041,9.776,3.325,8.992
E01001520,8.992,29.903,10.096,2.449,9.526
E01001521,9.197,34.304,10.237,2.056,9.636
E01001522,8.388,11.409,8.734,0.334,8.631
E01001523,8.529,26.493,9.112,1.532,8.69
E01001524,8.654,14.073,9.297,0.776,9.08
E01001525,8.918,14.806,9.423,0.581,9.292
E01001526,8.62,31.286,9.545,2.22,9.126
E01001527,9.654,93.962,12.016,6.826,10.572
E01001528,10.385,127.651,15.116,13.548,11.629
E01001529,10.291,34.423,12.342,3.863,10.86
E01001530,10.525,112.214,16.72,14.531,12.195
E01001531,9.476,20.44,10.118,1.364,9.763
E01001532,9.49,32.823,10.496,2.341,9.833
E01001533,9.553,23.973,10.02,1.198,9.735
E01001534,9.552,28.508,10.827,2.549,10.023
E01001535,9.714,92.123,11.153,3.987,10.507
E01001536,8.371,42.034,9.58,2.564,8.948
E01001537,8.345,30.777,9.986,3.192,9.035
E01001538,8.41,28.928,9.193,1.992,8.63
E01001539,8.42,17.69,8.984,1.115,8.704
E01001540,8.256,16.445,9.096,1.431,8.597
E01001541,8.32,11.193,8.641,0.286,8.568
E01001542,8.479,19.656,9.336,1.435,8.901
E01001543,8.428,17.616,8.844,0.726,8.685
E01001544,8.489,37.756,9.993,2.778,9.202
E01001545,8.128,38.743,9.086,2.625,8.622
E01001546,8.167,24.392,8.764,1.075,8.586
E01001547,8.234,49.536,9.833,4.185,8.858
E01001548,8.379,37.158,9.372,2.901,8.731
E01001549,8.415,51.718,10.023,4.392,8.879
E01001550,8.477,49.073,9.739,4.313,8.781
E01001551,8.762,105.988,17.797,13.66,12.007
E01001552,8.609,79.325,16.254,12.817,11.5
E01001553,10.084,36.504,11.33,2.989,10.661
E01001554,10.312,33.442,11.64,3.066,11.006
E01001555,10.298,31.195,11.796,2.706,11.185
E01001556,10.138,33.47,11.031,2.189,10.652
E01001557,10.106,11.626,10.716,0.295,10.687
E01001558,10.923,133.364,19.169,18.854,12.888
E01001559,9.667,191.395,14.644,12.993,11.15
E01001560,10.434,88.906,13.89,8.115,11.563
E01001562,10.815,68.853,14.918,10.565,11.605
E01001563,9.437,26.524,11.092,2.497,10.201
E01001564,9.405,25.21,10.055,1.676,9.698
E01001565,9.654,19.603,10.383,1.463,9.982
E01001566,9.603,18.526,10.16,0.826,9.973
E01001567,9.066,18.4,9.692,1.115,9.326
E01001568,8.894,20.361,9.345,0.681,9.202
E01001569,9.159,28.333,10.319,2.24,9.633
E01001570,9.313,30.847,10.085,1.711,9.656
E01001571,9.404,16.38,10.059,1.007,9.761
E01001572,9.382,27.156,10.248,1.581,9.812
E01001573,9.608,26.79,10.799,2.05,10.161
E01001574,9.082,31.139,10.196,2.505,9.487
E01001575,9.738,39.235,11.083,3.261,10.292
E01001576,9.364,17.322,9.831,0.719,9.683
E01001577,9.46,30.906,10.435,2.302,9.955
E01001578,9.426,16.12,9.854,0.541,9.706
E01001579,9.329,17.247,9.904,1.145,9.602
E01001580,11.464,52.51,14.186,4.998,12.586
E01001581,11.785,73.189,17.144,8.997,13.974
E01001582,11.144,53.103,13.518,4.684,12.21
E01001583,11.127,83.042,15.478,8.503,12.859
E01001584,11.047,38.487,11.651,1.87,11.368
E01001585,11.391,24.969,12.264,1.125,11.979
E01001586,11.321,22.915,11.835,0.757,11.723
E01001587,11.341,15.488,11.95,0.635,11.772
E01001588,10.363,32.333,11.298,1.988,10.768
E01001589,10.736,15.014,11.335,0.55,11.188
E01001590,11.088,15.738,11.665,0.69,11.534
E01001591,10.907,33.181,12.112,2.67,11.357
E01001592,11.23,73.756,14.834,9.05,12.12
E01001593,11.429,105.699,15.478,8.911,12.863
E01001594,11.17,35.291,12.519,3.018,11.712
E01001595,10.643,32.537,11.945,2.508,11.38
E01001596,9.081,13.985,9.682,0.838,9.465
E01001597,9.713,36.955,12.034,3.671,10.783
E01001598,9.537,36.488,10.904,3.338,9.985
E01001599,9.355,53.814,11.017,3.517,10.061
E01001600,9.579,52.073,11.828,4.563,10.233
E01001601,9.128,33.188,10.887,3.383,9.908
E01001602,9.548,19.757,10.325,1.356,9.929
E01001603,9.348,18.478,9.943,0.798,9.731
E01001604,10.785,83.077,13.888,7.76,11.89
E01001605,9.584,74.602,11.067,6.234,9.9
E01001606,9.908,24.617,11.02,1.75,10.552
E01001607,10.605,31.966,11.724,2.24,11.106
E01001608,10.021,72.582,12.948,6.85,11.1
E01001609,10.717,80.452,14.625,9.399,11.655
E01001610,9.959,36.193,11.539,2.624,10.936
E01001611,10.55,35.6,11.794,3.049,11.009
E01001613,9.318,33.141,10.354,1.638,9.959
E01001614,9.414,73.726,11.701,6.655,10.009
E01001615,9.547,50.231,11.002,3.126,10.202
E01001617,9.328,21.663,10.175,1.492,9.743
E01001618,9.179,18.877,9.862,1.155,9.514
E01001619,9.205,19.345,9.894,1.119,9.627
E01001620,11.902,92.365,17.712,11.202,13.686
E01001621,11.419,71.534,15.279,8.309,12.557
E01001623,11.472,65.023,14.651,5.835,12.95
E01001624,10.723,32.767,11.669,2.34,11.2
E01001625,11.084,43.638,13.719,4.712,12.17
E01001629,10.287,58.326,13.714,6.955,11.383
E01001631,10.462,95.685,14.794,9.149,12.003
E01001632,10.063,13.7,10.638,0.654,10.418
E01001633,9.953,17.089,10.685,1.087,10.404
E01001634,10.117,12.438,10.53,0.388,10.437
E01001635,9.704,19.37,10.263,1.058,9.985
E01001636,9.783,13.369,10.185,0.447,10.088
E01001637,9.944,17.654,10.365,0.804,10.172
E01001638,12.183,27.684,13.03,1.565,12.643
E01001641,11.883,56.201,14.734,5.622,12.951
E01001642,11.373,60.471,13.197,4.667,12.128
E01001644,12.481,71.246,17.398,9.339,14.003
E01001645,10.654,12.556,11.087,0.332,11.009
E01001646,10.469,33.233,11.54,2.406,10.981
E01001647,10.957,54.815,14.07,5.991,12.18
E01001648,10.409,45.511,10.949,2.115,10.533
E01001649,10.432,12.516,10.9,0.402,10.785
E01001650,10.953,30.879,12.003,2.222,11.36
E01001651,10.465,32.116,11.867,2.729,11.08
E01001652,11.013,85.321,14.822,8.062,12.218
E01001653,10.52,34.161,12.177,2.694,11.391
E01001654,10.496,17.282,11.161,0.716,11.026
E01001655,9.982,29.322,11.23,1.998,10.734
E01001656,11.147,12.312,11.449,0.225,11.382
E01001657,11.266,34.383,12.369,2.69,11.653
E01001658,11.188,40.182,12.538,3.218,11.69
E01001659,11.14,72.97,14.638,6.384,12.659
E01001660,11.364,73.303,15.575,8.761,12.769
E01001661,10.785,76.846,13.533,4.93,12.189
E01001664,12.036,55.497,15.362,7.017,13.194
E01001665,11.94,106.032,17.771,11.599,13.849
E01001666,11.118,43.614,13.373,3.687,12.241
E01001669,9.166,18.452,10.04,1.2,9.695
E01001671,9.391,14.871,10.189,0.841,9.936
E01001672,9.312,14.942,9.748,0.539,9.523
E01001673,9.827,47.999,13.138,6.228,11.025
E01001674,9.5,47.01,10.084,2.156,9.822
E01001675,9.646,44.696,11.031,3.432,10.463
E01001676,9.754,39.25,12.053,4.892,10.521
E01001677,9.621,43.822,10.924,3.587,10.101
E01001678,9.244,13.94,9.631,0.488,9.535
E01001679,9.992,29.163,10.457,1.463,10.189
E01001680,9.385,21.411,9.868,0.736,9.72
E01001681,9.576,10.71,9.951,0.213,9.913
E01001682,9.485,36.32,10.626,2.259,10.12
E01001683,9.716,18.792,10.342,1.296,9.999
E01001684,9.239,23.733,9.698,1.141,9.488
E01001685,9.316,13.042,9.791,0.478,9.707
E01001686,10.004,13.908,10.51,0.728,10.275
E01001687,9.565,92.323,12.196,5.691,10.577
E01001688,9.179,21.956,10.155,1.82,9.594
E01001690,9.289,18.183,10.23,1.233,9.919
E01001692,9.285,11.166,9.708,0.333,9.631
E01001693,9.349,30.001,11.08,2.267,10.243
E01001694,9.284,17.274,10.164,1.355,9.685
E01001695,10.525,18.408,11.487,1.179,11.076
E01001696,10.884,42.303,13.592,4.141,12.363
E01001697,10.605,15.429,11.194,0.773,10.932
E01001698,10.133,16.227,10.631,0.828,10.44
E01001699,10.338,33.822,11.647,2.81,10.841
E01001700,10.317,19.355,11.339,1.4,10.834
E01001701,10.124,34.461,11.398,2.765,10.581
E01001702,10.18,27.285,10.95,1.231,10.728
E01001703,9.966,14.79,10.693,0.757,10.504
E01001704,9.81,17.726,10.693,1.561,10.229
E01001705,10.838,22.768,11.538,1.505,11.186
E01001708,10.592,23.476,11.292,1.783,10.846
E01001710,10.73,13.697,11.107,0.322,11.041
E01001712,10.675,52.809,13.597,5.674,11.842
E01001714,13.061,53.805,15.301,5.044,13.835
E01001715,13.019,15.533,13.577,0.411,13.535
E01001716,13.008,55.268,16.707,7.945,14.023
E01001717,13.009,28.088,14.22,2.479,13.499
E01001718,13.134,46.835,15.603,4.638,14.187
E01001719,13.189,43.229,16.101,5.6,14.016
E01001720,13.046,43.955,15.513,5.102,13.909
E01001722,11.79,33.049,12.982,2.464,12.307
E01001723,11.925,19.854,12.627,0.903,12.42
E01001724,12.155,55.019,16.047,7.798,13.375
E01001725,11.792,13.137,12.188,0.29,12.113
E01001726,12.119,43.097,15.637,7.575,12.939
E01001727,11.661,28.789,12.079,1.121,11.923
E01001728,11.714,33.708,12.794,3.1,12.0
E01001729,12.257,36.137,14.166,3.311,13.302
E01001730,12.756,39.238,15.458,4.623,13.905
E01001731,13.113,63.66,16.574,5.89,14.373
E01001732,13.048,18.407,13.453,0.627,13.322
E01001733,11.89,43.999,13.86,3.896,12.792
E01001734,12.297,61.942,16.452,7.678,13.879
E01001735,12.356,38.905,14.818,4.175,13.644
E01001736,12.925,14.144,13.203,0.233,13.113
E01001737,12.926,37.091,13.707,2.138,13.316
E01001738,13.14,27.41,14.98,2.899,13.873
E01001739,13.15,41.368,14.847,2.906,13.85
E01001740,12.953,15.715,13.387,0.331,13.311
E01001741,13.024,42.818,15.139,4.917,13.612
E01001742,12.926,22.709,14.006,1.66,13.486
E01001744,13.32,71.361,15.007,4.702,14.081
E01001745,12.753,36.209,14.394,2.396,13.549
E01001746,12.446,20.741,13.672,1.802,13.021
E01001747,12.977,44.271,15.318,4.911,13.848
E01001749,13.266,30.449,15.336,3.483,14.21
E01001750,13.957,37.206,15.947,3.488,14.642
E01001751,13.699,26.04,15.054,2.048,14.368
E01001753,14.251,32.279,15.874,2.935,14.765
E01001755,14.459,24.1,15.831,2.11,15.068
E01001756,13.689,61.902,16.335,5.221,14.698
E01001757,12.711,24.808,14.011,2.287,13.267
E01001758,12.458,49.536,14.537,3.674,13.628
E01001759,12.754,20.678,13.53,1.226,13.224
E01001760,13.412,57.008,18.741,7.596,15.617
E01001761,13.268,36.409,16.215,4.915,14.352
E01001762,13.237,82.98,15.779,6.088,14.172
E01001763,13.173,80.585,14.661,4.986,13.631
E01001764,12.286,21.372,13.233,1.179,12.871
E01001765,12.204,47.641,13.405,2.715,12.785
E01001767,11.952,38.051,13.251,3.361,12.368
E01001768,11.987,17.904,12.582,0.849,12.366
E01001769,12.326,38.459,14.695,3.834,13.442
E01001770,12.249,43.425,14.468,4.502,13.0
E01001772,13.712,25.734,14.708,2.077,14.135
E01001773,13.758,32.869,15.976,4.404,14.548
E01001774,13.756,42.14,15.917,3.807,14.683
E01001775,13.674,22.94,14.649,1.803,13.986
E01001776,14.22,42.97,16.404,4.075,15.061
E01001777,14.513,42.004,16.874,4.712,15.337
E01001780,15.307,82.228,19.406,9.21,16.826
E01001781,14.336,32.779,16.002,2.814,15.205
E01001783,15.159,28.911,15.972,1.391,15.61
E01001784,14.651,20.489,15.436,0.902,15.219
E01001785,11.819,39.426,13.381,3.757,12.463
E01001786,10.826,36.714,11.661,2.304,11.076
E01001787,11.012,13.822,11.5,0.341,11.467
E01001788,11.179,12.454,11.52,0.257,11.449
E01001789,11.65,12.955,12.098,0.285,12.05
E01001790,11.239,12.763,11.788,0.315,11.789
E01001791,11.444,12.701,11.89,0.27,11.848
E01001792,11.54,67.291,14.97,6.939,12.789
E01001793,11.586,46.923,13.159,3.39,12.326
E01001794,12.188,52.994,13.916,4.534,12.891
E01001795,12.164,61.187,14.82,6.519,12.956
E01001796,12.092,19.628,12.95,1.422,12.485
E01001798,11.527,40.507,13.386,4.282,12.146
E01001799,12.258,13.651,12.596,0.246,12.548
E01001800,12.296,17.574,13.42,1.172,13.069
E01001801,12.723,28.186,13.695,2.125,13.093
E01001802,12.374,29.428,13.952,2.92,13.051
E01001803,12.567,32.352,13.691,1.905,13.185
E01001804,12.643,20.33,13.478,1.233,13.128
E01001805,12.756,43.46,14.298,3.044,13.396
E01001806,12.532,38.29,13.673,2.734,12.934
E01001807,12.324,29.787,13.878,3.215,12.886
E01001808,12.159,63.817,16.063,7.235,13.355
E01001809,12.203,28.318,13.003,1.991,12.532
E01001811,12.494,56.877,16.964,7.4,14.142
E01001812,12.279,20.605,13.013,0.838,12.83
E01001813,12.91,49.408,17.472,7.889,14.275
E01001814,11.377,62.524,14.557,7.903,12.503
E01001815,12.98,18.923,13.918,1.146,13.588
E01001816,13.0,21.617,13.651,1.193,13.347
E01001819,13.301,30.688,15.341,3.475,14.115
E01001820,13.291,25.81,14.44,1.931,13.915
E01001821,13.249,14.258,13.643,0.249,13.578
E01001822,11.368,33.742,12.861,3.188,11.986
E01001823,10.724,11.786,11.029,0.23,10.969
E01001824,10.771,35.93,12.574,3.444,11.54
E01001825,11.027,12.142,11.476,0.228,11.466
E01001826,11.217,35.54,13.059,3.294,12.195
E01001827,10.743,29.144,11.64,2.074,11.244
E01001828,10.844,12.185,11.324,0.279,11.318
E01001829,13.093,68.74,15.641,6.123,13.762
E01001830,12.944,44.901,15.153,5.065,13.543
E01001831,13.62,52.818,16.742,5.281,14.841
E01001832,13.394,51.777,16.861,6.147,14.466
E01001833,13.006,43.302,14.191,2.709,13.609
E01001834,12.997,36.804,15.062,4.37,13.673
E01001835,12.975,36.702,13.879,2.892,13.411
E01001836,12.913,36.721,15.066,3.386,13.856
E01001837,13.131,49.786,16.514,5.554,14.538
E01001838,13.084,28.058,13.979,1.628,13.644
E01001839,13.356,55.826,17.162,6.895,14.523
E01001840,13.131,43.409,15.791,4.887,14.147
E01001841,12.651,40.536,14.398,3.718,13.32
E01001842,13.211,27.875,13.894,1.203,13.713
E01001843,13.098,19.907,13.598,0.578,13.49
E01001844,12.738,34.963,15.591,3.918,14.083
E01001845,12.674,27.256,14.373,2.634,13.452
E01001846,11.742,117.048,18.286,12.209,13.898
E01001847,12.585,43.429,15.649,5.246,13.688
E01001848,12.703,60.883,17.157,8.282,14.082
E01001849,11.62,115.267,17.239,11.377,12.959
E01001850,12.781,28.662,14.322,2.139,13.603
