LSOA11CD,NO2-2016-min,NO2-2016-max,NO2-2016-mean,NO2-2016-std,NO2-2016-median
E01002497,30.285,54.225,32.314,2.969,31.433
E01002498,30.138,53.664,31.029,1.941,30.561
E01002499,29.477,64.973,32.106,4.399,30.838
E01002501,32.538,37.444,33.132,0.48,32.98
E01002502,32.354,39.572,33.101,0.811,32.92
E01002503,32.708,39.345,33.66,0.908,33.437
E01002504,31.602,61.547,32.8,2.517,32.144
E01002505,32.569,70.919,35.547,5.229,33.873
E01002506,33.33,54.501,35.434,3.065,34.717
E01002507,32.692,79.305,36.258,5.418,34.676
E01002508,31.918,60.694,34.627,4.462,33.197
E01002509,30.339,52.254,31.402,1.742,31.045
E01002511,31.094,64.964,33.788,4.633,32.145
E01002512,28.488,82.45,31.184,4.826,29.652
E01002513,29.408,76.746,33.684,6.919,31.215
E01002514,28.417,56.465,30.294,2.569,29.656
E01002515,29.381,55.765,31.076,2.218,30.427
E01002516,29.965,55.479,31.043,2.113,30.482
E01002518,29.189,46.92,30.649,1.932,30.191
E01002519,28.257,48.248,29.403,1.715,28.936
E01002520,27.887,44.752,29.168,1.832,28.721
E01002521,28.039,64.045,31.651,4.913,30.046
E01002523,28.965,43.223,30.733,2.634,30.073
E01002525,31.435,57.297,32.673,1.62,32.376
E01002526,32.813,49.624,33.769,1.342,33.462
E01002527,30.307,75.295,33.089,5.227,31.837
E01002528,33.096,83.845,34.797,3.107,34.073
E01002529,32.549,58.376,34.805,4.031,33.462
E01002530,32.198,67.519,35.425,4.067,34.08
E01002531,30.472,56.202,32.472,2.973,31.783
E01002532,32.627,63.047,34.763,3.596,33.828
E01002533,25.859,50.627,27.296,1.73,26.968
E01002534,27.622,32.889,28.643,0.631,28.588
E01002535,29.081,63.641,32.096,4.46,30.576
E01002536,28.001,47.068,30.52,2.609,29.834
E01002537,28.323,50.726,30.632,2.346,30.012
E01002538,26.637,68.401,28.004,2.699,27.399
E01002539,27.484,55.303,29.19,3.505,28.365
E01002540,31.626,51.531,33.737,3.201,32.798
E01002541,31.984,52.126,32.95,2.075,32.52
E01002542,31.652,36.974,32.393,0.759,32.176
E01002543,31.759,54.863,34.593,3.799,33.316
E01002544,32.016,34.09,32.398,0.358,32.28
E01002545,32.118,50.436,34.294,3.326,33.153
E01002546,32.684,67.306,36.992,5.277,35.049
E01002547,32.255,67.289,35.03,5.083,33.57
E01002548,30.739,65.855,32.534,2.646,31.927
E01002549,30.539,50.669,32.566,2.609,31.761
E01002550,29.69,34.168,30.403,0.562,30.301
E01002551,30.24,46.613,31.085,1.526,30.649
E01002552,30.037,52.25,32.084,3.065,31.287
E01002553,30.447,52.469,32.077,2.646,31.358
E01002554,28.485,67.448,30.967,3.556,30.101
E01002555,32.763,58.481,36.23,3.246,35.315
E01002556,32.818,47.779,33.875,1.505,33.582
E01002557,31.624,53.61,35.194,2.456,34.942
E01002558,32.101,53.884,34.609,2.866,33.939
E01002559,29.476,60.577,32.384,3.326,31.586
E01002560,30.379,47.371,32.055,1.389,31.901
E01002561,30.357,32.89,30.908,0.498,30.741
E01002562,35.168,73.284,37.02,2.897,36.121
E01002563,34.57,61.209,38.894,5.415,36.711
E01002564,35.931,81.189,40.182,6.999,37.858
E01002565,35.038,105.151,42.599,9.524,39.018
E01002566,35.582,84.682,42.516,9.938,38.805
E01002567,35.141,54.182,36.831,2.43,36.277
E01002568,36.19,79.929,40.876,7.781,38.114
E01002569,37.821,113.189,46.1,12.971,40.755
E01002570,37.21,75.738,41.376,6.33,39.053
E01002571,35.451,64.569,38.676,3.462,37.789
E01002572,34.368,70.634,35.771,3.17,35.033
E01002573,36.862,62.709,38.332,2.693,37.593
E01002574,37.227,79.512,38.804,3.081,38.188
E01002575,37.382,104.821,43.307,10.104,39.519
E01002576,35.293,99.283,38.288,6.695,36.585
E01002577,35.823,85.215,40.359,8.058,37.823
E01002578,35.11,65.521,36.959,2.915,36.107
E01002579,34.627,61.205,36.744,3.05,35.781
E01002580,36.99,95.931,42.634,8.17,39.557
E01002581,35.272,82.608,39.774,6.764,37.582
E01002582,35.522,95.633,38.32,6.544,36.456
E01002583,34.548,66.638,37.651,4.877,36.1
E01002584,34.751,57.633,37.044,3.445,36.128
E01002585,35.155,73.896,39.102,5.968,36.874
E01002586,34.201,77.853,36.481,5.324,34.886
E01002587,33.145,62.807,37.343,5.134,35.592
E01002588,32.928,63.018,35.007,3.714,34.13
E01002589,32.224,76.982,34.483,3.786,33.328
E01002590,31.274,49.226,32.639,1.977,32.16
E01002591,31.088,33.429,31.701,0.396,31.601
E01002592,32.227,72.948,35.312,4.235,34.125
E01002593,31.253,64.758,33.665,4.279,32.433
E01002594,31.839,67.874,34.314,3.821,33.172
E01002595,31.368,70.528,34.016,3.793,33.067
E01002596,29.739,42.826,30.824,1.57,30.491
E01002598,30.779,51.063,32.305,2.623,31.546
E01002599,30.614,32.815,31.242,0.357,31.159
E01002600,30.482,37.96,31.048,0.57,30.904
E01002601,28.909,55.28,29.958,1.667,29.574
E01002602,29.537,41.378,30.461,1.545,30.111
E01002603,30.882,39.267,31.738,0.987,31.507
E01002604,30.965,59.577,33.135,4.892,31.521
E01002605,31.222,69.483,35.162,5.715,32.887
E01002606,31.301,51.755,33.494,3.833,32.063
E01002607,31.128,62.732,33.445,3.654,32.347
E01002608,30.67,59.549,34.981,5.126,32.811
E01002609,30.561,48.549,32.552,2.217,32.023
E01002610,29.103,63.269,30.974,3.393,29.954
E01002611,30.463,64.13,32.024,3.203,31.145
E01002612,30.831,70.449,33.21,4.153,32.174
E01002613,31.082,61.117,32.917,3.332,32.108
E01002614,29.904,48.985,31.172,2.014,30.726
E01002615,30.117,62.308,31.315,2.608,30.63
E01002616,30.326,52.714,31.921,2.534,31.151
E01002617,29.925,47.57,31.201,1.575,30.751
E01002618,33.388,84.819,34.384,2.682,33.883
E01002619,33.214,49.528,34.409,2.062,33.868
E01002620,33.402,63.896,36.077,4.557,34.572
E01002621,32.988,76.989,36.33,5.446,34.582
E01002622,33.33,71.208,36.712,5.392,34.94
E01002623,33.507,71.388,38.155,6.196,35.759
E01002624,33.371,56.889,35.011,3.047,34.157
E01002625,33.61,64.342,35.991,4.528,34.661
E01002626,34.0,69.961,38.954,6.629,36.319
E01002627,33.503,48.7,34.787,1.12,34.587
E01002628,33.229,66.768,35.737,4.049,34.602
E01002629,32.972,69.95,35.307,4.2,34.235
E01002630,33.785,73.042,37.731,6.044,35.486
E01002631,33.451,47.459,34.54,1.809,34.044
E01002632,34.181,78.267,38.046,6.119,35.741
E01002633,33.312,83.242,38.666,7.06,36.036
E01002634,33.189,57.818,35.308,2.819,34.586
E01002635,33.074,74.645,35.632,4.959,34.085
E01002636,33.186,41.164,34.134,1.324,33.672
E01002637,34.141,92.04,39.042,7.012,36.54
E01002638,33.565,62.344,35.466,3.806,34.293
E01002639,33.631,44.911,34.669,1.236,34.334
E01002640,33.574,48.883,34.777,2.144,34.177
E01002641,33.673,51.837,34.973,2.144,34.416
E01002642,33.721,71.085,36.478,4.887,34.999
E01002643,33.672,62.484,35.448,3.356,34.481
E01002645,33.604,57.792,34.887,1.712,34.535
E01002646,32.667,76.443,35.638,4.798,34.256
E01002647,31.996,55.694,33.581,2.426,32.979
E01002648,32.679,85.371,35.41,5.119,33.932
E01002649,32.685,52.844,34.887,3.115,33.964
E01002650,30.872,52.604,31.904,1.5,31.56
E01002651,32.641,56.855,33.898,2.769,33.086
E01002652,31.988,55.094,34.28,3.456,33.268
E01002653,33.256,37.055,34.032,0.536,33.92
E01002654,32.74,48.477,33.661,1.198,33.313
E01002655,32.517,38.699,33.317,0.574,33.276
E01002656,32.767,46.382,34.203,1.732,33.696
E01002657,32.357,36.052,33.101,0.718,32.884
E01002658,33.52,43.743,34.058,0.815,33.857
E01002659,33.194,43.719,34.591,1.452,34.324
E01002660,32.47,59.085,33.941,2.539,33.213
E01002661,32.433,61.048,34.069,3.173,33.255
E01002662,33.084,67.181,35.409,4.02,34.046
E01002663,32.785,68.164,34.859,3.714,33.831
E01002664,33.287,87.139,36.37,5.128,34.637
E01002665,32.617,54.104,34.027,2.416,33.427
E01002666,32.388,48.141,32.999,1.634,32.661
E01002667,33.133,58.993,35.285,3.127,34.362
E01002668,33.111,74.165,35.456,4.444,34.213
E01002669,32.998,36.705,33.578,0.504,33.458
E01002670,33.009,58.342,34.27,2.575,33.578
E01002671,33.325,64.506,34.324,2.344,33.917
E01002672,33.7,138.415,34.619,4.248,34.15
E01002673,33.694,38.384,34.177,0.711,33.966
E01002674,33.623,60.538,35.195,3.048,34.302
E01002675,33.878,62.405,35.427,2.793,34.614
E01002676,32.776,67.957,34.189,3.57,33.287
E01002677,33.685,61.284,36.049,3.916,34.858
E01002678,32.771,78.59,35.392,4.675,33.946
E01002679,33.943,68.324,37.504,5.433,35.68
E01002680,33.583,70.721,35.78,4.633,34.393
E01002681,33.6,58.081,35.491,3.588,34.476
E01002682,33.599,82.086,36.217,4.324,34.857
E01002683,33.671,54.443,35.147,2.471,34.466
E01002684,34.314,80.349,38.493,6.346,36.297
E01002686,32.985,56.466,34.02,1.809,33.514
E01002687,36.852,100.45,42.41,9.965,39.125
E01002689,37.229,95.771,41.477,9.562,38.265
E01002690,37.289,89.066,41.203,7.236,38.886
E01002691,35.559,73.832,38.109,4.593,36.601
E01002692,35.949,92.686,42.463,10.498,37.811
E01002693,36.856,73.029,39.14,4.232,37.985
E01002694,42.442,65.535,44.868,3.963,43.631
E01002695,42.489,88.259,45.19,5.704,43.891
E01002696,41.406,96.785,45.096,7.003,43.524
E01002697,42.767,82.764,45.051,4.794,43.789
E01002698,40.061,47.326,41.272,1.236,40.912
E01002699,40.554,48.825,41.732,1.216,41.458
E01002700,40.692,56.907,42.329,1.8,41.816
E01002701,44.199,113.902,49.012,10.816,45.464
E01002702,44.173,104.52,46.376,7.04,44.84
E01002703,44.372,79.189,46.518,5.371,45.263
E01002704,44.435,132.505,49.065,11.97,45.704
E01002706,44.391,95.438,47.157,8.519,45.247
E01002707,43.738,104.023,50.233,11.746,45.242
E01002708,40.884,73.856,42.705,3.64,41.707
E01002709,41.897,83.915,44.126,4.342,42.906
E01002710,42.138,74.678,45.505,4.582,43.967
E01002711,43.043,84.443,47.833,6.703,45.499
E01002712,40.101,65.923,42.931,4.104,41.628
E01002713,40.127,78.878,42.888,4.656,41.432
E01002714,41.012,58.825,42.953,2.69,42.118
E01002715,41.097,58.184,42.705,3.235,41.854
E01002716,40.306,71.138,44.352,6.252,42.005
E01002717,40.174,69.678,43.001,4.665,41.385
E01002718,40.373,67.522,42.056,3.024,41.223
E01002719,40.544,78.055,43.66,5.414,41.959
E01002720,40.178,70.583,42.818,4.924,41.215
E01002721,40.391,62.456,41.928,2.227,41.435
E01002722,41.265,71.109,43.533,4.493,42.118
E01002723,44.648,79.372,47.395,4.815,45.906
E01002724,45.526,114.873,50.007,11.04,46.689
E01002725,46.006,77.296,49.057,5.111,47.282
E01002726,45.401,108.153,49.521,9.181,46.661
E01002727,43.756,91.695,47.499,7.843,45.23
E01002728,43.776,103.782,50.738,11.424,45.366
E01002729,44.322,93.916,46.394,4.413,45.59
E01002730,39.483,71.245,43.037,5.151,41.251
E01002731,38.421,87.062,43.241,6.28,41.132
E01002732,38.712,68.139,42.51,5.798,40.494
E01002733,38.692,72.199,40.475,3.464,39.456
E01002734,37.682,90.614,43.42,9.02,39.807
E01002735,37.679,61.365,39.069,2.463,38.512
E01002736,37.681,39.682,38.139,0.415,37.983
E01002737,38.002,55.055,39.57,2.509,38.827
E01002738,38.755,58.432,40.75,3.453,39.547
E01002739,38.889,77.183,41.834,4.71,40.36
E01002740,39.083,77.376,42.191,5.431,40.664
E01002741,38.276,61.591,40.302,3.618,39.156
E01002742,38.296,65.098,40.393,3.937,39.192
E01002743,38.481,58.732,40.683,3.561,39.52
E01002744,38.689,63.235,40.527,3.705,39.382
E01002745,38.589,60.268,39.673,2.163,39.076
E01002747,38.6,75.617,42.01,6.219,39.852
E01002748,38.371,87.591,41.161,6.281,39.134
E01002749,38.378,58.547,40.428,3.941,39.191
E01002751,39.651,75.843,43.207,5.674,41.129
E01002752,38.263,44.422,39.612,1.365,39.139
E01002753,37.437,52.779,39.453,3.12,38.188
E01002754,37.085,82.609,41.067,5.999,38.989
E01002755,36.639,58.939,39.057,3.958,37.692
E01002756,36.457,55.237,38.277,2.441,37.624
E01002757,36.507,54.702,37.3,1.529,36.931
E01002758,36.542,59.343,39.245,3.95,37.956
E01002759,36.635,52.319,38.369,2.496,37.781
E01002760,37.409,66.654,39.341,3.464,38.203
E01002762,39.706,59.953,41.762,3.13,40.639
E01002763,40.413,76.151,45.41,7.366,42.235
E01002764,39.706,75.026,43.136,5.59,41.114
E01002765,39.696,67.764,41.756,3.115,40.814
E01002766,39.795,66.757,42.205,4.315,40.85
E01002767,39.618,82.377,43.021,6.715,40.543
E01002768,38.717,68.919,42.335,4.839,40.511
E01002769,37.807,44.345,38.546,0.89,38.258
E01002770,37.949,125.242,43.699,8.72,40.48
E01002771,37.928,64.121,40.369,4.252,38.831
E01002772,38.264,78.465,42.55,6.749,40.196
E01002773,37.901,63.846,39.241,2.667,38.457
E01002774,37.983,76.587,41.626,5.258,40.091
E01002775,40.064,66.028,42.717,3.407,41.492
E01002776,40.298,84.242,44.317,6.215,42.109
E01002777,39.303,53.088,41.574,2.289,40.707
E01002778,39.286,66.145,42.422,3.971,41.076
E01002779,39.343,64.821,41.576,3.547,40.348
E01002780,39.403,60.622,41.486,3.369,40.38
E01002781,39.17,54.486,41.664,3.222,40.487
E01002782,38.742,59.929,41.224,3.938,39.607
E01002783,39.025,67.711,41.54,3.804,40.485
E01002784,38.311,56.876,39.83,2.499,39.072
E01002785,37.869,75.175,39.788,4.055,38.779
E01002786,38.379,92.535,41.846,6.227,39.798
E01002787,38.341,65.82,40.23,3.821,39.26
E01002788,38.114,46.548,39.0,1.339,38.586
E01002789,38.202,67.732,39.753,2.925,38.976
E01002790,40.589,75.953,44.765,6.087,42.737
E01002791,41.769,73.098,46.318,6.062,44.021
E01002792,41.393,67.123,43.652,3.677,42.44
E01002793,41.731,64.328,44.164,2.836,43.24
E01002794,41.684,104.282,46.689,8.228,43.805
E01002795,40.419,85.389,43.402,5.859,41.499
E01002796,39.932,46.954,40.51,0.797,40.224
E01002797,41.493,80.967,45.803,7.52,43.068
E01002798,41.65,71.781,43.67,3.845,42.476
E01002799,41.687,76.59,44.0,4.702,42.64
E01002800,41.657,49.185,42.423,0.829,42.2
E01002801,42.881,77.514,45.748,5.588,43.97
E01002802,41.891,53.924,43.711,1.533,43.276
E01002803,43.215,123.189,47.008,9.932,44.149
E01002804,37.471,58.209,40.347,3.903,39.003
E01002805,37.354,57.609,39.849,3.48,38.549
E01002806,37.351,50.584,38.658,1.868,38.153
E01002807,37.842,57.216,39.598,2.995,38.738
E01002808,37.47,61.869,39.262,2.793,38.55
E01002809,38.012,73.547,39.902,3.99,38.978
E01002810,38.151,74.363,41.072,5.298,39.429
E01002811,36.665,55.084,38.306,2.067,37.782
E01002812,40.599,110.329,42.137,6.553,40.851
E01002813,40.667,62.248,41.9,2.719,41.29
E01002814,40.235,126.477,47.664,13.983,41.629
E01002815,40.68,145.41,49.896,17.703,41.684
E01002816,40.677,119.838,43.401,11.216,41.043
E01002817,40.279,120.858,44.044,9.926,41.002
E01002818,43.43,197.591,52.152,24.018,44.736
E01002819,42.788,143.865,48.84,17.477,43.817
E01002820,41.665,98.281,46.767,9.621,43.269
E01002821,42.41,180.268,50.06,15.828,43.928
E01002822,41.938,97.01,45.026,7.309,43.105
E01002823,42.459,74.759,45.37,5.824,43.846
E01002824,40.857,75.909,42.609,4.31,41.519
E01002825,39.707,98.685,42.345,5.154,41.22
E01002826,40.753,242.836,45.128,17.02,41.581
E01002827,41.157,105.419,45.669,7.85,43.097
E01002828,40.307,81.033,45.104,5.919,43.302
E01002829,40.628,58.101,42.145,2.973,41.277
E01002830,40.612,58.59,42.302,2.542,41.719
E01002831,40.865,71.145,43.616,4.363,42.185
E01002832,40.778,70.463,42.871,3.309,41.845
E01002833,40.4,61.242,43.276,3.728,41.993
E01002834,40.692,82.682,42.941,5.212,41.632
E01002835,41.01,130.645,47.162,13.39,42.885
E01002836,40.994,68.191,42.779,3.957,41.694
E01002837,41.238,88.532,43.358,5.856,41.853
E01002838,41.295,86.383,43.215,5.349,42.071
E01002839,40.761,103.235,50.138,18.096,41.724
E01002840,40.573,122.736,48.417,12.46,42.938
E01002841,38.966,111.854,42.21,8.289,40.19
E01002842,40.829,71.317,46.59,8.24,42.445
E01002843,39.431,132.017,46.808,14.378,40.943
E01002844,41.652,95.763,46.426,10.242,42.444
E01002845,41.88,129.689,50.631,15.013,44.435
E01002846,39.852,82.567,42.99,7.835,40.308
E01002847,40.289,92.62,43.444,8.316,40.855
E01002848,40.416,139.562,48.757,14.981,42.256
E01002849,40.247,137.021,46.016,15.091,40.706
E01002850,40.507,111.845,46.667,15.146,41.1
E01002851,40.56,123.688,50.613,17.754,41.467
E01002852,37.623,86.564,41.18,5.374,39.938
E01002853,39.91,66.975,42.532,4.645,41.224
E01002854,40.259,71.456,45.297,6.832,42.603
E01002855,39.958,62.952,41.616,3.52,40.684
E01002856,40.041,70.162,44.618,5.602,42.25
E01002857,39.956,68.074,41.77,4.228,40.646
E01002858,42.672,59.434,44.994,3.581,43.855
E01002859,42.948,99.856,46.724,9.775,43.932
E01002860,42.734,80.308,44.284,2.929,43.595
E01002861,42.557,73.138,45.497,5.864,43.636
E01002862,42.224,80.157,43.857,5.004,43.057
E01002863,43.045,105.087,46.089,9.393,43.724
E01002864,39.564,119.733,41.944,6.663,40.5
E01002865,39.893,91.049,41.662,5.385,40.798
E01002866,39.795,130.452,42.842,10.32,40.462
E01002867,40.117,108.095,45.705,10.401,41.73
E01002868,39.601,79.827,41.969,4.703,40.788
E01002869,40.665,141.972,48.283,13.077,43.448
E01002870,39.274,68.831,43.248,4.804,41.852
E01002871,39.396,76.677,42.637,5.244,41.231
E01002872,39.279,42.255,40.07,0.524,40.067
E01002873,39.889,96.635,47.068,9.496,43.478
E01002874,39.392,68.776,41.319,3.903,40.248
E01002875,39.298,53.246,40.425,1.836,40.006
E01002876,39.225,53.029,40.463,1.945,39.964
E01002877,39.633,107.431,48.91,11.437,43.805
E01002878,40.095,80.388,44.37,5.5,42.072
E01002879,39.44,61.476,41.588,3.339,40.514
E01002880,39.97,66.282,44.147,5.755,42.095
E01002881,39.381,42.88,40.268,0.678,40.102
E01002882,40.395,54.804,42.058,2.505,41.333
E01002883,40.77,78.116,45.007,5.811,43.191
E01002884,40.977,98.885,46.095,7.673,43.513
E01002885,41.386,87.92,43.793,5.544,42.367
E01002886,40.976,71.148,43.461,4.062,42.057
E01002887,41.294,88.123,45.08,7.65,42.615
E01002888,40.613,94.087,43.193,8.698,41.293
E01002889,40.764,393.458,47.548,30.645,41.407
E01002890,40.696,44.829,41.711,0.703,41.576
E01002891,41.999,182.592,47.435,13.327,43.637
E01002892,41.978,80.141,43.967,5.093,42.658
E01002893,39.302,109.334,43.727,10.541,39.984
E01002894,39.56,111.596,45.616,12.037,40.48
E01002895,40.524,50.648,41.262,0.977,41.069
E01002896,40.036,93.155,43.333,7.708,40.701
E01002897,39.278,90.107,41.854,7.602,39.654
E01002898,40.399,89.62,42.358,6.171,40.843
E01002899,41.622,97.132,44.397,8.351,42.297
E01002900,41.656,89.385,46.602,8.848,42.99
E01002901,41.595,101.466,44.227,5.912,42.461
E01002902,42.439,120.026,47.546,11.504,43.603
E01002903,41.691,95.058,44.327,6.996,42.717
E01002904,38.033,66.012,41.036,5.677,39.406
E01002905,38.911,70.077,42.286,5.588,40.31
E01002906,38.417,62.426,40.511,2.958,39.602
E01002907,38.021,40.236,38.54,0.489,38.366
E01002908,38.071,57.225,39.927,2.395,39.225
E01002909,39.825,67.177,42.754,4.545,41.09
E01002910,41.295,132.221,44.464,10.731,42.041
E01002911,41.055,91.306,44.129,7.941,42.095
E01002912,40.431,100.891,44.694,11.751,41.151
E01002913,40.023,105.675,46.038,11.403,41.117
E01002914,41.495,131.112,44.089,8.299,42.333
E01002915,30.977,60.904,36.604,7.107,33.754
E01002916,30.714,69.664,32.567,4.811,31.346
E01002917,30.73,35.308,31.538,0.844,31.231
E01002918,29.922,38.733,30.938,1.192,30.406
E01002919,29.909,76.464,33.501,6.281,30.99
E01002920,30.699,35.521,31.18,0.531,31.017
E01002921,31.168,66.735,33.421,3.797,32.285
E01002922,30.923,70.043,32.038,2.491,31.599
E01002923,31.601,69.945,34.301,5.903,32.441
E01002924,30.815,58.355,31.491,1.879,31.103
E01002925,31.452,69.757,33.92,4.584,32.507
E01002926,30.972,36.804,32.23,0.934,32.061
E01002927,31.27,56.005,32.749,2.504,32.152
E01002928,31.467,52.631,33.495,3.243,32.522
E01002929,31.568,39.364,32.158,0.8,31.929
E01002930,31.94,52.851,33.35,2.097,32.743
E01002931,31.712,42.721,32.621,1.494,32.201
E01002932,31.588,53.168,33.096,2.343,32.528
E01002933,31.848,37.422,32.549,0.648,32.377
E01002934,31.634,37.115,32.235,0.594,32.071
E01002935,32.356,63.062,35.19,4.166,33.811
E01002937,32.023,35.698,32.923,0.691,32.741
E01002938,31.704,48.44,33.079,2.185,32.501
E01002939,29.165,57.876,30.877,3.439,29.951
E01002940,28.962,57.418,31.659,4.277,30.377
E01002941,28.975,82.571,30.975,3.425,29.997
E01002942,29.259,52.617,30.213,2.067,29.83
E01002943,28.884,38.753,29.928,1.388,29.452
E01002944,28.752,37.072,29.771,1.139,29.425
E01002945,28.516,58.657,29.864,2.08,29.386
E01002946,27.286,43.398,28.502,1.344,28.343
E01002947,28.482,66.066,30.004,2.842,29.27
E01002948,25.839,57.852,27.497,2.355,26.918
E01002949,28.381,54.863,30.45,3.739,29.276
E01002950,26.97,49.206,28.218,1.893,27.7
E01002951,32.094,55.501,33.799,2.948,32.986
E01002952,31.606,51.629,32.335,1.544,31.955
E01002953,31.562,55.533,34.028,3.875,32.526
E01002954,32.316,64.25,35.666,4.696,34.057
E01002955,32.336,85.238,36.248,5.226,34.343
E01002956,31.701,51.288,33.134,2.498,32.509
E01002957,31.79,51.816,33.378,2.811,32.693
E01002958,31.62,34.717,32.052,0.332,31.955
E01002959,31.767,46.707,32.503,1.459,32.141
E01002960,32.196,64.195,33.844,3.077,33.136
E01002961,31.61,35.673,32.276,0.682,32.033
E01002962,31.611,35.054,32.255,0.469,32.172
E01002963,31.719,36.952,32.254,0.703,32.04
E01002964,32.17,127.231,37.08,8.326,34.461
E01002965,30.049,61.497,34.275,4.835,32.991
E01002966,32.075,58.464,33.383,3.166,32.608
E01002967,30.014,54.27,32.397,2.898,31.428
E01002968,31.401,102.886,38.537,8.95,35.246
E01002969,32.991,60.913,34.954,3.582,34.056
E01002970,32.456,56.303,34.365,3.067,33.476
E01002971,32.184,76.472,34.86,4.744,33.261
E01002972,32.764,75.374,37.114,5.693,35.215
E01002973,32.011,53.852,33.626,2.494,33.003
E01002974,32.904,71.693,35.625,4.558,33.984
E01002975,30.687,61.402,33.711,5.247,31.95
E01002976,30.595,32.458,31.144,0.349,31.041
E01002977,30.443,55.315,31.815,2.544,31.099
E01002978,30.084,55.354,32.138,3.26,31.243
E01002979,30.111,47.139,31.417,2.323,30.775
E01002980,31.261,50.421,32.702,2.385,31.99
E01002981,31.172,95.539,37.351,7.577,34.418
E01002982,31.473,84.961,36.144,7.413,33.401
E01002983,30.658,50.972,31.84,1.495,31.562
E01002984,31.574,57.699,33.707,3.67,32.424
E01002985,33.028,77.25,36.142,6.248,34.213
E01002986,30.81,41.659,31.506,0.975,31.284
E01002987,30.59,58.032,32.791,3.242,31.792
E01002988,29.64,53.509,31.579,3.234,30.609
E01002989,30.565,47.652,31.653,2.197,31.13
E01002990,30.851,56.627,33.747,3.438,32.575
E01002991,31.636,53.71,33.46,2.807,32.612
E01002992,31.664,35.426,32.182,0.497,32.081
E01002993,29.716,58.33,31.395,2.803,30.619
E01002994,29.381,64.985,30.913,2.875,30.232
E01002995,29.452,66.269,31.87,4.181,30.728
E01002996,30.412,57.929,32.849,3.998,31.442
E01002997,30.436,58.034,32.588,3.142,31.712
E01002998,30.356,46.462,31.385,1.694,30.971
E01002999,30.738,45.88,31.697,1.735,31.294
E01003000,28.776,67.289,31.198,3.86,30.233
E01003001,30.585,66.957,34.828,6.388,32.552
E01003002,29.744,75.086,33.454,5.775,31.567
E01003003,30.497,71.363,33.955,5.593,32.023
E01003004,30.568,91.096,35.26,7.247,32.508
E01003005,29.603,59.32,31.929,4.43,30.683
E01003006,30.723,64.81,33.172,3.923,32.094
E01003007,31.662,45.348,33.192,2.163,32.612
E01003008,31.854,45.271,32.595,1.249,32.366
E01003009,31.422,45.708,32.829,1.877,32.375
E01003010,31.026,61.271,33.53,4.278,32.334
E01003011,31.048,64.338,33.172,4.528,32.123
E01003013,45.027,172.106,51.482,13.966,47.45
E01003014,45.129,131.568,49.719,8.327,47.198
E01003015,43.467,73.011,46.535,4.61,45.327
E01003016,46.242,145.946,52.353,11.739,48.127
E01003017,45.663,128.529,48.895,9.25,46.838
E01003018,37.188,79.273,39.737,5.882,38.178
E01003019,37.658,70.912,40.209,4.543,38.887
E01003020,37.922,77.151,40.808,4.778,39.385
E01003021,36.938,39.516,37.386,0.449,37.219
E01003022,37.032,54.402,38.271,2.3,37.718
E01003023,37.078,72.794,40.402,5.744,38.344
E01003024,37.1,76.753,41.829,7.306,39.359
E01003025,36.666,60.501,38.9,3.708,37.759
E01003026,37.033,69.167,39.345,4.379,38.111
E01003027,36.884,45.844,37.943,1.356,37.576
E01003028,36.88,71.691,37.878,2.447,37.4
E01003029,36.949,69.051,40.326,5.398,38.567
E01003030,37.307,83.339,42.142,7.363,39.496
E01003031,37.266,82.928,41.346,6.262,39.146
E01003032,37.853,80.738,41.955,5.745,40.134
E01003033,37.039,66.513,38.238,1.868,37.903
E01003034,38.683,64.149,41.488,4.462,40.096
E01003035,38.291,65.109,40.164,3.427,39.237
E01003036,38.224,42.347,39.08,0.709,38.934
E01003037,39.411,68.85,42.066,4.81,40.526
E01003038,38.264,85.423,42.071,6.155,40.1
E01003039,38.378,81.437,41.84,6.267,39.565
E01003040,38.248,73.416,41.834,6.274,39.545
E01003041,38.323,77.293,41.928,5.737,40.031
E01003042,38.315,72.332,41.504,5.03,39.714
E01003043,37.903,57.606,39.753,2.777,38.997
E01003044,37.659,46.209,38.519,1.288,38.084
E01003045,39.704,66.871,42.19,4.482,40.914
E01003046,38.917,53.569,40.447,2.319,39.783
E01003047,39.505,88.477,43.047,6.989,40.929
E01003048,39.088,68.974,40.718,2.961,39.897
E01003049,39.312,64.904,40.533,2.493,39.806
E01003050,38.423,64.382,41.708,5.088,39.928
E01003051,37.809,68.242,41.608,5.008,40.132
E01003052,37.836,62.114,40.213,3.488,39.163
E01003053,38.404,84.822,39.926,4.589,39.179
E01003054,38.538,68.0,41.388,5.213,39.662
E01003055,38.308,88.436,40.797,6.508,39.245
E01003056,38.33,42.352,38.871,0.646,38.668
E01003057,38.335,67.496,41.035,4.464,39.587
E01003058,38.325,60.208,39.958,3.512,39.019
E01003059,39.489,66.455,41.249,4.242,40.18
E01003060,39.491,68.822,41.883,4.268,40.516
E01003061,38.943,88.507,44.401,8.774,41.158
E01003062,33.441,55.255,35.464,3.23,34.424
E01003063,33.45,51.039,34.941,2.985,34.054
E01003064,34.163,58.284,35.84,3.181,34.954
E01003065,34.031,35.766,34.403,0.358,34.236
E01003066,34.071,55.69,35.852,2.648,35.094
E01003067,34.103,52.039,35.78,2.633,34.98
E01003068,33.717,44.969,35.083,1.919,34.491
