LSOA21CD,NOx-2013-min,NOx-2013-max,NOx-2013-mean,NOx-2013-std,NOx-2013-median
E01001309,42.847,113.688,48.941,9.017,46.791
E01001310,44.701,159.945,55.397,14.894,49.833
E01001311,42.846,200.788,48.063,10.287,46.007
E01001312,46.289,228.807,60.609,21.974,53.5
E01001313,44.723,122.791,54.884,13.33,51.011
E01001314,42.801,159.248,51.831,14.157,49.342
E01001315,44.329,123.473,51.938,11.595,48.287
E01001316,43.616,127.725,51.536,12.076,47.8
E01001317,42.054,70.784,45.719,4.199,44.733
E01001318,42.033,123.802,46.798,7.958,45.338
E01001319,44.585,58.226,47.787,2.341,47.215
E01001320,40.618,177.609,49.83,20.284,43.482
E01001321,41.849,249.676,55.566,23.644,47.845
E01001322,42.5,194.115,50.365,14.004,46.694
E01001323,42.82,186.029,55.729,19.323,50.239
E01001324,42.749,271.758,58.987,29.787,49.366
E01001325,37.798,112.164,40.186,3.921,38.923
E01001326,40.985,237.833,53.628,22.634,46.702
E01001327,39.667,158.614,50.132,13.305,47.261
E01001328,41.46,239.125,58.998,27.933,49.654
E01001329,38.933,110.919,44.32,5.486,43.667
E01001330,42.686,147.689,51.995,12.822,49.845
E01001331,43.158,158.205,53.487,16.971,48.633
E01001332,44.607,127.072,51.201,10.011,48.823
E01001333,49.085,148.353,58.54,14.225,54.775
E01001334,47.624,105.06,52.695,6.486,50.891
E01001335,45.381,175.587,55.237,16.079,50.532
E01001336,48.537,162.078,58.221,14.436,53.843
E01001337,45.169,319.091,56.226,23.251,48.737
E01001338,48.593,393.375,68.905,34.432,57.536
E01001339,45.207,393.357,53.126,18.443,49.014
E01001340,50.157,154.058,64.468,16.978,60.102
E01001341,47.196,103.325,54.325,7.269,52.599
E01001342,45.958,97.9,50.072,4.559,48.896
E01001343,44.715,116.706,50.154,6.95,48.637
E01001344,42.975,111.095,50.186,8.41,48.814
E01001345,47.265,72.319,51.428,3.248,50.696
E01001346,44.925,184.642,53.655,12.808,50.822
E01001347,47.701,236.214,66.694,29.635,57.045
E01001348,48.971,335.406,74.712,41.23,59.15
E01001349,44.497,265.105,59.604,28.89,49.819
E01001350,53.851,252.203,66.853,29.721,59.883
E01001351,55.491,248.172,75.834,32.824,64.827
E01001352,55.299,161.445,64.834,16.072,60.202
E01001353,55.265,156.245,63.544,11.874,61.623
E01001354,53.857,151.514,65.198,16.045,61.245
E01001355,59.527,262.73,77.726,26.812,68.126
E01001356,58.739,89.56,63.669,4.242,62.956
E01001357,58.905,84.597,63.149,4.438,61.994
E01001358,55.476,157.215,64.772,9.851,61.912
E01001359,46.457,268.879,66.696,36.355,54.577
E01001360,49.021,87.952,56.005,5.964,54.628
E01001361,50.81,391.094,79.497,46.703,62.585
E01001362,46.46,282.157,64.358,33.112,53.94
E01001363,46.001,217.808,57.794,23.985,51.128
E01001364,43.793,76.052,47.386,4.123,46.106
E01001365,44.222,255.965,56.692,30.522,48.759
E01001366,51.062,259.319,61.116,21.633,55.163
E01001367,48.876,258.573,65.588,28.052,56.839
E01001368,51.792,68.562,54.83,1.807,54.717
E01001369,48.752,161.757,56.941,15.712,52.798
E01001370,49.045,168.441,57.84,12.623,54.341
E01001371,47.635,143.844,58.017,17.847,51.57
E01001372,47.959,78.027,51.278,3.042,50.725
E01001373,51.269,259.942,65.371,32.592,56.404
E01001374,57.941,85.3,61.891,3.336,61.23
E01001375,55.973,86.77,61.03,4.852,60.194
E01001376,57.268,111.886,63.762,8.317,61.594
E01001377,56.202,87.75,60.664,4.534,59.767
E01001379,57.972,82.021,61.292,2.94,60.786
E01001380,54.858,158.49,62.575,8.854,60.625
E01001381,55.921,210.533,67.092,19.118,61.114
E01001382,50.153,61.357,52.706,1.889,52.628
E01001383,49.574,77.269,52.104,3.877,51.258
E01001384,51.023,113.622,57.096,9.04,54.066
E01001385,50.314,94.927,55.004,6.87,52.742
E01001386,49.831,131.134,55.758,8.764,53.775
E01001387,50.457,230.433,59.646,17.876,55.601
E01001388,51.952,224.555,69.522,27.874,60.883
E01001389,50.29,185.87,62.617,23.119,55.214
E01001390,51.929,294.597,65.336,28.005,56.896
E01001391,51.25,292.314,68.283,35.295,58.392
E01001392,51.965,299.036,61.04,20.265,56.164
E01001393,51.059,382.148,67.878,38.152,57.439
E01001394,49.678,259.121,74.411,43.2,57.473
E01001395,45.336,56.589,48.669,2.661,48.19
E01001396,48.397,239.533,61.856,22.479,55.349
E01001397,50.19,273.217,67.982,34.275,56.38
E01001398,43.593,51.11,46.758,1.557,46.635
E01001399,45.932,215.148,57.97,22.266,51.127
E01001400,45.589,259.784,56.91,22.086,49.281
E01001401,44.471,153.782,54.213,17.882,48.661
E01001402,43.413,147.592,52.541,15.147,48.218
E01001403,43.656,239.179,57.373,22.733,50.914
E01001404,42.176,253.634,49.779,16.865,45.834
E01001405,41.901,61.737,44.546,1.992,44.294
E01001406,42.165,60.686,45.239,2.177,45.05
E01001407,33.341,164.686,39.033,11.087,36.545
E01001408,38.147,71.316,42.467,4.016,41.513
E01001409,38.909,302.577,57.006,32.39,46.788
E01001410,37.911,45.107,41.097,1.466,40.992
E01001411,37.613,98.142,44.298,8.082,42.092
E01001412,31.703,345.076,41.994,27.935,33.756
E01001413,33.795,70.765,37.668,4.228,37.169
E01001414,33.43,85.0,36.778,5.493,34.728
E01001415,33.55,148.33,42.147,12.988,38.14
E01001416,38.689,57.65,41.806,2.699,41.023
E01001417,32.506,117.191,35.433,6.108,34.118
E01001418,34.967,111.665,40.962,8.358,39.205
E01001419,34.967,133.001,42.632,10.816,40.938
E01001420,40.427,103.174,44.067,6.8,42.521
E01001421,41.863,105.601,46.684,8.213,44.268
E01001422,33.201,67.636,36.175,3.689,35.449
E01001423,46.391,116.875,52.208,8.647,49.431
E01001424,49.685,70.959,52.56,2.704,51.938
E01001425,45.249,306.653,63.815,39.262,51.949
E01001426,45.465,63.146,48.879,2.398,48.378
E01001427,43.079,515.382,59.469,34.435,49.844
E01001428,46.438,67.427,49.781,3.146,49.061
E01001429,46.752,247.695,65.269,30.065,55.399
E01001430,47.85,212.64,60.23,22.462,53.159
E01001431,45.464,62.461,49.501,2.714,49.011
E01001432,49.69,386.189,76.828,48.033,61.014
E01001433,36.363,160.525,44.009,13.476,40.254
E01001434,37.868,47.309,41.033,1.442,40.93
E01001435,38.856,53.731,43.185,2.591,42.604
E01001436,39.244,64.524,43.288,3.516,42.779
E01001437,33.868,168.215,39.102,9.097,37.118
E01001438,38.152,173.45,43.234,10.99,40.858
E01001439,42.623,270.598,62.303,31.664,50.814
E01001440,38.892,219.328,52.584,25.74,45.815
E01001441,36.13,212.911,42.939,16.802,39.154
E01001442,38.066,219.579,50.629,23.039,43.427
E01001444,36.466,239.827,63.857,37.72,49.529
E01001445,33.247,234.559,48.687,29.065,39.096
E01001446,38.725,187.523,49.418,24.28,42.029
E01001447,36.386,68.431,40.892,4.38,39.696
E01001448,37.635,67.311,41.607,4.836,40.316
E01001449,36.712,106.454,43.742,10.529,40.84
E01001450,42.941,214.825,56.533,23.344,48.163
E01001451,38.613,172.534,45.379,11.84,42.808
E01001452,38.669,104.494,42.909,6.035,41.328
E01001453,37.627,87.591,43.674,6.799,42.161
E01001454,39.206,109.338,45.931,6.891,44.275
E01001455,42.506,143.862,50.525,13.482,47.208
E01001456,42.178,138.088,47.014,7.917,45.048
E01001457,39.565,188.031,49.932,18.276,44.133
E01001458,50.36,260.764,77.947,39.916,63.414
E01001459,46.171,177.52,55.696,17.506,50.63
E01001460,46.583,81.924,51.646,5.253,50.045
E01001461,45.693,334.472,59.034,24.098,51.33
E01001462,46.528,76.241,49.545,3.33,48.73
E01001463,45.75,153.157,54.426,16.076,50.326
E01001464,45.559,63.818,48.536,2.907,47.952
E01001465,49.739,287.351,70.62,34.684,57.107
E01001466,47.885,80.361,52.326,3.695,51.273
E01001467,48.655,105.117,53.02,5.327,52.125
E01001468,33.074,112.343,37.949,7.209,36.052
E01001469,38.969,91.363,44.476,7.717,42.054
E01001470,33.465,131.11,37.292,8.483,34.807
E01001471,34.562,101.853,41.127,8.35,39.958
E01001472,39.259,75.971,42.556,3.588,41.798
E01001473,36.755,103.874,39.478,4.147,38.513
E01001474,37.175,156.4,45.85,13.118,42.497
E01001475,38.854,116.403,42.035,5.109,41.196
E01001476,41.885,146.104,50.805,14.156,46.685
E01001477,37.832,253.154,43.845,13.597,40.055
E01001478,41.364,168.165,49.403,15.87,45.636
E01001479,41.377,137.317,48.887,13.574,45.217
E01001480,46.32,392.489,64.609,33.312,52.507
E01001481,43.596,74.347,47.315,4.14,46.483
E01001482,43.534,129.282,47.336,7.328,45.736
E01001483,37.826,227.789,44.008,13.989,40.701
E01001484,41.276,177.165,47.282,15.85,43.836
E01001485,48.437,178.541,59.989,19.216,54.217
E01001486,47.647,150.867,53.511,7.54,51.928
E01001487,45.753,138.245,53.346,10.96,50.612
E01001488,45.932,58.252,49.123,1.901,48.739
E01001489,45.05,78.735,48.707,4.86,47.428
E01001491,46.728,166.44,54.792,14.706,50.328
E01001492,49.938,81.131,52.963,4.337,52.195
E01001493,44.556,125.14,50.662,10.652,48.116
E01001494,44.656,106.428,51.188,8.622,48.893
E01001495,47.321,155.823,56.446,15.255,51.391
E01001496,45.503,103.836,51.033,7.978,49.269
E01001497,45.731,159.54,55.322,15.804,51.158
E01001498,47.374,161.062,58.733,19.191,52.042
E01001499,49.169,245.687,73.704,40.43,57.23
E01001500,47.393,233.932,61.688,28.716,53.219
E01001501,48.835,309.407,65.813,34.442,55.749
E01001502,41.804,139.389,46.921,10.617,44.747
E01001503,41.974,128.28,46.423,9.667,44.529
E01001504,39.875,141.333,47.022,13.563,43.533
E01001505,40.985,231.301,53.287,22.159,47.084
E01001507,42.207,270.073,57.708,29.361,48.664
E01001508,42.117,149.304,46.282,9.368,44.782
E01001509,42.59,142.718,50.422,15.515,45.768
E01001511,41.131,256.789,57.377,29.769,47.966
E01001512,41.229,165.949,49.131,13.783,45.585
E01001513,38.697,447.068,49.418,23.562,42.621
E01001514,41.377,49.055,44.651,1.53,44.661
E01001515,44.076,172.535,51.58,16.596,47.367
E01001516,40.531,375.741,58.136,31.877,46.76
E01001517,39.571,212.071,50.35,20.768,44.533
E01001518,37.604,213.215,47.467,18.709,42.298
E01001520,40.297,139.4,47.93,12.853,44.911
E01001521,41.425,176.371,48.659,10.979,45.679
E01001522,39.291,57.556,42.039,1.967,41.723
E01001523,38.116,129.102,42.873,8.87,40.268
E01001524,39.474,78.689,44.336,6.126,42.642
E01001525,41.158,83.704,43.945,4.199,42.938
E01001526,39.086,145.182,46.019,11.34,43.798
E01001527,44.89,359.425,57.924,27.052,51.291
E01001528,50.298,404.509,72.75,44.677,58.43
E01001529,49.665,162.503,61.972,19.55,54.359
E01001530,50.464,402.96,80.217,52.429,62.328
E01001531,44.369,91.778,48.601,5.952,47.126
E01001532,44.813,152.221,51.296,12.607,47.75
E01001533,43.655,129.561,47.732,6.812,46.497
E01001534,43.588,140.526,51.555,12.643,47.672
E01001535,44.449,305.658,53.126,15.712,50.057
E01001536,38.653,260.07,47.232,17.282,43.109
E01001537,39.182,130.451,48.406,14.302,44.1
E01001538,38.657,135.309,44.201,9.989,41.286
E01001539,39.689,85.339,44.003,6.204,42.471
E01001540,38.121,86.248,44.652,9.131,41.732
E01001541,38.86,56.774,41.647,1.969,41.358
E01001542,40.216,110.388,46.082,8.983,43.332
E01001543,38.706,91.295,42.45,4.162,41.555
E01001544,39.571,207.19,50.318,18.043,45.236
E01001545,35.641,161.974,42.214,12.287,40.285
E01001546,35.93,122.015,41.125,6.464,40.099
E01001547,36.5,227.178,45.653,21.707,39.988
E01001548,36.857,156.862,42.784,13.546,39.43
E01001549,37.117,221.857,46.54,21.203,40.544
E01001550,38.21,211.935,46.276,20.221,41.571
E01001551,41.353,313.034,82.267,47.431,61.403
E01001552,41.343,325.254,76.832,46.632,59.328
E01001553,46.253,171.686,54.327,15.261,50.91
E01001554,49.409,206.262,60.323,22.112,55.189
E01001555,50.024,192.729,60.878,19.792,55.391
E01001556,46.604,161.136,53.09,11.739,51.12
E01001557,47.705,56.456,52.568,1.571,52.477
E01001558,54.028,381.98,87.255,56.392,65.585
E01001559,43.133,875.36,66.32,43.704,53.775
E01001560,48.894,298.586,68.483,33.423,57.693
E01001562,53.137,255.766,70.626,35.885,58.706
E01001563,45.336,139.279,55.106,13.993,50.263
E01001564,44.493,124.046,48.965,9.006,47.043
E01001565,45.518,89.755,49.917,6.681,48.04
E01001566,45.241,99.183,49.231,5.015,48.037
E01001567,42.55,97.016,47.381,6.693,45.373
E01001568,39.756,92.589,43.217,3.89,42.288
E01001569,41.58,150.895,50.984,12.917,47.192
E01001570,42.143,149.111,48.233,9.126,46.382
E01001571,44.174,90.351,49.161,6.672,47.159
E01001572,43.354,140.498,50.306,9.875,47.494
E01001573,45.256,149.52,53.725,12.895,49.643
E01001574,40.02,163.65,46.758,12.337,43.093
E01001575,45.399,193.568,54.466,16.807,50.015
E01001576,42.846,89.022,46.102,4.166,45.413
E01001577,44.093,149.639,49.96,11.947,47.422
E01001578,44.012,84.166,47.602,3.486,46.819
E01001579,42.161,88.817,46.878,6.753,45.596
E01001580,51.739,239.764,67.275,24.02,59.149
E01001581,53.999,253.996,81.374,35.154,67.901
E01001582,49.808,201.462,62.077,19.923,56.176
E01001583,49.907,277.05,71.204,32.979,60.6
E01001584,49.309,195.121,54.054,10.571,52.047
E01001585,50.899,130.627,56.613,7.122,54.65
E01001586,50.489,119.045,53.985,4.74,53.067
E01001587,50.573,71.7,53.683,3.492,52.688
E01001588,47.023,160.975,53.111,11.522,49.96
E01001589,49.849,79.421,54.517,3.976,53.335
E01001590,51.289,82.499,55.831,4.35,54.983
E01001591,50.295,165.865,58.326,15.322,53.789
E01001592,51.281,263.571,68.494,34.19,57.325
E01001593,52.329,340.69,71.716,33.444,60.633
E01001594,51.454,169.847,59.372,15.435,55.023
E01001595,48.143,156.335,56.491,13.525,53.656
E01001596,40.836,70.933,44.819,5.012,43.732
E01001597,45.258,184.221,59.018,18.81,52.473
E01001598,43.118,202.113,51.428,16.35,46.844
E01001599,41.961,210.257,51.271,16.853,46.25
E01001600,44.202,235.3,56.543,22.105,48.621
E01001601,41.143,139.982,51.797,15.273,47.383
E01001602,43.066,104.809,49.535,9.204,46.939
E01001603,42.956,94.008,47.119,4.712,45.929
E01001604,50.35,276.204,65.126,27.579,56.52
E01001605,42.702,248.652,49.92,22.297,45.365
E01001606,45.883,120.169,52.686,9.735,50.048
E01001607,49.31,156.911,56.096,11.896,52.68
E01001608,44.583,242.037,59.994,25.427,52.525
E01001609,49.844,264.291,68.714,35.398,55.992
E01001610,45.548,173.827,55.122,13.697,51.787
E01001611,48.665,172.109,56.585,15.621,52.393
E01001613,40.495,178.292,47.673,10.428,44.719
E01001614,41.026,248.203,53.241,25.457,46.203
E01001615,42.182,238.348,51.457,18.236,46.253
E01001617,40.798,116.701,47.743,9.949,44.564
E01001618,41.544,93.899,46.449,6.477,44.85
E01001619,41.129,112.16,47.419,7.927,45.648
E01001620,55.595,312.722,81.6,42.222,65.151
E01001621,53.007,240.389,70.133,30.122,59.183
E01001623,52.259,215.533,67.314,21.785,60.486
E01001624,49.846,151.403,54.939,12.291,52.451
E01001625,50.725,179.562,63.959,19.925,56.906
E01001629,48.689,274.778,70.43,35.629,58.223
E01001631,51.288,331.573,75.403,38.703,62.507
E01001632,48.522,76.621,53.221,5.537,51.415
E01001633,47.23,97.586,52.625,7.579,50.661
E01001634,48.37,65.49,51.281,2.696,50.86
E01001635,44.865,109.383,49.948,7.085,48.157
E01001636,46.247,80.092,50.301,4.174,49.502
E01001637,47.16,99.426,51.038,5.712,49.821
E01001638,56.396,132.05,61.19,8.331,58.959
E01001641,53.109,252.916,70.804,27.318,62.16
E01001642,49.676,231.306,59.612,18.794,54.787
E01001644,58.064,293.983,83.575,41.431,67.619
E01001645,47.455,58.482,51.369,1.798,51.069
E01001646,47.508,158.447,54.672,13.025,51.453
E01001647,50.801,204.813,65.321,23.535,57.252
E01001648,46.428,205.99,51.194,11.069,49.0
E01001649,46.422,58.11,49.4,2.552,48.927
E01001650,50.489,146.902,56.832,11.048,53.595
E01001651,47.192,140.638,55.61,12.962,52.01
E01001652,50.73,279.569,68.679,29.955,57.451
E01001653,48.268,162.527,57.332,13.065,52.91
E01001654,47.216,102.57,53.027,5.493,52.597
E01001655,44.718,127.254,52.75,10.002,50.144
E01001656,49.872,56.933,52.432,1.36,52.206
E01001657,50.589,175.229,58.205,13.337,54.652
E01001658,51.459,186.506,61.204,16.429,56.948
E01001659,55.529,259.938,72.067,26.244,63.726
E01001660,52.929,264.864,74.895,34.229,63.264
E01001661,49.43,272.214,62.046,20.648,55.507
E01001664,54.492,248.236,74.454,33.533,64.053
E01001665,54.647,399.248,85.928,49.209,67.862
E01001666,49.978,203.844,64.852,20.227,59.002
E01001669,40.727,95.972,47.249,7.054,45.311
E01001671,43.054,78.429,49.018,5.487,47.46
E01001672,41.639,80.816,45.716,4.667,43.572
E01001673,46.002,226.031,67.838,33.27,55.715
E01001674,44.211,216.779,48.709,10.365,47.31
E01001675,44.129,236.34,55.242,20.078,51.592
E01001676,46.001,203.379,60.536,25.687,51.932
E01001677,44.014,210.704,54.016,19.173,49.343
E01001678,41.359,77.307,45.696,4.045,45.22
E01001679,45.636,134.341,49.416,7.301,48.233
E01001680,42.21,100.767,45.957,4.327,45.178
E01001681,44.729,53.362,48.388,1.576,48.283
E01001682,41.955,164.982,49.147,11.849,46.228
E01001683,46.201,106.702,51.1,8.371,49.037
E01001684,41.138,109.788,44.185,5.86,42.693
E01001685,42.385,72.395,46.858,3.721,46.578
E01001686,47.06,76.071,51.169,5.084,49.874
E01001687,43.86,307.49,58.438,25.584,51.059
E01001688,41.177,121.438,48.566,11.91,44.992
E01001690,43.104,104.34,50.398,7.954,48.758
E01001692,42.705,55.188,46.61,2.407,46.229
E01001693,43.514,146.806,55.142,13.306,49.996
E01001694,42.687,86.657,48.424,8.064,45.817
E01001695,50.399,115.932,58.28,10.019,54.59
E01001696,51.989,263.229,71.55,26.558,63.625
E01001697,50.181,82.728,54.746,5.414,53.188
E01001698,47.961,81.299,51.491,4.85,50.456
E01001699,46.76,204.142,55.777,16.636,50.84
E01001700,49.639,107.634,57.178,10.627,53.472
E01001701,45.842,197.828,53.631,14.646,49.318
E01001702,48.243,132.655,53.697,6.331,52.535
E01001703,47.447,81.212,52.984,5.255,51.722
E01001704,46.695,101.963,53.549,10.76,50.547
E01001705,51.391,128.21,57.204,9.981,55.143
E01001708,48.675,129.78,54.262,11.582,51.431
E01001710,51.178,73.709,54.169,2.245,53.926
E01001712,50.703,223.601,68.283,27.437,59.494
E01001714,57.81,244.066,71.875,25.489,64.171
E01001715,59.424,75.124,63.906,3.376,63.099
E01001716,59.2,232.934,78.766,34.656,66.621
E01001717,58.811,145.068,66.51,14.844,61.965
E01001718,60.136,204.959,74.793,23.716,66.745
E01001719,60.059,185.452,75.56,25.659,65.241
E01001720,59.359,185.125,71.952,23.037,64.333
E01001722,55.101,143.152,63.488,12.098,60.098
E01001723,55.22,106.939,59.526,5.976,58.172
E01001724,55.622,273.008,79.126,44.434,63.026
E01001725,53.899,62.292,56.273,1.816,55.675
E01001726,55.565,228.361,77.699,44.082,61.69
E01001727,53.041,117.709,55.495,4.496,54.693
E01001728,53.585,142.337,59.735,13.028,56.397
E01001729,56.321,174.983,69.637,18.309,64.764
E01001730,61.078,205.199,79.078,25.618,69.429
E01001731,61.612,353.69,87.347,37.123,72.096
E01001732,61.088,93.985,63.671,3.858,63.044
E01001733,54.555,213.876,66.517,21.51,60.003
E01001734,56.678,334.285,86.947,46.598,70.735
E01001735,57.046,221.55,73.871,23.79,67.219
E01001736,57.153,64.488,58.999,1.359,58.584
E01001737,57.5,179.494,62.272,11.719,60.145
E01001738,59.097,139.682,70.419,17.31,63.753
E01001739,59.196,208.44,70.09,17.251,63.831
E01001740,57.702,78.034,60.612,2.282,60.138
E01001741,57.537,195.709,69.296,24.113,60.925
E01001742,57.431,118.289,64.156,10.474,60.675
E01001744,60.988,348.389,71.594,25.091,66.151
E01001745,58.698,185.106,68.247,14.055,63.169
E01001746,56.032,98.107,63.246,9.265,60.069
E01001747,59.35,224.127,73.672,27.762,64.7
E01001749,60.764,191.272,80.007,26.612,71.173
E01001750,63.657,206.074,75.857,21.237,68.168
E01001751,63.445,147.788,72.362,14.773,67.189
E01001753,64.011,150.348,72.987,14.414,67.495
E01001755,64.894,132.337,73.179,13.049,68.339
E01001756,63.51,338.425,82.709,34.222,71.09
E01001757,61.085,119.059,69.149,11.046,65.872
E01001758,58.68,234.389,73.703,20.176,69.497
E01001759,59.511,100.675,65.809,6.363,64.382
E01001760,66.251,315.653,107.226,47.224,88.761
E01001761,63.964,200.052,83.879,26.545,73.455
E01001762,61.914,381.882,85.214,36.098,72.707
E01001763,60.774,373.596,71.114,27.084,64.455
E01001764,58.463,107.461,64.108,6.76,62.18
E01001765,57.544,212.293,64.826,13.593,61.241
E01001767,57.332,166.93,64.852,15.18,60.672
E01001768,57.207,95.587,62.051,5.6,60.631
E01001769,58.456,199.911,71.6,20.434,63.805
E01001770,58.539,238.257,72.888,24.811,64.531
E01001772,61.958,118.357,67.047,10.02,64.236
E01001773,62.087,185.354,76.367,27.579,67.401
E01001774,61.519,207.055,74.458,21.294,67.321
E01001775,61.166,110.927,67.535,11.312,63.544
E01001776,64.223,227.032,78.385,24.847,69.709
E01001777,65.348,222.01,80.572,28.316,71.106
E01001780,68.699,384.787,90.601,45.155,76.831
E01001781,63.637,182.232,74.42,18.869,68.594
E01001783,66.972,160.756,71.774,9.101,69.649
E01001784,65.104,93.948,69.366,5.11,68.077
E01001785,56.145,178.781,66.173,18.842,61.408
E01001786,47.973,167.672,52.638,11.505,49.28
E01001787,49.465,68.824,53.475,2.736,53.359
E01001788,50.436,59.382,53.888,2.113,53.684
E01001789,53.811,61.148,56.34,1.728,56.006
E01001790,51.121,62.384,55.583,2.307,55.536
E01001791,52.288,64.496,56.442,2.159,56.278
E01001792,54.067,319.414,75.249,34.264,63.724
E01001793,53.286,217.772,63.627,17.121,59.158
E01001794,58.233,277.966,70.433,26.072,63.965
E01001795,56.651,296.534,73.786,34.649,62.695
E01001796,56.118,94.636,60.812,7.462,58.437
E01001798,55.675,172.661,65.821,18.255,60.356
E01001799,55.335,65.379,57.056,1.608,56.453
E01001800,55.388,94.672,63.822,9.202,60.494
E01001801,56.101,131.362,61.489,10.77,58.297
E01001802,55.42,136.257,63.35,14.691,58.605
E01001803,55.644,160.076,62.613,11.449,59.306
E01001804,56.057,102.535,60.198,6.399,58.313
E01001805,56.173,196.931,65.774,16.054,60.487
E01001806,55.202,178.924,61.909,14.939,57.754
E01001807,55.587,115.804,62.267,11.662,58.536
E01001808,56.399,289.279,79.138,38.314,64.238
E01001809,55.575,116.099,60.202,8.024,58.282
E01001811,57.481,247.255,77.38,31.552,65.177
E01001812,55.369,91.54,58.083,3.716,57.163
E01001813,59.383,243.867,83.923,38.63,67.816
E01001814,54.932,293.341,71.022,37.943,59.881
E01001815,57.826,106.513,64.324,8.753,61.766
E01001816,57.773,109.493,61.917,7.158,60.045
E01001819,59.388,142.381,70.713,17.001,64.324
E01001820,59.319,118.387,65.318,9.255,62.833
E01001821,59.026,65.182,61.348,1.449,61.016
E01001822,53.516,143.771,62.254,13.31,58.722
E01001823,48.317,59.247,51.395,2.196,50.911
E01001824,48.173,136.23,56.616,13.115,52.663
E01001825,50.668,60.595,55.012,1.906,54.957
E01001826,51.994,133.741,59.809,12.105,56.509
E01001827,48.129,127.32,52.96,8.869,51.358
E01001828,49.109,62.303,53.685,2.776,53.164
E01001829,57.797,297.751,71.906,30.026,61.703
E01001830,57.075,245.189,70.857,29.056,60.844
E01001831,62.865,274.743,83.163,30.602,71.468
E01001832,61.149,252.881,80.472,31.697,67.782
E01001833,59.055,211.069,66.331,14.759,62.854
E01001834,57.735,185.966,70.779,24.751,62.71
E01001835,57.679,184.538,63.478,15.784,60.613
E01001836,58.346,177.597,71.252,18.931,64.48
E01001837,59.603,265.217,80.811,33.08,69.475
E01001838,60.949,162.462,66.591,10.925,64.084
E01001839,62.417,278.823,87.412,39.82,71.081
E01001840,60.644,213.688,77.442,27.089,67.715
E01001841,57.471,185.612,67.061,18.355,61.32
E01001842,61.262,169.408,65.848,8.974,64.469
E01001843,60.065,99.082,63.163,3.394,62.462
E01001844,58.396,188.945,77.598,24.143,67.949
E01001845,57.893,142.651,70.533,15.461,65.444
E01001846,52.662,376.692,83.347,42.345,66.412
E01001847,58.582,195.958,78.673,25.71,68.717
E01001848,61.556,276.594,87.986,37.885,73.172
E01001849,51.678,390.969,80.625,41.827,62.661
E01001850,61.284,157.956,71.18,13.338,66.603
E01001851,62.429,82.713,65.801,3.409,65.056
E01001852,65.156,231.013,75.173,15.974,71.14
E01001853,61.85,88.551,67.663,4.501,66.414
E01001854,65.997,254.928,90.428,48.449,73.772
E01001855,63.51,89.484,66.606,2.848,66.249
E01001856,62.513,397.836,97.748,70.77,69.25
E01001857,72.062,288.004,114.235,57.017,88.628
E01001858,60.28,221.232,72.775,23.47,64.393
E01001859,56.226,91.447,60.267,5.784,58.57
E01001860,62.256,220.863,83.059,33.849,68.629
E01001861,59.258,217.584,84.289,33.468,70.326
E01001862,60.421,146.715,69.212,11.773,65.208
E01001863,61.039,73.993,63.595,2.264,63.216
E01001864,61.174,147.928,66.648,12.738,63.375
E01001865,56.303,83.607,59.935,2.906,59.299
E01001866,61.55,223.244,82.861,31.363,72.461
E01001867,67.251,320.373,94.255,46.621,75.634
E01001868,68.519,109.759,73.891,7.3,71.925
E01001869,61.576,304.132,76.72,40.207,66.17
E01001870,68.869,358.643,94.344,48.069,77.932
E01001871,61.729,282.842,82.217,33.501,70.416
E01001872,67.347,308.081,78.461,27.426,71.203
E01001873,61.899,68.411,64.159,1.369,63.93
E01001875,58.951,458.88,97.878,60.706,77.58
E01001876,53.249,341.951,65.384,26.005,57.634
E01001877,54.224,342.743,67.175,23.836,59.82
E01001878,57.142,175.847,66.618,17.211,61.516
E01001879,62.596,126.092,68.709,12.295,65.118
E01001880,63.813,246.906,71.384,21.635,65.988
E01001881,64.256,243.058,76.623,24.178,68.695
E01001882,62.824,132.941,72.838,15.589,67.004
E01001883,63.804,136.09,68.754,9.712,66.181
E01001884,65.298,215.65,80.862,26.639,70.795
E01001885,62.929,131.69,69.957,11.193,66.985
E01001886,60.0,193.982,73.963,22.273,65.893
E01001887,60.021,218.267,72.887,22.47,65.83
E01001888,56.343,76.656,61.283,3.648,60.434
E01001889,61.79,321.871,78.104,41.437,67.372
E01001890,60.018,234.095,71.756,28.966,63.886
E01001891,56.986,278.601,77.592,39.973,63.724
E01001892,60.066,66.03,62.237,1.31,62.11
E01001893,62.09,478.111,95.682,52.999,78.741
E01001894,69.382,399.399,109.557,55.172,83.168
E01001895,60.07,184.339,67.369,16.399,62.989
E01001896,61.655,191.249,71.632,17.595,66.088
E01001897,60.247,113.89,64.179,7.076,62.535
E01001898,61.613,422.34,105.391,61.411,80.319
E01001899,61.084,489.223,94.279,48.897,79.376
E01001900,64.946,797.521,112.056,83.045,81.098
E01001901,60.504,112.126,63.53,3.994,62.947
E01001902,60.544,121.357,67.493,10.977,63.782
E01001903,61.357,133.015,72.226,14.124,67.028
E01001904,59.64,172.246,67.05,14.63,62.694
E01001905,59.568,159.473,65.93,13.364,62.074
E01001906,59.895,168.712,66.194,14.266,62.411
E01001907,59.943,150.368,68.136,14.668,63.572
E01001908,64.343,110.617,70.975,8.399,68.875
E01001909,61.795,203.875,67.323,12.509,64.975
