LSOA11CD,PM10d-2013-min,PM10d-2013-max,PM10d-2013-mean,PM10d-2013-std,PM10d-2013-median
E01001200,12.033,20.935,12.92,1.219,12.589
E01001201,12.037,13.74,12.391,0.239,12.348
E01001202,12.047,52.234,15.595,6.239,13.531
E01001203,12.366,29.063,14.432,3.485,13.286
E01001204,10.396,28.509,11.58,2.459,10.915
E01001205,10.295,41.803,11.684,3.938,10.799
E01001206,10.128,11.484,10.447,0.262,10.356
E01001207,10.855,48.89,13.356,5.571,11.631
E01001208,10.099,27.257,10.952,1.774,10.549
E01001209,10.195,15.7,11.017,0.62,10.94
E01001210,10.157,27.028,11.603,2.381,10.791
E01001211,10.854,17.084,11.318,0.739,11.105
E01001212,10.905,45.904,13.888,5.432,11.891
E01001213,9.729,30.019,10.92,2.171,10.294
E01001214,9.798,18.101,10.726,1.182,10.431
E01001215,9.983,50.515,11.862,3.631,10.861
E01001216,10.054,43.393,11.907,4.59,10.526
E01001217,9.779,16.425,10.493,0.822,10.35
E01001218,9.814,29.19,10.542,1.805,10.139
E01001219,9.777,10.726,10.022,0.181,9.967
E01001220,9.747,49.27,11.296,3.989,10.169
E01001221,11.687,53.681,15.151,5.863,13.339
E01001222,11.305,54.097,14.982,6.136,12.811
E01001223,10.875,12.111,11.138,0.183,11.098
E01001224,10.915,31.92,11.867,2.245,11.343
E01001225,10.893,66.099,13.259,5.016,11.684
E01001226,11.006,33.745,12.001,2.117,11.41
E01001227,10.951,19.664,11.367,0.799,11.201
E01001228,11.017,45.419,13.357,4.814,11.966
E01001229,11.192,28.584,12.078,2.011,11.571
E01001230,11.2,30.85,12.158,1.873,11.679
E01001231,11.569,61.9,14.875,6.232,12.841
E01001232,11.287,26.941,11.831,1.3,11.662
E01001233,11.288,38.516,13.065,3.432,12.038
E01001234,11.517,61.687,14.739,5.933,12.862
E01001235,11.843,73.834,15.851,6.577,13.687
E01001236,11.38,16.663,12.094,0.867,11.814
E01001237,11.279,18.695,11.898,1.036,11.572
E01001238,12.449,153.149,22.554,19.682,16.181
E01001239,11.975,51.319,14.784,4.969,13.276
E01001240,12.404,100.989,15.811,10.614,13.33
E01001241,12.157,125.409,16.841,12.615,13.55
E01001242,12.293,121.135,15.091,9.486,13.138
E01001243,12.156,150.433,17.428,14.559,13.459
E01001244,12.174,37.007,14.702,4.542,12.988
E01001245,12.424,28.757,14.372,3.765,13.116
E01001246,11.589,45.463,13.002,3.297,12.15
E01001247,11.406,141.484,17.024,13.59,13.208
E01001248,9.974,27.602,10.908,1.727,10.504
E01001249,11.284,48.068,13.673,4.905,12.232
E01001250,10.659,42.456,13.174,4.639,11.768
E01001251,10.927,55.702,13.235,4.957,11.663
E01001252,10.666,47.186,13.03,4.393,11.721
E01001253,10.106,25.815,11.207,2.101,10.715
E01001254,10.03,55.299,11.635,4.21,10.627
E01001255,10.602,26.436,11.081,1.208,10.857
E01001257,9.41,30.931,10.885,3.398,9.989
E01001258,9.755,18.013,10.482,1.108,10.192
E01001259,9.733,23.002,10.65,1.64,10.229
E01001260,10.02,36.689,11.602,3.199,10.73
E01001261,9.83,61.499,11.725,3.613,10.664
E01001262,9.828,61.03,11.949,5.498,10.505
E01001263,9.377,73.433,12.633,7.6,10.48
E01001264,9.738,63.634,12.464,7.313,10.376
E01001265,9.35,66.602,11.246,5.119,10.005
E01001266,9.508,73.57,11.969,6.24,10.317
E01001267,9.793,92.55,14.076,8.654,11.375
E01001268,9.749,61.974,12.641,7.305,10.593
E01001269,9.674,57.074,11.716,5.106,10.353
E01001270,9.349,11.242,9.717,0.371,9.66
E01001271,9.382,22.189,10.068,1.426,9.758
E01001272,9.351,60.291,10.962,3.953,9.954
E01001273,11.445,41.115,12.891,3.185,12.072
E01001274,11.321,31.755,12.293,2.248,11.819
E01001275,11.09,41.777,13.182,4.11,11.856
E01001276,11.538,148.229,21.756,25.214,13.563
E01001277,11.15,154.656,20.533,19.366,14.281
E01001278,11.346,141.101,18.376,14.962,13.651
E01001279,10.852,27.864,12.57,2.447,11.894
E01001280,10.84,37.255,12.551,3.435,11.52
E01001281,10.835,73.071,13.098,6.123,11.624
E01001282,10.13,17.747,10.422,0.604,10.29
E01001283,10.108,29.774,11.721,2.897,10.785
E01001284,9.711,31.444,10.606,2.117,10.146
E01001285,9.917,24.827,11.189,2.334,10.555
E01001286,10.152,12.718,10.458,0.31,10.361
E01001287,9.971,12.026,10.419,0.32,10.363
E01001288,9.947,25.688,11.213,2.224,10.679
E01001289,10.295,14.922,11.041,0.558,10.894
E01001290,9.701,45.7,10.891,2.991,10.18
E01001291,9.959,15.075,10.529,0.737,10.369
E01001292,9.968,15.68,10.499,0.465,10.443
E01001293,9.944,16.597,10.709,0.815,10.53
E01001294,9.443,24.846,10.799,2.235,10.298
E01001295,9.89,20.848,10.711,1.092,10.559
E01001296,9.892,17.065,10.447,0.773,10.275
E01001297,9.351,20.647,10.257,1.529,9.861
E01001298,9.901,23.378,11.075,2.307,10.39
E01001299,10.498,27.639,11.266,1.755,10.799
E01001300,11.206,21.39,11.931,1.109,11.636
E01001301,11.299,42.806,12.858,3.255,11.871
E01001302,10.555,21.029,11.336,1.258,11.084
E01001303,11.058,34.725,12.151,2.96,11.405
E01001304,11.156,17.378,11.762,0.81,11.568
E01001305,10.632,26.341,11.409,1.664,11.034
E01001306,10.55,11.776,10.841,0.221,10.798
E01001307,9.427,43.542,10.499,3.084,9.758
E01001308,9.461,34.933,10.258,1.977,9.756
E01001309,9.204,25.059,9.853,1.564,9.455
E01001310,9.266,30.858,10.576,2.354,9.905
E01001311,9.231,45.378,10.041,2.236,9.548
E01001312,9.718,48.158,12.139,4.873,10.644
E01001313,9.691,28.365,11.251,3.089,10.322
E01001314,9.525,29.555,10.818,2.922,10.055
E01001315,9.504,26.02,10.727,2.446,9.96
E01001316,9.173,32.142,10.853,3.158,9.835
E01001317,9.02,13.026,9.408,0.565,9.229
E01001318,9.076,27.552,9.818,1.824,9.454
E01001319,9.523,12.066,10.005,0.39,9.918
E01001320,8.799,43.016,10.243,3.788,9.207
E01001321,9.015,63.364,11.598,5.695,9.885
E01001322,9.284,58.864,10.66,3.623,9.864
E01001323,9.237,54.804,11.582,4.599,10.355
E01001324,9.373,65.516,12.356,6.988,10.25
E01001325,8.314,26.523,8.672,0.762,8.525
E01001326,8.942,55.554,11.278,5.149,9.763
E01001327,8.709,31.078,10.431,2.963,9.686
E01001328,9.015,66.192,12.087,6.17,10.13
E01001329,8.571,25.798,9.272,1.104,9.075
E01001330,9.351,35.861,10.762,2.746,10.143
E01001331,9.074,32.447,10.859,3.422,9.915
E01001332,9.41,25.509,10.356,1.786,9.944
E01001333,10.059,32.456,11.523,2.902,10.718
E01001334,9.956,20.005,10.512,1.081,10.163
E01001335,9.922,37.183,11.565,3.817,10.425
E01001336,9.99,33.415,11.716,3.163,10.709
E01001337,9.868,76.886,11.479,4.086,10.335
E01001338,10.067,76.736,12.667,5.143,11.073
E01001339,9.875,84.128,11.093,3.866,10.213
E01001340,10.343,34.631,12.438,3.768,11.168
E01001341,10.006,21.178,10.895,1.02,10.663
E01001342,9.906,18.635,10.548,0.706,10.39
E01001343,9.743,21.525,10.447,1.104,10.192
E01001344,9.543,23.67,10.576,1.242,10.36
E01001345,10.43,15.55,11.108,0.516,11.027
E01001346,9.674,49.819,11.161,3.225,10.532
E01001347,10.319,75.806,14.681,9.182,11.884
E01001348,10.309,112.982,16.439,12.372,12.174
E01001349,9.873,82.255,12.99,8.298,10.561
E01001350,11.73,39.499,13.211,4.073,12.183
E01001351,11.831,49.422,14.798,5.585,13.092
E01001352,11.803,32.15,13.06,2.806,12.258
E01001353,12.008,34.429,13.321,2.368,12.798
E01001354,11.731,31.846,13.482,3.028,12.695
E01001355,12.455,53.382,15.278,5.012,13.624
E01001356,12.469,15.309,12.899,0.429,12.79
E01001357,12.395,17.154,12.975,0.813,12.746
E01001358,12.133,33.311,13.587,2.003,12.959
E01001359,9.842,54.26,12.646,6.166,10.717
E01001360,10.065,14.124,10.876,0.639,10.707
E01001361,10.442,76.291,14.311,7.01,11.79
E01001362,9.706,51.502,11.966,4.744,10.535
E01001363,9.681,47.832,11.528,4.842,10.287
E01001364,9.401,13.302,9.925,0.496,9.781
E01001365,9.411,40.328,10.897,4.106,9.857
E01001366,10.04,41.04,11.114,2.812,10.461
E01001367,9.907,41.371,12.094,4.109,10.767
E01001368,10.037,12.268,10.438,0.26,10.409
E01001369,9.945,29.538,11.068,2.564,10.391
E01001370,9.88,31.285,10.864,1.83,10.408
E01001371,9.811,25.437,11.019,2.513,10.148
E01001372,9.846,14.765,10.207,0.492,10.078
E01001373,10.117,41.409,11.77,4.53,10.66
E01001374,12.202,16.782,12.692,0.571,12.571
E01001375,12.109,16.661,12.722,0.735,12.567
E01001376,12.28,22.071,13.036,1.332,12.659
E01001377,12.116,16.813,12.677,0.757,12.46
E01001379,12.198,16.596,12.521,0.486,12.403
E01001380,11.958,20.814,13.015,1.513,12.586
E01001381,12.104,46.516,13.914,3.645,12.818
E01001382,10.891,13.715,11.181,0.305,11.103
E01001383,10.7,16.193,11.162,0.711,11.002
E01001384,10.949,22.404,11.942,1.474,11.466
E01001385,10.813,18.186,11.485,1.059,11.156
E01001386,10.98,36.833,11.929,2.09,11.405
E01001387,11.059,47.22,12.401,3.505,11.689
E01001388,11.214,43.248,13.881,4.997,12.352
E01001389,10.809,36.552,12.784,3.995,11.625
E01001390,10.599,89.546,13.194,7.53,11.292
E01001391,10.52,88.545,14.324,11.545,11.399
E01001392,10.586,83.674,12.106,5.484,11.068
E01001393,10.479,124.64,13.167,8.988,11.209
E01001394,10.302,73.872,15.022,10.776,11.355
E01001395,9.993,11.435,10.322,0.267,10.29
E01001396,10.273,40.876,11.744,3.154,10.9
E01001397,10.461,72.147,14.7,9.906,11.48
E01001398,9.066,10.134,9.357,0.206,9.289
E01001399,9.214,50.574,11.7,5.808,9.993
E01001400,9.184,54.364,10.946,4.116,9.676
E01001401,9.219,43.914,11.518,5.401,9.796
E01001402,9.339,33.378,10.509,2.481,9.809
E01001403,9.454,54.042,11.484,4.889,10.148
E01001404,9.333,53.489,10.705,4.075,9.754
E01001405,8.91,26.811,9.225,0.717,9.131
E01001406,8.953,12.143,9.301,0.329,9.226
E01001407,7.746,38.235,8.634,2.252,8.177
E01001408,8.082,13.531,8.558,0.628,8.421
E01001409,8.392,71.383,11.954,7.806,9.536
E01001410,8.283,9.344,8.643,0.213,8.618
E01001411,8.071,17.625,8.734,1.018,8.502
E01001412,7.386,116.088,9.835,8.811,7.75
E01001413,7.713,15.193,8.202,0.804,8.042
E01001414,7.634,14.957,8.009,0.737,7.788
E01001415,7.663,34.17,9.175,2.687,8.407
E01001416,8.454,11.165,8.829,0.41,8.682
E01001417,7.511,26.696,7.982,1.215,7.747
E01001418,7.976,23.253,8.853,1.481,8.582
E01001419,7.927,24.5,8.928,1.555,8.676
E01001420,8.773,19.918,9.417,1.496,9.031
E01001421,8.837,23.0,9.855,1.912,9.249
E01001422,7.595,11.536,7.885,0.39,7.771
E01001423,9.711,19.284,10.439,1.235,10.049
E01001424,10.125,14.234,10.485,0.458,10.38
E01001425,9.773,97.432,13.42,10.597,10.69
E01001426,9.563,12.21,9.919,0.327,9.856
E01001427,9.194,172.049,12.861,10.683,10.305
E01001428,9.722,13.709,10.17,0.58,10.025
E01001429,9.569,37.709,11.998,4.061,10.724
E01001430,10.038,37.446,11.897,3.833,10.81
E01001431,9.625,12.167,10.382,0.411,10.323
E01001432,10.533,140.189,16.523,15.804,12.346
E01001433,8.246,38.625,9.212,2.355,8.659
E01001434,8.393,9.607,8.687,0.19,8.633
E01001435,8.427,11.105,8.973,0.371,8.908
E01001436,8.451,10.689,8.84,0.299,8.796
E01001437,7.719,36.925,8.64,2.007,8.226
E01001438,8.395,31.878,9.012,1.828,8.659
E01001439,8.842,54.03,12.032,6.229,9.877
E01001440,8.589,48.909,10.596,5.063,9.322
E01001441,8.242,47.634,9.304,3.183,8.677
E01001442,8.53,45.691,10.642,4.756,9.285
E01001444,8.035,73.845,13.49,9.801,9.972
E01001445,7.63,74.6,10.908,7.923,8.549
E01001446,8.319,42.595,10.2,4.96,8.852
E01001447,7.979,12.466,8.549,0.599,8.388
E01001448,8.317,12.77,8.846,0.718,8.649
E01001449,8.169,25.676,9.419,2.422,8.718
E01001450,9.008,40.621,10.712,3.426,9.6
E01001451,8.612,25.333,9.459,1.782,9.002
E01001452,8.583,23.137,9.226,1.369,8.88
E01001453,8.396,17.734,9.097,0.987,8.899
E01001454,8.528,19.562,9.32,0.99,9.077
E01001455,8.939,26.467,10.202,2.56,9.545
E01001456,8.981,26.055,9.664,1.683,9.277
E01001457,8.492,33.942,9.963,2.913,9.008
E01001458,10.305,75.76,15.886,11.443,12.143
E01001459,9.485,47.229,10.991,4.071,9.97
E01001460,9.615,20.215,10.4,1.02,10.111
E01001461,9.553,88.696,12.178,6.207,10.346
E01001462,9.502,14.195,9.886,0.523,9.752
E01001463,9.792,38.538,11.396,4.008,10.36
E01001464,9.708,12.682,10.082,0.435,9.934
E01001465,10.321,76.336,14.532,8.515,11.459
E01001466,9.929,13.799,10.547,0.533,10.41
E01001467,10.011,15.149,10.58,0.561,10.483
E01001468,7.598,19.81,8.184,1.164,7.907
E01001469,8.271,18.899,8.986,1.294,8.59
E01001470,7.635,24.992,8.185,1.238,7.88
E01001471,7.807,20.525,8.701,1.52,8.389
E01001472,8.346,13.339,8.763,0.494,8.644
E01001473,8.241,20.854,8.575,0.83,8.393
E01001474,8.315,28.116,9.397,2.186,8.78
E01001475,8.33,21.562,8.722,0.966,8.523
E01001476,9.003,22.774,10.094,1.973,9.529
E01001477,8.441,73.448,9.445,3.279,8.753
E01001478,9.039,37.848,10.179,3.212,9.447
E01001479,9.041,22.055,9.841,1.801,9.341
E01001480,9.53,124.511,13.007,9.091,10.411
E01001481,9.133,14.644,9.757,0.71,9.617
E01001482,9.119,23.698,9.632,1.232,9.402
E01001483,8.441,52.798,9.306,2.841,8.766
E01001484,8.968,42.54,9.941,3.688,9.174
E01001485,9.78,28.33,11.165,2.735,10.415
E01001486,9.577,34.617,10.218,1.622,9.935
E01001487,9.354,23.521,10.181,1.533,9.828
E01001488,9.525,10.883,9.777,0.238,9.699
E01001489,9.222,12.223,9.585,0.434,9.481
E01001491,9.588,26.973,10.548,2.074,9.982
E01001492,9.588,12.239,9.898,0.374,9.8
E01001493,9.562,25.469,10.413,1.976,9.945
E01001494,9.597,23.007,10.671,1.8,10.173
E01001495,9.975,29.359,11.495,2.998,10.448
E01001496,9.673,22.565,10.629,1.64,10.238
E01001497,9.749,40.965,11.472,3.983,10.492
E01001498,9.999,32.357,11.567,3.058,10.56
E01001499,10.334,68.293,14.848,9.218,11.603
E01001500,10.091,67.626,13.338,8.72,10.89
E01001501,10.255,87.063,13.118,7.85,11.077
E01001502,8.941,22.959,9.567,1.516,9.241
E01001503,8.987,20.808,9.459,1.327,9.18
E01001504,8.633,28.855,9.633,2.558,8.985
E01001505,8.802,51.76,10.91,5.576,9.475
E01001506,7.955,52.996,9.206,2.716,8.475
E01001507,8.976,36.174,10.628,3.342,9.646
E01001508,8.958,27.676,9.521,1.696,9.233
E01001509,8.961,29.212,10.181,2.953,9.367
E01001510,8.965,48.35,11.318,5.923,9.53
E01001511,8.89,53.588,11.433,5.949,9.7
E01001512,8.853,28.271,9.761,2.328,9.198
E01001513,8.621,146.91,10.437,5.5,9.054
E01001514,8.855,10.021,9.182,0.214,9.167
E01001515,9.146,41.138,10.547,3.997,9.613
E01001516,8.688,97.43,11.817,6.907,9.602
E01001517,8.572,41.158,10.226,4.004,9.132
E01001518,8.389,50.123,9.737,3.138,8.989
E01001519,9.25,37.666,11.623,3.752,10.266
E01001520,8.992,29.903,10.085,2.436,9.514
E01001521,9.212,34.304,10.3,2.167,9.644
E01001522,8.388,11.409,8.731,0.317,8.632
E01001523,8.529,26.493,9.101,1.523,8.69
E01001524,8.654,14.806,9.306,0.785,9.081
E01001525,8.929,13.656,9.415,0.541,9.294
E01001526,8.62,31.286,9.554,2.235,9.127
E01001527,9.654,93.962,12.245,7.908,10.554
E01001528,10.385,127.651,15.61,14.853,11.644
E01001529,10.291,34.423,12.4,3.937,10.842
E01001530,10.525,112.214,16.705,14.431,12.217
E01001531,9.476,20.44,10.099,1.354,9.752
E01001532,9.49,32.823,10.44,2.209,9.816
E01001533,9.553,23.973,10.029,1.317,9.736
E01001534,9.552,28.508,10.805,2.513,10.015
E01001535,9.727,92.123,11.139,3.971,10.51
E01001536,8.371,42.034,9.665,2.706,8.956
E01001537,8.345,30.777,10.076,3.298,9.054
E01001538,8.41,28.928,9.164,1.92,8.619
E01001539,8.42,17.69,8.956,1.027,8.694
E01001540,8.256,15.368,9.03,1.333,8.594
E01001541,8.32,12.383,8.675,0.43,8.576
E01001542,8.514,20.309,9.367,1.567,8.901
E01001543,8.418,17.616,8.865,0.78,8.687
E01001544,8.472,37.756,9.917,2.617,9.196
E01001545,8.128,39.06,9.117,2.799,8.626
E01001546,8.167,39.417,8.852,1.84,8.586
E01001547,8.234,49.536,9.759,3.957,8.858
E01001548,8.379,37.158,9.369,2.903,8.727
E01001549,8.415,51.718,10.062,4.527,8.885
E01001550,8.477,49.073,9.566,3.766,8.78
E01001551,8.762,105.988,17.824,13.922,12.059
E01001552,8.609,79.325,15.917,12.386,11.459
E01001553,10.079,36.504,11.484,3.439,10.656
E01001554,10.312,33.442,11.652,3.06,11.0
E01001555,10.298,31.195,11.788,2.73,11.184
E01001556,10.138,33.47,11.005,2.023,10.657
E01001557,10.106,11.626,10.723,0.298,10.698
E01001558,10.923,133.364,18.939,18.759,12.834
E01001559,9.667,191.395,14.496,12.729,11.14
E01001560,10.434,88.906,13.878,8.374,11.567
E01001562,10.815,68.853,14.986,10.668,11.61
E01001563,9.437,25.987,11.022,2.347,10.196
E01001564,9.405,25.21,10.027,1.555,9.7
E01001565,9.654,19.603,10.394,1.464,9.986
E01001566,9.603,18.526,10.149,0.813,9.973
E01001567,9.066,18.4,9.69,1.129,9.322
E01001568,8.894,18.912,9.344,0.64,9.202
E01001569,9.162,28.333,10.31,2.207,9.633
E01001570,9.313,30.847,10.071,1.718,9.65
E01001571,9.413,16.38,10.055,1.004,9.761
E01001572,9.393,27.156,10.252,1.581,9.816
E01001573,9.615,26.79,10.847,2.185,10.17
E01001574,9.082,31.139,10.159,2.442,9.482
E01001575,9.738,38.51,11.048,3.056,10.293
E01001576,9.388,17.322,9.833,0.728,9.683
E01001577,9.46,39.235,10.472,2.601,9.96
E01001578,9.426,16.12,9.854,0.54,9.707
E01001579,9.329,17.247,9.91,1.153,9.602
E01001580,11.464,52.51,14.141,4.851,12.579
E01001581,11.785,73.189,17.503,9.701,13.983
E01001582,11.134,53.103,13.502,4.663,12.208
E01001583,11.131,83.042,15.455,8.462,12.842
E01001584,11.047,38.487,11.572,1.371,11.366
E01001585,11.391,24.969,12.274,1.137,11.984
E01001586,11.321,22.915,11.836,0.758,11.724
E01001587,11.341,15.488,11.954,0.632,11.776
E01001588,10.363,32.333,11.279,1.919,10.771
E01001589,10.736,15.014,11.332,0.551,11.185
E01001590,11.088,15.738,11.638,0.621,11.538
E01001591,10.907,33.181,12.201,2.887,11.371
E01001592,11.23,73.756,14.608,8.407,12.116
E01001593,11.492,105.699,15.4,8.818,12.867
E01001594,11.17,35.291,12.71,3.463,11.736
E01001595,10.664,30.83,11.864,2.198,11.38
E01001596,9.081,13.985,9.677,0.833,9.461
E01001597,9.683,36.955,12.047,3.733,10.766
E01001598,9.537,36.488,10.902,3.338,9.99
E01001599,9.355,53.814,11.006,3.493,10.058
E01001600,9.579,52.073,11.812,4.542,10.232
E01001601,9.128,33.188,10.816,3.266,9.911
E01001602,9.544,19.757,10.362,1.438,9.932
E01001603,9.348,18.478,9.994,0.925,9.749
E01001604,10.785,83.077,13.922,7.821,11.898
E01001605,9.584,74.602,11.014,6.074,9.897
E01001606,9.908,24.617,11.018,1.762,10.542
E01001607,10.582,31.966,11.724,2.203,11.109
E01001608,10.001,72.582,13.022,7.042,11.097
E01001609,10.717,80.452,14.62,9.426,11.649
E01001610,9.959,36.193,11.572,2.769,10.933
E01001611,10.528,35.6,11.766,2.92,11.022
E01001613,9.318,33.141,10.347,1.62,9.954
E01001614,9.414,73.726,11.738,6.743,10.012
E01001615,9.547,50.231,11.001,3.106,10.202
E01001617,9.318,21.663,10.179,1.498,9.745
E01001618,9.179,18.877,9.853,1.142,9.511
E01001619,9.205,19.345,9.936,1.207,9.628
E01001620,11.967,92.365,17.54,11.141,13.627
E01001621,11.442,71.534,15.325,8.323,12.566
E01001623,11.472,56.292,14.872,6.013,12.975
E01001624,10.723,32.767,11.69,2.377,11.203
E01001625,11.084,47.014,13.838,5.146,12.171
E01001629,10.286,58.326,13.473,6.602,11.362
E01001631,10.471,95.685,14.947,9.213,12.059
E01001632,10.063,13.7,10.636,0.654,10.418
E01001633,9.953,16.758,10.632,0.953,10.399
E01001634,10.132,12.438,10.53,0.388,10.437
E01001635,9.704,19.37,10.306,1.168,9.986
E01001636,9.783,13.369,10.184,0.441,10.09
E01001637,9.944,17.654,10.425,1.019,10.173
E01001638,12.183,27.684,13.033,1.556,12.649
E01001640,11.971,46.356,14.111,4.622,12.758
E01001641,11.867,56.201,14.677,5.564,12.943
E01001642,11.373,69.348,13.313,5.137,12.13
E01001644,12.481,71.246,17.497,9.437,14.012
E01001645,10.649,12.556,11.09,0.337,11.01
E01001646,10.474,31.031,11.493,2.215,10.977
E01001647,10.957,54.815,14.055,5.941,12.188
E01001648,10.409,45.511,11.011,2.334,10.534
E01001649,10.432,12.516,10.899,0.402,10.781
E01001650,10.953,30.879,12.055,2.284,11.362
E01001651,10.465,32.116,11.847,2.698,11.092
E01001652,10.991,85.321,14.776,8.007,12.177
E01001653,10.52,34.161,12.163,2.693,11.381
E01001654,10.496,17.786,11.178,0.759,11.031
E01001655,9.982,29.322,11.236,2.005,10.734
E01001656,11.147,12.312,11.448,0.225,11.381
E01001657,11.266,40.104,12.246,2.415,11.647
E01001658,11.188,40.182,12.592,3.337,11.704
E01001659,11.14,72.97,14.49,6.012,12.619
E01001660,11.364,73.303,15.599,8.869,12.769
E01001661,10.748,76.846,13.592,5.102,12.187
E01001662,11.936,52.291,14.245,4.755,12.951
E01001664,12.036,55.497,15.308,6.944,13.189
E01001665,11.94,96.459,17.461,10.866,13.826
E01001666,11.118,43.614,13.403,3.721,12.242
E01001667,11.613,159.487,17.839,13.915,14.037
E01001668,11.846,52.574,13.011,3.346,12.45
E01001669,9.166,18.452,10.016,1.15,9.695
E01001671,9.391,15.604,10.246,0.972,9.943
E01001672,9.312,14.942,9.743,0.531,9.521
E01001673,9.827,47.999,13.145,6.24,11.024
E01001674,9.5,47.01,10.033,1.694,9.833
E01001675,9.646,44.696,11.047,3.433,10.465
E01001676,9.754,40.008,12.144,5.131,10.538
E01001677,9.621,43.822,10.93,3.639,10.091
E01001678,9.244,13.94,9.625,0.483,9.53
E01001679,9.992,29.163,10.455,1.468,10.191
E01001680,9.385,21.411,9.863,0.724,9.72
E01001681,9.576,10.71,9.957,0.212,9.916
E01001682,9.485,36.32,10.572,2.061,10.119
E01001683,9.718,18.792,10.308,1.172,10.005
E01001684,9.239,23.733,9.72,1.239,9.489
E01001685,9.316,13.674,9.792,0.48,9.709
E01001686,10.004,13.908,10.5,0.726,10.26
E01001687,9.565,51.67,12.027,4.755,10.573
E01001688,9.179,21.956,10.145,1.785,9.599
E01001690,9.289,18.183,10.301,1.337,9.926
E01001692,9.284,11.166,9.696,0.325,9.631
E01001693,9.349,30.001,11.012,2.246,10.158
E01001694,9.284,17.274,10.18,1.378,9.687
E01001695,10.525,18.408,11.566,1.283,11.099
E01001696,10.88,42.303,13.615,4.194,12.371
E01001697,10.605,15.439,11.208,0.791,10.945
E01001698,10.133,16.227,10.616,0.782,10.439
E01001699,10.338,33.822,11.669,2.865,10.832
E01001700,10.278,19.355,11.31,1.373,10.826
E01001701,10.124,34.461,11.418,2.801,10.584
E01001702,10.18,27.285,10.944,1.254,10.728
E01001703,9.966,14.79,10.701,0.762,10.505
E01001704,9.81,17.726,10.62,1.414,10.228
E01001705,10.838,22.768,11.516,1.439,11.197
E01001706,10.578,12.962,11.047,0.393,10.912
E01001708,10.588,23.476,11.205,1.53,10.837
E01001709,10.584,44.031,12.295,3.992,11.179
E01001710,10.73,13.697,11.093,0.324,11.017
E01001711,10.481,38.541,11.745,3.077,10.983
E01001712,10.694,52.809,13.459,5.45,11.823
E01001713,10.723,40.689,13.881,6.08,11.879
E01001714,13.061,53.805,15.327,5.08,13.846
E01001715,13.019,15.533,13.598,0.431,13.556
E01001716,13.008,55.268,16.781,8.047,14.012
E01001717,13.009,28.088,14.193,2.463,13.492
E01001718,13.134,51.764,15.672,5.005,14.143
E01001719,13.189,43.229,16.105,5.547,14.037
E01001720,13.033,46.835,15.629,5.351,13.935
E01001722,11.75,33.049,12.966,2.447,12.306
E01001723,11.888,19.854,12.599,0.859,12.401
E01001724,12.155,55.019,16.25,8.046,13.393
E01001725,11.792,13.495,12.202,0.308,12.119
E01001726,12.201,43.097,15.852,7.786,13.006
E01001727,11.661,28.789,12.075,1.123,11.926
E01001728,11.714,33.708,12.873,3.286,12.007
E01001729,12.257,40.351,14.214,3.604,13.269
E01001730,12.756,39.238,15.39,4.498,13.901
E01001731,13.113,63.66,16.697,6.166,14.391
E01001732,13.048,19.701,13.499,0.797,13.342
E01001733,11.89,43.999,13.857,3.842,12.785
E01001734,12.297,61.942,16.398,7.669,13.85
E01001735,12.407,38.905,14.882,4.158,13.668
E01001736,12.925,14.144,13.201,0.229,13.117
E01001737,12.926,28.592,13.565,1.477,13.301
E01001738,13.14,27.41,14.977,2.894,13.869
E01001739,13.15,41.368,14.893,2.965,13.864
E01001740,12.939,15.715,13.385,0.33,13.312
E01001741,13.024,42.818,15.154,4.962,13.56
E01001742,12.927,22.709,13.977,1.647,13.476
E01001744,13.323,71.361,15.039,4.805,14.078
E01001745,12.753,23.961,14.243,1.904,13.53
E01001746,12.455,19.757,13.658,1.726,13.023
E01001747,12.977,44.271,15.198,4.735,13.842
E01001748,12.876,50.859,14.888,4.304,13.807
E01001749,13.266,30.449,15.339,3.481,14.21
E01001750,13.957,37.206,15.986,3.513,14.652
E01001751,13.689,26.04,15.036,2.038,14.369
E01001752,14.251,29.405,15.809,2.792,14.939
E01001753,14.107,32.279,15.868,2.936,14.766
E01001754,14.085,24.763,15.105,1.633,14.577
E01001755,14.405,24.1,15.872,2.124,15.085
E01001756,13.69,61.902,16.335,5.221,14.698
E01001757,12.734,24.808,13.999,2.275,13.272
E01001758,12.458,57.008,14.802,4.382,13.64
E01001759,12.754,20.678,13.589,1.342,13.23
E01001760,13.366,56.15,18.424,7.207,15.555
E01001761,13.268,36.409,16.194,4.919,14.343
E01001762,13.237,82.98,15.758,6.092,14.148
E01001763,13.173,80.585,14.697,5.041,13.632
E01001764,12.271,21.372,13.222,1.179,12.868
E01001765,12.204,33.483,13.301,1.891,12.787
E01001767,11.952,39.113,13.324,3.671,12.368
E01001768,11.987,17.904,12.609,0.931,12.357
E01001769,12.326,40.559,14.77,4.172,13.437
E01001770,12.249,43.039,14.4,4.229,13.007
E01001772,13.712,25.734,14.725,2.092,14.144
E01001773,13.758,32.869,15.949,4.402,14.547
E01001774,13.739,42.14,15.912,3.803,14.686
E01001775,13.674,21.506,14.611,1.752,13.978
E01001776,14.22,42.97,16.425,4.103,15.068
E01001777,14.513,42.004,16.766,4.492,15.322
E01001779,15.307,57.096,18.357,5.404,16.852
E01001780,15.307,82.228,19.26,8.929,16.798
