LSOA21CD,NOx-2016-min,NOx-2016-max,NOx-2016-mean,NOx-2016-std,NOx-2016-median
E01002613,49.85,163.422,56.024,11.508,53.229
E01002614,46.979,115.265,51.024,6.971,49.332
E01002615,47.392,177.484,51.176,9.543,48.941
E01002616,48.382,133.013,54.024,9.688,51.065
E01002617,47.053,126.467,51.38,6.066,49.644
E01002618,55.532,282.803,59.081,11.185,57.182
E01002619,55.009,112.662,58.833,6.741,57.113
E01002620,55.549,168.06,64.608,16.098,59.306
E01002621,54.358,260.107,66.307,22.173,59.429
E01002622,55.419,237.032,68.223,22.302,61.11
E01002623,56.06,245.867,73.055,25.654,63.466
E01002624,55.748,147.332,61.502,11.338,58.419
E01002625,56.202,171.752,64.217,16.337,59.53
E01002626,57.295,196.443,73.896,23.714,64.474
E01002627,55.672,70.946,59.618,2.473,59.058
E01002628,54.752,193.12,63.255,15.341,59.31
E01002629,54.252,208.915,61.989,16.057,58.067
E01002630,56.651,222.553,70.528,23.091,62.097
E01002631,55.522,110.092,59.254,6.57,57.602
E01002632,57.954,247.086,70.739,21.925,62.54
E01002633,55.081,287.255,72.918,26.602,63.339
E01002634,54.807,140.226,61.486,9.628,58.889
E01002635,54.318,239.341,63.47,19.651,57.515
E01002636,54.807,81.804,57.855,4.283,56.397
E01002637,57.632,348.651,75.685,29.809,65.377
E01002638,55.686,159.612,61.941,13.31,58.032
E01002639,56.114,95.074,59.357,3.616,58.384
E01002640,56.117,120.008,60.339,8.279,57.959
E01002641,56.37,126.719,61.014,7.858,58.993
E01002643,56.288,170.93,62.268,12.526,58.76
E01002645,55.951,148.691,60.058,5.308,58.886
E01002646,54.22,243.868,64.145,18.136,59.151
E01002647,52.012,141.282,57.457,9.217,55.215
E01002649,54.32,127.255,61.569,11.238,58.166
E01002650,48.984,126.89,51.815,5.041,50.668
E01002651,54.104,145.299,58.191,9.159,55.746
E01002652,52.005,138.748,59.775,12.399,56.226
E01002653,54.94,67.088,57.153,1.594,56.818
E01002654,53.916,108.99,56.162,3.843,55.071
E01002655,53.232,72.556,55.486,1.689,55.318
E01002656,53.912,102.011,58.504,6.273,56.662
E01002657,53.189,64.321,55.396,2.157,54.617
E01002658,55.872,93.307,57.58,2.822,56.948
E01002659,54.667,90.51,59.163,4.837,58.154
E01002660,52.952,157.698,58.061,9.37,55.512
E01002661,52.804,167.594,58.201,11.598,55.306
E01002662,54.761,305.108,62.866,17.021,58.109
E01002663,54.312,202.971,62.343,16.306,57.612
E01002665,53.699,133.074,58.609,8.953,56.4
E01002666,52.797,106.77,54.823,5.418,53.762
E01002667,54.595,164.557,62.047,11.305,58.776
E01002668,54.564,235.416,62.675,17.038,58.21
E01002669,54.209,65.621,56.075,1.58,55.749
E01002670,54.23,150.072,58.329,9.166,55.889
E01002671,55.504,182.21,59.087,9.726,57.453
E01002672,56.204,629.323,59.552,22.934,57.639
E01002673,56.146,71.26,57.694,2.29,57.012
E01002674,56.189,158.998,61.51,11.142,58.431
E01002675,57.061,166.943,62.501,10.633,59.452
E01002676,53.366,193.888,58.088,13.18,54.941
E01002677,56.369,165.72,64.683,14.907,60.329
E01002678,53.358,255.512,61.894,16.665,56.93
E01002679,57.179,196.525,69.227,20.245,62.54
E01002680,56.127,208.7,63.761,17.725,58.713
E01002681,56.122,149.658,62.483,12.85,58.908
E01002682,55.876,271.976,65.035,16.535,60.07
E01002686,53.928,139.484,57.174,6.084,55.512
E01002687,64.692,372.134,85.637,43.081,72.294
E01002689,65.69,337.86,81.642,41.19,68.948
E01002690,65.89,299.873,80.803,29.945,71.265
E01002691,60.41,247.715,69.92,19.22,63.884
E01002692,61.598,339.085,86.409,43.783,67.787
E01002693,64.306,231.833,72.753,18.186,68.149
E01002694,79.246,167.734,88.432,15.886,83.317
E01002695,79.293,289.746,89.008,24.467,83.692
E01002696,76.19,524.026,90.56,37.46,83.189
E01002697,80.165,256.042,87.9,19.11,83.243
E01002698,72.336,98.36,76.182,4.291,74.901
E01002699,73.881,102.395,77.5,4.203,76.493
E01002700,74.085,136.198,79.419,6.613,77.573
E01002701,84.252,444.151,102.173,47.296,88.353
E01002702,84.221,394.221,92.937,32.674,86.357
E01002703,84.754,256.562,93.622,25.285,87.502
E01002704,84.692,547.049,104.354,58.008,88.721
E01002706,84.747,315.158,95.409,37.354,87.213
E01002707,83.074,396.428,108.763,52.424,87.863
E01002708,74.874,225.764,81.425,15.109,77.489
E01002709,77.679,280.11,87.281,22.061,81.023
E01002710,78.186,225.804,90.048,17.751,84.31
E01002711,81.199,261.515,98.82,27.708,89.243
E01002712,72.48,173.097,81.861,15.113,77.181
E01002713,72.638,243.744,81.771,17.716,76.806
E01002714,75.16,140.707,81.631,9.745,78.599
E01002715,75.309,138.262,80.813,12.087,77.404
E01002716,73.51,207.592,88.241,25.383,79.205
E01002717,73.081,197.188,83.211,18.238,77.149
E01002718,73.443,150.165,79.339,9.646,76.438
E01002719,74.041,241.015,85.799,23.584,78.758
E01002720,73.078,202.039,82.608,20.01,76.301
E01002721,73.482,164.183,78.533,8.678,76.623
E01002722,75.904,204.395,84.43,18.527,78.877
E01002723,85.643,232.797,95.894,20.833,89.769
E01002724,88.235,430.655,106.881,53.129,91.736
E01002725,89.797,226.802,100.613,20.479,93.919
E01002726,87.928,395.651,104.436,42.217,91.973
E01002727,83.141,317.999,98.643,37.843,87.659
E01002728,83.074,383.381,111.976,51.112,88.297
E01002729,84.744,266.685,90.781,12.821,88.671
E01002730,71.74,188.211,83.623,18.346,77.381
E01002732,69.397,189.351,82.53,22.199,74.929
E01002733,69.212,153.096,74.806,9.787,71.736
E01002734,66.242,316.859,88.829,39.646,73.294
E01002735,66.335,110.554,70.406,5.886,69.2
E01002736,66.282,72.696,67.603,1.322,67.062
E01002737,67.136,127.988,72.485,9.374,69.714
E01002738,68.949,145.595,75.758,12.718,71.452
E01002739,69.307,230.204,79.248,18.046,73.851
E01002740,69.752,228.653,79.675,19.794,74.643
E01002741,67.958,158.006,74.403,12.319,70.541
E01002742,67.947,145.527,73.739,10.232,70.754
E01002743,68.723,144.096,76.034,12.814,71.834
E01002744,68.982,144.852,75.32,13.124,71.17
E01002745,68.519,165.385,72.496,9.581,70.118
E01002747,69.003,208.848,82.384,25.73,73.236
E01002748,68.122,312.242,79.511,28.986,70.848
E01002749,68.039,159.644,75.782,16.009,70.843
E01002751,72.094,235.49,86.408,25.598,77.393
E01002752,67.603,88.467,72.0,4.643,70.179
E01002753,66.002,126.474,73.185,11.949,68.418
E01002754,64.843,201.515,78.896,21.312,71.546
E01002755,63.706,149.72,72.742,15.654,67.151
E01002756,63.028,136.742,69.268,9.074,66.811
E01002757,63.252,131.228,65.66,5.226,64.508
E01002758,63.471,152.295,72.683,14.786,67.928
E01002759,63.58,125.201,69.545,9.506,67.342
E01002760,65.956,188.429,73.461,13.956,68.856
E01002762,71.674,242.997,79.989,14.542,74.892
E01002763,74.266,232.786,92.687,29.478,80.429
E01002764,71.662,214.854,83.654,21.273,76.217
E01002765,71.578,181.818,79.347,13.307,75.246
E01002766,71.864,184.563,80.972,17.585,75.229
E01002767,71.782,268.699,82.814,26.018,74.568
E01002768,69.4,202.19,82.757,19.318,75.565
E01002769,66.508,87.622,68.979,2.975,68.009
E01002770,67.792,552.778,90.523,41.567,76.504
E01002771,67.425,176.829,75.877,16.28,70.308
E01002772,68.625,253.658,85.804,29.76,75.051
E01002773,67.458,143.15,71.866,8.157,69.367
E01002774,67.156,232.044,80.649,21.21,74.665
E01002775,73.015,178.529,82.134,12.867,77.709
E01002776,73.744,280.055,89.692,27.233,79.953
E01002777,71.028,124.55,78.747,8.455,75.448
E01002778,70.822,182.423,81.53,15.934,76.55
E01002779,70.89,170.328,78.983,13.741,74.25
E01002780,71.07,151.863,78.523,12.954,74.173
E01002781,70.197,126.928,79.045,11.746,74.645
E01002782,69.06,148.346,78.0,14.907,71.874
E01002783,69.7,179.449,77.918,13.793,74.244
E01002784,67.608,131.462,72.396,7.97,70.097
E01002785,66.613,215.253,73.099,15.406,69.363
E01002786,67.948,324.298,80.929,26.471,72.576
E01002787,67.798,169.561,73.769,13.099,70.629
E01002788,67.081,95.146,69.933,4.343,68.562
E01002789,67.358,191.66,72.567,10.812,69.812
E01002790,74.066,227.14,89.484,25.701,80.775
E01002791,77.659,210.743,95.223,24.812,85.406
E01002792,76.165,180.885,84.264,14.036,79.69
E01002793,77.47,226.173,86.647,14.584,82.393
E01002794,77.045,396.121,97.772,41.485,84.097
E01002795,73.696,279.258,84.38,24.62,77.128
E01002796,72.082,95.56,73.85,2.561,72.956
E01002797,76.507,250.836,91.615,29.761,81.654
E01002798,76.792,203.221,84.114,15.038,79.467
E01002799,76.979,218.244,84.937,16.621,80.093
E01002800,76.673,102.144,79.111,2.71,78.413
E01002801,80.689,229.871,91.64,23.483,84.421
E01002802,77.385,106.493,83.102,4.623,81.699
E01002804,66.146,139.786,75.725,13.792,71.047
E01002805,65.38,146.73,73.785,12.549,69.297
E01002806,65.363,114.042,69.802,6.672,67.972
E01002807,66.947,140.071,72.825,10.622,69.827
E01002808,65.72,158.822,71.464,9.9,69.045
E01002809,67.444,215.273,74.546,17.759,70.599
E01002810,67.78,222.113,78.189,21.453,71.857
E01002811,63.654,133.471,69.148,7.464,67.22
E01002812,74.041,401.22,81.508,35.327,74.912
E01002813,74.3,174.875,78.951,11.546,76.373
E01002814,73.362,526.559,104.571,66.026,77.964
E01002815,74.531,640.604,112.393,83.218,77.484
E01002816,74.25,474.043,86.074,52.938,75.479
E01002817,73.464,489.387,87.788,44.374,75.56
E01002818,82.384,959.746,122.048,127.566,86.387
E01002819,80.367,620.802,107.314,85.332,83.767
E01002821,79.26,817.534,111.632,75.59,84.17
E01002823,79.498,218.568,90.08,24.121,83.98
E01002824,74.209,218.16,80.802,16.585,76.959
E01002825,71.272,345.99,80.881,22.38,76.119
E01002826,73.856,1385.576,100.93,117.51,76.977
E01002827,75.427,400.417,92.294,33.694,82.239
E01002828,73.223,241.871,90.205,23.055,83.293
E01002829,74.576,143.699,80.229,11.573,76.785
E01002830,74.607,146.411,80.065,9.279,78.207
E01002831,75.541,206.271,86.187,18.423,80.201
E01002832,75.12,227.198,84.522,18.87,79.048
E01002833,74.177,160.771,84.726,14.734,79.553
E01002834,74.71,261.677,82.733,22.21,77.589
E01002835,75.394,512.284,99.701,60.016,81.254
E01002836,75.297,176.285,82.01,16.141,77.563
E01002837,76.17,273.902,84.002,23.298,78.145
E01002839,74.717,358.132,115.19,80.28,78.007
E01002840,73.429,507.894,107.691,57.774,82.546
E01002841,69.578,440.832,82.325,36.946,73.648
E01002842,75.708,180.669,94.914,29.04,80.953
E01002843,71.173,601.477,100.821,68.243,76.138
E01002844,77.382,327.788,95.425,41.616,80.216
E01002845,78.917,558.066,116.086,74.199,87.001
E01002846,72.103,456.59,85.481,38.873,73.514
E01002847,73.405,303.084,85.651,33.797,75.32
E01002848,73.854,605.293,107.392,69.467,79.876
E01002849,73.236,574.265,96.001,64.199,74.809
E01002850,74.166,437.093,98.841,65.737,75.926
E01002851,74.338,474.378,115.782,80.939,77.482
E01002852,66.0,253.397,78.445,21.592,73.123
E01002853,72.758,186.715,82.446,18.829,77.158
E01002854,73.615,204.263,91.379,26.112,81.599
E01002855,72.761,154.495,78.404,12.602,75.043
E01002856,73.606,202.651,88.912,20.866,80.101
E01002857,72.784,190.831,78.773,15.26,75.031
E01002858,79.96,141.874,87.973,13.056,83.828
E01002859,80.775,362.827,94.312,42.48,83.827
E01002860,80.134,121.912,84.622,6.266,82.9
E01002861,79.744,205.902,90.713,23.64,83.283
E01002862,78.706,251.827,84.933,22.54,81.512
E01002863,80.958,396.12,93.923,43.876,83.176
E01002864,70.814,482.945,79.379,27.644,73.944
E01002865,71.838,300.607,78.728,24.616,74.701
E01002866,72.165,559.075,85.443,50.037,74.136
E01002867,73.087,409.86,93.983,44.922,78.113
E01002868,70.944,233.255,79.051,17.917,74.903
E01002869,74.929,650.315,105.964,63.794,83.831
E01002870,70.363,180.332,83.558,17.167,78.487
E01002871,70.731,218.319,81.574,19.74,76.423
E01002872,70.367,80.188,72.885,1.699,72.811
E01002873,72.369,352.588,98.11,39.649,83.535
E01002874,70.823,193.253,77.761,15.702,73.666
E01002875,70.435,118.918,74.012,6.255,72.572
E01002876,70.939,122.853,74.986,6.795,73.326
E01002877,72.241,420.531,106.685,49.149,85.416
E01002878,73.29,251.073,87.733,20.324,79.458
E01002879,71.018,161.236,78.418,12.148,74.506
E01002880,72.771,171.457,88.041,21.351,79.992
E01002881,70.804,81.688,73.666,2.204,73.083
E01002882,73.726,128.023,79.575,9.202,77.027
E01002883,74.844,223.89,89.463,21.869,82.604
E01002884,75.663,348.618,94.312,32.603,83.825
E01002885,77.112,281.434,85.527,23.508,79.97
E01002886,75.769,164.983,83.828,13.734,79.084
E01002887,75.937,274.756,88.641,28.18,80.215
E01002888,74.202,306.544,82.223,30.615,76.166
E01002889,74.482,2099.858,101.592,161.606,76.312
E01002890,74.287,87.39,77.506,2.245,77.097
E01002891,78.198,653.308,96.983,48.692,83.622
E01002892,78.228,235.344,85.539,19.282,80.559
E01002893,70.414,426.806,87.211,45.011,72.46
E01002894,71.219,440.155,94.976,52.519,73.999
E01002896,72.668,348.359,85.558,35.56,74.85
E01002897,70.3,312.592,80.16,31.173,71.569
E01002898,73.582,281.241,79.963,22.609,74.947
E01002899,77.062,340.413,88.052,36.446,79.046
E01002900,77.415,291.884,96.206,35.855,81.547
E01002901,76.617,374.193,86.255,24.587,79.379
E01002902,79.182,479.771,101.3,53.681,82.845
E01002903,77.226,327.022,87.262,29.89,80.436
E01002904,67.265,182.803,77.532,21.225,71.928
E01002905,69.764,203.105,81.74,22.021,74.303
E01002906,68.345,161.615,75.658,10.992,72.356
E01002907,67.195,74.596,68.931,1.626,68.387
E01002908,67.334,142.399,73.761,9.074,71.04
E01002909,72.552,188.972,82.744,17.299,76.685
E01002910,76.433,586.987,90.22,54.215,78.626
E01002911,76.347,333.53,88.837,37.489,79.352
E01002912,74.305,390.614,92.222,53.522,76.558
E01002913,72.963,440.6,98.476,56.009,76.544
E01002914,76.704,581.753,87.09,40.563,79.234
E01002915,49.76,162.064,69.169,26.013,58.984
E01002916,49.014,213.548,55.629,18.325,51.222
E01002917,48.906,63.765,51.561,2.624,50.536
E01002918,46.881,73.524,50.074,3.837,48.367
E01002919,46.838,240.745,59.378,23.558,50.549
E01002920,48.765,64.443,50.213,1.648,49.724
E01002921,51.048,198.16,58.456,14.281,54.241
E01002922,49.57,215.332,53.227,9.926,51.759
E01002923,52.153,214.391,61.323,21.701,54.88
E01002924,49.24,157.183,51.523,7.127,50.224
E01002925,51.67,214.922,60.748,20.406,55.114
E01002926,49.565,68.089,53.082,2.913,52.463
E01002927,50.116,122.139,54.674,7.092,53.081
E01002928,51.003,139.817,57.507,11.48,54.083
E01002929,50.835,76.738,52.761,2.598,52.028
E01002930,52.168,127.099,56.87,7.11,54.876
E01002931,51.331,87.587,54.347,4.848,53.046
E01002932,50.841,126.477,55.591,8.04,53.681
E01002933,51.909,71.715,54.338,2.317,53.69
E01002934,51.197,69.753,53.17,2.008,52.619
E01002935,53.586,171.796,62.925,14.734,58.118
E01002937,52.434,64.925,55.372,2.311,54.761
E01002938,51.4,111.487,56.181,8.053,53.996
E01002939,45.572,160.824,51.801,13.303,48.429
E01002940,45.757,148.693,54.482,15.561,49.994
E01002941,45.22,271.072,51.742,13.194,48.296
E01002942,45.777,133.763,49.138,6.839,47.922
E01002943,45.4,65.682,48.103,3.139,47.013
E01002944,44.531,71.501,47.505,3.622,46.408
E01002945,44.235,168.415,48.809,9.147,46.759
E01002946,40.992,95.936,44.404,4.288,43.843
E01002947,44.23,218.823,48.993,10.37,46.7
E01002948,38.024,163.712,42.515,8.197,40.485
E01002949,44.188,140.641,50.738,12.691,46.906
E01002950,40.325,123.389,44.037,6.751,42.26
E01002951,52.301,132.414,58.069,9.787,55.504
E01002952,50.683,121.76,53.186,5.597,51.871
E01002953,50.796,136.452,58.69,13.092,53.703
E01002954,53.044,187.093,63.909,16.641,58.661
E01002955,52.744,285.841,66.358,19.465,59.382
E01002956,51.019,120.151,55.633,8.302,53.656
E01002957,51.273,122.542,56.611,9.576,54.416
E01002958,51.11,61.424,52.593,1.076,52.285
E01002959,51.498,100.734,53.663,4.269,52.617
E01002960,52.748,187.062,58.735,13.575,55.638
E01002961,51.046,64.066,53.104,2.094,52.401
E01002962,51.092,61.486,52.99,1.401,52.721
E01002963,51.487,67.356,53.155,2.088,52.546
E01002964,53.338,671.082,74.338,47.101,61.093
E01002965,47.519,188.555,61.687,18.872,56.814
E01002966,52.077,165.219,56.493,11.752,53.65
E01002967,47.375,146.502,55.451,10.81,51.974
E01002968,51.269,413.706,77.568,38.352,64.165
E01002969,55.311,128.008,60.554,9.145,58.28
E01002970,52.814,141.076,59.203,10.704,56.34
E01002971,52.466,208.668,62.251,18.137,56.05
E01002972,55.158,234.184,70.022,21.969,62.988
E01002973,52.084,128.554,56.87,8.691,54.712
E01002974,55.26,215.71,64.568,17.238,58.436
E01002975,48.975,164.191,58.932,18.629,52.908
E01002976,48.875,54.606,50.375,1.129,50.02
E01002977,48.317,131.606,52.651,8.262,50.389
E01002978,47.588,140.12,54.033,11.321,50.992
E01002979,47.611,108.844,51.82,8.173,49.639
E01002980,50.752,138.188,55.548,8.734,53.058
E01002981,50.178,338.489,70.98,28.064,60.48
E01002982,51.262,281.154,68.371,31.489,57.319
E01002983,48.792,120.253,52.306,5.104,51.272
E01002984,51.346,160.168,58.557,13.365,54.059
E01002985,55.738,228.295,65.686,20.758,59.472
E01002986,48.965,86.004,51.182,3.268,50.425
E01002987,49.473,163.75,57.327,13.037,53.181
E01002988,46.708,139.568,52.841,10.987,49.79
E01002989,49.468,115.687,53.619,8.787,51.403
E01002990,50.081,162.984,59.744,12.602,55.563
E01002991,52.007,153.144,59.153,13.498,55.208
E01002992,51.314,63.947,52.86,1.685,52.365
E01002993,46.893,165.004,52.444,10.698,49.59
E01002994,45.949,195.46,50.933,10.968,48.501
E01002995,46.077,206.387,54.16,16.221,49.862
E01002996,48.727,147.57,56.179,13.057,51.903
E01002997,48.98,160.068,56.277,11.88,52.864
E01002998,48.701,106.218,52.381,6.535,50.646
E01002999,49.697,101.586,52.94,6.026,51.63
E01003000,44.462,213.188,52.263,15.276,48.498
E01003001,49.433,206.884,63.189,22.407,55.454
E01003002,47.062,236.489,59.464,21.548,52.86
E01003003,49.044,220.963,60.953,22.015,53.656
E01003004,49.906,324.005,65.986,28.511,55.785
E01003005,46.752,158.771,55.322,17.537,50.352
E01003006,48.842,191.248,57.396,15.476,53.306
E01003007,51.343,101.255,56.84,8.105,54.678
E01003008,51.974,100.78,54.493,4.443,53.744
E01003009,50.522,102.273,55.145,6.483,53.602
E01003010,49.706,180.924,57.895,16.014,53.607
E01003011,49.793,186.72,57.068,17.813,53.099
E01003013,87.107,845.345,113.88,74.213,94.981
E01003014,87.067,885.483,105.928,51.027,93.651
E01003015,81.912,197.061,92.874,18.104,87.811
E01003016,90.364,656.91,117.257,57.138,97.079
E01003017,88.124,565.107,103.463,51.926,92.171
E01003018,64.991,246.189,73.958,23.794,67.916
E01003019,66.464,205.615,75.526,19.786,70.163
E01003020,67.078,239.349,77.138,19.031,71.75
E01003021,64.282,72.433,65.654,1.405,65.097
E01003022,64.627,131.471,68.899,8.439,66.739
E01003023,64.954,215.119,77.025,22.919,69.116
E01003024,65.045,234.042,82.013,29.634,72.308
E01003025,63.881,170.956,71.15,12.834,67.353
E01003026,64.215,184.098,71.224,13.226,67.774
E01003027,63.959,92.88,67.217,4.345,66.01
E01003028,63.953,213.807,67.419,9.843,65.705
E01003029,64.233,174.129,74.834,18.427,69.189
E01003030,65.14,276.026,82.871,30.308,72.388
E01003031,65.398,273.523,80.413,25.949,71.99
E01003032,66.839,253.38,83.638,26.974,74.399
E01003033,64.42,174.217,68.201,6.656,67.015
E01003034,69.349,168.3,78.716,17.099,73.506
E01003035,67.906,170.325,74.232,12.517,70.891
E01003036,67.655,80.408,70.354,2.274,69.821
E01003037,71.186,192.388,80.7,18.028,75.201
E01003038,68.01,290.526,82.322,26.317,74.071
E01003039,68.18,260.083,79.312,22.243,71.987
E01003040,67.978,220.588,81.021,25.026,72.254
E01003041,68.047,253.079,80.556,22.084,73.715
E01003042,68.247,215.991,82.326,25.212,73.203
E01003043,67.046,138.821,73.444,10.439,70.629
E01003044,66.344,96.372,69.218,4.578,67.696
E01003045,71.522,180.428,81.341,20.05,75.544
E01003046,69.375,123.528,74.445,8.564,71.908
E01003047,71.828,302.113,85.591,30.314,76.463
E01003048,70.023,198.376,75.904,11.707,72.926
E01003049,70.848,177.833,75.625,11.648,72.54
E01003050,68.678,169.229,79.036,17.175,73.372
E01003051,66.686,196.379,79.719,19.151,73.955
E01003052,66.764,166.0,74.488,12.301,70.873
E01003053,68.214,276.866,73.465,19.711,70.46
E01003054,68.698,183.744,78.85,19.66,72.457
E01003055,67.969,298.077,77.424,28.139,71.016
E01003056,68.074,81.649,69.838,2.156,69.26
E01003057,68.119,189.675,78.025,17.782,72.435
E01003058,68.072,151.098,74.615,14.414,70.349
E01003059,71.127,176.133,75.356,10.301,73.183
E01003060,71.155,200.607,78.833,14.846,74.574
E01003061,69.914,299.346,91.482,40.162,76.956
E01003062,55.657,125.237,61.978,9.941,58.868
E01003063,55.672,141.73,60.704,11.13,57.659
E01003064,57.146,151.001,62.705,11.785,59.574
E01003065,56.887,62.2,57.976,1.12,57.464
E01003066,56.887,130.657,62.637,8.887,60.149
E01003067,57.209,122.553,62.818,9.389,59.966
E01003068,56.061,95.094,60.429,6.376,58.525
E01003069,55.981,124.635,60.358,8.852,57.506
E01003070,56.032,70.509,58.121,1.524,57.838
E01003071,66.312,115.992,71.414,7.598,68.993
E01003072,65.366,143.02,69.994,9.902,67.291
E01003073,66.184,252.927,75.505,15.373,70.406
E01003074,61.025,224.571,68.997,15.236,63.813
E01003075,69.419,115.542,71.986,4.075,70.886
E01003076,66.196,282.292,76.636,21.106,71.019
E01003077,69.114,158.947,76.917,12.914,73.485
E01003078,66.222,130.106,70.944,8.523,68.547
E01003079,60.312,249.66,66.702,13.146,63.076
E01003080,59.551,97.699,62.262,3.72,61.223
E01003081,58.487,176.925,66.457,13.714,61.515
E01003082,57.752,134.412,63.76,12.433,60.416
E01003083,58.315,114.958,62.186,6.967,60.539
E01003084,58.096,130.49,62.236,9.818,59.322
E01003085,57.998,106.061,60.944,6.492,59.116
E01003086,57.324,111.491,61.266,8.196,59.157
E01003087,58.686,170.266,68.697,17.028,62.736
E01003088,68.055,92.878,71.521,3.857,70.433
E01003089,70.472,190.022,81.729,19.424,75.404
E01003090,69.336,191.982,83.428,22.526,74.741
E01003091,69.715,161.73,76.032,13.011,72.437
E01003092,69.934,95.817,73.801,5.326,72.077
E01003093,70.723,187.219,80.049,16.218,75.354
E01003094,70.021,135.017,73.912,7.975,71.939
E01003095,68.154,102.194,70.682,3.31,69.82
E01003096,67.662,155.808,72.686,8.497,70.628
E01003097,74.375,182.868,82.477,15.996,77.727
E01003098,74.488,104.187,78.518,4.84,77.447
E01003099,74.83,333.463,92.122,29.617,83.21
E01003100,77.121,335.278,99.167,39.612,83.586
E01003101,79.266,233.755,92.319,24.623,83.639
E01003102,78.119,416.298,121.458,54.232,101.39
E01003104,74.263,139.815,80.979,10.098,78.191
E01003105,80.095,103.885,83.836,3.849,82.641
E01003106,81.016,204.032,89.047,16.136,83.873
E01003107,80.628,289.639,92.968,26.087,84.831
E01003108,80.693,219.444,91.637,25.056,82.957
E01003110,80.861,217.335,90.637,18.446,85.269
E01003111,79.768,96.546,82.198,3.029,81.072
E01003112,80.434,332.242,93.938,24.292,87.793
E01003113,57.609,158.221,63.822,10.273,60.959
E01003114,57.039,247.143,62.1,15.559,58.805
E01003115,57.102,148.361,64.174,13.087,60.4
E01003116,58.594,188.296,61.265,7.169,60.022
E01003117,60.097,282.71,71.279,24.1,63.512
E01003118,60.58,252.249,68.998,18.173,63.707
E01003119,59.09,228.164,74.187,23.497,66.108
E01003120,61.201,338.094,82.987,36.975,71.308
E01003121,73.761,187.485,82.895,17.546,77.279
E01003122,72.164,176.932,78.771,10.648,76.258
E01003123,70.565,180.385,77.467,11.248,74.388
E01003124,73.399,142.702,82.484,14.209,77.483
E01003125,73.373,136.014,78.761,10.747,75.846
E01003126,71.324,282.039,85.944,23.803,77.921
E01003127,71.664,239.334,79.504,19.952,73.837
E01003128,70.306,188.05,77.601,18.694,72.622
E01003129,73.382,142.272,77.446,8.476,75.378
E01003130,61.594,206.508,72.749,23.105,65.499
E01003131,62.019,168.928,70.425,15.051,65.228
E01003132,60.321,136.742,65.33,9.588,63.087
E01003133,60.132,141.805,68.874,13.743,64.27
E01003134,59.567,67.499,61.169,1.337,60.693
E01003135,60.036,219.933,67.759,18.865,63.305
E01003136,63.481,137.626,68.554,8.159,66.492
E01003137,63.519,283.677,84.045,29.357,73.813
E01003138,59.449,115.162,63.983,6.58,62.902
E01003139,55.435,135.335,63.385,14.79,58.875
E01003140,53.736,59.521,55.378,1.073,55.064
E01003141,55.135,253.256,64.088,22.825,57.663
E01003142,53.835,127.156,59.254,7.597,57.569
E01003143,54.919,95.386,56.926,3.128,56.276
E01003144,55.247,188.105,61.616,14.512,57.984
E01003145,55.779,268.152,62.952,17.079,58.707
E01003146,55.804,174.154,61.767,12.638,58.341
E01003147,55.183,176.777,60.532,16.284,57.128
E01003148,58.825,143.138,61.941,5.996,60.675
E01003149,57.29,145.501,62.084,10.259,59.296
E01003150,58.813,284.599,69.919,24.941,62.569
E01003151,60.79,119.727,66.334,7.246,64.395
E01003152,59.694,145.215,65.986,11.564,62.571
E01003153,62.046,337.837,84.401,35.712,71.199
E01003154,58.619,160.924,67.99,15.839,62.64
E01003155,58.998,283.503,66.06,24.54,61.677
E01003156,60.948,78.221,63.784,2.797,63.139
E01003157,61.238,88.929,64.56,3.973,63.315
E01003158,60.741,77.654,62.939,3.779,61.512
E01003159,64.568,133.521,69.994,11.02,66.781
E01003160,64.945,208.558,75.223,19.577,69.104
E01003161,62.659,194.264,70.006,14.307,65.808
E01003162,64.914,259.579,82.97,30.374,72.53
E01003163,61.107,207.637,69.744,13.917,66.121
E01003164,61.254,240.147,79.111,24.306,70.567
E01003165,60.394,158.885,68.429,12.793,64.268
E01003166,61.344,188.825,74.569,20.708,66.845
E01003167,60.104,128.469,64.956,9.256,62.671
E01003168,60.487,75.803,63.441,2.177,63.021
E01003169,61.875,158.533,69.381,13.476,65.412
E01003170,60.26,168.628,66.667,12.449,63.277
E01003171,62.567,209.805,69.351,15.284,65.802
E01003172,62.146,128.154,69.152,12.73,65.21
E01003173,62.601,117.417,65.642,6.157,64.441
E01003174,62.47,164.011,70.103,15.418,65.417
E01003175,62.593,133.982,66.378,8.858,64.384
E01003176,69.35,230.74,87.579,29.048,76.634
E01003177,64.722,190.659,74.182,14.567,69.765
E01003178,64.724,218.525,73.331,18.707,68.534
E01003179,62.775,120.642,69.23,11.058,65.562
E01003180,71.177,212.674,80.009,15.267,76.4
E01003181,75.881,183.727,87.97,21.176,81.145
E01003182,69.505,136.738,73.652,6.743,71.952
E01003183,75.078,225.597,85.773,18.152,80.238
E01003184,73.743,176.947,82.478,18.55,78.087
E01003185,72.827,154.956,79.499,12.756,76.226
E01003186,71.486,205.757,78.728,14.756,74.211
E01003187,73.415,118.445,76.873,5.981,75.184
E01003188,74.04,142.452,82.032,13.332,77.347
E01003189,53.579,68.7,55.402,1.672,54.819
E01003190,53.325,204.423,63.731,17.912,57.519
E01003191,51.823,192.169,57.015,10.164,55.124
