LSOA21CD,NO2-2019-min,NO2-2019-max,NO2-2019-mean,NO2-2019-std,NO2-2019-median
E01002727,35.3,84.061,38.106,7.5,36.084
E01002728,35.512,103.116,42.203,12.571,36.613
E01002729,35.732,67.004,36.93,1.955,36.574
E01002730,30.942,50.92,33.491,3.319,32.456
E01002732,30.27,48.77,32.577,3.143,31.582
E01002733,30.319,51.589,31.516,2.4,30.867
E01002734,29.506,59.353,33.364,5.595,31.094
E01002735,29.379,41.328,30.333,1.432,30.024
E01002736,29.433,31.147,29.871,0.303,29.783
E01002737,29.588,45.746,31.228,2.376,30.513
E01002738,30.221,47.218,31.828,2.345,31.053
E01002739,30.68,75.166,33.416,4.263,32.129
E01002740,30.902,74.451,34.154,5.113,32.623
E01002741,29.826,49.626,30.89,2.137,30.369
E01002742,29.813,39.162,30.79,1.2,30.406
E01002743,30.072,45.245,30.973,1.917,30.427
E01002744,30.12,40.483,31.089,1.486,30.616
E01002745,30.258,43.582,31.24,1.815,30.723
E01002747,29.954,51.843,31.717,3.646,30.545
E01002748,30.05,64.282,32.435,3.855,30.983
E01002749,29.909,44.509,30.82,2.106,30.168
E01002751,31.486,72.437,34.358,4.764,32.661
E01002752,29.961,33.664,30.677,0.757,30.482
E01002753,29.227,40.531,30.599,2.078,29.788
E01002754,29.095,56.135,32.152,4.302,30.713
E01002755,28.591,55.045,30.109,2.568,29.255
E01002756,28.453,40.466,29.795,1.867,29.234
E01002757,28.623,41.543,29.526,1.651,29.069
E01002758,28.644,50.005,30.363,2.921,29.424
E01002759,28.627,35.383,29.653,0.973,29.416
E01002760,29.099,47.26,30.328,2.242,29.619
E01002762,31.393,49.897,33.106,2.55,32.111
E01002763,31.746,60.945,35.429,5.375,33.173
E01002764,31.6,61.242,34.414,4.916,32.832
E01002765,31.64,49.018,33.859,2.626,32.881
E01002766,31.805,47.049,33.344,2.402,32.495
E01002767,31.522,87.295,34.497,7.035,32.259
E01002768,30.461,52.449,33.264,4.011,31.918
E01002769,29.684,35.221,30.254,0.618,30.088
E01002770,29.415,59.36,33.114,4.789,31.197
E01002771,29.516,47.206,31.039,2.504,30.202
E01002772,29.858,58.2,32.693,4.718,31.022
E01002773,29.383,39.181,30.127,1.129,29.737
E01002774,29.738,61.164,31.842,3.938,30.717
E01002775,31.418,50.427,33.838,2.711,32.888
E01002776,31.558,64.765,34.612,4.371,33.013
E01002777,30.857,46.052,33.087,2.543,32.278
E01002778,31.03,50.909,33.049,2.703,32.202
E01002779,30.237,45.718,31.547,2.139,30.897
E01002780,30.616,47.741,32.32,2.195,31.644
E01002781,30.273,39.063,31.38,1.144,31.147
E01002782,30.565,46.704,32.415,2.945,31.257
E01002783,31.129,56.435,33.722,3.647,32.644
E01002784,30.388,41.677,31.559,1.493,31.111
E01002785,29.866,57.816,31.223,2.837,30.504
E01002786,30.324,72.902,33.27,5.478,31.405
E01002787,30.333,45.701,31.765,2.355,31.118
E01002788,30.169,38.001,30.859,1.094,30.539
E01002789,30.263,50.852,31.376,1.951,30.875
E01002790,33.142,57.432,36.619,5.004,34.604
E01002791,33.255,74.474,37.753,6.598,35.09
E01002792,33.32,58.369,35.348,3.324,34.172
E01002793,33.197,54.78,35.084,3.037,34.227
E01002794,33.37,74.804,37.173,5.966,35.026
E01002795,32.514,74.194,35.372,5.574,33.616
E01002796,32.003,40.732,32.741,1.059,32.52
E01002797,33.102,58.283,35.738,4.38,34.088
E01002798,33.153,62.381,35.222,3.72,33.966
E01002799,33.142,52.286,34.363,2.267,33.76
E01002800,33.173,35.889,33.715,0.448,33.581
E01002801,33.902,54.404,35.64,2.987,34.864
E01002802,33.395,37.776,34.593,0.685,34.484
E01002804,29.235,51.613,30.938,2.784,30.081
E01002805,29.1,39.853,30.385,1.863,29.72
E01002806,29.102,34.508,29.723,0.729,29.517
E01002807,29.656,47.214,31.126,2.892,30.27
E01002808,29.252,46.807,30.622,1.924,30.18
E01002809,29.832,53.61,31.322,3.163,30.476
E01002810,30.021,63.394,32.124,4.216,30.841
E01002811,28.592,40.613,29.635,1.247,29.306
E01002812,32.239,75.999,35.216,7.034,32.932
E01002813,32.161,61.571,33.872,3.29,32.996
E01002814,31.612,118.863,39.155,12.709,33.248
E01002815,32.429,108.771,38.867,14.646,33.093
E01002816,32.143,87.175,34.908,7.589,32.686
E01002817,31.679,105.233,34.218,7.171,32.339
E01002818,34.46,116.051,39.357,12.297,35.453
E01002819,34.05,139.26,38.249,13.577,34.838
E01002821,33.685,123.02,39.956,12.707,34.938
E01002823,33.455,55.791,36.071,4.333,34.825
E01002824,31.997,55.08,32.998,2.365,32.318
E01002825,30.985,70.812,32.655,3.281,32.111
E01002826,32.023,110.341,35.239,10.916,32.579
E01002827,32.183,66.951,34.849,4.675,33.364
E01002828,31.327,57.031,33.981,3.325,33.139
E01002829,31.606,38.738,32.624,1.128,32.38
E01002830,31.632,42.574,34.024,2.113,33.371
E01002831,31.763,50.562,34.416,2.682,33.563
E01002832,31.489,36.484,32.106,0.684,31.893
E01002833,31.473,43.602,32.745,1.903,32.069
E01002834,31.972,94.763,33.167,5.256,32.432
E01002835,32.288,114.468,38.277,14.165,33.973
E01002836,32.23,57.278,33.805,4.366,32.685
E01002837,32.189,59.637,34.099,5.47,32.674
E01002839,32.075,110.166,41.202,20.003,32.795
E01002840,30.847,96.145,37.341,10.168,33.009
E01002841,30.138,90.69,32.674,6.997,31.032
E01002842,31.627,47.79,34.994,4.718,32.734
E01002843,30.536,75.77,35.239,9.106,31.674
E01002844,32.448,74.119,35.381,6.314,33.09
E01002845,32.213,97.745,37.399,9.481,33.584
E01002846,31.194,66.809,34.244,7.233,31.683
E01002847,31.611,56.875,34.258,6.005,32.103
E01002848,31.652,124.434,38.606,13.129,33.164
E01002849,31.648,106.102,36.699,12.038,32.119
E01002850,31.958,132.096,36.969,13.747,32.625
E01002851,32.0,86.64,39.982,13.991,32.935
E01002852,28.936,60.609,30.793,2.928,30.051
E01002853,30.653,43.933,31.479,1.624,31.04
E01002854,30.792,80.173,35.849,8.82,32.637
E01002855,31.119,79.74,34.494,7.471,32.137
E01002856,31.174,75.426,38.368,10.326,34.014
E01002857,30.65,33.454,31.184,0.474,31.049
E01002858,33.379,47.735,35.092,2.424,34.365
E01002859,33.794,66.494,36.194,5.957,34.562
E01002860,33.605,45.653,34.701,1.466,34.324
E01002861,33.278,59.231,35.145,3.76,33.977
E01002862,33.145,62.255,34.269,3.219,33.829
E01002863,33.991,79.805,37.219,8.676,34.594
E01002864,30.928,84.832,32.837,4.636,31.867
E01002865,31.146,94.754,33.285,6.775,31.992
E01002866,31.364,113.845,34.248,9.701,31.94
E01002867,31.566,108.752,36.197,8.389,32.95
E01002868,30.937,61.645,32.894,3.168,32.114
E01002869,32.068,102.158,38.107,11.835,33.787
E01002870,30.652,53.027,33.41,3.587,32.488
E01002871,30.787,62.358,33.575,4.511,32.329
E01002872,30.663,32.804,31.337,0.446,31.268
E01002873,31.283,99.666,37.755,8.776,34.449
E01002874,30.765,43.001,31.87,1.969,31.317
E01002875,30.67,42.676,31.563,1.44,31.238
E01002876,30.774,46.75,31.897,1.871,31.449
E01002877,31.19,85.211,39.148,8.864,35.422
E01002878,31.725,80.348,38.71,9.097,34.972
E01002879,30.904,44.017,32.314,1.668,31.797
E01002880,31.431,113.29,37.491,11.55,33.391
E01002881,30.814,32.338,31.384,0.353,31.35
E01002882,31.515,43.074,32.54,1.597,32.044
E01002883,31.907,53.26,34.533,3.289,33.421
E01002884,31.95,67.5,36.858,6.604,34.536
E01002885,32.698,64.415,34.399,3.882,33.361
E01002886,31.77,48.039,33.106,2.039,32.581
E01002887,32.487,86.203,36.087,7.942,33.793
E01002888,32.02,106.922,34.492,10.218,32.521
E01002889,32.161,131.511,34.557,10.857,32.48
E01002890,32.148,34.579,32.8,0.465,32.709
E01002891,32.915,98.982,36.292,6.643,34.279
E01002892,33.143,65.792,35.402,5.942,33.756
E01002893,30.627,81.39,34.606,8.732,31.295
E01002894,30.871,85.536,35.956,10.027,31.805
E01002896,31.411,67.304,34.444,6.679,32.062
E01002897,30.607,81.282,32.721,6.365,30.904
E01002898,31.749,77.736,33.316,5.009,32.185
E01002899,32.688,75.691,34.934,7.298,33.107
E01002900,32.618,77.874,37.742,7.704,34.366
E01002901,32.702,98.184,35.304,5.618,33.556
E01002902,33.6,86.899,38.087,9.465,34.429
E01002903,32.78,54.794,34.239,3.062,33.471
E01002904,29.241,32.292,29.772,0.443,29.677
E01002905,29.924,48.92,31.124,1.98,30.606
E01002906,29.764,42.552,30.889,1.688,30.358
E01002907,29.376,31.005,29.732,0.309,29.616
E01002908,29.506,43.165,31.17,1.935,30.571
E01002909,31.099,45.423,32.847,2.137,32.119
E01002910,32.191,65.125,34.41,5.499,32.973
E01002911,31.996,83.03,34.083,5.74,32.653
E01002912,31.542,103.495,35.045,9.629,32.19
E01002913,31.188,88.927,36.253,9.579,32.193
E01002914,32.601,68.446,34.738,4.859,33.363
E01002915,23.568,55.627,29.512,7.633,26.554
E01002916,23.208,50.264,24.227,2.375,23.693
E01002917,23.364,28.071,24.305,0.84,24.01
E01002918,22.557,30.898,23.47,1.161,22.856
E01002919,22.559,59.977,26.223,6.175,23.66
E01002920,23.232,27.037,23.71,0.424,23.592
E01002921,23.578,48.256,25.143,3.226,24.257
E01002922,23.274,28.149,23.921,0.586,23.811
E01002923,23.604,41.365,24.681,2.237,24.124
E01002924,23.271,25.386,23.565,0.269,23.486
E01002925,23.332,49.356,24.508,2.077,23.959
E01002926,23.518,28.569,24.542,0.616,24.484
E01002927,23.889,46.774,25.042,1.787,24.64
E01002928,24.1,52.128,26.165,3.433,25.102
E01002929,24.285,31.876,24.793,0.669,24.592
E01002930,24.44,47.469,25.91,2.156,25.305
E01002931,24.442,34.407,25.227,1.16,24.899
E01002932,24.175,46.316,25.716,2.65,25.122
E01002933,24.303,35.036,24.886,0.765,24.709
E01002934,24.072,28.663,24.687,0.627,24.493
E01002935,24.929,44.76,27.42,3.167,26.298
E01002937,24.479,27.353,25.251,0.55,25.164
E01002938,24.124,37.127,25.497,1.772,24.999
E01002939,21.986,47.595,23.688,3.236,22.797
E01002940,21.889,49.571,24.017,3.805,22.848
E01002941,21.896,62.318,23.959,3.297,22.965
E01002942,22.061,39.728,23.073,1.613,22.731
E01002943,21.83,29.453,22.892,1.156,22.494
E01002944,21.686,26.69,22.382,0.647,22.178
E01002945,21.655,37.377,22.97,1.958,22.399
E01002946,20.403,31.461,21.459,1.096,21.323
E01002947,21.275,29.938,22.09,0.91,21.873
E01002948,19.374,46.212,20.743,1.992,20.199
E01002949,21.329,44.106,22.926,2.799,22.153
E01002950,20.163,38.667,21.056,1.273,20.725
E01002951,24.501,44.01,26.009,2.497,25.305
E01002952,24.057,47.976,24.896,1.944,24.463
E01002953,24.188,63.946,27.127,4.583,25.386
E01002954,24.904,51.015,27.396,3.582,26.22
E01002955,24.339,74.999,28.275,5.087,26.306
E01002956,24.103,41.515,25.07,1.666,24.639
E01002957,24.201,39.114,25.419,1.938,24.91
E01002958,24.296,26.135,24.712,0.274,24.666
E01002959,24.396,46.656,25.436,2.127,24.893
E01002960,24.737,46.08,25.979,2.281,25.383
E01002961,24.224,32.007,24.741,0.65,24.561
E01002962,24.308,26.224,24.803,0.316,24.749
E01002963,24.384,29.674,24.845,0.654,24.647
E01002964,24.232,84.262,28.154,6.582,26.023
E01002965,22.839,52.575,26.303,3.797,25.093
E01002966,24.001,30.214,25.034,0.658,24.957
E01002967,22.804,44.135,24.964,2.78,24.041
E01002968,23.712,74.679,28.703,6.475,26.276
E01002969,25.36,49.596,27.085,3.372,26.291
E01002970,25.107,46.524,26.562,2.462,25.842
E01002971,24.7,61.95,26.901,4.397,25.577
E01002972,25.41,72.153,29.196,5.469,27.333
E01002973,24.782,51.915,26.443,2.899,25.681
E01002974,25.439,67.376,27.563,4.029,26.226
E01002975,23.269,57.071,26.263,5.522,24.44
E01002976,23.234,24.806,23.608,0.289,23.517
E01002977,23.016,47.305,23.983,2.242,23.535
E01002978,22.704,49.52,24.596,3.143,23.731
E01002979,22.755,32.042,23.297,0.753,23.102
E01002980,23.794,45.634,25.031,2.103,24.439
E01002981,23.959,81.801,30.52,8.369,27.25
E01002982,24.033,77.281,29.024,8.201,25.944
E01002983,23.201,46.804,24.302,1.486,23.99
E01002984,24.237,63.571,26.44,3.786,25.196
E01002985,25.693,75.685,28.733,6.137,26.755
E01002986,23.408,31.331,24.084,0.743,23.906
E01002987,23.354,43.225,25.343,2.927,24.409
E01002988,22.347,41.959,24.065,2.743,23.244
E01002989,23.321,46.336,24.633,2.792,23.909
E01002990,23.474,45.484,26.054,3.342,25.012
E01002991,24.009,38.547,24.731,1.244,24.386
E01002992,23.92,25.769,24.578,0.33,24.561
E01002993,22.459,42.935,23.868,2.471,23.125
E01002994,22.246,43.25,23.426,1.994,22.934
E01002995,22.297,53.872,24.278,3.354,23.302
E01002996,23.015,49.936,24.677,3.294,23.727
E01002997,23.15,41.763,24.595,2.336,23.983
E01002998,23.007,30.228,23.752,1.025,23.45
E01002999,23.426,42.827,24.42,2.233,23.913
E01003000,21.657,63.069,23.863,3.873,22.885
E01003001,23.369,57.65,27.633,6.582,25.178
E01003002,22.675,65.712,26.982,6.133,24.874
E01003003,23.111,59.752,25.992,5.506,24.177
E01003004,23.375,76.24,28.227,7.464,25.351
E01003005,22.537,52.769,24.916,4.905,23.466
E01003006,23.33,44.593,24.855,2.469,24.186
E01003007,23.966,32.127,24.842,0.932,24.615
E01003008,24.168,28.481,24.59,0.465,24.456
E01003009,23.867,31.234,24.722,0.854,24.549
E01003010,23.487,45.011,25.179,2.645,24.475
E01003011,23.515,46.085,24.896,2.56,24.265
E01003013,34.563,131.559,39.659,10.412,36.632
E01003014,34.669,95.2,37.519,5.967,35.712
E01003015,33.472,54.515,35.771,3.913,34.716
E01003016,35.975,94.976,41.382,8.687,37.863
E01003017,35.414,90.591,37.612,5.469,36.396
E01003018,28.327,61.561,30.126,4.168,29.047
E01003019,28.636,45.079,30.1,2.237,29.46
E01003020,28.866,57.44,31.203,3.709,30.019
E01003021,28.157,29.563,28.478,0.315,28.347
E01003022,28.254,41.176,29.205,1.779,28.741
E01003023,28.386,59.053,31.517,5.699,29.337
E01003024,28.319,58.985,31.667,5.034,29.929
E01003025,28.245,51.659,30.106,3.093,29.067
E01003026,28.483,50.976,29.89,2.576,29.2
E01003027,28.123,34.032,28.866,0.81,28.66
E01003028,28.115,58.391,28.973,2.234,28.642
E01003029,28.13,54.586,30.117,3.303,29.211
E01003030,28.896,74.061,33.259,7.046,30.59
E01003031,28.613,67.916,32.173,5.382,30.272
E01003032,28.991,76.812,32.545,5.467,30.744
E01003033,28.287,47.63,29.255,1.252,29.03
E01003034,29.762,54.291,32.323,4.101,31.062
E01003035,29.62,59.276,31.627,4.121,30.471
E01003036,29.532,32.256,30.149,0.565,29.98
E01003037,30.574,57.966,33.042,3.684,31.777
E01003038,29.409,58.382,32.406,4.684,30.881
E01003039,29.562,75.135,32.032,4.534,30.58
E01003040,29.37,45.623,31.128,2.957,30.159
E01003041,29.712,67.163,32.462,5.135,30.823
E01003042,29.378,49.202,31.308,3.209,30.183
E01003043,28.709,38.354,29.966,1.322,29.598
E01003044,28.414,29.628,28.724,0.295,28.645
E01003045,29.797,52.463,32.057,4.12,30.891
E01003046,29.435,38.048,30.285,1.331,29.867
E01003047,30.134,73.148,33.129,4.997,31.669
E01003048,29.514,47.062,30.537,1.732,30.065
E01003049,29.687,43.722,30.632,1.77,30.101
E01003050,29.301,50.201,31.874,3.672,30.639
E01003051,28.506,47.487,30.647,2.886,29.595
E01003052,28.703,46.85,30.12,1.775,29.643
E01003053,29.476,73.871,31.228,4.53,30.189
E01003054,29.609,55.143,31.899,4.045,30.549
E01003055,29.386,70.44,31.736,5.432,30.246
E01003056,29.38,32.436,29.849,0.518,29.7
E01003057,29.404,54.362,31.974,4.598,30.426
E01003058,29.374,45.656,31.01,3.157,30.005
E01003059,30.116,52.26,31.287,2.448,30.715
E01003060,30.132,52.534,32.013,2.95,31.086
E01003061,29.915,69.897,33.733,6.541,31.428
E01003062,25.491,45.813,26.303,1.422,25.959
E01003063,25.497,37.535,26.475,1.678,25.971
E01003064,25.974,40.355,26.632,1.247,26.368
E01003065,25.959,27.324,26.232,0.271,26.111
E01003066,25.961,38.931,26.998,1.359,26.605
E01003067,26.07,43.336,27.677,2.574,26.82
E01003068,25.729,33.408,26.471,0.902,26.204
E01003069,25.707,46.192,27.023,2.486,26.199
E01003070,25.594,28.054,26.168,0.377,26.074
E01003071,28.388,34.892,29.163,0.933,28.903
E01003072,28.224,38.453,29.082,1.569,28.6
E01003073,28.412,48.148,30.185,2.535,29.211
E01003074,27.256,60.129,28.691,2.648,27.835
E01003075,29.48,36.102,30.123,0.867,29.86
E01003076,28.531,54.72,30.358,2.916,29.576
E01003077,29.214,43.316,30.938,2.336,30.21
E01003078,28.477,40.462,29.354,1.477,28.938
E01003079,26.726,47.55,27.627,1.504,27.183
E01003080,26.708,33.93,27.242,0.637,27.079
E01003081,26.431,51.318,28.015,2.638,27.128
E01003082,26.188,40.259,27.374,2.004,26.788
E01003083,26.387,36.432,27.227,1.135,26.939
E01003084,26.288,37.658,27.054,1.475,26.625
E01003085,26.274,36.66,27.053,1.54,26.644
E01003086,26.03,34.698,26.963,1.539,26.493
E01003087,26.507,51.311,29.369,4.062,27.909
E01003088,29.461,35.509,30.462,1.057,30.113
E01003089,30.294,57.61,33.149,4.218,31.75
E01003090,30.007,59.752,33.663,5.47,31.559
E01003091,29.85,52.064,31.679,3.12,30.831
E01003092,29.967,38.319,30.841,1.114,30.533
E01003093,30.194,57.959,32.481,3.764,31.338
E01003094,30.056,39.056,30.883,1.047,30.588
E01003095,29.659,35.188,30.207,0.654,29.984
E01003096,29.359,50.528,30.718,2.239,30.162
E01003097,31.418,52.595,33.5,3.491,32.38
E01003098,31.474,36.301,32.297,0.83,32.076
E01003099,31.38,72.042,34.86,5.013,33.296
E01003100,32.201,70.346,37.191,6.85,34.189
E01003101,32.625,70.275,35.536,5.863,33.671
E01003102,32.23,95.01,40.746,9.609,37.653
E01003104,31.414,49.022,33.486,2.889,32.566
E01003105,33.09,37.032,33.754,0.66,33.538
E01003106,33.381,55.331,35.567,4.042,34.095
E01003107,33.139,92.906,36.454,7.156,34.283
E01003108,33.313,65.257,35.594,5.055,33.831
E01003110,33.328,75.108,35.357,4.501,34.185
E01003111,33.017,35.503,33.43,0.452,33.269
E01003112,33.169,68.442,35.757,4.183,34.537
E01003113,26.567,65.496,28.456,3.707,27.442
E01003114,26.326,57.652,27.582,3.359,26.807
E01003115,26.338,63.249,28.668,4.552,27.275
E01003116,26.695,39.637,27.581,1.647,27.096
E01003117,27.111,55.268,30.139,4.978,28.493
E01003118,27.156,68.615,29.083,3.972,27.972
E01003119,27.06,67.767,30.763,5.677,28.707
E01003120,27.124,92.795,32.265,8.182,29.789
E01003121,31.084,50.856,33.079,3.314,32.023
E01003122,30.804,56.747,32.854,3.648,31.905
E01003123,30.116,54.101,31.433,1.988,31.112
E01003124,30.528,52.261,32.959,3.481,31.95
E01003125,31.234,63.333,33.636,5.168,32.068
E01003126,30.325,61.121,33.895,5.45,32.086
E01003127,30.319,50.89,32.127,3.315,31.08
E01003128,30.097,56.385,31.876,4.083,30.737
E01003129,31.266,46.584,32.379,1.782,31.888
E01003130,27.471,54.237,30.149,4.767,28.56
E01003131,27.568,57.469,29.952,3.927,28.538
E01003132,27.197,46.442,28.45,2.18,27.89
E01003133,26.793,50.149,28.643,2.886,27.842
E01003134,26.767,31.894,27.474,0.653,27.337
E01003135,27.0,58.343,28.874,4.05,27.872
E01003136,27.818,40.363,28.705,1.15,28.442
E01003137,27.935,63.538,32.494,5.881,30.375
E01003138,26.852,41.806,28.02,1.655,27.758
E01003139,25.616,44.811,27.574,3.035,26.569
E01003140,25.16,26.646,25.584,0.29,25.527
E01003141,25.557,69.47,27.591,5.185,26.139
E01003142,25.208,41.47,26.36,1.493,26.1
E01003143,25.606,37.331,26.142,0.968,25.941
E01003144,25.576,82.351,27.493,4.359,26.432
E01003145,25.808,59.956,27.807,3.876,26.638
E01003146,25.868,50.296,27.579,2.994,26.62
E01003147,25.595,58.702,26.827,3.582,26.177
E01003148,26.425,33.486,27.102,0.881,26.873
E01003149,26.173,42.512,27.243,1.944,26.673
E01003150,26.614,66.554,29.526,5.018,27.898
E01003151,27.145,40.307,28.555,1.737,28.109
E01003152,26.674,41.768,27.678,1.606,27.265
E01003153,27.488,74.106,31.802,5.781,29.691
E01003154,26.319,35.921,27.285,1.299,26.873
E01003155,26.523,66.721,28.218,4.665,27.314
E01003156,27.262,32.429,27.943,0.748,27.778
E01003157,27.198,32.405,27.852,0.647,27.72
E01003158,27.173,31.762,27.653,0.722,27.373
E01003159,28.199,48.023,29.34,2.238,28.656
E01003160,28.278,56.175,30.512,4.092,29.214
E01003161,27.702,53.833,29.094,2.435,28.447
E01003162,28.141,61.516,32.063,5.488,30.105
E01003163,27.305,55.732,29.407,3.121,28.521
E01003164,27.35,78.459,32.139,6.403,29.849
E01003165,26.452,46.863,27.992,2.263,27.335
E01003166,26.882,56.867,29.975,4.403,28.396
E01003167,26.468,34.288,27.327,0.793,27.161
E01003168,27.141,32.96,27.835,0.651,27.704
E01003169,27.424,38.236,28.714,1.717,28.184
E01003170,27.091,54.019,28.824,2.802,27.986
E01003171,27.702,53.914,29.161,2.784,28.503
E01003172,27.677,43.833,29.131,2.356,28.396
E01003173,27.737,38.648,28.525,1.196,28.281
E01003174,27.861,66.386,29.941,4.54,28.604
E01003175,27.808,52.572,29.068,2.791,28.386
E01003176,29.267,71.509,33.339,6.264,30.897
E01003177,28.166,46.003,29.915,2.163,29.29
E01003178,28.245,56.159,30.006,3.251,29.09
E01003179,27.716,40.048,28.957,2.075,28.309
E01003180,29.808,61.375,31.408,2.685,30.742
E01003181,32.044,62.823,35.043,4.931,33.27
E01003182,29.457,43.689,30.297,1.383,29.946
E01003183,30.908,83.83,33.829,4.313,32.567
E01003184,30.435,50.934,32.928,3.471,32.083
E01003185,30.787,49.768,32.622,2.77,31.836
E01003186,30.247,61.128,32.563,4.034,31.232
E01003187,30.246,36.316,30.974,0.629,30.813
E01003188,30.236,39.752,31.409,1.579,30.915
E01003189,24.859,32.043,25.396,0.567,25.246
E01003190,24.797,57.348,27.121,4.032,25.86
E01003191,24.319,38.838,25.779,2.04,25.329
E01003192,23.38,45.992,24.527,1.962,23.966
E01003193,24.807,55.91,26.862,3.269,26.037
E01003194,24.911,44.599,26.121,2.047,25.553
E01003195,24.79,39.417,25.932,1.759,25.551
E01003196,24.797,26.586,25.231,0.304,25.157
E01003197,24.772,26.51,25.197,0.316,25.118
E01003198,26.527,41.015,27.431,1.594,27.049
E01003199,26.422,73.124,27.666,2.811,26.925
E01003200,26.524,64.862,29.292,4.544,27.8
E01003201,27.097,49.253,29.101,2.714,28.22
E01003202,26.423,54.036,28.154,2.91,27.175
E01003203,26.442,44.272,28.097,2.746,27.257
E01003204,27.008,60.006,28.754,3.134,27.926
E01003205,27.823,48.491,29.289,2.239,28.66
E01003206,26.571,31.476,27.26,0.47,27.156
E01003207,28.475,71.546,31.882,6.573,29.695
E01003209,27.921,49.753,29.66,2.865,28.766
E01003210,27.836,55.467,29.758,3.517,28.722
E01003211,26.965,53.399,29.319,3.51,28.258
E01003212,27.588,53.983,29.191,2.84,28.316
E01003213,26.848,43.146,28.061,1.729,27.508
E01003214,26.972,46.234,28.824,2.936,27.894
E01003215,28.019,70.133,31.77,5.222,30.096
E01003216,24.962,34.256,25.73,0.733,25.617
E01003217,24.857,34.173,25.724,1.225,25.412
E01003218,24.647,26.45,25.016,0.349,24.888
E01003219,24.63,27.889,25.183,0.533,24.974
E01003220,24.802,52.137,27.0,3.647,25.821
E01003221,25.103,49.491,26.831,3.18,25.839
E01003222,24.525,36.094,25.181,0.954,24.997
E01003223,24.759,43.857,25.807,1.925,25.356
E01003224,25.531,32.452,26.682,1.516,26.206
E01003225,25.633,31.889,26.331,0.763,26.137
E01003226,26.266,47.653,28.545,3.456,27.429
E01003227,25.71,40.024,26.527,0.943,26.314
E01003228,26.002,41.233,26.675,1.155,26.464
E01003229,25.988,51.926,27.777,3.031,26.754
E01003230,25.637,40.763,26.651,1.652,26.256
E01003231,26.469,42.658,27.878,2.556,27.122
E01003232,26.163,42.828,27.367,2.025,26.826
E01003233,26.248,36.677,27.787,1.69,27.221
E01003235,23.244,47.566,24.22,2.13,23.603
E01003236,23.858,44.113,25.308,2.22,24.656
E01003237,23.703,36.443,24.847,2.032,24.217
E01003238,23.999,33.809,24.789,1.361,24.386
E01003239,23.858,32.867,24.465,0.901,24.239
E01003240,23.959,52.041,25.483,2.683,24.783
E01003241,23.731,75.978,26.805,4.55,25.631
E01003243,23.548,59.175,25.863,4.268,24.652
E01003244,29.014,30.439,29.479,0.303,29.419
E01003245,29.015,45.612,29.978,1.108,29.871
E01003246,28.349,53.645,29.433,1.924,28.944
E01003247,28.87,53.973,30.789,3.279,29.91
E01003248,28.427,56.978,30.459,3.736,29.403
E01003249,28.574,30.637,29.301,0.409,29.294
E01003251,28.381,66.319,30.5,4.524,29.084
E01003252,28.632,53.646,29.961,3.077,29.078
E01003253,28.775,70.54,31.403,4.696,29.954
E01003254,26.196,57.671,27.477,2.671,26.715
E01003255,26.226,57.226,29.611,4.739,27.883
E01003256,25.832,41.814,27.016,1.773,26.562
E01003257,26.082,48.901,28.152,3.691,26.961
E01003258,25.725,34.035,26.409,1.005,26.125
E01003259,25.754,49.365,27.722,3.094,26.706
E01003260,26.242,42.555,27.289,1.782,26.778
E01003261,26.064,40.786,27.599,2.284,26.869
E01003262,25.956,36.016,26.607,1.099,26.336
E01003263,23.871,45.057,25.23,2.308,24.55
E01003264,23.79,37.416,24.91,1.955,24.352
E01003265,23.338,40.284,25.05,2.527,24.353
E01003266,23.469,32.569,24.47,1.379,24.066
E01003267,22.689,29.906,23.367,0.629,23.279
E01003268,24.386,78.446,27.299,5.144,25.8
E01003269,24.491,55.423,27.425,4.379,26.008
E01003270,24.088,40.773,25.178,1.519,24.829
E01003271,23.867,38.695,25.058,1.796,24.607
E01003272,26.79,48.349,28.09,2.799,27.284
E01003273,26.428,28.433,26.937,0.421,26.914
E01003274,26.278,43.068,27.949,2.416,27.239
E01003275,25.767,27.689,26.414,0.354,26.4
E01003276,26.435,42.265,27.37,1.662,26.845
E01003277,26.775,37.519,27.391,1.043,27.116
E01003278,26.954,52.776,29.259,3.789,28.214
E01003279,26.458,31.825,27.052,0.568,26.918
E01003280,25.584,73.934,29.137,6.005,26.938
E01003281,25.224,68.217,26.5,3.26,25.781
E01003282,25.998,47.487,27.119,2.156,26.602
E01003283,25.732,49.225,26.836,2.499,26.143
E01003284,25.587,34.191,26.412,0.74,26.195
E01003285,25.327,48.563,27.288,3.095,26.426
E01003286,25.315,55.807,27.606,4.074,26.347
E01003287,25.327,31.7,26.011,0.898,25.78
E01003288,26.574,51.677,28.763,3.962,27.609
E01003290,25.956,44.662,27.625,2.26,26.992
E01003291,25.941,53.499,27.568,2.915,26.825
E01003292,25.882,37.906,27.05,1.699,26.617
E01003293,26.133,50.433,27.304,2.9,26.657
E01003295,25.548,53.816,27.273,3.069,26.291
E01003297,28.579,42.545,29.614,1.568,29.226
E01003298,28.444,36.653,29.175,1.043,28.878
E01003299,28.626,73.868,32.231,6.447,30.101
E01003300,28.389,46.146,29.816,2.232,29.146
E01003301,28.409,37.618,29.028,0.942,28.822
E01003302,28.929,58.58,30.686,3.683,29.705
E01003303,28.748,84.46,31.76,5.689,29.89
