LSOA21CD,NO2-2013-min,NO2-2013-max,NO2-2013-mean,NO2-2013-std,NO2-2013-median
E01001303,33.659,70.92,36.121,5.063,34.692
E01001304,34.062,49.532,35.538,2.052,35.085
E01001305,32.515,58.24,34.166,2.927,33.476
E01001306,32.307,35.568,32.981,0.529,32.872
E01001307,29.527,78.508,32.299,5.711,30.564
E01001308,29.589,66.184,31.428,3.318,30.408
E01001309,29.393,56.084,31.315,2.773,30.556
E01001310,29.879,67.113,33.506,4.811,31.735
E01001311,29.41,82.158,31.325,3.823,30.459
E01001312,30.853,84.754,35.815,7.416,33.32
E01001313,30.364,58.15,33.9,4.96,32.382
E01001314,29.802,68.28,32.881,5.013,31.761
E01001315,29.962,59.548,32.82,4.533,31.309
E01001316,29.466,61.496,32.566,4.779,31.016
E01001317,28.978,38.627,30.157,1.43,29.781
E01001318,28.975,59.816,30.738,3.125,30.128
E01001319,30.022,35.535,31.247,0.914,31.03
E01001320,28.464,74.919,31.937,7.228,29.584
E01001321,28.9,94.562,34.052,8.258,31.205
E01001322,29.424,80.437,32.289,4.95,30.945
E01001323,29.341,78.146,34.236,6.812,32.263
E01001324,29.629,100.272,35.404,9.97,32.082
E01001325,27.345,55.261,28.257,1.454,27.839
E01001326,28.724,89.992,33.465,7.79,30.984
E01001327,28.184,68.609,32.074,4.904,30.907
E01001328,28.91,90.611,35.242,9.294,31.978
E01001329,27.877,54.684,29.775,2.041,29.468
E01001330,29.593,65.242,32.874,4.523,31.962
E01001331,29.344,68.359,33.225,5.956,31.47
E01001332,30.148,59.395,32.473,3.625,31.595
E01001333,31.908,64.25,35.086,4.728,33.769
E01001334,31.491,51.247,33.105,2.309,32.413
E01001335,30.992,72.279,34.474,5.86,32.584
E01001336,31.842,68.009,35.397,5.045,33.813
E01001337,30.91,105.678,34.639,7.09,32.284
E01001338,31.756,108.749,37.699,8.608,34.679
E01001339,30.919,109.23,33.499,5.529,32.026
E01001340,32.528,69.052,37.292,6.176,35.44
E01001341,31.527,51.236,33.668,2.407,32.99
E01001342,30.992,50.017,32.439,1.621,32.059
E01001343,30.463,55.515,32.402,2.51,31.817
E01001344,29.823,54.848,32.593,3.128,32.101
E01001345,31.679,41.362,33.278,1.166,33.057
E01001346,30.443,77.826,33.694,4.586,32.674
E01001347,31.728,92.97,38.705,10.152,35.316
E01001348,32.029,118.985,41.391,13.609,36.153
E01001349,30.497,100.336,35.918,9.778,32.522
E01001350,34.479,77.446,38.055,6.787,36.282
E01001351,34.942,94.19,42.049,10.693,38.403
E01001352,35.019,70.702,38.149,5.558,36.469
E01001353,35.107,71.76,38.105,4.405,37.218
E01001354,34.483,69.689,38.602,5.724,37.086
E01001355,36.425,97.663,42.773,8.674,39.596
E01001356,36.243,46.32,37.83,1.447,37.571
E01001357,36.253,46.217,37.716,1.746,37.258
E01001358,35.26,71.946,38.586,3.777,37.438
E01001359,31.031,92.38,37.625,10.597,33.92
E01001360,31.948,45.33,34.502,2.111,34.023
E01001361,32.692,121.657,41.272,12.56,36.672
E01001362,30.991,96.572,36.314,8.745,33.385
E01001363,30.831,80.788,34.782,7.279,32.641
E01001364,29.977,41.418,31.375,1.497,30.901
E01001365,30.262,76.077,33.672,7.038,31.736
E01001366,32.541,76.558,35.211,4.987,33.82
E01001367,31.914,76.675,36.863,7.175,34.378
E01001368,32.632,38.622,33.784,0.671,33.709
E01001369,31.875,67.981,34.613,5.226,33.148
E01001370,31.981,68.063,34.763,3.931,33.673
E01001371,31.518,61.379,34.902,5.651,32.79
E01001372,31.607,42.365,32.691,1.146,32.437
E01001373,32.555,76.674,36.103,7.222,34.075
E01001374,35.824,45.439,37.138,1.217,36.915
E01001375,35.469,46.039,37.141,1.713,36.799
E01001376,35.858,55.07,37.928,2.926,37.123
E01001377,35.525,45.789,36.932,1.636,36.58
E01001379,36.005,45.032,36.876,1.101,36.683
E01001380,34.965,71.871,37.63,3.38,36.831
E01001381,35.448,84.828,39.41,6.523,37.426
E01001382,32.873,37.745,33.7,0.626,33.63
E01001383,32.603,43.578,33.649,1.552,33.308
E01001384,33.213,56.253,35.624,3.465,34.463
E01001385,32.939,49.881,34.727,2.656,33.863
E01001386,32.827,62.473,34.873,3.248,34.062
E01001387,33.046,88.16,36.136,5.715,34.75
E01001388,33.568,87.272,39.743,8.973,36.835
E01001389,32.893,76.565,37.334,7.614,34.829
E01001390,32.92,107.374,37.626,9.081,34.721
E01001391,32.597,106.062,38.447,11.134,35.118
E01001392,32.966,110.37,36.213,6.733,34.316
E01001393,32.545,129.066,38.299,11.832,34.823
E01001394,32.045,96.651,40.386,13.692,34.85
E01001395,30.777,34.771,31.859,0.841,31.743
E01001396,31.743,83.777,35.986,6.574,33.945
E01001397,32.27,102.281,38.637,11.247,34.64
E01001398,29.387,32.298,30.547,0.6,30.48
E01001399,30.607,85.614,35.046,7.809,32.526
E01001400,30.082,90.581,34.0,6.859,31.546
E01001401,29.572,66.884,33.316,6.392,31.283
E01001402,29.553,61.302,32.593,4.893,31.122
E01001403,29.93,89.636,34.82,7.569,32.563
E01001404,29.366,95.2,32.166,5.937,30.708
E01001405,28.549,35.405,29.5,0.709,29.395
E01001406,28.713,35.96,29.831,0.86,29.739
E01001407,24.98,68.322,27.226,4.034,26.332
E01001408,26.571,36.17,27.952,1.255,27.68
E01001409,27.135,104.725,33.561,10.404,30.127
E01001410,26.769,29.589,27.886,0.554,27.843
E01001411,26.453,47.429,28.597,2.635,27.92
E01001412,24.068,113.712,27.78,8.766,25.058
E01001413,25.146,39.937,26.542,1.688,26.294
E01001414,24.965,42.043,26.15,1.876,25.481
E01001415,25.091,65.703,28.526,4.891,27.012
E01001416,27.421,34.221,28.409,1.01,28.089
E01001417,24.517,55.725,25.761,2.342,25.263
E01001418,25.845,53.242,28.125,3.034,27.536
E01001419,25.806,57.644,28.604,3.704,28.044
E01001420,28.164,49.94,29.429,2.593,28.764
E01001421,28.437,53.48,30.388,3.213,29.399
E01001422,24.792,35.145,25.837,1.137,25.562
E01001423,30.811,52.328,32.76,2.868,31.83
E01001424,31.953,39.648,32.946,0.974,32.762
E01001425,30.6,111.709,37.01,12.348,33.158
E01001426,30.733,36.786,31.831,0.816,31.645
E01001427,29.924,164.72,35.785,10.938,32.568
E01001428,30.787,38.599,31.983,1.172,31.76
E01001429,31.152,83.953,37.027,8.917,33.984
E01001430,31.547,79.197,35.807,6.857,33.619
E01001431,30.736,36.663,32.368,0.995,32.207
E01001432,32.458,133.853,41.852,14.883,36.838
E01001433,26.253,66.135,29.014,4.661,27.653
E01001434,26.796,30.258,27.906,0.535,27.855
E01001435,27.082,32.584,28.643,0.945,28.452
E01001436,27.305,34.636,28.616,1.046,28.466
E01001437,25.171,67.452,27.331,3.21,26.62
E01001438,27.01,68.907,28.766,3.575,27.96
E01001439,28.463,95.336,35.214,10.009,31.535
E01001440,27.462,80.952,32.059,8.003,29.837
E01001441,26.179,80.96,28.659,5.513,27.352
E01001442,26.882,82.392,31.418,7.498,28.972
E01001444,25.936,89.347,35.471,12.337,30.737
E01001445,24.702,88.28,30.364,9.712,27.062
E01001446,26.867,74.76,30.695,8.151,28.119
E01001447,25.915,37.045,27.509,1.567,27.091
E01001448,26.569,37.312,27.989,1.74,27.531
E01001449,26.177,50.747,28.815,3.825,27.659
E01001450,28.946,79.363,33.39,7.312,30.707
E01001451,27.514,66.95,29.794,3.822,28.907
E01001452,27.603,50.022,29.122,2.235,28.493
E01001453,27.026,47.026,29.215,2.54,28.685
E01001454,27.634,53.268,30.021,2.59,29.394
E01001455,28.881,59.52,31.716,4.268,30.67
E01001456,28.839,62.326,30.501,2.762,29.799
E01001457,27.531,70.814,31.103,5.974,29.101
E01001458,32.345,99.343,42.021,13.493,36.999
E01001459,30.863,76.042,34.391,6.261,32.469
E01001460,30.798,42.41,32.634,1.89,32.052
E01001461,30.794,116.476,35.663,8.13,32.926
E01001462,30.924,41.405,31.889,1.193,31.596
E01001463,30.773,68.342,33.937,5.754,32.366
E01001464,30.71,37.424,31.637,1.04,31.371
E01001465,32.19,107.251,39.533,11.569,34.91
E01001466,31.372,41.782,32.946,1.29,32.625
E01001467,31.571,47.332,33.132,1.581,32.862
E01001468,24.796,50.417,26.589,2.57,25.935
E01001469,27.074,45.417,28.958,2.719,28.084
E01001470,25.016,56.63,26.549,2.893,25.705
E01001471,25.531,50.079,27.899,3.088,27.403
E01001472,27.195,39.82,28.394,1.313,28.106
E01001473,26.692,48.437,27.572,1.431,27.203
E01001474,26.826,64.247,29.683,4.474,28.47
E01001475,27.201,52.11,28.251,1.702,27.929
E01001476,28.887,62.738,32.007,4.851,30.545
E01001477,27.31,87.964,29.499,4.361,28.24
E01001478,28.825,71.474,31.734,5.573,30.335
E01001479,28.84,60.228,31.357,4.552,30.056
E01001480,30.688,133.848,37.361,11.063,33.132
E01001481,29.532,40.842,30.968,1.549,30.665
E01001482,29.509,57.831,30.9,2.486,30.368
E01001483,27.312,81.22,29.783,4.335,28.756
E01001484,28.691,74.046,30.759,5.488,29.476
E01001485,31.403,69.769,35.294,5.847,33.544
E01001486,31.421,64.705,33.651,2.542,33.142
E01001487,30.366,60.623,32.91,3.679,32.024
E01001488,30.351,34.635,31.539,0.653,31.411
E01001489,30.207,40.319,31.516,1.487,31.152
E01001491,30.842,67.31,33.468,4.891,31.957
E01001492,32.016,41.101,33.12,1.265,32.866
E01001493,30.093,56.444,32.107,3.59,31.242
E01001494,30.226,53.184,32.653,3.261,31.735
E01001495,31.047,67.625,34.282,5.334,32.433
E01001496,30.419,51.915,32.485,2.934,31.795
E01001497,30.611,70.136,34.163,5.631,32.63
E01001498,31.087,67.509,35.003,6.394,32.725
E01001499,31.922,93.945,40.582,13.305,35.124
E01001500,31.201,89.89,36.274,9.458,33.266
E01001501,31.682,106.62,37.504,10.765,34.211
E01001502,28.687,60.935,30.436,3.626,29.641
E01001503,28.812,57.578,30.264,3.283,29.578
E01001504,27.778,63.68,30.356,4.906,28.984
E01001505,28.278,84.522,32.451,7.061,30.384
E01001507,28.777,93.93,33.913,8.933,31.002
E01001508,28.76,62.137,30.188,2.977,29.665
E01001509,28.806,64.106,31.703,5.642,29.995
E01001511,28.395,94.316,34.072,9.591,30.904
E01001512,28.34,65.325,30.84,4.3,29.676
E01001513,27.485,143.802,31.235,7.675,28.87
E01001514,28.374,31.496,29.485,0.565,29.478
E01001515,29.374,73.302,32.177,5.893,30.632
E01001516,27.921,122.605,34.15,10.34,30.31
E01001517,27.479,80.553,31.304,6.883,29.235
E01001518,26.925,82.679,30.374,5.959,28.733
E01001520,28.432,63.172,31.097,4.587,29.942
E01001521,28.884,71.555,31.449,3.901,30.309
E01001522,27.383,34.764,28.387,0.795,28.216
E01001523,27.308,59.597,28.971,3.215,27.922
E01001524,27.814,41.213,29.481,2.087,28.914
E01001525,28.476,42.846,29.533,1.511,29.159
E01001526,27.663,64.866,30.122,4.109,29.278
E01001527,30.309,122.515,34.843,8.515,32.629
E01001528,32.452,136.394,39.982,14.104,35.392
E01001529,32.036,70.22,36.32,6.737,33.578
E01001530,32.526,135.523,42.739,16.382,37.0
E01001531,29.945,48.404,31.4,2.4,30.754
E01001532,29.968,65.397,32.268,4.354,31.01
E01001533,29.879,56.843,31.165,2.351,30.66
E01001534,29.844,60.885,32.731,4.605,31.259
E01001535,30.237,110.039,33.432,5.277,32.325
E01001536,27.171,87.108,30.21,5.399,28.739
E01001537,27.108,59.608,30.626,5.306,28.96
E01001538,27.174,61.19,29.096,3.705,27.974
E01001539,27.337,45.16,28.883,2.412,28.307
E01001540,26.773,45.117,29.093,3.314,27.998
E01001541,26.981,34.084,27.963,0.752,27.804
E01001542,27.501,50.584,29.653,3.137,28.695
E01001543,27.195,48.191,28.483,1.677,28.132
E01001544,27.539,77.898,31.361,5.899,29.58
E01001545,25.818,67.453,28.129,4.136,27.429
E01001546,25.92,55.966,27.733,2.333,27.332
E01001547,26.133,84.666,29.602,7.132,27.69
E01001548,26.467,66.176,28.61,4.652,27.459
E01001549,26.603,83.164,29.982,7.016,27.93
E01001550,26.981,79.942,29.733,6.558,28.105
E01001551,27.847,107.197,41.594,14.73,35.196
E01001552,27.676,104.32,39.608,14.414,34.243
E01001553,31.122,72.841,34.09,5.264,32.852
E01001554,32.185,80.713,35.939,7.028,34.238
E01001555,32.294,77.748,36.289,6.417,34.494
E01001556,31.273,69.507,33.561,4.042,32.821
E01001557,31.513,34.99,33.295,0.651,33.267
E01001558,34.003,129.851,45.325,17.495,38.519
E01001559,29.96,245.154,38.325,13.866,34.081
E01001560,32.136,112.479,39.01,10.936,35.379
E01001562,33.452,97.724,39.81,12.381,35.492
E01001563,30.144,59.925,33.762,4.926,31.924
E01001564,29.788,56.195,31.363,3.087,30.68
E01001565,30.345,47.625,31.992,2.644,31.222
E01001566,30.177,48.12,31.665,1.831,31.238
E01001567,28.979,49.072,30.751,2.614,29.947
E01001568,28.205,48.479,29.429,1.477,29.077
E01001569,28.861,63.082,32.085,4.49,30.653
E01001570,29.316,63.755,31.309,3.211,30.554
E01001571,29.575,45.344,31.369,2.316,30.694
E01001572,29.367,61.289,31.749,3.373,30.815
E01001573,30.07,63.088,33.021,4.3,31.607
E01001574,28.293,68.771,30.786,4.446,29.434
E01001575,30.343,75.32,33.435,5.362,31.916
E01001576,29.395,45.878,30.575,1.54,30.29
E01001577,29.717,63.845,31.877,4.035,30.998
E01001578,29.693,43.889,30.909,1.258,30.635
E01001579,29.161,45.775,30.775,2.473,30.245
E01001580,33.584,91.137,39.106,7.896,36.363
E01001581,34.489,100.258,44.212,11.753,39.851
E01001582,32.914,85.512,37.676,7.283,35.529
E01001583,32.903,104.482,40.684,11.026,37.055
E01001584,32.665,77.492,34.248,3.42,33.633
E01001585,33.278,59.531,35.444,2.463,34.764
E01001586,33.122,55.977,34.455,1.646,34.167
E01001587,33.172,42.125,34.48,1.385,34.09
E01001588,31.531,68.047,33.722,3.971,32.555
E01001589,32.489,42.967,34.136,1.434,33.698
E01001590,33.133,43.866,34.699,1.561,34.393
E01001591,32.736,69.344,35.539,5.082,33.956
E01001592,33.29,102.123,39.589,11.574,35.584
E01001593,33.761,121.801,40.99,11.3,37.134
E01001594,33.256,72.671,36.248,5.5,34.623
E01001595,32.048,68.727,35.047,4.656,33.988
E01001596,28.408,39.632,29.944,1.914,29.501
E01001597,30.152,76.549,35.453,6.715,33.139
E01001598,29.507,80.865,32.64,5.869,30.897
E01001599,29.007,85.503,32.769,6.19,30.883
E01001600,29.928,91.037,34.538,7.884,31.55
E01001601,28.591,64.532,32.525,5.653,30.83
E01001602,29.507,50.6,31.677,3.119,30.752
E01001603,29.179,47.679,30.761,1.842,30.27
E01001604,32.477,101.185,37.75,9.005,34.887
E01001605,29.573,95.774,32.13,7.517,30.504
E01001606,30.599,56.919,33.207,3.611,32.192
E01001607,32.063,67.368,34.521,4.154,33.274
E01001608,30.394,93.662,35.928,8.618,33.248
E01001609,32.259,97.392,38.756,11.347,34.623
E01001610,30.644,72.37,34.274,4.785,33.084
E01001611,31.939,71.801,34.675,5.301,33.187
E01001613,28.693,69.862,31.299,3.531,30.327
E01001614,28.907,95.289,33.282,8.679,30.695
E01001615,29.402,84.256,32.72,5.675,30.994
E01001617,28.785,53.871,31.233,3.449,30.174
E01001618,28.796,47.502,30.509,2.395,29.857
E01001619,28.746,52.084,30.852,2.691,30.253
E01001620,34.744,111.698,44.069,13.521,38.71
E01001621,33.63,93.981,39.915,10.085,36.19
E01001623,33.735,89.646,39.604,7.859,37.088
E01001624,32.369,65.559,34.264,4.128,33.39
E01001625,32.952,77.178,38.06,7.236,35.358
E01001629,31.695,96.471,38.857,10.782,35.165
E01001631,32.451,111.158,40.433,11.591,36.552
E01001632,31.524,41.321,33.08,1.944,32.423
E01001633,31.152,47.474,32.999,2.539,32.333
E01001634,31.504,37.251,32.526,0.974,32.318
E01001635,30.212,52.024,31.958,2.501,31.267
E01001636,30.676,41.904,31.989,1.411,31.717
E01001637,31.147,49.23,32.422,1.995,31.995
E01001638,35.501,61.251,37.325,2.933,36.543
E01001641,34.371,100.161,40.564,9.164,37.46
E01001642,33.014,91.718,36.688,6.49,34.987
E01001644,36.123,104.128,44.929,13.116,39.734
E01001645,31.874,36.26,33.179,0.717,33.015
E01001646,31.71,69.808,34.341,4.71,33.138
E01001647,32.911,86.543,38.676,8.542,35.704
E01001648,31.385,82.574,32.906,3.829,32.053
E01001649,31.39,36.028,32.507,0.961,32.335
E01001650,32.811,67.302,35.206,4.177,33.956
E01001651,31.637,65.653,34.75,4.868,33.351
E01001652,32.964,107.66,39.753,10.418,35.744
E01001653,31.869,71.086,35.524,4.909,33.937
E01001654,31.61,50.735,33.807,2.029,33.607
E01001655,30.502,61.356,33.547,3.731,32.607
E01001656,32.935,35.659,33.825,0.513,33.744
E01001657,33.204,72.677,35.943,4.647,34.663
E01001658,33.666,76.427,37.445,5.622,35.974
E01001659,35.346,100.626,41.632,9.056,38.619
E01001660,34.211,102.094,42.218,11.568,38.235
E01001661,32.408,101.077,37.496,7.344,35.157
E01001664,34.739,95.412,41.674,10.81,38.176
E01001665,34.679,131.258,45.089,14.994,39.472
E01001666,32.987,80.1,38.048,6.619,36.103
E01001669,28.643,49.148,31.02,2.701,30.254
E01001671,29.452,42.364,31.647,2.024,31.077
E01001672,29.046,42.692,30.422,1.584,29.714
E01001673,30.606,82.96,37.74,10.166,34.047
E01001674,29.793,80.851,31.26,3.169,30.785
E01001675,29.924,85.532,33.585,6.071,32.454
E01001676,30.43,78.898,35.364,8.116,32.574
E01001677,29.86,79.181,33.048,5.96,31.486
E01001678,28.918,41.188,30.341,1.398,30.12
E01001679,30.79,62.814,32.08,2.722,31.592
E01001680,29.419,51.645,30.795,1.632,30.502
E01001681,30.374,33.29,31.539,0.538,31.46
E01001682,29.314,72.162,32.108,4.329,31.045
E01001683,30.855,51.012,32.446,2.904,31.665
E01001684,28.884,54.784,30.098,2.244,29.566
E01001685,29.209,39.236,30.806,1.316,30.674
E01001686,31.133,42.05,32.659,1.985,32.129
E01001687,29.82,106.323,35.073,8.099,32.597
E01001688,28.846,54.874,31.363,4.027,30.119
E01001690,29.354,49.67,31.86,2.809,31.235
E01001692,29.229,33.826,30.536,0.863,30.412
E01001693,29.491,64.437,33.713,4.774,31.881
E01001694,29.225,45.699,31.406,3.058,30.376
E01001695,32.334,53.027,35.065,3.242,33.871
E01001696,33.111,89.037,39.729,8.161,37.337
E01001697,32.401,43.193,33.995,1.959,33.397
E01001698,31.43,44.377,32.74,1.855,32.362
E01001699,31.438,76.187,34.517,5.39,32.854
E01001700,32.113,51.964,34.745,3.686,33.452
E01001701,31.098,75.221,33.774,4.988,32.206
E01001702,31.551,59.471,33.478,2.162,33.091
E01001703,31.299,43.469,33.245,1.942,32.737
E01001704,31.045,49.984,33.379,3.73,32.315
E01001705,33.064,59.47,35.033,3.416,34.245
E01001708,32.093,60.085,34.049,4.069,32.986
E01001710,32.896,41.079,33.951,0.843,33.82
E01001712,33.135,84.713,39.007,8.683,36.112
E01001714,36.411,95.853,41.407,8.573,38.814
E01001715,36.818,42.82,38.419,1.138,38.233
E01001716,36.739,92.858,43.677,11.605,39.558
E01001717,36.736,65.986,39.455,5.112,37.866
E01001718,37.1,85.302,42.363,7.98,39.615
E01001719,37.097,77.916,42.584,8.573,39.092
E01001720,36.785,77.721,41.314,7.73,38.728
E01001722,34.663,68.122,37.599,4.471,36.336
E01001723,34.949,52.848,36.371,2.065,35.899
E01001724,35.146,98.609,42.932,13.416,37.962
E01001725,34.541,37.809,35.463,0.726,35.217
E01001726,35.148,87.526,42.515,13.47,37.531
E01001727,34.16,60.246,35.122,1.823,34.808
E01001728,34.319,68.617,36.663,5.174,35.228
E01001729,35.466,75.298,40.277,6.302,38.539
E01001730,37.187,82.903,43.416,8.397,40.146
E01001731,37.496,114.602,45.904,11.108,41.266
E01001732,37.312,49.188,38.307,1.41,38.075
E01001733,34.676,86.548,39.074,7.275,36.85
E01001734,35.573,108.047,45.244,13.094,40.528
E01001735,35.742,83.593,41.717,7.74,39.494
E01001736,35.888,38.848,36.63,0.556,36.474
E01001737,36.088,75.618,37.865,3.952,37.118
E01001738,36.662,63.989,40.786,5.959,38.54
E01001739,36.693,85.819,40.73,6.014,38.526
E01001740,36.085,43.76,37.252,0.884,37.062
E01001741,36.03,79.545,40.192,7.821,37.409
E01001742,36.071,57.882,38.629,3.846,37.327
E01001744,37.529,115.613,41.26,7.313,39.432
E01001745,36.561,74.253,39.964,4.892,38.049
E01001746,35.501,51.766,38.255,3.646,36.867
E01001747,36.723,84.346,41.578,8.386,38.699
E01001749,37.442,76.189,43.588,8.005,40.922
E01001750,38.623,80.961,42.877,6.817,40.248
E01001751,38.454,64.151,41.505,4.751,39.826
E01001753,38.767,68.2,42.084,5.152,40.103
E01001755,39.158,60.777,42.218,4.511,40.521
E01001756,38.402,112.935,44.701,10.123,41.146
E01001757,36.988,58.329,39.906,4.103,38.698
E01001758,36.164,91.931,41.348,6.743,39.89
E01001759,36.545,52.213,38.686,2.457,38.151
E01001760,39.088,105.198,51.638,13.504,46.339
E01001761,38.141,80.682,44.857,8.62,41.362
E01001762,37.738,118.55,44.9,10.1,41.354
E01001763,37.356,116.725,40.775,7.549,38.713
E01001764,35.815,54.092,37.982,2.575,37.25
E01001765,35.683,88.078,38.319,4.753,37.049
E01001767,35.377,73.937,38.123,5.531,36.59
E01001768,35.342,48.24,36.893,1.917,36.429
E01001769,35.801,81.679,40.688,6.981,38.073
E01001770,36.056,88.285,40.904,7.881,38.091
E01001772,37.9,58.297,39.86,3.665,38.813
E01001773,37.955,75.849,42.774,8.505,39.99
E01001774,37.8,82.688,42.418,6.946,39.997
E01001775,37.663,54.855,39.962,3.946,38.57
E01001776,38.804,86.139,43.617,7.774,40.905
E01001777,39.292,85.129,44.298,8.605,41.414
E01001780,40.529,125.171,47.808,13.005,43.576
E01001781,38.682,73.725,42.368,5.833,40.509
E01001783,39.914,68.106,41.614,2.89,40.932
E01001784,39.236,51.023,40.893,2.017,40.389
E01001785,35.0,74.842,38.484,6.335,36.742
E01001786,32.257,72.067,33.975,4.069,32.735
E01001787,32.805,40.133,34.176,0.932,34.138
E01001788,33.091,36.262,34.184,0.706,34.109
E01001789,34.339,37.262,35.328,0.666,35.186
E01001790,33.28,37.34,34.84,0.82,34.84
E01001791,33.735,37.222,35.09,0.708,35.008
E01001792,34.392,108.062,41.431,10.488,37.726
E01001793,34.281,83.764,37.905,5.546,36.275
E01001794,36.065,98.162,39.966,7.753,37.832
E01001795,35.491,103.237,41.266,10.329,37.812
E01001796,35.287,49.239,37.069,2.734,36.181
E01001798,34.684,75.881,38.447,6.734,36.326
E01001799,35.15,38.973,35.873,0.624,35.621
E01001800,35.161,49.09,38.274,3.33,37.085
E01001801,35.475,61.016,37.609,3.892,36.461
E01001802,35.202,62.515,38.143,5.047,36.53
E01001803,35.427,70.365,38.103,4.065,36.905
E01001804,35.586,52.741,37.348,2.568,36.598
E01001805,35.511,79.674,38.914,5.399,37.098
E01001806,35.247,74.919,37.681,5.044,36.23
E01001807,35.408,60.557,38.235,4.915,36.649
E01001808,35.556,104.12,43.5,12.107,38.597
E01001809,35.28,60.423,37.155,3.361,36.357
E01001811,36.117,96.636,43.693,10.805,39.415
E01001812,35.301,50.524,36.501,1.59,36.122
E01001813,36.91,93.928,45.511,12.564,40.261
E01001814,34.632,101.313,40.227,11.071,36.836
E01001815,36.329,52.008,38.65,2.936,37.784
E01001816,36.332,55.277,37.953,2.735,37.22
E01001819,36.972,66.03,41.142,5.99,38.927
E01001820,36.898,58.316,39.227,3.413,38.316
E01001821,36.786,39.108,37.713,0.578,37.564
E01001822,34.089,68.795,37.353,5.292,35.868
E01001823,32.348,35.452,33.309,0.664,33.2
E01001824,32.322,66.979,35.768,5.329,34.122
E01001825,33.143,36.049,34.548,0.552,34.531
E01001826,33.65,66.067,36.969,4.899,35.613
E01001827,32.276,63.414,34.215,3.565,33.503
E01001828,32.596,36.406,34.074,0.852,33.943
E01001829,36.126,104.663,40.924,9.408,37.604
E01001830,35.85,90.939,40.538,9.059,37.272
E01001831,37.985,99.238,44.808,9.547,41.07
E01001832,37.383,91.319,44.067,10.085,39.975
E01001833,36.587,80.646,39.241,4.648,38.037
E01001834,36.098,74.433,40.454,7.6,37.979
E01001835,36.074,74.158,38.096,4.752,37.205
E01001836,36.48,72.436,41.034,6.229,38.752
E01001837,36.941,93.105,43.983,9.618,40.518
E01001838,37.264,67.669,39.329,3.53,38.508
E01001839,37.827,96.629,45.65,11.445,40.988
E01001840,37.178,81.18,42.667,8.13,39.768
E01001841,36.01,73.524,39.38,5.828,37.518
E01001842,37.41,69.861,39.095,2.756,38.703
E01001843,36.995,50.273,38.162,1.181,37.913
E01001844,36.335,77.241,43.016,7.793,39.909
E01001845,36.152,64.135,40.484,5.281,38.685
E01001846,34.158,133.421,45.277,14.272,39.498
E01001847,36.412,80.207,43.187,8.737,39.737
E01001848,37.301,99.903,46.258,12.309,41.317
E01001849,33.772,137.257,43.974,14.133,37.813
E01001850,37.29,68.425,40.894,4.649,39.225
E01001851,37.97,45.596,39.308,1.304,39.022
E01001852,39.032,89.057,42.627,5.043,41.364
E01001853,37.83,47.843,40.066,1.705,39.65
E01001854,39.362,97.324,47.54,14.948,42.455
E01001855,38.386,46.154,39.531,0.914,39.454
E01001856,38.09,132.144,49.244,20.963,40.674
E01001857,41.787,105.837,55.599,17.357,47.865
E01001858,37.272,88.886,41.817,8.005,38.89
E01001859,35.575,48.53,37.149,2.159,36.504
E01001860,38.029,89.803,45.385,11.395,40.498
E01001861,36.796,88.285,45.761,11.273,41.031
E01001862,37.341,67.718,40.775,4.35,39.258
E01001863,37.545,42.602,38.569,0.893,38.435
E01001864,37.575,67.273,39.614,4.461,38.476
E01001865,35.633,45.876,37.067,1.125,36.821
E01001866,37.651,86.116,45.032,9.882,41.824
E01001867,39.998,120.587,49.153,14.76,43.412
E01001868,40.386,56.207,42.516,2.854,41.717
E01001869,37.671,109.307,42.857,12.103,39.533
E01001870,40.538,127.033,49.379,15.528,43.955
E01001871,37.716,109.907,44.957,10.66,41.201
E01001872,39.954,116.764,44.179,9.022,41.596
E01001873,37.781,40.346,38.668,0.548,38.579
E01001875,36.586,151.337,49.811,18.91,43.594
E01001876,34.538,123.934,38.714,8.308,36.094
E01001877,34.685,107.288,38.85,6.588,36.678
E01001878,35.751,73.487,39.024,5.659,37.331
E01001879,38.065,62.457,40.473,4.635,39.134
E01001880,38.684,95.667,41.247,6.953,39.447
E01001881,38.737,95.121,43.235,8.136,40.461
E01001882,38.142,62.654,41.811,5.504,39.738
E01001883,38.656,65.061,40.544,3.69,39.559
E01001884,39.193,88.933,44.969,9.114,41.518
E01001885,38.249,64.547,41.1,4.343,39.943
E01001886,37.045,81.032,42.248,7.77,39.419
E01001887,37.053,87.973,41.758,7.669,39.322
E01001888,35.669,43.441,37.581,1.401,37.299
E01001889,37.811,121.015,43.814,13.515,40.149
E01001890,37.063,93.044,41.318,9.505,38.682
E01001891,35.937,104.661,43.232,13.045,38.621
E01001892,37.069,39.543,37.986,0.558,37.949
E01001893,38.028,162.571,49.973,16.959,44.497
E01001894,40.44,141.147,54.373,17.91,45.852
E01001895,37.115,78.967,39.87,5.719,38.3
E01001896,37.776,80.679,41.633,6.141,39.646
E01001897,37.179,55.517,38.658,2.498,38.113
E01001898,37.773,134.766,52.441,18.342,44.965
E01001899,37.361,159.58,49.01,15.305,44.276
E01001900,39.156,227.323,54.967,23.909,45.633
E01001901,37.145,55.749,38.348,1.473,38.131
E01001902,37.16,58.592,39.834,3.997,38.484
E01001903,37.567,62.187,41.673,5.115,39.786
