MSOA21CD,PM25-2019-min,PM25-2019-max,PM25-2019-mean,PM25-2019-std,PM25-2019-median
E02000549,9.815,16.754,10.144,0.444,10.048
E02000550,9.905,13.233,10.126,0.224,10.087
E02000551,9.786,17.007,10.162,0.648,9.995
E02000552,9.65,12.186,9.863,0.221,9.807
E02000553,9.633,14.044,9.974,0.488,9.855
E02006792,10.657,21.991,11.34,1.208,11.003
E02006972,10.666,20.466,11.258,1.183,10.899
E02006973,10.247,21.694,11.087,1.394,10.816
E02000554,10.791,15.359,11.047,0.359,10.957
E02000555,10.776,15.268,11.11,0.465,10.983
E02000556,10.909,15.927,11.134,0.335,11.068
E02000557,10.887,15.364,11.283,0.526,11.124
E02000558,10.985,17.704,11.434,0.633,11.273
E02000559,11.031,16.505,11.271,0.402,11.158
E02000560,11.128,16.269,11.581,0.6,11.387
E02000561,11.027,15.303,11.177,0.25,11.126
E02000562,11.032,13.798,11.284,0.291,11.207
E02000563,11.105,16.754,11.468,0.604,11.312
E02000564,11.163,20.078,11.574,0.708,11.391
E02000565,11.134,14.467,11.431,0.341,11.346
E02000566,11.151,17.295,11.655,0.612,11.543
E02000567,11.207,15.749,11.622,0.394,11.513
E02000568,11.298,15.081,11.736,0.409,11.619
E02000569,11.381,16.507,11.915,0.641,11.778
E02000570,11.632,15.758,12.043,0.344,11.969
E02000571,11.522,16.095,11.923,0.446,11.816
E02000572,11.845,18.991,12.647,0.608,12.551
E02000573,11.846,24.307,12.435,0.915,12.238
E02000574,12.33,22.866,12.881,1.059,12.586
E02000575,12.245,23.483,12.871,0.942,12.655
E02000576,12.184,24.005,12.742,1.035,12.519
E02000577,10.868,19.191,11.391,0.803,11.265
E02000578,10.895,13.691,11.164,0.261,11.116
E02000579,10.946,20.238,11.853,1.139,11.473
E02000580,11.318,18.27,11.833,0.773,11.626
E02000581,11.28,26.122,11.627,0.863,11.434
E02000582,11.43,16.454,11.852,0.517,11.733
E02000583,11.269,19.982,11.667,0.768,11.451
E02000584,11.317,23.646,11.859,0.976,11.667
E02000585,11.268,28.016,11.667,1.139,11.379
E02000586,11.509,28.084,11.857,1.055,11.666
E02000587,11.326,24.885,11.817,1.257,11.539
E02000588,11.764,26.753,12.278,1.456,11.919
E02000589,11.529,27.564,12.142,1.858,11.642
E02000590,11.698,26.791,12.204,1.231,11.874
E02000591,11.286,27.34,12.389,1.976,11.578
E02000592,11.633,23.438,12.219,1.293,11.87
E02000593,11.368,23.457,11.956,1.252,11.564
E02000594,11.525,22.239,12.029,0.99,11.723
E02000595,11.498,22.909,11.927,0.868,11.692
E02000596,11.359,20.457,11.792,0.861,11.584
E02000597,11.172,23.439,11.897,1.319,11.444
E02000598,9.893,13.487,10.156,0.289,10.109
E02000599,9.96,19.505,10.276,0.54,10.125
E02000600,9.986,14.288,10.381,0.438,10.279
E02000601,9.99,13.465,10.268,0.306,10.209
E02000602,10.008,20.672,10.588,0.833,10.371
E02000603,10.002,14.447,10.27,0.397,10.191
E02000604,10.117,19.283,10.379,0.412,10.302
E02000605,9.96,14.162,10.204,0.302,10.158
E02000606,9.946,17.001,10.469,0.755,10.241
E02000607,9.938,10.641,10.046,0.075,10.023
E02000608,9.861,13.971,10.22,0.447,10.11
E02000609,9.967,21.413,10.545,0.962,10.25
E02000610,9.803,15.067,10.117,0.399,10.042
E02000611,9.935,15.281,10.19,0.612,10.023
E02000612,9.933,19.551,10.306,0.597,10.191
E02000613,9.795,17.809,10.231,0.66,10.062
E02000614,9.7,15.957,10.275,0.779,10.07
E02000615,9.719,20.257,10.19,0.812,9.966
E02000616,9.46,11.686,9.75,0.183,9.755
E02000617,9.216,13.78,9.492,0.342,9.401
E02000619,11.504,17.978,11.868,0.608,11.714
E02000620,11.457,20.092,11.916,0.816,11.653
E02000621,11.263,20.988,11.939,1.044,11.565
E02000622,11.012,18.48,11.661,0.736,11.474
E02000623,11.138,15.65,11.48,0.502,11.352
E02000624,11.07,15.8,11.43,0.576,11.265
E02000625,11.133,16.223,11.455,0.581,11.286
E02000626,10.975,13.637,11.118,0.193,11.068
E02000627,11.011,15.538,11.276,0.4,11.175
E02000628,11.042,16.744,11.374,0.595,11.216
E02000629,11.125,16.01,11.414,0.609,11.247
E02000630,11.127,18.381,11.519,0.619,11.329
E02000631,10.799,14.898,11.044,0.352,10.942
E02000632,10.854,17.108,11.215,0.507,11.099
E02000633,10.894,17.997,11.36,0.73,11.141
E02000634,10.777,18.669,11.39,0.761,11.185
E02000635,10.591,15.22,10.93,0.383,10.882
E02000636,10.776,17.906,11.105,0.578,10.966
E02000637,10.683,16.54,10.993,0.556,10.875
E02000638,10.758,16.709,11.063,0.628,10.878
E02000639,10.701,16.28,11.117,0.686,10.898
E02000640,10.591,18.08,10.88,0.481,10.763
E02000641,10.605,15.744,10.89,0.466,10.763
E02000642,10.533,18.599,10.864,0.538,10.714
E02000643,10.525,15.531,10.894,0.575,10.736
E02000644,10.523,13.972,10.686,0.247,10.628
E02000645,10.467,15.803,10.74,0.447,10.624
E02000646,10.476,18.136,10.828,0.663,10.64
E02000647,10.468,13.197,10.621,0.235,10.56
E02000648,10.433,14.689,10.663,0.393,10.555
E02000649,10.483,23.007,10.862,0.794,10.631
E02000650,10.391,14.16,10.583,0.32,10.496
E02000651,10.398,19.012,10.692,0.667,10.524
E02000652,10.405,13.93,10.618,0.338,10.537
E02006801,11.782,26.339,12.669,1.227,12.355
E02000653,10.722,15.107,10.974,0.377,10.893
E02000654,10.72,17.671,11.08,0.611,10.921
E02000655,10.8,19.324,11.028,0.577,10.904
E02000657,10.673,18.217,11.082,0.64,10.895
E02000658,10.677,19.647,11.053,0.653,10.87
E02000659,10.499,18.882,10.759,0.43,10.659
E02000660,10.577,15.32,10.841,0.385,10.742
E02000661,10.504,18.741,10.868,0.693,10.664
E02000662,10.515,15.136,10.747,0.269,10.694
E02000663,10.501,15.235,10.696,0.363,10.62
E02000665,10.33,15.083,10.602,0.419,10.51
E02000666,10.435,13.591,10.666,0.282,10.599
E02000667,10.42,13.268,10.655,0.299,10.586
E02000668,10.327,17.791,10.606,0.579,10.451
E02000669,10.389,15.098,10.644,0.447,10.535
E02000670,10.407,15.885,10.724,0.518,10.577
E02000671,10.42,13.99,10.636,0.373,10.533
E02000672,10.399,17.804,10.747,0.656,10.563
E02000673,10.421,14.866,10.662,0.427,10.535
E02000674,10.285,14.862,10.473,0.32,10.398
E02000675,10.127,17.637,10.445,0.492,10.319
E02000676,10.451,14.467,10.635,0.373,10.537
E02000677,10.307,14.925,10.51,0.385,10.424
E02000678,10.186,15.652,10.33,0.232,10.28
E02000679,10.418,14.167,10.609,0.292,10.531
E02000680,10.339,14.118,10.629,0.389,10.528
E02000681,10.3,14.753,10.502,0.334,10.417
E02000682,10.246,15.948,10.463,0.443,10.366
E02000683,9.926,12.182,10.177,0.245,10.136
E02000685,10.307,15.915,10.563,0.427,10.466
E02000686,10.005,14.907,10.348,0.41,10.298
E02000687,10.359,15.394,10.626,0.439,10.511
E02006783,10.164,12.541,10.334,0.236,10.275
E02006784,9.999,19.005,10.357,0.538,10.25
E02006798,10.809,19.853,11.159,0.681,10.992
E02007008,10.565,16.453,11.096,0.88,10.814
E02007009,10.439,16.207,10.841,0.638,10.662
E02000689,10.296,15.624,10.7,0.387,10.664
E02000690,9.994,13.6,10.21,0.234,10.143
E02000691,10.498,14.208,10.792,0.371,10.691
E02000692,10.328,14.854,10.598,0.345,10.513
E02000693,10.447,15.703,10.768,0.537,10.619
E02000694,10.565,15.84,10.825,0.533,10.675
E02000695,10.421,14.082,10.643,0.328,10.581
E02000696,10.401,14.065,10.606,0.389,10.507
E02000697,10.321,16.182,10.702,0.506,10.579
E02000698,10.109,15.575,10.423,0.387,10.336
E02000699,10.273,15.386,10.579,0.426,10.473
E02000700,10.264,17.036,10.6,0.507,10.463
E02000701,10.408,18.614,10.76,0.66,10.559
E02000702,10.269,15.452,10.544,0.396,10.453
E02000703,10.271,17.155,10.533,0.507,10.419
E02000704,10.205,17.141,10.687,0.665,10.503
E02000705,10.329,12.851,10.524,0.214,10.482
E02000706,10.277,16.704,10.572,0.51,10.451
E02000707,10.301,14.238,10.443,0.283,10.384
E02000708,10.173,15.789,10.535,0.621,10.364
E02000709,10.128,13.016,10.311,0.188,10.287
E02000710,10.144,18.131,10.532,0.544,10.385
E02000711,10.214,17.899,10.653,0.704,10.433
E02000712,10.126,16.158,10.372,0.367,10.285
E02000713,10.108,15.812,10.322,0.286,10.265
E02000714,10.552,14.172,10.853,0.316,10.788
E02000715,10.49,17.817,10.782,0.692,10.602
E02000716,10.271,16.801,10.568,0.395,10.492
E02000717,10.504,17.233,10.817,0.74,10.642
E02000718,10.49,18.696,10.946,0.937,10.646
E02000719,10.715,13.295,10.92,0.187,10.88
E02000720,10.472,15.086,10.819,0.392,10.752
E02000721,10.745,15.276,11.024,0.49,10.88
E02000722,10.862,14.455,11.145,0.405,11.045
E02000723,10.526,15.444,10.739,0.345,10.674
E02000724,10.604,13.068,10.739,0.194,10.707
E02000725,10.943,19.034,11.503,0.693,11.297
E02000727,10.744,13.117,10.935,0.286,10.851
E02000728,10.525,15.783,10.884,0.797,10.679
E02000729,10.758,13.721,10.95,0.3,10.864
E02000730,10.74,12.758,10.891,0.241,10.821
E02000731,10.685,21.519,10.948,0.759,10.804
E02000732,10.735,16.576,10.866,0.37,10.812
E02000733,10.801,17.091,11.176,0.509,11.053
E02000734,10.813,15.875,11.122,0.519,10.982
E02000735,10.737,19.634,10.922,0.566,10.835
E02000736,10.543,20.896,11.282,1.347,10.802
E02000737,10.573,15.586,10.845,0.417,10.776
E02000738,10.78,16.497,10.959,0.644,10.868
E02000739,10.821,15.818,11.128,0.519,10.975
E02000740,10.766,14.025,10.943,0.235,10.901
E02000741,10.85,18.331,11.085,0.56,10.974
E02000742,10.746,23.452,11.388,1.164,11.065
E02000743,10.834,34.692,11.687,2.095,11.108
E02000744,10.879,23.465,11.821,1.676,11.265
E02000745,10.754,23.269,11.415,1.286,11.032
E02000746,10.26,21.684,10.686,0.772,10.483
E02000747,10.925,32.817,11.473,1.296,11.189
E02000748,10.549,14.098,11.031,0.359,10.933
E02000749,10.776,19.625,11.168,0.636,11.035
E02006995,10.93,18.453,11.205,0.746,11.061
E02006996,10.909,17.478,11.295,0.488,11.203
E02006997,10.859,22.225,11.189,0.603,11.052
E02006998,10.332,13.523,10.964,0.394,10.945
E02006999,10.855,15.519,11.246,0.462,11.13
E02000751,9.803,17.119,10.222,0.482,10.105
E02000752,9.318,14.075,9.607,0.298,9.556
E02000753,9.681,11.673,9.829,0.154,9.801
E02000754,9.822,13.13,10.228,0.258,10.204
E02000755,9.946,17.176,10.591,0.725,10.352
E02000756,9.684,13.553,9.988,0.288,9.946
E02000757,10.341,20.902,11.057,1.052,10.725
E02000758,9.991,14.01,10.21,0.221,10.165
E02000759,10.16,21.639,10.96,0.931,10.668
E02000760,9.964,13.088,10.189,0.236,10.136
E02000762,10.115,14.316,10.505,0.502,10.367
E02000763,9.558,18.3,9.874,0.41,9.788
E02000764,10.333,19.732,10.73,0.524,10.595
E02000765,10.146,14.927,10.481,0.467,10.34
E02000767,10.143,19.359,10.486,0.562,10.339
E02000768,10.236,21.187,11.011,1.404,10.542
E02000770,10.107,15.232,10.411,0.52,10.303
E02000772,10.098,14.32,10.314,0.416,10.199
E02000773,10.228,18.459,10.624,0.664,10.439
E02000774,10.134,13.269,10.338,0.343,10.248
E02000776,10.246,15.225,10.468,0.35,10.387
E02000777,10.232,15.661,10.499,0.348,10.428
E02000779,10.327,15.257,10.756,0.67,10.558
E02000781,10.185,14.642,10.412,0.286,10.361
E02000782,10.446,22.88,11.319,1.326,10.851
E02000783,10.361,12.777,10.622,0.269,10.592
E02006800,10.079,14.302,10.368,0.389,10.277
E02006924,10.199,21.117,10.73,0.89,10.459
E02006925,10.149,19.574,10.604,0.743,10.406
E02007017,9.978,14.182,10.239,0.377,10.163
E02007018,10.064,13.343,10.296,0.358,10.199
E02007019,10.318,20.337,11.014,1.048,10.695
E02007020,10.357,15.709,10.61,0.612,10.461
E02000784,10.461,13.559,10.677,0.238,10.61
E02000785,10.108,17.127,10.405,0.511,10.267
E02000786,10.431,15.616,10.743,0.583,10.574
E02000787,10.307,21.352,10.661,0.639,10.486
E02000788,10.129,17.662,10.557,0.63,10.461
E02000789,9.978,13.238,10.222,0.291,10.135
E02000790,10.202,16.876,10.629,0.714,10.414
E02000791,10.074,14.618,10.488,0.432,10.367
E02000792,10.009,14.18,10.358,0.362,10.326
E02000793,10.012,14.128,10.221,0.211,10.17
E02000794,10.091,17.164,10.589,0.766,10.376
E02000795,9.881,14.24,10.03,0.201,9.982
E02000796,9.891,15.176,10.203,0.479,10.082
E02000797,10.045,17.087,10.527,0.573,10.38
E02000798,9.872,15.417,10.204,0.441,10.132
E02000799,9.974,13.918,10.214,0.336,10.135
E02000800,9.887,10.943,10.008,0.076,10.001
E02000801,9.911,12.518,10.141,0.255,10.076
E02000802,9.791,12.814,10.07,0.331,10.01
E02000803,9.659,14.692,9.91,0.271,9.852
E02000804,9.674,13.009,9.868,0.232,9.783
E02000805,9.783,16.442,10.042,0.354,9.967
E02000806,9.569,15.947,9.861,0.403,9.787
E02000807,10.896,16.706,11.187,0.465,11.104
E02000808,11.651,24.006,12.399,0.934,12.204
E02000810,11.096,19.733,11.598,0.624,11.451
E02000812,11.429,18.157,11.962,0.675,11.783
E02000813,10.987,16.398,11.507,0.754,11.281
E02000814,10.821,13.981,11.002,0.227,10.958
E02000815,11.605,18.238,12.124,0.898,11.84
E02000816,11.03,14.842,11.338,0.38,11.242
E02000817,10.879,15.695,11.191,0.462,11.089
E02000818,11.287,17.381,11.733,0.725,11.532
E02000819,11.161,18.715,11.657,0.77,11.433
E02000820,11.273,20.237,11.695,0.77,11.51
E02000821,10.972,18.528,11.398,0.662,11.268
E02000822,10.996,13.8,11.301,0.231,11.284
E02000823,11.069,15.769,11.427,0.484,11.312
E02000824,10.88,18.158,11.226,0.655,11.042
E02000825,10.927,15.293,11.132,0.303,11.055
E02000826,10.99,15.808,11.221,0.319,11.15
E02000827,11.016,17.237,11.483,0.666,11.292
E02000828,10.916,16.135,11.288,0.639,11.086
E02000829,10.796,16.559,11.107,0.542,10.969
E02000830,10.839,15.852,11.13,0.501,10.999
E02000831,10.824,15.089,11.018,0.378,10.921
E02000832,10.549,14.002,10.945,0.408,10.862
E02000833,10.72,14.356,10.938,0.301,10.872
E02000834,10.526,15.71,10.895,0.479,10.797
E02000835,10.454,13.99,10.594,0.191,10.566
E02000836,10.588,13.803,10.884,0.363,10.795
E02000837,10.451,15.443,10.774,0.384,10.682
E02000838,10.389,15.635,10.713,0.447,10.594
E02000839,10.306,15.296,10.521,0.355,10.434
E02006802,11.658,22.273,12.194,0.824,11.982
E02006941,11.361,16.192,12.108,0.595,12.004
E02006942,11.495,20.366,12.003,0.887,11.746
E02000840,10.151,14.694,10.379,0.269,10.328
E02000841,10.112,14.745,10.402,0.445,10.269
E02000842,10.136,16.153,10.41,0.507,10.28
E02000843,10.107,14.453,10.332,0.403,10.233
E02000844,10.11,12.939,10.327,0.26,10.264
E02000845,9.905,19.998,10.13,0.46,10.099
E02000846,10.07,16.551,10.296,0.387,10.189
E02000847,9.904,18.689,10.165,0.444,10.093
E02000848,9.923,17.865,10.261,0.477,10.174
E02000849,10.002,17.662,10.296,0.53,10.17
E02000850,9.989,14.496,10.253,0.282,10.183
E02000851,9.987,13.224,10.229,0.304,10.143
E02000852,10.001,13.424,10.196,0.287,10.127
E02000853,9.938,15.204,10.166,0.435,10.067
E02000854,9.95,14.716,10.223,0.371,10.135
E02000855,9.636,14.373,10.029,0.429,9.942
E02000856,9.795,22.154,10.168,0.557,10.081
E02000857,9.844,12.344,10.005,0.22,9.954
E02000858,9.795,14.423,10.048,0.39,9.963
E02000859,9.674,16.212,10.01,0.484,9.952
E02000860,9.8,12.908,10.004,0.285,9.947
E02000861,9.586,12.639,9.867,0.2,9.835
E02000863,9.475,14.537,9.711,0.312,9.636
E02006836,9.473,14.304,9.758,0.329,9.684
E02000864,10.915,17.633,11.317,0.735,11.124
E02000865,11.232,17.25,11.67,0.588,11.55
E02000866,10.99,17.408,11.35,0.539,11.211
E02000867,10.959,19.322,11.713,1.17,11.308
E02000868,11.452,16.411,11.901,0.575,11.736
E02000869,11.785,16.023,12.267,0.478,12.178
E02000870,11.159,14.818,11.491,0.409,11.385
E02000871,11.062,20.774,11.664,1.212,11.257
E02000872,11.879,15.721,12.328,0.514,12.172
E02000873,11.129,20.976,11.459,0.896,11.276
E02000874,11.34,15.866,11.667,0.483,11.553
E02000875,11.015,16.186,11.209,0.339,11.124
E02000876,11.374,19.67,11.926,0.68,11.751
E02000877,11.036,18.431,11.351,0.487,11.21
E02000878,11.955,32.696,12.84,1.3,12.706
E02000879,11.279,19.217,11.631,0.821,11.43
E02000880,11.381,17.202,11.879,0.636,11.734
E02000881,11.029,21.099,11.661,1.179,11.314
E02000882,11.131,16.37,11.442,0.448,11.319
E02000883,11.049,23.237,11.834,1.29,11.424
E02000884,11.751,28.906,12.518,1.116,12.25
E02000885,11.424,17.167,11.82,0.55,11.684
E02000886,11.177,18.65,12.039,1.245,11.608
E02000887,11.083,18.798,11.726,0.663,11.599
E02000888,11.316,23.774,12.436,1.689,11.835
E02000889,11.29,31.168,12.008,1.315,11.759
E02000890,11.256,26.507,12.006,1.249,11.733
E02000893,10.707,11.679,10.836,0.111,10.823
E02000894,10.745,11.716,10.871,0.112,10.845
E02006853,10.765,12.42,10.909,0.134,10.884
E02006854,10.881,20.282,11.806,1.249,11.439
E02007112,11.192,20.387,12.158,1.455,11.716
E02007113,11.013,24.515,12.324,1.714,11.821
E02007114,10.761,15.149,11.055,0.421,10.933
E02000895,9.702,14.491,10.097,0.372,10.041
E02000896,9.595,14.559,9.96,0.342,9.904
E02000897,9.88,13.709,10.198,0.354,10.139
E02000898,10.059,12.866,10.24,0.236,10.188
E02000899,10.082,13.457,10.409,0.312,10.362
E02000900,10.207,20.966,10.899,1.158,10.555
E02000901,10.085,15.661,10.431,0.43,10.321
E02000902,10.261,19.251,10.868,0.976,10.554
E02000903,10.337,20.383,10.654,0.806,10.502
E02000904,10.239,20.89,10.913,0.932,10.633
E02000905,10.453,14.667,10.741,0.437,10.634
E02000906,10.48,14.409,10.76,0.377,10.685
E02000907,10.456,14.421,10.741,0.372,10.66
E02000908,10.369,15.253,10.587,0.41,10.47
E02000909,10.345,18.912,10.791,0.68,10.642
E02000910,10.598,14.751,10.812,0.38,10.721
E02000911,10.487,13.752,10.755,0.322,10.681
E02000912,10.382,14.367,10.543,0.213,10.494
E02000913,10.52,20.201,10.838,0.66,10.685
E02000914,10.623,17.736,10.981,0.646,10.809
E02000915,10.37,20.411,10.929,0.917,10.694
E02000916,10.48,19.206,10.744,0.491,10.622
E02000917,10.681,18.296,10.863,0.495,10.763
E02000918,10.5,18.79,11.162,1.153,10.819
E02000919,10.706,19.506,11.237,1.024,10.897
E02000920,10.54,19.917,11.025,0.851,10.785
E02000921,10.78,18.807,11.15,0.789,10.956
E02000922,10.644,12.687,10.84,0.18,10.803
E02000923,11.159,15.497,11.437,0.393,11.329
E02000925,11.181,17.518,11.552,0.572,11.37
E02000926,11.051,18.24,11.455,0.652,11.265
E02000927,11.187,15.656,11.423,0.4,11.33
E02000928,10.47,13.932,10.732,0.361,10.659
E02000929,11.098,19.626,11.575,0.921,11.291
E02000930,10.965,18.618,11.451,0.62,11.281
E02000931,10.876,16.264,11.32,0.594,11.221
E02000932,10.667,23.115,11.331,1.02,11.031
E02000933,10.388,15.216,10.668,0.437,10.559
E02000934,11.075,18.354,11.636,0.867,11.323
E02000935,10.108,15.057,10.359,0.395,10.268
E02000936,10.469,15.67,10.84,0.539,10.698
E02000937,10.652,17.514,10.926,0.396,10.827
E02000938,10.29,17.082,10.575,0.558,10.439
E02000939,10.752,14.038,10.974,0.296,10.901
E02000940,10.694,15.293,11.156,0.561,11.005
E02000941,10.625,17.0,11.069,0.551,10.915
E02000942,10.367,15.91,10.741,0.453,10.644
E02000943,10.719,14.482,11.028,0.468,10.899
E02000944,10.365,15.611,10.647,0.504,10.525
E02000945,10.01,18.764,10.456,0.838,10.23
E02000946,10.608,14.645,10.871,0.415,10.752
E02000947,10.426,14.107,10.794,0.378,10.701
E02000948,10.486,14.108,10.729,0.312,10.648
E02000949,10.564,15.764,10.793,0.36,10.71
E02000950,10.283,12.604,10.427,0.17,10.393
E02000951,10.609,14.845,10.926,0.501,10.775
E02000952,10.601,14.219,10.804,0.374,10.714
E02000953,10.594,15.564,10.901,0.464,10.779
E02000954,10.6,14.871,10.834,0.411,10.729
E02000955,10.571,14.679,10.761,0.327,10.698
E02000956,10.551,14.587,10.837,0.424,10.734
E02000957,10.534,14.452,10.878,0.487,10.733
E02000958,10.532,14.282,10.677,0.257,10.613
E02000959,10.497,14.467,10.811,0.513,10.653
E02007083,11.239,17.312,11.576,0.587,11.418
E02007084,11.204,17.489,11.493,0.495,11.35
E02000960,11.209,20.618,11.56,0.658,11.437
E02000961,11.181,16.328,11.442,0.391,11.343
E02000962,11.332,17.65,11.887,0.724,11.679
E02000963,11.113,16.733,11.363,0.452,11.235
E02000964,11.117,16.112,11.536,0.468,11.402
E02000965,11.248,14.528,11.517,0.313,11.428
E02000966,11.317,14.763,11.817,0.392,11.769
E02000967,11.41,38.675,12.052,1.022,11.811
E02000968,11.646,29.499,12.511,1.505,12.129
E02000969,11.56,21.06,12.442,1.235,11.987
E02000970,12.338,29.163,13.36,1.254,13.028
E02000971,11.947,41.234,13.246,2.36,12.603
E02000972,12.779,26.145,14.235,1.148,14.08
E02000973,11.553,18.68,12.114,0.834,11.878
E02000974,12.063,37.938,12.826,1.757,12.295
E02000975,11.82,21.351,12.43,0.927,12.166
E02000976,11.767,16.558,12.096,0.554,11.926
E02000977,12.28,35.942,13.88,1.541,13.645
E02000978,11.498,30.482,12.186,1.118,11.909
E02000979,11.931,23.686,12.73,1.181,12.36
E02000980,11.765,22.599,12.154,0.795,11.922
E02000981,11.778,21.788,12.093,0.693,11.939
E02000982,11.726,24.357,12.301,1.113,11.969
E02000983,11.675,19.302,12.172,0.981,11.807
