LSOA11CD,NOx-2016-min,NOx-2016-max,NOx-2016-mean,NOx-2016-std,NOx-2016-median
E01001093,47.242,219.86,54.773,15.216,50.392
E01001094,42.951,171.148,46.246,6.695,44.992
E01001095,46.645,133.199,56.656,15.268,51.838
E01001096,44.219,125.83,49.443,9.623,47.36
E01001097,45.085,230.236,64.476,27.867,54.369
E01001098,43.538,97.695,47.865,5.791,46.293
E01001099,43.033,138.239,51.399,12.898,47.413
E01001100,45.432,73.374,47.742,2.463,47.234
E01001101,40.887,74.615,42.904,3.003,42.196
E01001102,41.022,125.711,47.169,10.36,43.965
E01001103,38.584,120.547,42.178,6.848,40.867
E01001104,38.325,79.314,41.513,3.395,40.796
E01001105,37.582,110.027,39.744,4.562,38.717
E01001106,37.436,123.748,41.112,8.438,39.387
E01001107,41.83,83.802,44.832,3.208,44.115
E01001108,41.854,93.344,44.797,4.638,43.605
E01001109,50.812,132.437,55.527,7.733,53.719
E01001110,55.959,201.154,68.087,20.312,61.37
E01001111,52.967,182.373,60.255,14.552,56.011
E01001112,50.699,114.268,54.762,7.303,52.736
E01001113,53.392,104.886,56.806,6.08,55.316
E01001114,53.116,176.626,60.839,16.771,55.961
E01001115,52.815,98.006,55.698,5.335,54.266
E01001116,53.525,194.267,66.166,22.507,58.397
E01001117,53.917,200.216,63.5,19.978,57.944
E01001118,53.957,216.751,64.485,17.279,59.68
E01001119,38.056,46.771,39.985,1.485,39.439
E01001120,40.586,119.896,44.189,7.454,42.655
E01001121,36.893,122.746,39.73,3.23,39.342
E01001122,42.959,132.604,47.068,8.65,44.973
E01001123,41.767,119.335,44.239,5.522,43.277
E01001124,41.862,125.656,44.236,4.693,43.412
E01001125,41.149,146.245,49.119,12.257,45.839
E01001126,41.298,89.207,43.879,3.064,43.269
E01001127,44.13,80.276,45.121,2.064,44.567
E01001128,43.957,48.703,44.839,0.985,44.502
E01001129,44.147,77.348,45.426,2.295,44.924
E01001130,44.125,49.183,45.262,0.996,44.918
E01001131,45.925,51.743,48.22,1.125,48.042
E01001132,45.629,105.54,47.207,2.084,46.853
E01001133,45.3,158.902,50.15,10.705,47.526
E01001134,46.489,130.254,48.93,6.786,47.602
E01001135,43.998,170.125,49.866,13.543,46.238
E01001136,51.84,115.925,56.91,8.74,54.59
E01001137,53.676,192.552,61.512,13.727,57.259
E01001138,51.566,104.995,54.488,3.074,53.852
E01001139,53.246,133.485,58.103,9.257,55.318
E01001140,51.38,133.833,55.926,10.03,53.66
E01001141,51.597,63.299,53.342,1.421,52.977
E01001142,51.372,126.488,55.818,8.182,53.823
E01001143,50.638,138.353,56.68,11.515,53.571
E01001144,53.021,76.488,54.706,2.418,54.137
E01001145,51.327,130.942,61.489,13.322,57.131
E01001146,53.494,58.88,54.429,0.942,54.045
E01001147,53.289,167.0,59.392,13.792,55.955
E01001148,53.613,87.853,55.773,4.204,54.564
E01001149,53.647,101.813,57.64,6.988,55.973
E01001150,53.335,127.455,57.951,11.017,54.772
E01001151,53.525,184.902,59.197,15.016,55.381
E01001152,53.815,171.026,62.439,17.123,57.195
E01001153,53.683,131.087,58.354,10.297,55.498
E01001154,53.55,221.917,63.679,15.984,58.948
E01001155,55.315,210.34,66.596,19.82,59.943
E01001156,54.243,153.794,59.693,11.848,56.211
E01001157,52.903,108.075,56.002,4.572,55.135
E01001158,53.374,154.107,61.134,12.943,56.825
E01001159,53.286,181.718,58.927,12.273,56.293
E01001160,53.205,87.724,54.609,3.235,53.78
E01001161,52.852,59.668,53.909,1.16,53.451
E01001162,54.708,149.626,59.394,9.685,56.663
E01001163,55.676,164.06,64.062,14.476,60.304
E01001164,55.29,141.73,63.422,12.672,59.49
E01001165,51.473,214.649,62.873,19.355,57.325
E01001166,52.75,159.164,65.284,16.652,58.893
E01001167,50.119,351.205,64.236,28.587,55.445
E01001168,52.101,288.714,63.426,22.55,57.198
E01001169,50.911,107.78,56.066,9.41,53.196
E01001170,49.241,351.69,59.15,16.95,54.905
E01001171,48.787,120.975,55.402,9.999,52.603
E01001172,46.277,614.542,58.379,27.19,52.488
E01001173,45.97,230.445,52.836,13.542,49.219
E01001174,51.122,180.791,54.893,7.062,53.739
E01001175,54.044,176.244,59.61,8.662,57.34
E01001176,51.209,194.051,60.398,17.36,55.771
E01001177,51.121,154.294,57.443,13.941,54.068
E01001178,53.451,187.219,61.875,17.719,56.582
E01001179,54.469,164.398,59.601,15.136,56.419
E01001180,53.726,181.386,66.304,21.758,58.942
E01001181,54.478,192.897,61.109,17.156,56.429
E01001182,53.198,157.983,58.998,12.411,55.665
E01001183,53.913,147.882,63.773,18.357,56.819
E01001184,51.343,88.138,55.039,4.656,54.171
E01001185,50.086,170.674,58.967,17.156,53.781
E01001186,50.022,122.746,54.251,9.556,50.886
E01001187,50.623,58.247,52.7,1.567,52.477
E01001188,50.33,80.57,53.478,4.037,52.578
E01001189,48.9,98.799,51.998,4.267,51.204
E01001190,48.771,59.308,50.453,1.351,50.246
E01001191,51.608,124.693,57.585,10.2,54.388
E01001192,48.775,103.136,52.197,4.62,51.697
E01001193,50.036,71.965,52.96,2.433,52.631
E01001194,48.493,84.533,49.945,1.999,49.228
E01001195,61.976,182.782,67.138,10.222,64.796
E01001196,65.534,286.841,87.881,32.775,76.226
E01001197,63.107,215.833,73.365,18.909,67.181
E01001198,65.539,84.374,69.731,3.094,68.897
E01001199,64.234,183.517,77.19,21.007,69.73
E01001200,64.108,107.826,68.541,5.76,67.081
E01001201,64.145,76.188,66.554,1.445,66.371
E01001202,64.34,327.174,81.501,31.175,72.291
E01001203,66.347,292.047,75.285,23.3,70.874
E01001204,57.825,144.521,63.466,12.264,60.214
E01001205,57.157,178.919,62.857,14.855,59.255
E01001206,56.558,67.324,58.629,2.255,57.789
E01001207,58.857,203.456,69.171,20.505,62.732
E01001208,56.275,142.665,61.118,8.493,58.982
E01001209,57.199,102.348,61.412,4.911,60.512
E01001210,56.819,145.208,64.041,11.888,59.965
E01001211,60.262,110.846,63.484,6.092,61.963
E01001212,60.783,192.166,73.583,21.818,65.881
E01001213,54.144,167.101,61.602,12.079,58.07
E01001214,54.936,113.781,61.409,8.55,59.231
E01001215,56.234,280.91,68.651,20.035,62.648
E01001216,56.987,196.424,66.688,21.732,60.046
E01001217,54.709,107.731,58.763,5.781,57.653
E01001218,54.278,125.153,57.501,5.983,56.318
E01001219,54.727,60.258,56.274,1.058,56.012
E01001220,54.059,256.726,62.065,17.242,56.975
E01001221,63.337,273.302,82.072,28.706,73.144
E01001222,61.018,292.082,79.527,30.192,69.884
E01001223,59.721,67.144,61.258,1.038,61.093
E01001224,59.85,150.26,64.341,9.433,62.189
E01001225,59.867,260.643,72.516,22.308,64.681
E01001226,60.435,167.023,65.85,10.177,62.793
E01001227,59.784,109.278,62.025,4.559,61.079
E01001228,59.981,234.913,70.229,18.936,64.842
E01001229,60.377,140.788,65.275,10.116,62.864
E01001230,60.389,138.086,65.502,8.857,63.158
E01001231,61.329,1292.328,75.111,45.919,65.882
E01001232,60.72,135.725,63.192,6.511,62.197
E01001233,61.032,190.764,70.483,16.221,65.673
E01001234,61.395,1855.444,77.371,68.726,68.437
E01001235,64.374,260.967,83.484,27.586,74.3
E01001236,61.437,95.626,65.64,5.223,64.094
E01001237,60.723,119.933,64.538,6.908,62.448
E01001238,68.357,508.771,105.026,54.642,86.205
E01001239,65.798,230.877,78.974,19.787,72.751
E01001240,68.172,342.977,80.291,30.462,71.33
E01001241,64.447,325.875,81.189,31.306,71.957
E01001242,65.057,279.901,75.393,24.543,69.027
E01001243,64.358,538.309,84.161,44.16,70.506
E01001244,64.428,267.449,72.493,25.012,66.884
E01001245,65.015,284.395,73.035,31.322,67.487
E01001246,63.431,303.572,70.806,17.229,66.363
E01001247,61.934,446.335,81.239,36.074,70.369
E01001248,55.113,150.566,59.951,8.579,57.893
E01001249,61.674,279.89,73.847,27.377,66.464
E01001250,58.546,240.947,71.793,25.387,64.481
E01001251,61.006,221.715,71.546,20.756,64.845
E01001252,59.275,248.565,74.087,27.113,66.332
E01001253,55.779,144.921,61.958,10.796,59.495
E01001254,55.346,273.327,64.728,22.587,59.149
E01001255,58.332,146.04,60.989,6.78,59.694
E01001257,51.538,176.957,60.509,19.837,55.268
E01001258,53.896,123.237,58.455,8.275,56.348
E01001259,53.4,148.524,59.713,11.687,57.038
E01001260,54.811,184.244,63.951,17.185,59.162
E01001261,53.674,283.519,64.402,19.492,58.769
E01001262,53.776,185.946,62.468,18.318,56.912
E01001263,51.005,211.016,62.823,21.189,56.257
E01001264,53.453,176.227,62.528,20.073,56.275
E01001265,51.087,177.199,59.976,16.477,55.202
E01001266,52.832,256.81,64.343,22.451,57.883
E01001267,54.243,267.687,71.473,27.835,61.518
E01001268,53.442,180.464,63.67,21.217,57.166
E01001269,53.64,244.561,62.324,19.405,57.227
E01001270,51.438,63.934,53.62,2.288,53.231
E01001271,51.722,111.154,55.332,5.843,54.014
E01001272,51.493,264.261,59.964,15.924,55.339
E01001273,62.284,225.413,69.695,15.554,65.752
E01001274,61.743,161.323,66.333,10.0,64.226
E01001275,60.843,199.773,69.631,16.403,64.544
E01001276,62.701,452.085,96.16,64.298,74.145
E01001277,61.131,545.799,91.736,48.817,76.759
E01001278,61.818,369.38,87.313,39.934,73.479
E01001279,59.859,136.716,67.213,10.147,64.782
E01001280,59.828,189.416,67.409,14.136,62.941
E01001281,59.89,193.316,68.372,17.032,63.607
E01001282,56.447,94.989,58.083,3.115,57.309
E01001283,56.098,141.364,64.226,14.11,59.719
E01001284,53.761,156.382,58.158,9.64,55.975
E01001285,54.747,130.896,61.218,10.518,58.485
E01001286,56.21,68.35,57.848,1.594,57.388
E01001287,55.439,65.559,57.761,1.652,57.463
E01001288,54.86,135.264,61.156,10.698,58.756
E01001289,56.693,79.303,60.69,2.974,59.831
E01001290,53.722,184.087,59.785,12.562,56.701
E01001291,55.299,95.163,58.823,5.084,57.726
E01001292,55.052,137.938,58.377,4.998,57.751
E01001293,55.26,130.746,60.504,8.19,58.789
E01001294,52.363,126.456,59.134,10.305,57.056
E01001295,55.106,101.317,59.801,5.048,58.92
E01001296,55.12,108.822,58.618,5.437,57.492
E01001297,52.306,104.06,56.83,6.875,54.945
E01001298,55.56,134.612,62.063,11.299,58.596
E01001299,57.433,143.41,61.782,8.931,59.327
E01001300,61.452,102.793,65.294,5.201,63.657
E01001301,60.592,218.785,69.086,16.41,64.143
E01001302,57.602,132.572,62.464,8.126,60.82
E01001303,60.309,184.392,66.453,15.517,62.309
E01001304,60.844,102.395,64.364,5.872,62.849
E01001305,58.084,152.998,62.237,9.838,60.098
E01001306,57.564,64.91,58.996,1.256,58.623
E01001307,52.072,217.698,57.642,13.448,53.891
E01001308,52.322,182.453,56.162,8.424,53.991
E01001309,51.006,121.51,55.76,9.029,53.157
E01001310,51.824,171.115,60.105,12.983,55.688
E01001311,51.109,225.531,55.558,11.524,53.03
E01001312,54.056,241.02,66.124,21.271,59.423
E01001313,53.328,145.801,60.859,12.908,57.312
E01001314,52.63,165.137,59.004,12.88,55.685
E01001315,52.171,130.534,57.636,10.005,54.605
E01001316,50.278,149.743,57.117,11.089,53.807
E01001317,49.528,76.475,51.932,3.368,51.028
E01001318,49.867,125.238,53.426,7.366,51.917
E01001319,52.231,64.95,54.659,2.109,54.104
E01001320,48.843,140.742,55.607,13.639,51.159
E01001321,49.51,223.29,61.657,20.858,54.407
E01001322,50.928,180.441,57.17,13.813,53.492
E01001323,50.592,168.228,62.157,18.451,56.966
E01001324,50.876,253.622,63.397,25.652,55.089
E01001325,46.779,127.247,48.666,3.698,47.785
E01001326,49.472,240.537,59.949,20.75,53.48
E01001327,48.331,169.195,56.642,12.92,53.655
E01001328,49.764,211.714,64.166,23.43,56.131
E01001329,47.77,130.556,51.768,5.224,50.725
E01001330,50.877,132.829,59.163,11.134,56.683
E01001331,50.961,135.332,58.502,12.49,54.874
E01001332,52.535,126.084,57.284,7.93,55.326
E01001333,56.474,170.071,63.672,13.162,60.253
E01001334,56.395,96.171,59.456,4.923,57.818
E01001335,55.029,178.342,62.841,15.293,58.105
E01001336,56.169,177.617,64.876,15.265,60.374
E01001337,54.74,277.331,63.103,18.877,57.577
E01001338,56.766,303.382,68.214,21.175,61.509
E01001339,54.809,241.766,60.573,12.887,57.473
E01001340,58.138,156.517,68.885,15.723,63.728
E01001341,56.028,127.842,60.954,6.236,59.27
E01001342,55.143,105.104,58.469,3.631,57.661
E01001343,54.262,124.188,58.402,6.298,56.9
E01001344,52.959,117.904,59.168,7.483,57.867
E01001345,57.28,79.949,60.801,2.503,60.457
E01001346,54.11,165.715,61.354,11.253,58.754
E01001347,57.167,199.159,73.046,24.732,64.777
E01001348,57.611,278.017,78.861,32.503,66.432
E01001349,54.195,240.982,65.68,23.214,57.941
E01001350,61.93,172.389,68.678,14.553,65.053
E01001351,62.666,300.633,77.751,29.239,69.218
E01001352,62.208,172.48,70.202,15.619,65.82
E01001353,61.926,171.96,67.991,12.795,64.994
E01001354,61.734,176.157,70.293,16.062,65.929
E01001355,63.089,459.629,79.893,41.897,69.859
E01001356,62.82,75.566,66.366,2.331,66.158
E01001357,62.484,72.748,64.453,1.711,63.902
E01001358,61.253,237.309,66.985,11.877,64.029
E01001359,55.438,300.6,72.542,35.335,61.516
E01001360,56.677,79.926,62.163,4.605,60.91
E01001361,58.499,437.553,80.218,37.804,66.849
E01001362,54.668,268.01,65.918,23.673,59.097
E01001363,54.728,244.488,64.749,21.851,58.782
E01001364,52.712,82.467,56.045,3.877,54.835
E01001365,53.539,176.389,60.527,16.384,56.252
E01001366,57.808,168.191,62.239,9.767,59.961
E01001367,56.522,188.012,66.822,18.069,60.807
E01001368,57.79,73.503,60.5,1.756,60.255
E01001369,55.917,170.509,61.558,12.699,58.378
E01001370,57.052,167.612,63.491,11.133,60.844
E01001371,55.614,153.016,63.512,15.199,58.256
E01001372,55.607,74.696,57.66,2.437,57.034
E01001373,57.581,175.444,64.022,16.92,59.908
E01001374,63.26,86.364,65.396,2.746,64.696
E01001375,64.13,99.332,67.564,4.973,66.393
E01001376,64.282,124.23,68.918,8.71,66.346
E01001377,63.662,99.684,67.03,4.984,65.601
E01001379,64.244,86.286,65.751,2.303,65.15
E01001380,61.246,106.325,66.533,6.905,64.803
E01001381,64.095,310.381,72.284,29.938,66.705
E01001382,58.932,73.519,60.613,1.669,60.241
E01001383,58.366,87.436,60.601,3.507,59.841
E01001384,59.441,93.271,65.038,7.161,62.341
E01001385,58.874,92.986,63.104,6.298,60.908
E01001386,59.032,175.83,63.773,10.307,61.136
E01001387,59.462,277.021,67.144,20.548,62.775
E01001388,60.672,280.427,76.748,29.202,67.999
E01001389,59.11,269.887,72.059,28.583,63.558
E01001390,58.666,295.765,69.413,25.34,62.51
E01001391,57.899,311.004,72.616,37.206,62.854
E01001392,58.78,303.504,66.228,18.848,61.619
E01001393,57.834,364.37,68.993,27.65,62.162
E01001394,57.001,261.999,76.342,37.177,62.785
E01001395,54.837,62.938,56.802,1.598,56.612
E01001396,56.686,213.895,65.76,17.505,60.67
E01001397,57.391,273.741,73.586,33.824,62.222
E01001398,49.801,55.539,51.648,1.164,51.348
E01001399,50.823,218.423,60.599,19.854,54.906
E01001400,50.747,258.12,59.492,18.869,53.722
E01001401,50.919,155.901,59.372,16.913,54.133
E01001402,51.099,160.146,57.148,12.114,53.767
E01001403,51.767,222.308,61.253,19.682,55.833
E01001404,51.179,244.266,56.846,14.338,53.443
E01001405,48.785,151.187,50.774,4.143,50.238
E01001406,49.018,63.356,51.252,1.808,50.811
E01001407,41.593,166.502,45.519,8.743,43.763
E01001408,44.573,80.806,47.716,4.354,46.823
E01001409,46.46,313.974,61.882,30.966,52.841
E01001410,45.503,52.097,47.86,1.306,47.653
E01001411,44.336,101.283,48.894,6.416,47.238
E01001412,39.498,372.221,47.171,20.027,41.535
E01001413,41.905,79.5,44.72,4.075,44.049
E01001414,41.332,78.343,43.824,3.907,42.528
E01001415,41.895,188.006,49.349,12.408,46.086
E01001416,46.624,63.951,48.644,2.349,47.844
E01001417,40.512,138.617,43.215,5.602,42.182
E01001418,43.472,120.217,48.108,7.578,46.629
E01001419,43.424,128.751,49.32,9.451,47.829
E01001420,47.602,108.058,50.524,6.981,48.7
E01001421,48.266,116.231,53.178,8.841,50.465
E01001422,41.282,116.352,43.346,2.805,42.73
E01001423,53.515,94.646,56.995,5.371,55.271
E01001424,55.853,75.731,57.898,2.288,57.486
E01001425,53.747,350.464,69.914,37.071,59.191
E01001426,53.193,63.145,55.163,1.598,54.838
E01001427,51.593,521.562,65.422,30.828,57.08
E01001428,53.642,74.858,56.005,2.892,55.331
E01001429,53.173,227.545,68.244,26.297,60.199
E01001430,56.036,226.067,68.63,24.468,61.338
E01001431,53.418,66.752,57.51,2.144,57.261
E01001432,58.76,396.551,79.876,36.579,68.851
E01001433,44.87,155.286,50.124,9.082,47.805
E01001434,46.156,53.794,48.324,1.231,47.981
E01001435,46.479,61.859,49.989,2.404,49.391
E01001436,47.178,70.858,49.971,2.865,49.525
E01001437,43.572,157.536,48.173,8.345,46.519
E01001438,46.821,149.23,50.712,9.001,48.624
E01001439,49.673,310.133,67.495,32.587,57.091
E01001440,47.991,226.736,58.893,24.257,52.696
E01001441,44.803,223.541,50.762,15.244,47.438
E01001442,46.212,254.211,59.075,27.285,51.08
E01001444,43.806,239.99,66.435,34.188,53.424
E01001445,41.77,181.2,53.423,21.746,46.336
E01001446,45.662,204.931,56.184,24.547,48.986
E01001447,43.636,64.013,47.174,3.615,46.063
E01001448,45.203,65.072,48.23,3.561,47.069
E01001449,44.868,116.948,50.593,10.659,47.656
E01001450,49.714,210.411,60.286,21.153,53.482
E01001451,47.238,143.05,51.836,9.704,49.533
E01001452,47.116,125.616,50.676,7.105,48.954
E01001453,46.021,99.164,50.373,5.679,49.243
E01001454,46.99,109.802,51.744,5.86,50.333
E01001455,49.459,153.938,56.278,13.598,52.902
E01001456,49.594,135.883,53.061,8.213,51.108
E01001457,46.635,190.859,54.465,15.657,49.662
E01001458,57.249,298.718,81.246,37.614,67.82
E01001459,52.405,172.227,59.247,15.505,54.97
E01001460,53.358,107.999,57.312,5.086,55.732
E01001461,52.877,370.569,64.204,24.596,56.684
E01001462,52.645,112.139,55.124,4.53,54.092
E01001463,53.902,183.351,61.368,16.048,57.116
E01001464,53.552,63.261,55.275,1.633,54.733
E01001465,56.955,316.23,75.734,32.271,63.409
E01001466,54.98,73.827,58.3,2.467,57.72
E01001467,55.369,89.955,58.738,3.34,58.224
E01001468,40.971,112.84,44.871,5.998,43.439
E01001469,45.603,111.432,49.794,7.639,47.596
E01001470,41.519,129.51,44.957,7.111,43.154
E01001471,42.648,113.523,47.5,7.405,46.179
E01001472,45.837,74.178,48.587,3.265,47.784
E01001473,45.376,115.966,47.148,3.857,46.282
E01001474,45.534,164.541,51.722,12.172,48.496
E01001475,46.146,122.251,48.257,4.465,47.321
E01001476,50.58,156.418,57.762,12.983,54.096
E01001477,47.279,246.061,51.933,11.375,49.122
E01001478,50.402,159.221,55.86,12.045,52.958
E01001479,50.41,137.388,54.925,10.293,52.279
E01001480,53.355,408.247,68.075,28.592,58.076
E01001481,50.854,81.156,54.27,4.072,53.421
E01001482,50.796,144.198,54.369,8.466,52.649
E01001483,47.16,209.507,51.519,10.724,49.336
E01001484,50.255,163.786,55.117,14.442,51.768
E01001485,54.687,174.613,62.966,16.014,58.65
E01001486,53.348,191.489,56.649,7.651,55.424
E01001487,52.463,138.119,58.777,11.477,55.974
E01001488,52.776,59.413,54.212,1.235,53.739
E01001489,51.688,74.948,54.193,3.288,53.382
E01001491,53.179,141.046,58.596,11.048,55.481
E01001492,54.292,81.267,56.304,3.583,55.351
E01001493,52.708,131.96,57.215,9.683,54.859
E01001494,53.004,114.02,57.892,7.333,56.12
E01001495,54.642,199.15,62.278,17.132,57.116
E01001496,53.313,111.867,57.525,6.447,56.113
E01001497,53.775,153.725,60.936,12.812,57.771
E01001498,54.821,300.278,62.616,23.579,57.329
E01001499,56.854,257.187,75.548,31.871,63.63
E01001500,55.363,217.238,67.991,26.542,59.945
E01001501,56.2,336.442,70.531,32.073,61.467
E01001502,50.292,146.014,54.815,10.677,52.43
E01001503,50.792,123.418,53.566,7.824,51.846
E01001504,48.443,165.515,54.466,14.285,50.919
E01001505,49.723,273.868,62.307,29.661,54.384
E01001506,44.446,183.598,50.975,11.174,47.903
E01001507,50.745,240.04,61.42,20.797,55.203
E01001508,50.537,136.268,53.394,6.835,52.197
E01001509,50.516,150.738,57.018,14.493,52.799
E01001510,50.572,184.979,59.566,19.709,53.679
E01001511,48.98,339.683,62.864,27.177,54.869
E01001512,48.674,174.682,54.595,14.511,50.932
E01001513,47.552,444.596,57.13,22.618,50.792
E01001514,48.73,56.15,50.719,1.373,50.759
E01001515,50.765,159.053,56.722,13.003,53.671
E01001516,48.53,386.028,64.047,29.188,54.091
E01001517,47.511,222.703,56.021,18.474,51.089
E01001518,46.081,212.766,53.875,16.301,49.733
E01001519,50.114,154.265,62.858,18.818,56.166
E01001520,49.399,147.321,54.768,11.195,52.114
E01001521,50.501,167.999,56.013,9.941,53.156
E01001522,46.457,63.509,48.359,1.742,47.847
E01001523,46.713,138.008,49.885,7.399,47.767
E01001524,47.588,86.086,51.244,4.917,49.886
E01001525,48.829,82.162,51.316,3.413,50.486
E01001526,47.417,149.346,52.422,10.241,50.454
E01001527,53.423,332.652,64.778,27.147,58.362
E01001528,57.887,482.845,75.878,43.54,63.856
E01001529,57.222,157.051,66.965,17.071,60.356
E01001530,58.525,391.034,83.715,49.064,67.807
E01001531,52.368,101.478,55.292,5.664,53.867
E01001532,52.498,180.758,57.519,11.802,54.501
E01001533,52.936,125.393,55.204,5.832,54.01
E01001534,52.968,144.206,59.486,11.967,55.872
E01001535,54.024,310.332,61.113,14.382,58.386
E01001536,45.842,256.442,53.84,16.066,49.509
E01001537,44.976,257.338,54.855,20.186,49.448
E01001538,46.321,153.662,50.256,9.353,47.549
E01001539,46.316,98.931,49.65,6.097,48.13
E01001540,45.151,85.051,49.491,7.034,47.226
E01001541,45.66,72.893,47.834,2.825,47.153
E01001542,46.79,114.086,51.695,9.263,49.108
E01001543,46.396,103.245,48.987,4.51,47.95
E01001544,46.649,202.442,55.432,15.158,51.279
E01001545,43.743,174.699,49.082,11.436,47.121
E01001546,43.926,140.12,47.43,6.029,46.37
E01001547,44.345,237.404,51.506,16.408,47.724
E01001548,45.31,196.889,51.051,14.288,47.417
E01001549,45.731,224.644,54.959,22.28,48.958
E01001550,46.399,223.137,52.673,18.548,48.512
E01001551,48.291,275.409,79.905,37.658,63.147
E01001552,47.074,328.224,72.695,36.454,59.858
E01001553,55.513,182.774,62.45,16.052,58.698
E01001554,57.757,216.497,65.526,18.093,61.439
E01001555,59.185,217.424,68.299,20.898,63.204
E01001556,55.642,169.625,59.968,9.083,58.396
E01001557,57.487,65.656,60.724,1.351,60.521
E01001558,60.57,355.824,87.94,51.48,69.752
E01001559,53.478,868.68,71.364,37.801,61.545
E01001560,57.523,296.315,72.725,29.717,63.441
E01001562,59.193,304.48,72.936,32.207,63.081
E01001563,51.74,152.623,59.06,10.659,56.044
E01001564,51.477,128.632,54.709,7.267,53.255
E01001565,53.202,105.061,56.693,6.525,54.836
E01001566,53.02,118.164,56.078,4.931,55.0
E01001567,49.842,103.95,53.37,6.287,51.434
E01001568,48.712,95.229,51.236,3.251,50.447
E01001569,50.037,165.102,56.123,11.14,53.01
E01001570,51.131,162.337,55.199,8.772,53.095
E01001571,49.618,84.596,52.857,4.879,51.412
E01001572,49.178,121.918,53.22,6.496,51.408
E01001573,50.461,149.407,56.987,10.867,53.752
E01001574,47.414,160.914,52.688,11.054,49.646
E01001575,50.564,153.469,55.833,11.34,53.168
E01001576,49.612,91.295,51.682,3.636,50.903
E01001577,49.58,184.837,53.245,9.14,51.452
E01001578,49.552,66.167,51.19,1.938,50.472
E01001579,49.144,91.517,52.105,5.891,50.64
E01001580,60.173,194.903,70.888,17.283,65.201
E01001581,61.853,240.896,84.429,33.032,72.525
E01001582,57.8,180.921,67.719,17.115,62.511
E01001583,57.894,273.453,75.076,28.162,65.912
E01001584,57.425,175.433,60.201,6.07,59.162
E01001585,59.988,121.073,64.501,5.407,63.079
E01001586,59.633,110.153,62.138,3.504,61.597
E01001587,59.741,81.657,62.48,3.289,61.552
E01001588,55.379,166.27,60.309,9.717,57.817
E01001589,58.052,85.132,61.304,3.063,60.425
E01001590,59.545,86.878,62.805,3.052,62.25
E01001591,58.77,170.611,64.963,14.079,61.102
E01001592,60.218,245.219,74.796,29.808,65.42
E01001593,61.685,342.49,77.094,29.36,67.993
E01001594,59.871,170.269,66.725,14.338,62.577
E01001595,56.785,157.81,62.862,10.646,60.459
E01001596,46.454,78.577,49.634,4.462,48.435
E01001597,49.728,171.479,61.269,16.843,55.554
E01001598,48.8,203.433,55.612,14.755,51.549
E01001599,47.713,170.97,56.279,15.461,51.798
E01001600,49.763,252.032,60.539,20.563,53.345
E01001601,46.786,138.53,54.763,12.843,51.179
E01001602,48.795,103.812,53.628,8.751,51.019
E01001603,47.802,89.766,51.23,5.007,49.861
E01001604,55.627,263.502,68.164,24.499,60.891
E01001605,50.254,275.054,55.66,18.094,52.068
E01001606,52.135,129.159,57.949,9.533,55.39
E01001607,54.882,144.036,60.071,9.792,57.439
E01001608,51.516,262.363,64.352,24.141,57.452
E01001609,55.277,246.393,70.14,30.791,59.582
E01001610,52.495,152.919,60.811,13.143,57.579
E01001611,54.92,160.201,60.047,11.444,57.28
E01001613,47.987,173.85,53.195,8.08,51.275
E01001614,48.392,270.27,58.305,23.63,51.93
E01001615,49.077,223.218,55.73,14.348,51.78
E01001617,48.156,108.031,52.518,7.644,50.419
E01001618,47.661,92.329,50.871,4.856,49.552
E01001619,47.86,93.834,51.804,6.048,50.34
E01001620,57.035,279.026,77.512,35.796,64.255
E01001621,56.489,218.102,71.023,25.716,62.055
E01001623,58.099,209.977,71.671,19.818,65.423
E01001624,55.543,146.833,59.2,9.066,57.321
E01001625,56.608,183.029,67.338,17.618,61.143
E01001629,54.258,228.76,69.764,27.353,60.686
E01001631,55.794,264.337,74.035,29.069,64.474
E01001632,53.337,68.926,56.065,3.144,55.087
E01001633,52.997,104.546,57.269,6.859,55.73
E01001634,53.707,64.429,55.693,1.771,55.299
E01001635,51.133,107.606,54.768,6.652,52.819
E01001636,51.864,71.428,54.108,2.378,53.59
E01001637,52.861,93.158,55.758,5.383,54.396
E01001638,63.565,130.787,67.24,6.638,65.533
E01001640,64.093,231.399,74.811,23.555,67.613
E01001641,63.242,286.494,75.902,23.472,68.313
E01001642,59.421,241.71,67.481,18.038,63.199
E01001644,64.923,280.6,86.173,37.001,73.075
E01001645,55.235,64.356,58.023,1.5,57.629
E01001646,55.266,160.643,60.485,11.374,57.886
E01001647,57.657,181.137,70.445,19.208,63.644
E01001648,54.436,154.866,57.319,8.63,55.466
E01001649,54.373,63.99,56.238,1.721,55.737
E01001650,58.033,161.335,63.382,10.636,60.148
E01001651,55.547,143.584,61.833,11.513,58.674
E01001652,57.706,254.79,73.507,26.567,64.111
E01001653,52.675,170.785,58.939,12.371,54.649
E01001654,52.108,112.468,55.438,4.979,54.61
E01001655,50.81,118.638,56.505,8.677,53.911
E01001656,57.448,63.927,59.228,1.165,58.956
E01001657,57.613,179.498,62.234,9.591,59.859
E01001658,55.528,170.664,61.866,12.79,58.364
E01001659,55.305,264.46,67.066,21.355,60.485
E01001660,54.797,238.689,71.443,30.529,61.324
E01001661,52.409,244.809,60.895,16.313,55.571
E01001662,62.619,245.555,72.813,20.369,66.93
E01001664,62.661,303.703,76.601,28.14,69.154
