MSOA21CD,PM25-2013-min,PM25-2013-max,PM25-2013-mean,PM25-2013-std,PM25-2013-median
E02000549,15.064,19.551,15.326,0.431,15.217
E02000550,15.05,18.167,15.237,0.224,15.196
E02000551,15.018,19.578,15.357,0.539,15.205
E02000552,14.834,17.938,15.057,0.257,15.005
E02000553,14.915,21.028,15.195,0.427,15.083
E02006792,15.928,25.28,16.495,0.94,16.194
E02006972,15.781,24.059,16.318,0.993,16.02
E02006973,15.573,23.151,16.212,0.903,15.998
E02000554,15.878,18.277,16.201,0.353,16.097
E02000555,15.856,20.49,16.229,0.504,16.086
E02000556,16.093,20.276,16.39,0.377,16.299
E02000557,16.023,21.785,16.533,0.658,16.318
E02000558,16.244,22.091,16.794,0.741,16.604
E02000559,16.351,21.647,16.709,0.495,16.554
E02000560,16.385,22.877,16.868,0.657,16.638
E02000561,16.182,20.236,16.358,0.314,16.292
E02000562,16.352,18.661,16.652,0.35,16.538
E02000563,16.272,21.949,16.638,0.542,16.489
E02000564,16.459,20.798,16.864,0.564,16.671
E02000565,16.387,18.968,16.699,0.34,16.589
E02000566,16.49,21.575,16.846,0.524,16.72
E02000567,16.498,20.847,16.806,0.415,16.677
E02000568,16.502,19.902,16.932,0.42,16.818
E02000569,16.57,20.413,17.062,0.571,16.898
E02000570,16.671,19.169,17.028,0.263,16.979
E02000571,16.68,20.268,17.037,0.446,16.919
E02000572,16.91,21.75,17.513,0.509,17.418
E02000573,16.911,22.249,17.486,0.748,17.269
E02000574,17.259,23.879,17.906,0.792,17.637
E02000575,17.412,22.895,18.051,0.718,17.803
E02000576,17.414,22.909,17.855,0.687,17.618
E02000577,16.002,25.53,16.835,1.238,16.515
E02000578,16.116,24.292,16.645,1.003,16.37
E02000579,16.12,24.321,16.794,0.947,16.498
E02000580,16.471,19.206,16.781,0.365,16.66
E02000581,16.329,19.633,16.606,0.427,16.472
E02000582,16.511,22.569,16.914,0.566,16.757
E02000583,16.352,22.926,16.763,0.749,16.541
E02000584,16.48,25.808,17.038,0.86,16.803
E02000585,16.446,25.55,16.957,0.868,16.683
E02000586,16.687,25.737,17.239,1.052,16.943
E02000587,16.503,24.957,17.077,0.813,16.825
E02000588,16.959,25.487,17.658,1.079,17.291
E02000589,16.707,24.002,17.452,1.241,17.081
E02000590,16.905,24.101,17.614,1.079,17.237
E02000591,16.719,26.781,17.762,1.377,17.198
E02000592,16.915,24.639,17.516,1.031,17.183
E02000593,16.716,22.685,17.322,0.798,17.06
E02000594,16.763,24.516,17.218,0.792,16.938
E02000595,16.828,22.605,17.251,0.732,16.996
E02000596,16.709,21.056,17.186,0.66,16.967
E02000597,16.559,24.175,17.433,1.029,17.076
E02000598,15.202,19.539,15.465,0.385,15.376
E02000599,15.291,23.448,15.515,0.435,15.376
E02000600,15.303,18.97,15.587,0.417,15.464
E02000601,15.28,19.878,15.54,0.434,15.44
E02000602,15.242,23.921,15.789,0.704,15.577
E02000603,15.231,18.351,15.461,0.334,15.38
E02000604,15.332,21.206,15.524,0.307,15.451
E02000605,15.18,18.667,15.394,0.264,15.347
E02000606,15.197,25.598,15.78,0.837,15.506
E02000607,15.182,20.353,15.328,0.281,15.264
E02000608,15.108,19.839,15.418,0.373,15.318
E02000609,15.177,22.788,15.613,0.679,15.397
E02000610,15.047,20.403,15.439,0.54,15.324
E02000611,15.167,20.491,15.398,0.561,15.246
E02000612,15.149,21.706,15.418,0.494,15.3
E02000613,15.035,21.1,15.384,0.495,15.249
E02000614,14.946,23.349,15.401,0.664,15.212
E02000615,14.985,22.369,15.314,0.61,15.137
E02000616,14.768,16.913,15.004,0.175,14.993
E02000617,14.568,18.3,14.824,0.314,14.742
E02000619,16.903,22.128,17.269,0.537,17.119
E02000620,16.861,23.192,17.357,0.765,17.081
E02000621,16.55,25.63,17.361,1.114,16.938
E02000622,16.518,22.479,17.098,0.7,16.883
E02000623,16.48,19.383,16.825,0.4,16.712
E02000624,16.522,20.065,16.833,0.419,16.713
E02000625,16.448,20.713,16.747,0.507,16.574
E02000626,16.414,18.936,16.615,0.257,16.54
E02000627,16.281,20.479,16.604,0.401,16.527
E02000628,16.38,21.968,16.788,0.631,16.589
E02000629,16.393,19.5,16.627,0.439,16.503
E02000630,16.378,20.95,16.763,0.584,16.56
E02000631,16.156,21.258,16.474,0.478,16.333
E02000632,16.194,21.201,16.491,0.468,16.374
E02000633,16.21,21.064,16.595,0.554,16.416
E02000634,16.155,21.519,16.657,0.618,16.462
E02000635,15.941,20.215,16.346,0.444,16.273
E02000636,16.15,21.495,16.462,0.538,16.317
E02000637,16.045,20.292,16.323,0.468,16.213
E02000638,16.103,20.139,16.398,0.541,16.245
E02000639,16.101,21.769,16.612,0.634,16.418
E02000640,16.23,21.079,16.52,0.396,16.439
E02000641,15.964,19.025,16.233,0.406,16.115
E02000642,15.83,20.778,16.158,0.469,16.015
E02000643,15.958,19.913,16.27,0.408,16.169
E02000644,15.877,18.839,16.11,0.333,16.017
E02000645,15.714,19.339,16.038,0.426,15.915
E02000646,15.854,22.103,16.186,0.514,16.045
E02000647,15.798,18.746,16.011,0.33,15.921
E02000648,15.693,18.222,15.898,0.293,15.819
E02000649,15.742,21.105,16.156,0.567,15.999
E02000650,15.677,17.981,15.861,0.29,15.778
E02000651,15.686,19.566,15.952,0.484,15.81
E02000652,15.662,18.509,15.821,0.269,15.756
E02006801,17.174,25.649,17.941,0.826,17.688
E02000653,16.107,19.481,16.337,0.299,16.275
E02000654,16.086,19.795,16.36,0.43,16.242
E02000655,16.147,23.048,16.36,0.457,16.26
E02000657,16.003,20.753,16.463,0.666,16.241
E02000658,16.006,22.177,16.445,0.659,16.218
E02000659,15.877,21.287,16.142,0.416,16.029
E02000660,15.922,19.334,16.203,0.381,16.1
E02000661,15.789,21.497,16.158,0.551,15.993
E02000662,15.837,18.22,16.062,0.215,16.02
E02000663,15.866,19.294,16.054,0.321,15.982
E02000665,15.78,19.739,16.004,0.371,15.911
E02000666,15.846,20.868,16.066,0.384,15.966
E02000667,15.806,20.583,16.057,0.42,15.947
E02000668,15.713,21.698,15.978,0.559,15.845
E02000669,15.729,20.48,15.964,0.425,15.862
E02000670,15.729,20.667,16.07,0.583,15.903
E02000671,15.804,20.405,16.005,0.4,15.9
E02000672,15.771,22.155,16.198,0.729,15.976
E02000673,15.78,20.333,16.011,0.39,15.894
E02000674,15.572,19.289,15.8,0.403,15.708
E02000675,15.475,23.515,15.822,0.512,15.688
E02000676,15.76,19.338,16.003,0.414,15.889
E02000677,15.528,20.697,15.797,0.45,15.702
E02000678,15.493,20.185,15.714,0.384,15.606
E02000679,15.666,18.856,15.888,0.306,15.811
E02000680,15.693,18.674,15.971,0.364,15.866
E02000681,15.566,21.567,15.798,0.426,15.688
E02000682,15.503,19.514,15.718,0.384,15.624
E02000683,15.298,17.493,15.5,0.247,15.454
E02000685,15.638,19.31,15.87,0.395,15.771
E02000686,15.336,19.8,15.635,0.407,15.569
E02000687,15.599,18.726,15.812,0.304,15.73
E02006783,15.435,18.405,15.61,0.291,15.533
E02006784,15.335,20.497,15.585,0.36,15.487
E02006798,16.13,22.761,16.487,0.643,16.301
E02007008,15.967,21.874,16.493,0.799,16.216
E02007009,15.809,21.626,16.252,0.649,16.07
E02000689,15.605,20.006,15.857,0.325,15.79
E02000690,15.329,19.395,15.519,0.213,15.47
E02000691,15.656,19.295,15.938,0.36,15.827
E02000692,15.553,19.024,15.812,0.344,15.714
E02000693,15.693,20.938,15.934,0.47,15.797
E02000694,15.735,20.785,15.947,0.409,15.834
E02000695,15.629,18.1,15.8,0.231,15.75
E02000696,15.685,18.5,15.826,0.274,15.754
E02000697,15.601,20.551,16.016,0.589,15.849
E02000698,15.395,18.646,15.586,0.273,15.516
E02000699,15.517,18.483,15.761,0.317,15.679
E02000700,15.576,20.045,15.841,0.384,15.74
E02000701,15.634,20.722,15.959,0.501,15.799
E02000702,15.487,20.212,15.785,0.351,15.698
E02000703,15.517,19.531,15.794,0.436,15.678
E02000704,15.357,19.321,15.715,0.411,15.597
E02000705,15.557,18.76,15.767,0.245,15.717
E02000706,15.58,19.418,15.828,0.35,15.751
E02000707,15.423,18.874,15.646,0.33,15.581
E02000708,15.214,20.266,15.538,0.464,15.418
E02000709,15.236,18.306,15.49,0.201,15.456
E02000710,15.354,20.559,15.72,0.485,15.587
E02000711,15.495,22.826,15.876,0.643,15.681
E02000712,15.314,18.153,15.6,0.284,15.551
E02000713,15.2,17.821,15.408,0.236,15.363
E02000714,15.645,18.026,15.924,0.272,15.861
E02000715,15.695,20.614,15.973,0.615,15.794
E02000716,15.457,20.446,15.71,0.328,15.639
E02000717,15.692,21.478,16.018,0.53,15.844
E02000718,15.676,26.697,16.041,0.726,15.815
E02000719,15.788,19.486,16.006,0.31,15.929
E02000720,15.574,18.895,15.906,0.37,15.837
E02000721,15.81,19.825,16.094,0.443,15.955
E02000722,15.898,18.547,16.168,0.373,16.055
E02000723,15.687,18.71,15.924,0.351,15.833
E02000724,15.743,18.108,15.859,0.227,15.818
E02000725,15.965,27.344,16.477,0.778,16.243
E02000727,15.831,17.64,16.033,0.315,15.935
E02000728,15.678,19.899,15.985,0.569,15.828
E02000729,15.845,18.462,15.997,0.279,15.915
E02000730,15.833,17.728,15.992,0.282,15.914
E02000731,15.816,19.724,16.164,0.56,15.979
E02000732,15.832,18.109,15.932,0.183,15.895
E02000733,15.929,19.156,16.238,0.391,16.139
E02000734,15.889,19.17,16.157,0.439,16.02
E02000735,15.821,18.325,15.963,0.263,15.899
E02000736,15.719,25.657,16.367,1.256,15.91
E02000737,15.728,19.385,15.928,0.353,15.845
E02000738,15.783,18.203,15.945,0.284,15.878
E02000739,15.923,19.415,16.227,0.436,16.084
E02000740,15.908,18.175,16.082,0.208,16.045
E02000741,15.781,19.919,16.052,0.428,15.954
E02000742,15.771,23.029,16.129,0.707,15.939
E02000743,15.999,24.17,16.493,0.872,16.238
E02000744,15.928,25.303,16.669,1.239,16.258
E02000745,15.776,25.742,16.435,1.277,16.045
E02000746,15.306,25.06,15.771,0.657,15.628
E02000747,16.021,25.605,16.493,0.781,16.27
E02000748,15.587,17.915,15.837,0.272,15.757
E02000749,15.771,26.334,16.147,0.593,16.026
E02006995,15.853,23.02,16.103,0.745,15.93
E02006996,15.895,24.771,16.181,0.47,16.045
E02006997,15.958,22.374,16.311,0.424,16.218
E02006998,15.394,18.486,15.722,0.238,15.679
E02006999,15.731,19.242,16.112,0.442,16.003
E02000751,14.866,19.866,15.22,0.385,15.117
E02000752,14.465,18.611,14.714,0.287,14.662
E02000753,14.709,16.2,14.841,0.121,14.822
E02000754,14.88,17.415,15.201,0.231,15.172
E02000755,14.985,18.16,15.401,0.464,15.264
E02000756,14.772,18.51,15.049,0.279,14.998
E02000757,15.319,21.778,15.88,0.864,15.599
E02000758,15.028,19.047,15.237,0.272,15.189
E02000759,15.194,29.923,16.008,1.144,15.651
E02000760,15.009,18.168,15.241,0.303,15.179
E02000762,15.181,18.99,15.567,0.519,15.431
E02000763,14.667,22.087,14.967,0.39,14.889
E02000764,15.411,24.812,15.816,0.63,15.668
E02000765,15.199,19.854,15.616,0.543,15.447
E02000767,15.203,20.179,15.536,0.542,15.385
E02000768,15.458,26.614,16.071,1.244,15.647
E02000770,15.088,23.651,15.536,0.766,15.366
E02000772,15.066,20.293,15.334,0.425,15.221
E02000773,15.279,21.009,15.706,0.676,15.512
E02000774,15.13,18.498,15.367,0.335,15.278
E02000776,15.424,18.328,15.622,0.264,15.562
E02000777,15.452,19.852,15.644,0.298,15.57
E02000779,15.518,19.853,15.943,0.56,15.777
E02000781,15.281,18.778,15.487,0.276,15.441
E02000782,15.591,28.148,16.231,1.059,15.89
E02000783,15.494,17.613,15.726,0.231,15.7
E02006800,15.212,18.98,15.446,0.325,15.362
E02006924,15.448,27.401,15.917,0.776,15.678
E02006925,15.197,28.192,15.635,0.682,15.468
E02007017,15.042,18.917,15.28,0.449,15.163
E02007018,15.109,17.756,15.357,0.339,15.274
E02007019,15.398,23.232,15.924,0.633,15.752
E02007020,15.484,18.973,15.68,0.365,15.591
E02000784,15.829,22.202,16.099,0.438,15.975
E02000785,15.377,22.587,15.668,0.481,15.561
E02000786,15.716,21.03,16.059,0.55,15.896
E02000787,15.552,20.555,15.86,0.514,15.709
E02000788,15.51,20.321,15.949,0.697,15.77
E02000789,15.326,19.053,15.547,0.319,15.461
E02000790,15.418,21.617,15.818,0.708,15.604
E02000791,15.407,20.714,15.783,0.476,15.632
E02000792,15.398,18.927,15.623,0.331,15.563
E02000793,15.238,17.638,15.424,0.207,15.371
E02000794,15.297,21.388,15.712,0.68,15.528
E02000795,15.203,18.303,15.39,0.219,15.335
E02000796,15.102,19.424,15.416,0.464,15.289
E02000797,15.337,20.212,15.662,0.468,15.539
E02000798,15.124,19.959,15.408,0.384,15.334
E02000799,15.254,18.376,15.449,0.293,15.374
E02000800,15.194,16.308,15.319,0.101,15.311
E02000801,15.211,18.263,15.442,0.322,15.354
E02000802,15.059,18.093,15.329,0.334,15.26
E02000803,14.935,19.083,15.176,0.312,15.101
E02000804,15.0,18.246,15.174,0.223,15.103
E02000805,15.094,21.499,15.333,0.327,15.266
E02000806,14.872,20.022,15.134,0.351,15.06
E02000807,16.261,21.217,16.532,0.427,16.419
E02000808,17.199,22.472,17.782,0.722,17.522
E02000810,16.485,20.512,16.943,0.438,16.834
E02000812,16.773,21.601,17.32,0.504,17.186
E02000813,16.293,22.414,16.756,0.667,16.546
E02000814,16.174,20.087,16.375,0.261,16.312
E02000815,17.044,23.974,17.612,0.887,17.321
E02000816,16.403,19.684,16.693,0.358,16.599
E02000817,16.287,20.781,16.603,0.51,16.462
E02000818,16.747,22.97,17.265,0.671,17.056
E02000819,16.486,20.991,16.942,0.585,16.774
E02000820,16.708,22.529,17.158,0.664,16.987
E02000821,16.381,21.193,16.788,0.542,16.679
E02000822,16.403,19.345,16.836,0.311,16.807
E02000823,16.522,20.188,16.918,0.494,16.78
E02000824,16.27,21.139,16.557,0.495,16.412
E02000825,16.314,20.228,16.505,0.311,16.41
E02000826,16.355,19.62,16.583,0.292,16.517
E02000827,16.468,21.877,16.904,0.631,16.699
E02000828,16.239,21.157,16.622,0.611,16.418
E02000829,16.085,20.507,16.429,0.506,16.306
E02000830,16.138,21.36,16.498,0.506,16.375
E02000831,16.116,20.147,16.376,0.405,16.266
E02000832,15.879,18.626,16.216,0.3,16.152
E02000833,16.006,20.979,16.255,0.31,16.192
E02000834,15.864,22.35,16.221,0.462,16.122
E02000835,15.793,18.867,15.935,0.207,15.898
E02000836,15.906,18.803,16.192,0.385,16.085
E02000837,15.781,21.772,16.093,0.404,15.992
E02000838,15.753,19.45,16.034,0.419,15.918
E02000839,15.647,19.752,15.873,0.368,15.769
E02006802,17.065,24.36,17.819,0.92,17.496
E02006941,16.651,23.144,17.421,0.681,17.282
E02006942,16.948,23.33,17.459,0.695,17.215
E02000840,15.346,18.003,15.582,0.236,15.528
E02000841,15.356,19.126,15.647,0.421,15.521
E02000842,15.312,21.196,15.557,0.481,15.425
E02000843,15.313,16.942,15.471,0.184,15.433
E02000844,15.349,17.657,15.569,0.268,15.509
E02000845,15.115,18.834,15.306,0.274,15.257
E02000846,15.291,19.648,15.513,0.373,15.411
E02000847,15.135,18.691,15.388,0.348,15.315
E02000848,15.189,21.367,15.456,0.434,15.362
E02000849,15.26,20.341,15.523,0.444,15.394
E02000850,15.226,19.192,15.415,0.303,15.358
E02000851,15.285,19.92,15.455,0.372,15.358
E02000852,15.285,17.838,15.418,0.261,15.355
E02000853,15.222,20.254,15.452,0.433,15.338
E02000854,15.23,18.676,15.498,0.362,15.394
E02000855,14.93,18.891,15.303,0.398,15.22
E02000856,15.084,19.033,15.455,0.375,15.376
E02000857,15.064,17.955,15.34,0.356,15.26
E02000858,15.093,19.654,15.339,0.363,15.262
E02000859,15.015,19.618,15.368,0.391,15.282
E02000860,14.976,17.52,15.22,0.235,15.19
E02000861,14.881,17.651,15.145,0.212,15.115
E02000863,14.773,18.555,15.013,0.256,14.97
E02006836,14.763,18.059,14.997,0.253,14.953
E02000864,15.946,23.202,16.43,0.728,16.263
E02000865,16.292,21.264,16.709,0.545,16.576
E02000866,16.107,20.927,16.494,0.5,16.365
E02000867,16.028,27.002,16.849,1.149,16.456
E02000868,16.452,19.623,16.83,0.476,16.692
E02000869,16.69,19.966,17.045,0.426,16.934
E02000870,16.355,19.946,16.669,0.458,16.545
E02000871,16.239,27.537,16.992,1.199,16.567
E02000872,16.737,19.217,17.068,0.367,16.95
E02000873,16.331,19.989,16.698,0.643,16.519
E02000874,16.521,20.154,16.805,0.457,16.67
E02000875,16.355,22.666,16.574,0.396,16.472
E02000876,16.563,20.976,16.961,0.553,16.797
E02000877,16.369,22.079,16.706,0.475,16.565
E02000878,16.874,22.794,17.591,0.794,17.434
E02000879,16.548,19.923,16.793,0.501,16.663
E02000880,16.616,19.981,17.017,0.494,16.906
E02000881,16.17,24.937,16.823,1.114,16.488
E02000882,16.468,20.41,16.72,0.332,16.649
E02000883,16.38,26.167,16.873,1.074,16.539
E02000884,16.948,23.194,17.643,0.817,17.341
E02000885,16.63,19.717,16.999,0.443,16.879
E02000886,16.611,23.39,17.242,1.055,16.853
E02000887,16.437,21.295,16.804,0.508,16.638
E02000888,16.608,31.037,17.628,1.488,17.077
E02000889,16.578,26.543,17.449,1.303,17.095
E02000890,16.477,28.99,17.41,1.414,17.036
E02000893,15.995,17.526,16.236,0.21,16.184
E02000894,16.06,17.593,16.237,0.214,16.18
E02006853,16.154,17.634,16.286,0.16,16.258
E02006854,16.237,25.973,16.82,1.135,16.459
E02007112,16.107,24.524,17.053,1.186,16.677
E02007113,16.24,27.332,17.26,1.482,16.77
E02007114,16.16,18.024,16.42,0.238,16.374
E02000895,14.768,19.523,15.116,0.355,15.058
E02000896,14.697,18.234,14.984,0.28,14.929
E02000897,14.939,17.544,15.212,0.287,15.16
E02000898,15.08,17.582,15.304,0.273,15.245
E02000899,15.104,18.029,15.434,0.338,15.367
E02000900,15.175,28.213,15.819,1.119,15.504
E02000901,15.124,23.471,15.464,0.452,15.357
E02000902,15.348,28.755,15.857,0.956,15.561
E02000903,15.302,24.762,15.637,0.808,15.484
E02000904,15.242,24.48,15.861,0.834,15.609
E02000905,15.454,18.276,15.721,0.367,15.626
E02000906,15.471,17.839,15.734,0.329,15.67
E02000907,15.488,19.545,15.776,0.36,15.699
E02000908,15.397,18.628,15.612,0.307,15.547
E02000909,15.415,22.36,15.781,0.454,15.708
E02000910,15.689,21.338,15.995,0.482,15.861
E02000911,15.62,18.448,15.87,0.335,15.772
E02000912,15.49,18.683,15.657,0.163,15.62
E02000913,15.649,19.533,15.907,0.439,15.797
E02000914,15.736,21.876,16.106,0.548,15.943
E02000915,15.517,27.333,16.032,0.88,15.818
E02000916,15.603,20.988,15.871,0.485,15.747
E02000917,15.802,18.889,16.024,0.417,15.886
E02000918,15.647,27.203,16.356,1.232,15.988
E02000919,15.832,22.951,16.353,0.909,16.029
E02000920,15.685,22.27,16.149,0.76,15.943
E02000921,15.862,23.157,16.228,0.769,16.018
E02000922,15.747,18.185,15.975,0.255,15.903
E02000923,16.476,20.24,16.789,0.475,16.661
E02000925,16.51,22.327,16.911,0.583,16.726
E02000926,16.441,22.173,16.796,0.6,16.623
E02000927,16.455,19.356,16.638,0.375,16.542
E02000928,15.843,19.229,16.124,0.365,16.049
E02000929,16.469,21.144,16.912,0.758,16.654
E02000930,16.341,20.702,16.743,0.471,16.591
E02000931,16.185,22.194,16.585,0.546,16.463
E02000932,16.042,23.221,16.554,0.787,16.278
E02000933,15.828,20.822,16.108,0.478,15.974
E02000934,16.339,20.736,16.842,0.686,16.579
E02000935,15.509,19.74,15.793,0.412,15.689
E02000936,15.87,19.504,16.194,0.451,16.068
E02000937,15.96,19.529,16.263,0.395,16.155
E02000938,15.681,22.619,15.951,0.493,15.845
E02000939,16.104,18.761,16.316,0.309,16.231
E02000940,16.056,20.569,16.434,0.509,16.279
E02000941,15.955,20.34,16.365,0.448,16.226
E02000942,15.723,20.944,16.13,0.443,16.034
E02000943,16.104,20.181,16.426,0.457,16.287
E02000944,15.72,18.875,15.957,0.327,15.883
E02000945,15.357,23.248,15.845,0.863,15.627
E02000946,15.826,19.25,16.149,0.404,16.026
E02000947,15.703,19.126,16.11,0.348,16.037
E02000948,15.816,18.766,16.15,0.373,16.047
E02000949,15.813,20.08,16.107,0.374,16.031
E02000950,15.619,17.722,15.757,0.174,15.723
E02000951,15.925,19.985,16.268,0.505,16.102
E02000952,15.871,18.421,16.14,0.354,16.054
E02000953,15.753,19.342,16.034,0.426,15.916
E02000954,15.812,18.785,16.052,0.34,15.979
E02000955,15.817,18.849,15.997,0.293,15.938
E02000956,15.712,18.82,16.006,0.394,15.912
E02000957,15.766,21.124,16.122,0.484,15.97
E02000958,15.71,18.641,15.878,0.232,15.821
E02000959,15.692,18.175,15.949,0.341,15.848
E02007083,16.5,21.296,16.879,0.583,16.699
E02007084,16.436,22.88,16.714,0.452,16.591
E02000960,16.381,21.574,16.706,0.514,16.566
E02000961,16.329,19.577,16.603,0.426,16.482
E02000962,16.477,21.684,17.056,0.752,16.779
E02000963,16.173,20.816,16.408,0.428,16.286
E02000964,16.211,22.234,16.693,0.528,16.528
E02000965,16.375,20.174,16.585,0.337,16.495
E02000966,16.413,21.101,16.941,0.564,16.798
E02000967,16.521,30.14,17.281,1.126,16.924
E02000968,16.71,27.904,17.581,1.476,17.119
E02000969,16.584,25.107,17.372,1.088,16.98
E02000970,17.623,29.919,18.558,1.168,18.153
E02000971,17.276,28.712,18.572,1.68,17.979
E02000972,17.948,28.152,18.947,0.962,18.707
E02000973,16.601,26.11,17.426,1.332,16.932
E02000974,17.197,24.689,18.082,1.139,17.646
E02000975,16.845,27.283,17.821,1.211,17.453
E02000976,16.728,22.405,17.124,0.577,16.951
E02000977,17.464,28.459,18.833,1.248,18.532
E02000978,16.66,28.205,17.491,1.04,17.249
E02000979,17.166,25.942,18.068,1.129,17.672
E02000980,17.097,23.235,17.611,0.845,17.284
E02000981,17.019,20.363,17.409,0.419,17.269
E02000982,16.909,26.028,17.612,0.916,17.309
E02000983,16.931,22.955,17.568,0.99,17.194
